locked_sample_version,event_id,source_video_id,video_id,transcript_id,creator,channel_id,ticker,company_name,recommendation_type,event_date,effective_trading_event_date,transcript_source,extraction_source_file,event_return_source_file,in_final_event_study,in_sec_clean_analysis,in_low_lookahead_analysis,in_duplicate_collapsed_analysis,in_factor_analysis,in_free_news_scaffold,notes
locked_artifact_sample_v1_2026-05-16,882,OyB-iFndK3M,OyB-iFndK3M,OyB-iFndK3M,Jose Najarro Stocks,UCrGLm-Drgv0vbbemwwHeXJw,GOOGL,Netflix,buy,2026-04-29,2026-04-29,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,883,P3PyYK1o7yw,P3PyYK1o7yw,P3PyYK1o7yw,The Investor Channel,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Microsoft,buy,2025-02-01,2025-02-03,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,884,P3PyYK1o7yw,P3PyYK1o7yw,P3PyYK1o7yw,The Investor Channel,UCrGLm-Drgv0vbbemwwHeXJw,NFLX,Amazon,buy,2025-02-01,2025-02-03,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,885,P3PyYK1o7yw,P3PyYK1o7yw,P3PyYK1o7yw,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,Apple,buy,2025-02-01,2025-02-03,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,886,QIAWUXXSoQM,QIAWUXXSoQM,QIAWUXXSoQM,The Swedish Investor,UC7r4-nZ4icT8SIcnisXFSHQ,AAPL,Alphabet,buy,2020-04-30,2020-04-30,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,887,Qh8aI14uZ48,Qh8aI14uZ48,Qh8aI14uZ48,The Investor Channel,UCL-F-8nxFtFZ4M3RWkGn6Qw,META,Tesla,buy,2026-01-16,2026-01-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,888,Ro2fVhXze58,Ro2fVhXze58,Ro2fVhXze58,Investing with Tom,UCL-F-8nxFtFZ4M3RWkGn6Qw,MSFT,Microsoft,buy,2022-11-17,2022-11-17,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,889,SmljtuGoV7s,SmljtuGoV7s,SmljtuGoV7s,The Investor Channel,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Alphabet,sell,2025-08-22,2025-08-22,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,890,SmljtuGoV7s,SmljtuGoV7s,SmljtuGoV7s,The Investor Channel,UCL-F-8nxFtFZ4M3RWkGn6Qw,AAPL,Alphabet,buy,2025-08-22,2025-08-22,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,891,SuGaHKOvBPY,SuGaHKOvBPY,SuGaHKOvBPY,The Investor Channel,UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Amazon,buy,2026-01-24,2026-01-26,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,892,UDnrbOicxiI,UDnrbOicxiI,UDnrbOicxiI,Daniel Pronk,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Tesla,buy,2025-08-28,2025-08-28,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,893,XiAXdtD9Gsg,XiAXdtD9Gsg,XiAXdtD9Gsg,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,AAPL,Amazon,buy,2025-10-31,2025-10-31,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,894,YainaNr8tPw,YainaNr8tPw,YainaNr8tPw,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,AMD,Microsoft,buy,2025-02-04,2025-02-04,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,895,ZQeoYO8ZdfY,ZQeoYO8ZdfY,ZQeoYO8ZdfY,Daniel Pronk,UC7r4-nZ4icT8SIcnisXFSHQ,GOOGL,Netflix,buy,2025-10-30,2025-10-30,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,896,ZRaTSAxYCBk,ZRaTSAxYCBk,ZRaTSAxYCBk,"Parkev Tatevosian, CFA",UCrGLm-Drgv0vbbemwwHeXJw,PLTR,Uber,buy,2026-04-30,2026-04-30,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,897,ZTHRbIdPkOw,ZTHRbIdPkOw,ZTHRbIdPkOw,Daniel Pronk,UCrGLm-Drgv0vbbemwwHeXJw,MSFT,PayPal,buy,2025-08-01,2025-08-01,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,898,ZgzDmoaQPzw,ZgzDmoaQPzw,ZgzDmoaQPzw,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,AMZN,Meta,buy,2026-02-06,2026-02-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,899,ZgzDmoaQPzw,ZgzDmoaQPzw,ZgzDmoaQPzw,Jose Najarro Stocks,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Apple,buy,2026-02-06,2026-02-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,900,ZgzDmoaQPzw,ZgzDmoaQPzw,ZgzDmoaQPzw,Jose Najarro Stocks,UCL-F-8nxFtFZ4M3RWkGn6Qw,META,Apple,buy,2026-02-06,2026-02-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,901,ZgzDmoaQPzw,ZgzDmoaQPzw,ZgzDmoaQPzw,Jose Najarro Stocks,UCL-F-8nxFtFZ4M3RWkGn6Qw,MSFT,Apple,buy,2026-02-06,2026-02-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,902,_cZhr7MIffI,_cZhr7MIffI,_cZhr7MIffI,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,AMZN,Apple,sell,2025-07-10,2025-07-10,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,903,_cZhr7MIffI,_cZhr7MIffI,_cZhr7MIffI,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,META,Apple,buy,2025-07-10,2025-07-10,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,904,_hiDU8IyEV4,_hiDU8IyEV4,_hiDU8IyEV4,Investing with Tom,UCL-F-8nxFtFZ4M3RWkGn6Qw,AAPL,Apple,buy,2023-05-19,2023-05-19,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,905,a1ObcmtxzfI,a1ObcmtxzfI,a1ObcmtxzfI,Jose Najarro Stocks,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Apple,buy,2026-03-02,2026-03-02,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,906,a1ObcmtxzfI,a1ObcmtxzfI,a1ObcmtxzfI,Jose Najarro Stocks,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Apple,buy,2026-03-02,2026-03-02,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,907,a1ObcmtxzfI,a1ObcmtxzfI,a1ObcmtxzfI,Jose Najarro Stocks,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Apple,sell,2026-03-02,2026-03-02,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,908,a1ObcmtxzfI,a1ObcmtxzfI,a1ObcmtxzfI,Jose Najarro Stocks,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Netflix,sell,2026-03-02,2026-03-02,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,909,a1ObcmtxzfI,a1ObcmtxzfI,a1ObcmtxzfI,Jose Najarro Stocks,UC7r4-nZ4icT8SIcnisXFSHQ,AMZN,Nvidia,buy,2026-03-02,2026-03-02,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,910,aAdBjx2VV5E,aAdBjx2VV5E,aAdBjx2VV5E,Dividendology,UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,Nvidia,buy,2026-01-29,2026-01-29,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,911,b5rO7Fb9Ek0,b5rO7Fb9Ek0,b5rO7Fb9Ek0,"Value Investing with Sven Carlin, Ph.D.",UC7r4-nZ4icT8SIcnisXFSHQ,GOOGL,Nvidia,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,912,b5rO7Fb9Ek0,b5rO7Fb9Ek0,b5rO7Fb9Ek0,"Value Investing with Sven Carlin, Ph.D.",UC7r4-nZ4icT8SIcnisXFSHQ,GOOGL,Microsoft,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,913,b5rO7Fb9Ek0,b5rO7Fb9Ek0,b5rO7Fb9Ek0,"Value Investing with Sven Carlin, Ph.D.",UC7r4-nZ4icT8SIcnisXFSHQ,GOOGL,Alphabet,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,914,bCjiTqdpD0w,bCjiTqdpD0w,bCjiTqdpD0w,Learn to Invest - Investors Grow,UC7r4-nZ4icT8SIcnisXFSHQ,AMZN,Amazon,buy,2024-06-04,2024-06-04,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,915,bCjiTqdpD0w,bCjiTqdpD0w,bCjiTqdpD0w,Learn to Invest - Investors Grow,UC5cEHfCr6WOE1R1zcohd1IA,AMZN,,buy,2024-06-04,2024-06-04,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,916,bOcxvTxg9b8,bOcxvTxg9b8,bOcxvTxg9b8,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Microsoft,sell,2026-02-27,2026-02-27,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,917,bOfvWTYdATQ,bOfvWTYdATQ,bOfvWTYdATQ,Couch Investor,UC5cEHfCr6WOE1R1zcohd1IA,SOFI,Netflix,buy,2026-03-03,2026-03-03,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,918,eBn3iqktP1k,eBn3iqktP1k,eBn3iqktP1k,"Value Investing with Sven Carlin, Ph.D.",UC5cEHfCr6WOE1R1zcohd1IA,AMZN,Nvidia,buy,2026-03-14,2026-03-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,919,eD54PgLZrWM,eD54PgLZrWM,eD54PgLZrWM,"Value Investing with Sven Carlin, Ph.D.",UC7r4-nZ4icT8SIcnisXFSHQ,AMZN,Microsoft,buy,2026-02-28,2026-03-02,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,920,ebJB5e-7KlU,ebJB5e-7KlU,ebJB5e-7KlU,"Mark Roussin, CPA",UCrGLm-Drgv0vbbemwwHeXJw,MSFT,Apple,buy,2025-08-02,2025-08-04,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,921,ep5g-IJwkbg,ep5g-IJwkbg,ep5g-IJwkbg,The Investor Channel,UCwKB_00dPL3x5XmHF9IJCrg,AAPL,,buy,2025-02-22,2025-02-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,922,ep5g-IJwkbg,ep5g-IJwkbg,ep5g-IJwkbg,The Investor Channel,UCwKB_00dPL3x5XmHF9IJCrg,AAPL,,buy,2025-02-22,2025-02-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,923,ep5g-IJwkbg,ep5g-IJwkbg,ep5g-IJwkbg,The Investor Channel,UCwKB_00dPL3x5XmHF9IJCrg,AMZN,,buy,2025-02-22,2025-02-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,924,ep5g-IJwkbg,ep5g-IJwkbg,ep5g-IJwkbg,The Investor Channel,UCC7xhD0o7FBHdKXZxMRFspQ,AMZN,Disney,sell,2025-02-22,2025-02-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,925,ep5g-IJwkbg,ep5g-IJwkbg,ep5g-IJwkbg,The Investor Channel,UCgCh-2AfEBtWrNBC2OoNQYg,AMZN,Alphabet,buy,2025-02-22,2025-02-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,926,ep5g-IJwkbg,ep5g-IJwkbg,ep5g-IJwkbg,The Investor Channel,UCgCh-2AfEBtWrNBC2OoNQYg,NVDA,Alphabet,buy,2025-02-22,2025-02-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,927,ep5g-IJwkbg,ep5g-IJwkbg,ep5g-IJwkbg,The Investor Channel,UCC7xhD0o7FBHdKXZxMRFspQ,TSLA,Apple,buy,2025-02-22,2025-02-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,928,fX-nv0hZwMM,fX-nv0hZwMM,fX-nv0hZwMM,Jose Najarro Stocks,UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Apple,buy,2026-04-28,2026-04-28,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,929,fX-nv0hZwMM,fX-nv0hZwMM,fX-nv0hZwMM,Jose Najarro Stocks,UC7r4-nZ4icT8SIcnisXFSHQ,AMD,Tesla,buy,2026-04-28,2026-04-28,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,recent_intraday_diagnostic_available
locked_artifact_sample_v1_2026-05-16,930,fc1XQyB5tPM,fc1XQyB5tPM,fc1XQyB5tPM,The Investor Channel,UCL-F-8nxFtFZ4M3RWkGn6Qw,MSFT,Apple,buy,2025-10-24,2025-10-24,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,931,fiQTZo2ibKA,fiQTZo2ibKA,fiQTZo2ibKA,"Mark Roussin, CPA",UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Amazon,sell,2025-11-29,2025-12-01,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,932,fumAfswKdjI,fumAfswKdjI,fumAfswKdjI,Dividend Bull,UCL-F-8nxFtFZ4M3RWkGn6Qw,TSLA,Amazon,sell,2025-03-07,2025-03-07,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,933,h0y25tnm0us,h0y25tnm0us,h0y25tnm0us,Jose Najarro Stocks,UCL-F-8nxFtFZ4M3RWkGn6Qw,AMD,Amazon,buy,2026-03-12,2026-03-12,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,934,h0y25tnm0us,h0y25tnm0us,h0y25tnm0us,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Meta,buy,2026-03-12,2026-03-12,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,935,h0y25tnm0us,h0y25tnm0us,h0y25tnm0us,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,TSLA,Amazon,buy,2026-03-12,2026-03-12,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,936,i3asx63XnMs,i3asx63XnMs,i3asx63XnMs,Couch Investor,UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Alphabet,sell,2026-03-04,2026-03-04,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,937,i3asx63XnMs,i3asx63XnMs,i3asx63XnMs,Couch Investor,UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Uber,buy,2026-03-04,2026-03-04,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
