event_id,ticker,data_ticker,creator,event_date,event_year,recommendation_type,top5_flag,confidence_score,confidence_label,quality_score,high_confidence,event_idx,prior_return_1d,prior_return_5d,prior_return_21d,prior_return_63d,prior_return_126d,prior_volatility_21d,prior_max_drawdown_21d,prior_abnormal_volume,prior_market_cap,post_bhar_1d,post_vol_1d,post_raw_ret_1d,post_bhar_5d,post_vol_5d,post_raw_ret_5d,post_bhar_21d,post_vol_21d,post_raw_ret_21d,post_bhar_63d,post_vol_63d,post_raw_ret_63d,post_1d_range_pct,forward_spy_bhar_5d,forward_spy_bhar_21d,forward_spy_bhar_63d,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,master_clean,master_confounded,master_unknown,is_event
2195,TSLA,TSLA,The Plain Bagel,2020-02-21,2020.0,buy,True,0.74,high,3.0,True,123,0.012066044439101309,0.13126810159161562,0.5754642126105303,1.4317767850614331,3.0217149771180685,0.06803332203719466,-0.1717583947927872,-0.28299590861885104,,-0.04142944720600672,,-0.07459490327646512,-0.14700185498602125,0.04538537519585469,-0.2586126635927234,-0.190478331786871,0.0871514406352724,-0.5179911033298624,0.029084208531509947,0.07038144964224825,-0.0814650419189088,0.0,-0.1470018549860212,-0.190478331786871,0.0290842085315099,False,False,True,False,False,True,False,True,True,True
2196,TSLA,TSLA,The Plain Bagel,2020-02-21,2020.0,buy,True,0.79,high,3.0,True,123,0.012066044439101309,0.13126810159161562,0.5754642126105303,1.4317767850614331,3.0217149771180685,0.06803332203719466,-0.1717583947927872,-0.28299590861885104,,-0.04142944720600672,,-0.07459490327646512,-0.14700185498602125,0.04538537519585469,-0.2586126635927234,-0.190478331786871,0.0871514406352724,-0.5179911033298624,0.029084208531509947,0.07038144964224825,-0.0814650419189088,0.0,-0.1470018549860212,-0.190478331786871,0.0290842085315099,False,False,True,False,False,True,False,True,True,True
2197,MSFT,MSFT,Ticker Symbol: YOU,2023-05-22,2023.0,buy,False,0.62,high,3.0,True,941,0.008515207376997846,0.026146670285422502,0.11041992471993245,0.22055578846199286,0.2639660723142523,0.018560505285665028,-0.036184232462946664,-0.04974570609534967,,-0.00720923860772571,,-0.018432020876935296,0.027909620166591154,0.02301163309827555,0.03122873280620775,0.011509034175655408,0.017118733826875746,0.05769332303773078,-0.04400400392336312,0.01555720466369696,0.00611087882595962,0.0,0.0279096201665911,0.0115090341756554,-0.0440040039233631,False,False,True,False,False,True,False,False,True,True
2198,DIS,DIS,New Money,2022-12-01,2022.0,buy,False,0.85,high,3.0,True,824,0.008092538146751038,-0.015258408053370198,-0.12935654816574094,-0.15574705636689734,-0.0950208465065705,0.038331455635333654,-0.1816037942612675,-0.2454176902769436,,0.00967393216668333,,0.008520187008790092,-0.033918142330166545,0.022409364424698663,-0.06126379447250807,-0.03667114978669028,0.022085827892177966,-0.0975757371738386,0.023580126455406525,0.019110082521146272,0.020996073290653783,0.0,-0.0339181423301665,-0.0366711497866902,0.0235801264554065,False,False,True,False,False,True,False,True,True,True
2199,AMZN,AMZN,New Money,2022-12-01,2022.0,buy,True,0.79,high,3.0,True,824,-0.01003685992916703,0.002228782424926301,-0.07277868683461275,-0.2847245218403315,-0.22337095410287444,0.036624901098849735,-0.11003204282613455,0.060825797544848736,,-0.013191833340347903,,-0.01434557849824114,-0.0265810654061287,0.022921065495200486,-0.05392671754847023,-0.04045667235291217,0.021880508459177196,-0.1013612597400605,-0.015740554165090237,0.02558309969332106,-0.01832460732984298,0.0,-0.0265810654061287,-0.0404566723529121,-0.0157405541650902,False,True,False,False,True,False,False,True,False,True
2200,MSFT,MSFT,New Money,2022-12-01,2022.0,buy,False,0.67,high,3.0,True,824,-0.001027853297872694,0.01639239578915075,0.05992427986884197,-0.05104030390763259,-0.05210962563487176,0.027240789280731835,-0.061006806002132596,0.6243859865820678,,0.002449390160139342,,0.0012956450022461041,-0.00127732432306904,0.013883575478063315,-0.028622976465410566,0.0015777817321771526,0.016359282491899607,-0.05932680565497117,0.01366961713523418,0.01912280022902964,0.011085563970481438,0.0,-0.001277324323069,0.0015777817321771,0.0136696171352341,False,False,True,False,False,True,False,False,True,True
2201,AAPL,AAPL,Joseph Carlson,2022-11-18,2022.0,buy,True,0.74,high,3.0,True,816,-0.0007586343177550248,0.016844454980665446,-0.02695135535918447,-0.05769004660734478,0.07791526048027464,0.03149484750450304,-0.13256882647621893,-0.1313577365973012,,-0.01804403123289544,,-0.021680048076454628,-0.04642845552471697,0.01839116689337763,-0.04673135598844291,-0.09081967596565266,0.020112765799299877,-0.12552055388441075,-0.025187528221450428,0.01888472703343207,-0.01422836172342068,0.0,-0.0464284555247169,-0.0908196759656526,-0.0251875282214504,False,True,False,False,True,False,False,True,False,True
2202,AAPL,AAPL,Joseph Carlson,2022-11-18,2022.0,buy,True,0.74,high,3.0,True,816,-0.0007586343177550248,0.016844454980665446,-0.02695135535918447,-0.05769004660734478,0.07791526048027464,0.03149484750450304,-0.13256882647621893,-0.1313577365973012,,-0.01804403123289544,,-0.021680048076454628,-0.04642845552471697,0.01839116689337763,-0.04673135598844291,-0.09081967596565266,0.020112765799299877,-0.12552055388441075,-0.025187528221450428,0.01888472703343207,-0.01422836172342068,0.0,-0.0464284555247169,-0.0908196759656526,-0.0251875282214504,False,True,False,False,True,False,False,True,False,True
2203,NFLX,NFLX,Joseph Carlson,2022-11-18,2022.0,buy,False,0.62,high,3.0,True,816,-0.0292626504911897,-0.0011871371517963025,-0.009884991639331098,0.30917633289602653,0.5203618693838505,0.035593398683514174,-0.14721050098209743,-0.16145408644723724,,-0.006538341497689948,,-0.010174358341249135,-0.023344566302059055,0.015499331345216343,-0.023647466765784997,0.03543009203788006,0.03202442126541966,0.0007292141191219681,0.1518993157590185,0.02781813241938323,0.16285848225704824,0.0,-0.023344566302059,0.03543009203788,0.1518993157590185,False,False,True,False,False,True,False,False,True,True
2204,TSLA,TSLA,Tom Nash,2024-05-07,2024.0,buy,True,0.67,high,3.0,True,1182,-0.03871972341455587,-0.060045495134649185,0.030968131313134473,-0.08952135577601361,-0.3898360290018893,0.05084453299021022,-0.19691316638152767,-0.2212964742127188,,-0.017474676394133137,,-0.017378079862311324,-0.013373741258670524,0.02480069160445886,-0.0014622040965399652,-0.033147338178788566,0.024598298608972873,0.0007311449558378147,0.072279771146331,0.037802818546741335,0.078454514030603,0.0,-0.0133737412586705,-0.0331473381787885,0.072279771146331,False,False,True,False,False,True,False,False,True,True
2206,TSLA,TSLA,Ticker Symbol: YOU,2023-12-28,2023.0,buy,True,0.62,high,3.0,True,1093,-0.03197201304889863,0.006436673823485117,-0.025896575204915617,-0.08932084640224991,-0.11310181219327675,0.021664233274540784,-0.04515239678392824,-0.10448159952281355,,-0.015668809898881864,,-0.018563856087399966,-0.04357401745188694,0.01710659419742034,-0.06197167089229505,-0.2730544353761314,0.030758933261165147,-0.2432656533676495,-0.4067133375013735,0.02881333117336902,-0.3079231918412787,0.0,-0.0435740174518869,-0.2730544353761314,-0.4067133375013735,False,False,True,False,False,True,False,True,True,True
2207,NVDA,NVDA,Ticker Symbol: YOU,2023-12-28,2023.0,buy,True,0.62,high,3.0,True,1093,0.0017469452105018934,0.01132510750695892,-0.016418949655168324,0.03247640491119497,0.11700194784865059,0.017484222110904453,-0.05469465285056596,-0.39317836935349226,,0.0028950461885181022,,0.0,0.009815696530399709,0.019335396614902516,-0.008581956910008404,0.23780961737045891,0.02014321516958095,0.2675983993789408,0.7259995639460055,0.031671686702302866,0.8247897096061003,0.0,0.0098156965303997,0.2378096173704589,0.7259995639460055,False,False,True,False,False,True,False,False,True,True
2208,MSFT,MSFT,Ticker Symbol: YOU,2023-12-28,2023.0,buy,False,0.62,high,3.0,True,1093,0.0028569740108668196,-0.005429529556403967,-0.07146869650759902,0.08203902152243892,0.028395977817510465,0.009105471517298179,-0.043820188079962685,-0.4498835490236467,,0.004920288133087758,,0.0020252419445696557,-0.0016672390074404797,0.0064084470604245025,-0.020064892447848592,0.058971708377512755,0.008455750037373517,0.08876049038599465,0.034643957584477914,0.011981444134704526,0.13343410324457272,0.0,-0.0016672390074404,0.0589717083775127,0.0346439575844779,False,False,True,False,False,True,False,False,True,True
2209,GOOGL,GOOGL,Ticker Symbol: YOU,2023-12-28,2023.0,buy,False,0.62,high,3.0,True,1093,-0.0013750019439578987,-0.004340862943392532,-0.02999532844866115,-0.05706082072911256,0.08108871866129252,0.015978574882288515,-0.05779868918813447,-0.3819176539175747,,-0.0009558421488855551,,-0.0038508883374036573,-0.013692534145030022,0.008780930305689659,-0.032090187585438135,0.050293896893257806,0.011508849264662167,0.0800826789017397,0.010031021718602151,0.01775440777523053,0.10882116737869696,0.0,-0.01369253414503,0.0502938968932578,0.0100310217186021,False,False,True,False,False,True,False,False,True,True
2210,TSLA,TSLA,Tom Nash,2024-04-04,2024.0,buy,True,0.85,high,3.0,True,1159,0.02841932305504502,-0.029185075509324365,-0.0680374764838576,-0.3802636682024291,-0.5316450128024787,0.026781012739132762,-0.10091847371252816,-0.11313261679402375,,-0.046739120685021285,,-0.036292482565110196,0.010787510835822856,0.03617093238808645,0.020396268369558657,0.06237877991925922,0.053164018885251525,0.05890948392904671,0.3854221976141954,0.0394957297547608,0.46993164265844123,0.0,0.0107875108358228,0.0623787799192592,0.3854221976141954,False,False,True,False,False,True,False,True,True,True
2211,AAPL,AAPL,CNBC Television,2026-05-04,2026.0,buy,True,0.62,high,3.0,True,1680,-0.008152223516675328,0.03048201914327664,-0.013106003964541424,-0.009101002940041125,-0.040223418460626936,0.015744565568873516,-0.025196703995697067,0.7714092703725852,,0.018528505042716192,,0.026550690927708454,0.028578112864485306,0.012324463104483917,0.05822947947188584,,,,,,,0.0,0.0285781128644853,0.0467668619790604,0.0467668619790604,True,False,False,True,False,False,False,True,False,True
2212,NVDA,NVDA,Ticker Symbol: YOU,2023-11-27,2023.0,buy,True,0.67,high,3.0,True,1071,0.011554696539928133,-0.02960645066902079,0.09466412447951189,3.5567576650796795e-05,0.14902571160401412,0.019005469816501353,-0.05223267258015285,-0.33488677571040293,,-0.009716818487850443,,-0.008726795475755722,-0.06149383280222498,0.01573586848743095,-0.056631074750935984,-0.028277506579683198,0.018336746246161904,0.02444650110773372,0.49155554819184233,0.029093556574238833,0.610004309391863,0.0,-0.0614938328022249,-0.0282775065796831,0.4915555481918423,False,False,True,False,False,True,False,False,True,True
2213,NVDA,NVDA,Ticker Symbol: YOU,2023-11-27,2023.0,buy,True,0.67,high,3.0,True,1071,0.011554696539928133,-0.02960645066902079,0.09466412447951189,3.5567576650796795e-05,0.14902571160401412,0.019005469816501353,-0.05223267258015285,-0.33488677571040293,,-0.009716818487850443,,-0.008726795475755722,-0.06149383280222498,0.01573586848743095,-0.056631074750935984,-0.028277506579683198,0.018336746246161904,0.02444650110773372,0.49155554819184233,0.029093556574238833,0.610004309391863,0.0,-0.0614938328022249,-0.0282775065796831,0.4915555481918423,False,False,True,False,False,True,False,False,True,True
2214,NVDA,NVDA,Ticker Symbol: YOU,2023-11-27,2023.0,sell,True,0.67,high,3.0,True,1071,0.011554696539928133,-0.02960645066902079,0.09466412447951189,3.5567576650796795e-05,0.14902571160401412,0.019005469816501353,-0.05223267258015285,-0.33488677571040293,,-0.009716818487850443,,-0.008726795475755722,-0.06149383280222498,0.01573586848743095,-0.056631074750935984,-0.028277506579683198,0.018336746246161904,0.02444650110773372,0.49155554819184233,0.029093556574238833,0.610004309391863,0.0,-0.0614938328022249,-0.0282775065796831,0.4915555481918423,False,False,True,False,False,True,False,False,True,True
2215,NVDA,NVDA,Ticker Symbol: YOU,2023-11-27,2023.0,buy,True,0.67,high,3.0,True,1071,0.011554696539928133,-0.02960645066902079,0.09466412447951189,3.5567576650796795e-05,0.14902571160401412,0.019005469816501353,-0.05223267258015285,-0.33488677571040293,,-0.009716818487850443,,-0.008726795475755722,-0.06149383280222498,0.01573586848743095,-0.056631074750935984,-0.028277506579683198,0.018336746246161904,0.02444650110773372,0.49155554819184233,0.029093556574238833,0.610004309391863,0.0,-0.0614938328022249,-0.0282775065796831,0.4915555481918423,False,False,True,False,False,True,False,False,True,True
2216,AMD,AMD,Ticker Symbol: YOU,2023-11-27,2023.0,buy,True,0.62,high,3.0,True,1071,0.004580759459458572,0.008644027412797906,0.2077480057037615,0.1652116458271755,-0.12437392154751659,0.026285585976963587,-0.019501317707502852,-0.6660369688499195,,-0.0062081182561734005,,-0.00521809524407868,-0.03812816188574242,0.016196996904735566,-0.03326540383445342,0.13822589453005896,0.027822817675446466,0.19094990221747588,0.32093151674382603,0.03203115118425519,0.4393802779438467,0.0,-0.0381281618857424,0.1382258945300589,0.320931516743826,False,True,False,False,True,False,False,True,False,True
2217,AMZN,AMZN,Everything Money,2025-06-02,2025.0,buy,True,0.62,high,3.0,True,1449,0.0023667052854758897,0.004676126241520251,0.02517754058601107,-0.010418085341520111,0.0010981066489775815,0.02141580872371652,-0.049108150938209416,0.15791165059699908,,-0.010251282423672126,,-0.004548692041520419,0.038228390042495564,0.012204200959083545,0.0499879125872571,0.014318202255004131,0.014525487493383676,0.06421487860826258,0.007007697502296795,0.017263060618104106,0.09044279212884221,0.0,0.0382283900424955,0.0143182022550041,0.0070076975022967,False,True,False,False,True,False,False,True,False,True
2218,TSLA,TSLA,Chicken Genius Singapore,2020-07-06,2020.0,sell,True,0.62,high,3.0,True,216,0.11935686963142489,0.37245929419610646,0.564023175509504,1.5743286565089232,2.1025369104951603,0.04718976638281925,-0.08757624184104007,0.44961665915017934,,0.023641684022227216,,0.013327688522591696,0.09845614845779604,0.05413959859516245,0.0914857336002548,0.04311644094446998,0.04718311008245832,0.08415109525209274,0.45600982211515184,0.06017039411307877,0.513181798422351,0.0,0.098456148457796,0.0431164409444699,0.4560098221151518,False,False,True,False,False,True,False,True,True,True
2219,NFLX,NFLX,Everything Money,2025-10-28,2025.0,sell,False,0.62,high,3.0,True,1552,0.0045980456728849095,-0.13534623766576293,-0.12135937843226063,-0.15489912435707298,-0.26713249701647646,0.025026240158237616,-0.11825029686939459,0.08830323497926984,,-0.0023759859871420597,,-0.0018956882883361947,0.008550616120379328,0.017126415854462344,-0.00865308281515731,-0.026537527214212986,0.021299127821948087,-0.03727891710069442,-0.25885838165364206,0.017790699620769974,-0.24571425249787415,0.0,0.0085506161203793,-0.0265375272142129,-0.258858381653642,False,False,True,False,False,True,False,True,True,True
2220,TSLA,TSLA,Chicken Genius Singapore,2020-07-13,2020.0,buy,True,0.62,high,3.0,True,221,-0.02215074745123491,0.09845614845779604,0.48690938490276836,1.1526501492716774,2.1543525289412964,0.04790987710646211,-0.044045552037585534,0.7348593056238459,,0.00022693949778385125,,0.013185863099901995,0.06737379065966276,0.04598648720677844,0.09748438827016148,-0.13898520296380967,0.04090156397140461,-0.08194061694712618,0.34342696616995316,0.05878741527258152,0.44950774031438256,0.0,0.0673737906596627,-0.1389852029638096,0.3434269661699531,False,False,True,False,False,True,False,False,True,True
2221,NVDA,NVDA,Everything Money,2025-11-11,2025.0,buy,True,0.62,high,3.0,True,1562,-0.03187972996731159,-0.039324397916048914,-0.004402855555442287,0.0017434790021939595,0.31629632721512113,0.026916193504340106,-0.09157649499332354,0.0626820313798151,,0.002756961394518642,,0.003313360000960719,-0.02753153112227391,0.022295090119032426,-0.061089260286197655,-0.07229698068041435,0.019480207581429092,-0.06326329973650502,-0.03256197005226236,0.02161794498670269,-0.03214738973058284,0.0,-0.0275315311222739,-0.0722969806804143,-0.0325619700522623,False,False,True,False,False,True,False,False,True,True
2222,NVDA,NVDA,Everything Money,2025-11-11,2025.0,buy,True,0.74,high,4.0,True,1562,-0.03187972996731159,-0.039324397916048914,-0.004402855555442287,0.0017434790021939595,0.31629632721512113,0.026916193504340106,-0.09157649499332354,0.0626820313798151,,0.002756961394518642,,0.003313360000960719,-0.02753153112227391,0.022295090119032426,-0.061089260286197655,-0.07229698068041435,0.019480207581429092,-0.06326329973650502,-0.03256197005226236,0.02161794498670269,-0.03214738973058284,0.0,-0.0275315311222739,-0.0722969806804143,-0.0325619700522623,False,False,True,False,False,True,False,False,True,True
2223,NVDA,NVDA,Everything Money,2025-11-11,2025.0,buy,True,0.62,high,3.0,True,1562,-0.03187972996731159,-0.039324397916048914,-0.004402855555442287,0.0017434790021939595,0.31629632721512113,0.026916193504340106,-0.09157649499332354,0.0626820313798151,,0.002756961394518642,,0.003313360000960719,-0.02753153112227391,0.022295090119032426,-0.061089260286197655,-0.07229698068041435,0.019480207581429092,-0.06326329973650502,-0.03256197005226236,0.02161794498670269,-0.03214738973058284,0.0,-0.0275315311222739,-0.0722969806804143,-0.0325619700522623,False,False,True,False,False,True,False,False,True,True
2224,NVDA,NVDA,Everything Money,2025-11-11,2025.0,sell,True,0.62,high,3.0,True,1562,-0.03187972996731159,-0.039324397916048914,-0.004402855555442287,0.0017434790021939595,0.31629632721512113,0.026916193504340106,-0.09157649499332354,0.0626820313798151,,0.002756961394518642,,0.003313360000960719,-0.02753153112227391,0.022295090119032426,-0.061089260286197655,-0.07229698068041435,0.019480207581429092,-0.06326329973650502,-0.03256197005226236,0.02161794498670269,-0.03214738973058284,0.0,-0.0275315311222739,-0.0722969806804143,-0.0325619700522623,False,False,True,False,False,True,False,False,True,True
2225,TSLA,TSLA,Everything Money,2025-02-18,2025.0,sell,True,0.62,high,3.0,True,1377,-0.0077977372088889885,-0.0013410426876110382,-0.17784063600745614,0.04488893520575021,0.5408853587184141,0.028515491655372552,-0.22977725674091443,-0.09855243252031465,,0.015859770980444,,0.018214714280444966,-0.11668877563199709,0.03791902432176456,-0.14489847697362412,-0.2613915306106658,0.05244407765850724,-0.3339357533897601,-0.009658315268237239,0.056798952896252655,-0.03394422498913252,0.0,-0.116688775631997,-0.2613915306106658,-0.0096583152682372,False,False,True,False,False,True,False,False,True,True
2226,NVDA,NVDA,Everything Money,2025-02-18,2025.0,buy,True,0.85,high,3.0,True,1377,0.0010251391501019391,0.03266954562117386,0.010096760022944684,-0.07429412591034434,0.02204758052740563,0.04866369359783922,-0.20758046873784997,-0.3380911575277675,,-0.0035744039517274784,,-0.0012194606517265116,-0.06339717485284113,0.020269208907106612,-0.09160687619446817,-0.08433664718240452,0.042211435547481885,-0.15688086996149886,-0.0030995609479936848,0.04366663723160611,-0.027385470668888967,0.0,-0.0633971748528411,-0.0843366471824045,-0.0030995609479936,False,False,True,False,False,True,False,False,True,True
2227,TSLA,TSLA,Chicken Genius Singapore,2021-07-19,2021.0,sell,True,0.62,high,3.0,True,477,0.017872409131293843,-0.02986947780195981,0.03763319817954791,-0.12258257377481618,-0.3563621024589262,0.021260698179945796,-0.06461259243573314,-0.3020050318674108,,0.007767490920001174,,0.02209778342837665,-0.02012643714158502,0.016894469092379905,0.01764106558589984,-0.01471379044967569,0.021482270593285398,0.030160040195819304,0.2520145850457671,0.017771165328200864,0.3045557977319511,0.0,-0.020126437141585,-0.0147137904496756,0.2520145850457671,False,False,True,False,False,True,False,False,True,True
2228,TSLA,TSLA,Chicken Genius Singapore,2021-07-19,2021.0,buy,True,0.62,high,3.0,True,477,0.017872409131293843,-0.02986947780195981,0.03763319817954791,-0.12258257377481618,-0.3563621024589262,0.021260698179945796,-0.06461259243573314,-0.3020050318674108,,0.007767490920001174,,0.02209778342837665,-0.02012643714158502,0.016894469092379905,0.01764106558589984,-0.01471379044967569,0.021482270593285398,0.030160040195819304,0.2520145850457671,0.017771165328200864,0.3045557977319511,0.0,-0.020126437141585,-0.0147137904496756,0.2520145850457671,False,False,True,False,False,True,False,False,True,True
2229,TSLA,TSLA,Everything Money,2025-03-26,2025.0,buy,True,0.67,high,3.0,True,1403,-0.04386802880622753,0.14789029483311822,-0.061233156522552123,-0.31859939448348906,0.08376378713823351,0.05979956639131203,-0.26634741462283884,0.21598779480158425,,0.00658873473125321,,0.0039329829222258805,0.046487757178095945,0.03642206023346698,0.03932960487778714,0.07894866272763768,0.07090219849954273,0.0473793088440404,0.11815706872162446,0.05133142713554581,0.19745644969041587,0.0,0.0464877571780959,0.0789486627276376,0.1181570687216244,False,False,True,False,False,True,False,True,True,True
2230,UBER,UBER,Everything Money,2025-08-14,2025.0,buy,False,0.62,high,3.0,True,1500,0.006182395261613349,-0.033791527079472417,-0.026047029470876115,-0.08991390564799584,0.07654306241718589,0.016550505166374217,-0.0531648023177268,-0.10651089967846206,,0.015470359093200936,,0.013129069236420321,0.045537664696296165,0.013350649011785658,0.03096282039178533,0.056763737331089636,0.01686284871959174,0.08150981207733143,-0.038781793388908525,0.01905808891912739,0.023741773880943562,0.0,0.0455376646962961,0.0567637373310896,-0.0387817933889085,False,False,True,False,False,True,False,False,True,True
2231,UBER,UBER,Everything Money,2025-08-14,2025.0,buy,False,0.62,high,3.0,True,1500,0.006182395261613349,-0.033791527079472417,-0.026047029470876115,-0.08991390564799584,0.07654306241718589,0.016550505166374217,-0.0531648023177268,-0.10651089967846206,,0.015470359093200936,,0.013129069236420321,0.045537664696296165,0.013350649011785658,0.03096282039178533,0.056763737331089636,0.01686284871959174,0.08150981207733143,-0.038781793388908525,0.01905808891912739,0.023741773880943562,0.0,0.0455376646962961,0.0567637373310896,-0.0387817933889085,False,False,True,False,False,True,False,False,True,True
2232,AAPL,AAPL,Joseph Carlson,2022-11-02,2022.0,buy,True,0.67,high,3.0,True,804,-0.012208937613241932,-0.010209002646571763,0.0008779597415308205,-0.03293860750634692,-0.005011065589053509,0.02659098928900706,-0.0687683901721603,-0.07973035545109863,,-0.03210830460129421,,-0.04240505820374607,-0.0665380697355551,0.022198746248840502,-0.06851188859005086,-0.06461063986298021,0.028535282300011303,0.02085903509801379,-0.03796831131099787,0.02243546368301609,0.06706406940186493,0.0,-0.0665380697355551,-0.0646106398629802,-0.0379683113109978,False,True,False,False,True,False,False,True,False,True
2233,AAPL,AAPL,Joseph Carlson,2022-11-02,2022.0,buy,True,0.67,high,3.0,True,804,-0.012208937613241932,-0.010209002646571763,0.0008779597415308205,-0.03293860750634692,-0.005011065589053509,0.02659098928900706,-0.0687683901721603,-0.07973035545109863,,-0.03210830460129421,,-0.04240505820374607,-0.0665380697355551,0.022198746248840502,-0.06851188859005086,-0.06461063986298021,0.028535282300011303,0.02085903509801379,-0.03796831131099787,0.02243546368301609,0.06706406940186493,0.0,-0.0665380697355551,-0.0646106398629802,-0.0379683113109978,False,True,False,False,True,False,False,True,False,True
2234,AAPL,AAPL,Joseph Carlson,2022-11-02,2022.0,buy,True,0.74,high,3.0,True,804,-0.012208937613241932,-0.010209002646571763,0.0008779597415308205,-0.03293860750634692,-0.005011065589053509,0.02659098928900706,-0.0687683901721603,-0.07973035545109863,,-0.03210830460129421,,-0.04240505820374607,-0.0665380697355551,0.022198746248840502,-0.06851188859005086,-0.06461063986298021,0.028535282300011303,0.02085903509801379,-0.03796831131099787,0.02243546368301609,0.06706406940186493,0.0,-0.0665380697355551,-0.0646106398629802,-0.0379683113109978,False,True,False,False,True,False,False,True,False,True
2235,AAPL,AAPL,Joseph Carlson,2022-11-02,2022.0,buy,True,0.9,high,3.0,True,804,-0.012208937613241932,-0.010209002646571763,0.0008779597415308205,-0.03293860750634692,-0.005011065589053509,0.02659098928900706,-0.0687683901721603,-0.07973035545109863,,-0.03210830460129421,,-0.04240505820374607,-0.0665380697355551,0.022198746248840502,-0.06851188859005086,-0.06461063986298021,0.028535282300011303,0.02085903509801379,-0.03796831131099787,0.02243546368301609,0.06706406940186493,0.0,-0.0665380697355551,-0.0646106398629802,-0.0379683113109978,False,True,False,False,True,False,False,True,False,True
2236,AAPL,AAPL,Joseph Carlson,2022-11-02,2022.0,sell,True,0.62,high,3.0,True,804,-0.012208937613241932,-0.010209002646571763,0.0008779597415308205,-0.03293860750634692,-0.005011065589053509,0.02659098928900706,-0.0687683901721603,-0.07973035545109863,,-0.03210830460129421,,-0.04240505820374607,-0.0665380697355551,0.022198746248840502,-0.06851188859005086,-0.06461063986298021,0.028535282300011303,0.02085903509801379,-0.03796831131099787,0.02243546368301609,0.06706406940186493,0.0,-0.0665380697355551,-0.0646106398629802,-0.0379683113109978,False,True,False,False,True,False,False,True,False,True
2238,NVDA,NVDA,Everything Money,2025-10-16,2025.0,buy,True,0.62,high,3.0,True,1544,0.017820656361589582,-0.04020151001351813,0.06265584178852701,-0.0010164879729817056,0.4762018879781118,0.023040767523657257,-0.06615776262905071,0.14934518396409135,,0.002079080967205549,,0.007755381326113531,-0.014907029511580294,0.008175104928221833,0.0019250797730898661,0.028892604314530335,0.027139815986309556,0.04598208530080106,-0.0256799577964979,0.021414778552703993,0.024368060144075,0.0,-0.0149070295115802,0.0288926043145303,-0.0256799577964979,False,False,True,False,False,True,False,False,True,True
2239,AMD,AMD,Everything Money,2025-10-16,2025.0,buy,True,0.62,high,3.0,True,1544,-0.010121878793738825,0.022845039405160694,0.4687435921458818,0.4385107611621004,1.3927073254776452,0.060648403245107466,-0.08770590879705864,0.4591299986837667,,-0.01198596843080224,,-0.006309668071894259,-0.014998855792830001,0.02588227224465201,0.0018332534918401588,0.03513596294067134,0.039582160391691705,0.05222544392694206,-0.06168681294378786,0.03302351545692681,-0.011638795003214963,0.0,-0.01499885579283,0.0351359629406713,-0.0616868129437878,False,True,False,False,True,False,False,True,False,True
2240,MSFT,MSFT,Joseph Carlson,2022-09-30,2022.0,buy,False,0.79,high,3.0,True,781,-0.003904846590398914,0.008170528099876062,-0.016821192611254254,-0.0416157283409222,-0.03875521763196521,0.01660373408765381,-0.12657073725345258,0.02210901821834388,,0.0072615752497546815,,0.03366272946589555,-0.009952754266985497,0.03515706455714723,0.005753689187239397,-0.08458149421227323,0.030672602656242116,-0.0033060080182426566,-0.042994742055725066,0.02574768756973891,0.03261433008027681,0.0,-0.0099527542669854,-0.0845814942122732,-0.042994742055725,False,False,True,False,False,True,False,False,True,True
2241,DIS,DIS,Joseph Carlson,2022-09-30,2022.0,sell,False,0.9,high,3.0,True,781,-0.016552868698481826,-0.02268958526466658,-0.0659233189331685,0.040434451930629334,-0.10979310086966576,0.019581614636426898,-0.18953518533154934,-0.03407266644988971,,0.0032818928828624028,,0.029683047099003268,0.014294578934430868,0.029908580582538456,0.030001022388655763,0.048163801925440675,0.021091304040297618,0.12943928811947125,-0.15458714707336507,0.028885363867119512,-0.0789780749373632,0.0,0.0142945789344308,0.0481638019254406,-0.154587147073365,False,False,True,False,False,True,False,True,True,True
2242,DIS,DIS,Joseph Carlson,2022-09-30,2022.0,buy,False,0.79,high,3.0,True,781,-0.016552868698481826,-0.02268958526466658,-0.0659233189331685,0.040434451930629334,-0.10979310086966576,0.019581614636426898,-0.18953518533154934,-0.03407266644988971,,0.0032818928828624028,,0.029683047099003268,0.014294578934430868,0.029908580582538456,0.030001022388655763,0.048163801925440675,0.021091304040297618,0.12943928811947125,-0.15458714707336507,0.028885363867119512,-0.0789780749373632,0.0,0.0142945789344308,0.0481638019254406,-0.154587147073365,False,False,True,False,False,True,False,True,True,True
2243,TSLA,TSLA,Chicken Genius Singapore,2021-12-21,2021.0,buy,True,0.62,high,3.0,True,586,0.025121731515697743,-0.023708244472497864,-0.1656352061879376,0.18687665624533123,0.3263309171534574,0.034825664410502215,-0.2220905888325556,-0.21553144198224783,,0.06494828691026533,,0.07494705523716627,0.1261903648610072,0.03556895897632325,0.15733115473722714,0.05988315106755038,0.04805151071461474,0.005721741251066836,0.1031631975345505,0.04474030172087615,0.06454783562980126,0.0,0.1261903648610072,0.0598831510675503,0.1031631975345505,False,False,True,False,False,True,False,False,True,True
