event_id,ticker,top5_flag,recommendation_type,high_confidence,analyst_relay_score,earnings_relay_score,news_relay_score,market_move_relay_score,retail_hype_score,urgency_score,valuation_score,technical_score,risk_score,disclosure_score
822,AMZN,True,buy,True,0,1,1,0,0,0,0,2,0,0
823,TSLA,True,sell,True,0,1,0,0,0,0,0,0,0,0
824,TSLA,True,sell,True,0,0,0,0,0,0,0,0,0,0
825,GOOGL,False,buy,True,0,1,0,0,0,0,0,0,0,0
826,UBER,False,buy,False,0,0,0,0,0,0,1,0,0,0
827,UBER,False,buy,False,0,1,0,0,0,0,1,0,2,0
828,MSFT,False,sell,True,0,0,0,0,0,0,3,0,0,0
829,AMZN,True,buy,True,0,1,0,1,0,0,2,0,0,0
830,GOOGL,False,sell,True,0,0,0,0,0,0,2,0,1,0
831,NVDA,True,buy,True,0,1,0,0,0,0,0,0,1,0
832,META,False,buy,True,0,0,0,0,0,0,0,0,0,0
833,NVDA,True,buy,True,0,0,0,0,0,0,1,0,0,0
834,GOOGL,False,buy,True,0,2,0,0,0,0,2,0,0,0
835,GOOGL,False,sell,True,1,1,0,0,0,0,0,0,0,1
836,GOOGL,False,buy,True,0,2,0,0,0,0,0,1,0,0
837,NVDA,True,buy,False,0,1,0,0,0,0,1,0,0,1
838,GOOGL,False,buy,True,0,0,0,0,0,0,4,1,0,0
839,AMZN,True,buy,True,0,0,0,0,0,0,4,1,0,0
840,SOFI,False,buy,True,0,0,0,0,0,0,0,0,0,0
841,SOFI,False,buy,True,0,1,0,0,0,0,0,0,0,0
842,NVDA,True,buy,True,0,0,0,1,0,0,0,0,0,0
843,GOOGL,False,buy,True,0,0,0,0,0,0,1,0,0,0
844,MSFT,False,buy,True,0,0,0,0,0,0,1,0,0,0
845,AAPL,True,buy,True,0,0,0,0,0,0,0,1,0,0
846,AAPL,True,buy,True,0,1,0,0,0,0,2,1,1,0
847,AMZN,True,buy,True,0,0,0,1,0,0,0,1,0,0
848,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
849,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,0
850,MSFT,False,buy,True,0,0,0,1,0,0,1,0,2,0
851,AMD,True,buy,True,1,0,0,2,0,0,1,0,0,0
852,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
853,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
854,AMZN,True,buy,True,1,0,0,0,0,0,0,0,0,0
855,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
856,SOFI,False,buy,True,0,0,0,0,0,0,0,0,0,0
857,GOOGL,False,buy,True,0,0,0,0,0,0,1,1,1,0
858,META,False,buy,True,0,1,1,0,0,0,0,0,2,0
859,META,False,buy,False,0,1,0,0,0,0,2,0,0,0
860,META,False,buy,True,0,1,0,0,0,0,1,0,0,0
861,GOOGL,False,buy,True,2,2,0,0,0,0,0,0,0,0
862,PYPL,False,sell,True,0,0,0,0,0,0,0,0,0,0
863,AMZN,True,buy,True,0,2,0,0,0,0,2,0,1,1
864,AMZN,True,buy,False,0,2,0,0,0,0,0,0,1,0
865,GOOGL,False,buy,True,0,1,0,0,0,0,0,0,1,0
866,NVDA,True,sell,True,0,0,0,0,0,0,1,0,1,0
867,PYPL,False,buy,False,0,0,0,0,0,0,1,1,1,0
868,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
869,NVDA,True,buy,True,0,0,0,0,0,1,0,0,0,0
870,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
871,TSLA,True,buy,True,0,0,0,0,0,0,0,1,0,0
872,AAPL,True,buy,True,0,1,1,0,0,0,0,1,0,0
873,MSFT,False,buy,True,0,1,1,0,0,0,0,1,0,0
874,NVDA,True,buy,True,0,2,0,0,0,0,0,0,0,0
875,AMD,True,buy,True,0,1,0,0,0,0,0,0,0,0
876,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
877,MSFT,False,buy,True,0,0,0,0,0,0,1,1,0,0
878,NFLX,False,buy,True,0,2,0,0,0,0,0,0,0,0
879,TSLA,True,buy,True,0,2,1,0,0,0,0,0,0,0
880,NFLX,False,buy,True,0,1,0,0,0,0,0,0,0,0
881,NFLX,False,buy,True,0,0,1,0,0,0,0,0,0,0
882,NFLX,False,buy,True,2,0,0,0,0,0,0,0,0,0
883,MSFT,False,buy,True,2,2,0,0,0,0,0,1,0,0
884,AMZN,True,buy,True,2,0,0,0,0,0,0,0,1,0
885,AAPL,True,buy,True,1,0,0,0,0,0,1,0,1,0
886,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
887,TSLA,True,buy,False,0,0,0,1,0,0,1,0,0,0
888,MSFT,False,sell,True,1,2,1,0,0,0,2,0,1,0
889,GOOGL,False,sell,True,0,1,0,0,0,0,2,0,0,0
890,GOOGL,False,sell,True,0,0,0,0,0,0,0,0,0,0
891,AMZN,True,buy,True,0,1,0,0,0,0,0,1,0,0
892,TSLA,True,sell,True,0,1,0,0,0,0,0,0,0,0
893,AMZN,True,buy,True,0,2,1,0,0,0,0,1,0,0
894,MSFT,False,buy,True,0,3,1,0,0,0,0,1,0,0
895,NFLX,False,buy,True,0,2,1,0,0,0,0,1,0,0
896,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
897,PYPL,False,buy,True,0,0,0,0,1,0,0,0,0,0
898,META,False,sell,True,2,1,0,1,0,0,1,0,0,0
899,AAPL,True,sell,True,1,0,0,0,0,0,0,0,0,0
900,AAPL,True,sell,True,0,0,0,0,0,0,0,0,0,0
901,AAPL,True,sell,True,0,0,0,0,0,0,0,0,1,0
902,AAPL,True,sell,True,0,0,0,0,0,0,0,0,0,0
903,AAPL,True,sell,True,0,1,0,0,0,0,1,0,1,0
904,AAPL,True,sell,True,0,1,0,0,0,0,2,0,1,0
905,AAPL,True,buy,True,0,1,0,0,0,0,2,0,0,0
906,AAPL,True,sell,True,0,0,0,0,0,0,0,0,0,0
907,AAPL,True,sell,True,0,1,0,0,0,0,1,0,0,0
908,NFLX,False,buy,True,0,1,0,1,0,0,1,1,0,0
909,NVDA,True,sell,True,0,1,1,0,0,0,0,0,0,0
910,NVDA,True,buy,True,0,0,1,0,0,0,0,0,0,0
911,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
912,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
913,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
914,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
915,AMD,True,buy,True,1,0,1,0,0,0,0,0,0,0
916,MSFT,False,buy,True,0,0,0,0,0,0,0,0,1,0
917,NFLX,False,buy,True,0,0,1,0,0,0,1,0,0,0
918,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
919,MSFT,False,buy,True,0,2,0,0,0,0,1,0,0,0
920,AAPL,True,buy,True,0,1,0,0,0,0,1,0,0,0
921,AMD,True,buy,True,1,1,1,1,0,0,0,0,0,1
922,AMD,True,sell,False,1,1,0,0,0,0,2,0,2,0
923,AMD,True,buy,True,0,2,1,0,0,0,1,0,1,0
924,DIS,False,sell,True,0,0,0,0,0,0,0,0,1,0
925,GOOGL,False,sell,True,0,1,0,0,0,0,1,0,0,0
926,GOOGL,False,buy,True,0,1,0,0,0,0,1,0,0,0
927,AAPL,True,buy,True,0,0,0,0,0,0,5,0,0,0
928,AAPL,True,sell,True,0,0,0,0,0,0,2,0,0,0
929,TSLA,True,buy,True,0,0,0,0,0,0,1,0,0,0
930,AAPL,True,buy,True,0,1,1,0,0,0,2,0,0,0
931,AMZN,True,buy,True,1,0,0,0,0,0,1,0,0,0
932,AMZN,True,sell,True,0,0,0,0,0,0,0,0,0,0
933,AMZN,True,buy,True,0,0,0,0,0,0,1,0,0,0
934,META,False,sell,True,0,2,0,0,0,0,0,0,0,0
935,AMZN,True,buy,True,0,0,0,0,0,0,1,0,1,0
936,GOOGL,False,buy,True,0,0,1,0,0,0,0,0,0,0
937,UBER,False,buy,True,0,0,0,0,0,0,0,0,1,0
938,UBER,False,buy,True,0,0,0,1,0,0,1,3,0,0
939,AMD,True,buy,True,0,0,0,0,0,0,1,2,0,1
940,GOOGL,False,buy,True,0,2,0,0,0,0,2,0,0,0
941,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
942,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
943,UBER,False,buy,True,2,0,0,0,0,0,0,0,0,0
944,NFLX,False,buy,True,0,1,0,0,0,0,0,0,0,0
945,AMZN,True,buy,True,2,0,0,0,0,0,1,0,0,0
946,AAPL,True,buy,True,0,1,0,0,0,0,0,0,0,0
947,AAPL,True,buy,True,0,0,0,0,0,0,2,0,0,0
948,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
949,GOOGL,False,sell,True,1,1,0,0,0,0,0,0,0,0
950,NVDA,True,buy,True,1,1,0,0,0,0,1,0,0,0
951,MSFT,False,buy,True,1,1,1,0,0,0,0,0,0,0
952,NFLX,False,buy,True,0,1,0,0,0,0,0,0,0,0
953,TSLA,True,buy,True,1,0,0,0,0,0,0,0,0,0
954,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
955,GOOGL,False,sell,True,0,1,0,0,0,0,1,1,0,0
956,MSFT,False,buy,True,0,0,0,0,0,0,2,0,1,0
957,MSFT,False,buy,True,0,0,0,0,0,0,0,1,0,0
958,UBER,False,buy,True,0,1,1,0,0,0,0,0,0,0
959,MSFT,False,sell,True,0,0,0,0,0,0,1,0,0,0
960,NFLX,False,buy,True,0,1,1,0,0,0,0,0,0,0
961,GOOGL,False,buy,True,0,0,0,1,0,0,1,0,0,0
962,GOOGL,False,buy,True,0,0,0,0,0,0,1,1,0,0
963,GOOGL,False,buy,True,0,1,0,0,0,0,1,0,0,0
964,AAPL,True,sell,True,0,1,0,0,0,0,1,0,0,0
965,GOOGL,False,buy,True,2,1,0,0,0,0,1,0,0,0
966,MSFT,False,buy,True,0,1,0,0,0,0,1,0,0,1
967,MSFT,False,buy,True,1,0,0,0,0,0,0,0,0,0
968,MSFT,False,buy,True,0,1,0,0,0,0,1,0,0,0
969,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,0
970,GOOGL,False,buy,True,0,0,0,0,0,0,0,1,0,0
971,GOOGL,False,buy,True,0,0,0,0,0,0,1,0,0,0
972,HOOD,False,sell,True,0,0,1,0,0,0,0,0,0,0
973,PYPL,False,sell,True,0,0,1,0,0,0,0,0,0,0
974,PYPL,False,buy,True,0,1,0,0,0,0,0,0,0,0
975,AMD,True,buy,True,1,1,0,0,0,0,0,0,0,0
976,PYPL,False,buy,True,1,1,0,0,0,0,2,1,0,0
977,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
978,AMD,True,buy,True,0,1,0,0,0,0,0,0,0,0
979,NVDA,True,sell,True,0,1,1,1,0,0,0,1,1,0
980,SOFI,False,buy,True,0,0,0,0,0,0,0,0,0,0
981,AAPL,True,sell,True,0,0,0,1,0,0,0,1,1,0
982,AAPL,True,sell,True,0,1,0,0,0,0,0,0,0,0
983,NVDA,True,sell,True,0,1,0,0,0,0,0,0,0,0
984,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
985,PYPL,False,buy,True,0,3,0,1,0,0,2,0,1,0
986,PYPL,False,buy,False,0,0,0,0,0,0,2,0,0,0
987,PYPL,False,buy,False,0,1,0,0,0,0,1,0,0,0
988,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
989,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
990,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
991,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
992,AAPL,True,sell,True,0,0,0,0,0,0,0,0,0,0
993,TSLA,True,buy,True,0,1,0,0,0,0,3,0,0,0
994,TSLA,True,sell,False,0,1,0,0,0,0,0,0,1,0
995,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
996,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
997,GOOGL,False,buy,True,0,0,0,0,0,0,1,0,0,0
998,AAPL,True,buy,False,1,1,0,0,0,0,2,0,1,0
999,AAPL,True,buy,True,0,1,0,0,0,0,0,0,0,0
1000,AAPL,True,sell,True,0,1,0,0,0,0,1,0,0,0
1001,AAPL,True,sell,True,0,2,0,0,0,0,1,0,0,0
1002,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
1003,NFLX,False,buy,True,0,0,0,0,0,0,0,0,0,0
1004,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1005,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1006,NVDA,True,buy,True,0,3,1,0,0,0,0,0,0,0
1007,AMZN,True,buy,True,0,0,0,0,0,0,2,0,0,0
1008,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1009,TSLA,True,buy,True,0,0,0,0,0,1,0,1,1,1
1010,AMZN,True,buy,True,0,0,0,1,0,0,0,1,0,0
1011,TSLA,True,buy,True,0,0,0,0,0,0,0,1,0,0
1012,GOOGL,False,buy,True,0,2,0,0,0,0,0,0,0,0
1013,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1014,AAPL,True,buy,True,0,1,0,0,0,0,0,0,1,0
1015,NVDA,True,buy,True,0,2,1,0,0,0,0,2,0,0
1016,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1017,MSFT,False,buy,True,0,0,0,1,0,0,1,0,0,0
1018,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
1019,AAPL,True,sell,True,0,1,0,0,0,0,0,0,0,0
1020,AAPL,True,sell,True,0,3,0,1,0,0,2,0,1,0
1021,AMZN,True,buy,True,0,0,0,0,0,0,0,2,0,0
1022,GOOGL,False,buy,True,0,0,0,1,0,0,0,3,0,0
1023,TSLA,True,buy,True,0,0,0,0,0,0,2,0,0,0
1024,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
1025,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1026,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1027,TSLA,True,buy,True,0,1,0,0,0,0,1,0,0,0
1028,TSLA,True,buy,True,0,0,1,0,0,0,0,0,0,0
1029,NFLX,False,buy,True,0,1,0,0,0,1,0,2,0,0
1030,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
1031,GOOGL,False,buy,True,0,1,0,0,0,0,0,0,0,0
1032,GOOGL,False,buy,True,0,2,0,0,0,0,0,0,1,0
1033,GOOGL,False,buy,True,0,0,0,0,0,0,0,1,0,0
1034,NVDA,True,buy,True,1,1,0,0,0,0,0,0,0,0
1035,TSLA,True,buy,True,0,0,0,0,0,0,0,2,0,0
1036,TSLA,True,buy,True,0,0,0,0,0,0,0,1,0,0
1037,AMZN,True,buy,True,0,1,0,0,0,0,0,1,0,0
1038,MSFT,False,buy,True,0,0,0,0,0,0,0,1,0,0
1039,GOOGL,False,buy,True,0,0,0,0,0,0,1,0,0,0
1040,GOOGL,False,buy,True,1,0,0,0,0,0,1,0,0,0
1041,GOOGL,False,buy,True,0,2,0,0,0,0,1,0,0,0
1042,SOFI,False,buy,True,0,1,0,0,0,0,1,0,0,0
1043,CRM,False,buy,True,0,0,0,0,0,0,0,0,0,0
1044,NVDA,True,buy,True,1,1,0,0,0,0,2,0,0,1
1045,AMZN,True,buy,True,0,2,0,0,0,0,0,0,0,0
1046,MSFT,False,buy,False,0,1,0,0,0,0,1,1,0,0
1047,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1048,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1049,NVDA,True,buy,True,0,0,1,0,0,0,0,0,0,0
1050,NVDA,True,buy,True,0,0,2,0,0,0,0,0,0,0
1051,META,False,buy,True,0,0,1,0,0,0,0,0,0,0
1052,DIS,False,buy,True,1,0,0,0,0,0,2,0,0,0
1053,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1054,NFLX,False,buy,True,0,1,1,0,0,0,0,0,0,0
1055,AAPL,True,buy,True,0,1,1,0,0,0,0,2,0,0
1056,AMD,True,buy,True,0,1,0,0,0,0,2,0,0,0
1057,NVDA,True,buy,True,0,1,0,0,0,0,2,0,0,0
1058,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1060,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1061,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1062,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1063,META,False,buy,True,0,1,0,0,0,0,1,0,0,0
1064,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1065,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1066,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1067,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1068,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1069,META,False,buy,True,0,0,0,0,0,0,0,0,0,0
1070,NFLX,False,buy,True,0,1,1,0,0,0,0,0,0,0
1071,MSFT,False,buy,True,0,0,0,0,0,0,0,1,0,0
1072,META,False,buy,True,1,1,0,0,0,0,0,0,0,0
1073,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1074,AAPL,True,buy,True,0,1,0,0,0,0,0,1,1,0
1075,AMZN,True,buy,True,0,1,0,0,0,0,2,0,0,0
1076,NVDA,True,sell,True,0,0,0,1,0,0,0,0,0,0
1077,NVDA,True,sell,True,1,0,0,0,0,0,0,0,0,0
1078,NVDA,True,buy,True,0,0,0,0,0,0,3,0,0,0
1079,META,False,buy,True,0,1,0,0,0,0,0,0,0,0
1080,AMZN,True,sell,True,1,0,0,0,0,0,0,0,0,0
1081,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1082,MSFT,False,sell,True,0,0,0,0,0,0,0,0,0,0
1083,GOOGL,False,sell,True,0,1,0,0,0,0,0,0,1,0
1084,GOOGL,False,buy,False,0,0,0,0,0,0,0,0,0,0
1085,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1086,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1087,SOFI,False,buy,True,0,2,1,0,0,0,1,0,0,0
1088,SOFI,False,buy,True,0,2,0,0,0,0,0,0,0,0
1089,NVDA,True,buy,True,0,1,0,0,0,0,3,1,0,1
1090,NVDA,True,buy,True,0,0,0,0,0,0,0,1,0,0
1091,TSLA,True,sell,True,0,0,0,0,0,1,1,0,0,1
1092,UBER,False,buy,False,0,0,0,0,0,0,2,1,0,0
1093,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1094,AMZN,True,buy,True,0,2,2,0,0,0,1,0,1,0
1095,META,False,sell,True,0,3,1,0,0,0,2,0,0,0
1096,NVDA,True,buy,True,1,1,0,0,0,0,0,0,0,0
1097,MSFT,False,buy,True,0,1,0,1,0,0,1,0,0,0
1098,MSFT,False,buy,True,0,1,0,0,0,0,2,1,0,0
1099,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
1100,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,1
1101,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1102,AMZN,True,buy,True,0,2,0,0,0,0,0,0,1,0
1103,MSFT,False,buy,False,2,1,0,0,0,0,4,0,0,0
1104,UBER,False,buy,True,0,1,0,0,0,0,0,0,0,1
1105,AMD,True,sell,True,0,2,1,0,0,0,0,0,0,0
1106,AAPL,True,buy,True,0,0,0,1,0,0,0,1,0,0
1107,MSFT,False,buy,True,0,2,1,0,0,0,0,0,0,0
1108,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1109,AMZN,True,buy,True,0,1,1,0,0,0,0,0,0,0
1110,AMZN,True,buy,True,0,1,0,0,0,0,0,1,0,0
1112,TSLA,True,buy,True,1,0,1,0,0,0,0,0,0,0
1113,TSLA,True,sell,True,1,2,0,0,0,0,1,0,0,0
1114,AMD,True,buy,True,0,3,0,1,0,1,0,0,0,1
1115,AMD,True,sell,True,0,1,0,0,0,0,0,0,0,0
1116,AMZN,True,buy,True,0,0,1,0,0,0,0,0,0,0
1117,NFLX,False,buy,True,0,0,0,0,0,1,0,0,0,0
1118,AAPL,True,sell,True,0,0,0,0,1,0,0,0,0,0
1119,AMD,True,sell,True,0,0,0,0,0,0,1,0,1,0
1120,GOOGL,False,buy,False,0,0,0,1,0,0,2,0,0,0
1121,PYPL,False,buy,True,0,3,0,0,0,0,1,1,0,0
1122,SOFI,False,buy,False,1,0,0,0,0,0,0,0,1,0
1123,MSFT,False,buy,True,1,2,1,0,0,0,0,0,0,0
1124,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,1
1125,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
1126,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,1
1127,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,1
1128,AMD,True,sell,True,0,0,0,0,0,0,0,0,0,0
1129,AMZN,True,sell,True,0,0,0,0,0,0,0,0,0,0
1130,UBER,False,buy,False,0,1,0,0,0,0,1,0,1,0
1131,UBER,False,buy,True,0,1,0,0,0,0,2,0,0,0
1132,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,1
1133,META,False,buy,True,0,0,0,1,0,0,3,1,0,0
1134,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
1135,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1136,MSFT,False,buy,True,0,0,0,1,0,0,1,0,0,0
1137,AAPL,True,buy,True,0,1,0,1,0,0,0,2,0,0
1138,NVDA,True,buy,True,0,3,0,0,0,0,0,0,0,0
1139,MSFT,False,buy,True,0,0,1,0,0,0,0,0,0,0
1140,META,False,buy,True,0,0,0,0,0,0,0,0,1,0
1141,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1142,AAPL,True,buy,True,0,0,0,1,0,0,0,2,1,0
1143,NFLX,False,buy,True,0,0,2,0,0,0,0,0,0,0
1144,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,0
1145,NVDA,True,sell,True,0,0,1,0,0,0,0,1,0,0
1146,NVDA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1147,NVDA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1148,PLTR,False,buy,False,0,0,0,0,0,0,0,0,0,0
1149,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1150,META,False,buy,True,1,0,0,0,0,0,1,0,0,0
1151,META,False,buy,True,0,0,0,0,0,0,1,0,0,1
1152,NFLX,False,buy,True,0,1,0,0,0,0,0,1,2,0
1153,AAPL,True,sell,True,0,0,0,2,0,0,0,0,0,0
1154,AMZN,True,buy,True,0,2,0,0,0,0,0,0,0,0
1155,NFLX,False,buy,True,0,1,0,0,0,0,0,3,0,0
1156,TSLA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1157,TSLA,True,sell,True,0,1,1,0,0,0,0,0,0,0
1158,NVDA,True,buy,True,0,2,0,0,0,0,0,1,0,0
1159,META,False,buy,True,0,1,1,0,0,0,0,1,0,0
1160,AAPL,True,sell,True,0,1,0,0,0,0,0,0,0,0
1161,AAPL,True,sell,True,0,0,0,0,0,0,3,0,1,1
1162,AAPL,True,sell,True,0,0,0,0,0,0,3,0,1,1
1163,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,0
1164,SOFI,False,buy,True,0,0,0,0,0,0,0,0,0,0
1165,AAPL,True,buy,True,0,1,0,0,0,0,0,0,0,0
1166,GOOGL,False,buy,True,0,0,0,1,0,2,1,0,0,0
1167,GOOGL,False,sell,True,0,2,1,1,0,0,1,0,0,0
1168,GOOGL,False,buy,True,0,0,0,1,0,1,3,0,0,0
1169,TSLA,True,sell,True,0,0,0,0,0,0,0,0,1,0
1170,NVDA,True,sell,True,0,0,0,0,0,0,0,0,1,0
1171,PYPL,False,sell,True,0,1,0,0,0,0,0,0,0,0
1172,MSFT,False,buy,True,0,0,0,0,0,0,2,1,1,0
1173,TSLA,True,buy,True,1,0,0,0,0,0,2,0,0,0
1174,TSLA,True,buy,False,1,0,0,0,0,0,3,0,1,0
1175,NVDA,True,buy,True,0,1,0,0,0,0,0,2,0,0
1176,GOOGL,False,sell,True,1,1,1,0,0,0,0,0,0,0
1177,META,False,sell,True,1,1,1,0,0,0,0,0,0,0
1178,TSLA,True,buy,True,0,0,1,0,0,0,1,0,0,0
1179,META,False,buy,True,0,0,0,0,0,0,0,0,0,0
1180,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
1181,AAPL,True,sell,True,0,1,0,1,0,0,3,0,0,1
1182,GOOGL,False,buy,True,1,0,0,0,0,0,0,0,1,1
1183,AMZN,True,buy,True,1,0,0,0,0,0,0,0,1,1
1184,META,False,buy,False,0,1,0,0,0,0,0,0,0,0
1185,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,1
1186,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1187,GOOGL,False,buy,False,0,1,0,2,0,0,0,2,0,0
1188,AAPL,True,sell,True,0,1,0,0,0,0,1,0,0,0
1189,MSFT,False,sell,True,0,0,0,0,0,0,0,0,0,0
1190,AMZN,True,sell,True,0,0,0,0,0,0,0,0,0,0
1191,META,False,buy,True,0,1,0,0,0,0,3,0,0,0
1192,AMZN,True,sell,True,0,1,0,0,0,0,0,0,0,0
1193,MSFT,False,buy,True,0,1,0,0,0,0,1,0,0,0
1194,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1195,SOFI,False,buy,True,1,2,0,0,0,0,2,0,1,1
1196,SOFI,False,buy,True,0,1,0,0,0,0,0,0,1,1
1197,UBER,False,buy,True,1,2,0,1,0,0,4,2,0,1
1198,NVDA,True,buy,True,0,0,0,0,0,0,4,1,0,0
1199,NVDA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1200,AMD,True,buy,True,0,1,1,0,0,0,0,0,0,0
1201,NFLX,False,sell,True,0,1,0,0,0,0,0,1,0,0
1202,NFLX,False,sell,True,0,1,0,0,0,0,0,1,0,0
1203,AMZN,True,sell,True,0,0,0,0,0,0,0,0,0,1
1204,HOOD,False,sell,True,0,0,0,0,0,0,0,0,0,1
1205,TSLA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1206,META,False,buy,True,0,0,0,0,0,0,1,0,0,0
1207,NFLX,False,buy,True,0,0,0,0,0,0,0,0,0,0
1208,PLTR,False,buy,False,0,3,1,0,0,0,0,0,0,0
1209,PLTR,False,buy,True,1,1,1,0,0,0,1,0,0,0
1210,GOOGL,False,sell,True,0,0,1,0,0,0,0,0,0,1
1211,NVDA,True,buy,False,0,0,0,0,0,0,0,0,0,0
1212,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1213,AAPL,True,buy,True,0,0,0,0,0,0,1,0,0,0
1214,AMZN,True,buy,False,2,1,0,0,0,0,1,0,0,0
1215,AMZN,True,buy,False,1,3,0,0,0,0,2,1,0,0
1216,DIS,False,buy,True,2,0,0,0,0,0,1,0,0,0
1217,AAPL,True,buy,True,0,1,0,1,0,0,0,0,0,0
1218,MSFT,False,buy,True,1,0,0,0,0,1,2,0,0,1
1219,PYPL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1220,PYPL,False,buy,False,0,0,0,0,0,1,2,0,0,0
1221,AMZN,True,sell,True,0,0,2,0,0,0,0,0,0,0
1222,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,0
1223,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1224,AAPL,True,sell,True,0,1,0,0,0,0,0,0,0,0
1225,MSFT,False,buy,True,0,1,0,0,0,0,0,1,0,0
1226,AMZN,True,buy,True,0,1,0,0,0,0,1,0,0,0
