event_id,ticker,article_date,article_key,source_file
1,TSLA,2023-10-13,bd5fcd0c9abf9582286ffb8af4c8,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,9e8211e463971f4e833ca19c4615,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,5669ef87d491b80cacb53b4c313c,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,d97af9f01aa9819ac8f0e8114d56,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,e84537f9c5630ef6513cf0f7adb8,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,a632f5dd226ee5cb7f36ad562c08,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,aaad4b9b1c3b1e8b2841c583ce70,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,6ef01b1c5a7eff05669177b860ab,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,b88c0b2c899943733af624411670,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,f79c4c1065b7b5cc9f56b217809d,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,41c203b141e30e0b93f06e82a1ad,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,baa8f85c8f8762df02e87ceef795,nasdaq_exteral_data.csv
1,TSLA,2023-10-13,4d4b4fafd46068e656801002803c,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,15ff7654e4fee3f55972663ac3b1,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,684b734072444820d4d54c044ceb,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,59f7d15b545ddb6afa81f8175c40,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,b51a23166467f32f1b5984b8a405,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,cfb6935ada37b9cd83b74a3736d7,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,261241eb9be56f428c430d5ed64a,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,c0289b74ff7d2b07a64990a9e80d,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,71eccd19626c672440b8d7157d7d,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,0402a6ed6481ddbf6cbc55ea41a3,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,59ecd5b87ce024d64168cda76eb7,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,5329db841726d381690fa2c1b7bb,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,c431dd9be3c004f658f0b2b650d6,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,9f71a70bcb0773a16153c6ecc51c,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,2c2ee76fc55d2fcbae72b8b73778,nasdaq_exteral_data.csv
1,TSLA,2023-10-12,df22d5e11af49c4eb1186c9e6b0d,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,e6f7b4e01ff8faac06e403ecd90b,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,fe15d7d4ab776fdb8eca8ef16504,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,dee16ec33040209eba764377cb1d,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,103dc4b02d4b7165b6ca4b3d61f0,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,ca387282bd8c98af8f8127a510af,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,1c29a3acf6ec112f583c06774605,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,43497ab12437908c4f3eea8159fc,nasdaq_exteral_data.csv
