event_id,ticker,event_date,fnspid_coverage_available,fnspid_news_hit,fnspid_hit_sources,fnspid_news_count_pre_1d,fnspid_news_count_post_1d,fnspid_news_count_pre_3d,fnspid_news_count_post_3d,fnspid_news_count_pre_7d,fnspid_news_count_post_7d,fnspid_mean_sentiment_pre_3d,fnspid_mean_sentiment_post_3d,fnspid_max_abs_sentiment_pre_3d,fnspid_source_count_pre_7d,fnspid_unique_title_count_pre_7d,fnspid_first_article_date_near_event,fnspid_last_article_date_near_event
747,TSLA,2025-01-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
748,PYPL,2024-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
749,AMZN,2024-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
750,NVDA,2025-12-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
751,AMD,2026-01-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
752,NVDA,2024-07-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
753,AMZN,2024-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
754,AMZN,2024-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
755,NFLX,2025-12-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
756,AMZN,2024-02-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
757,NVDA,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
758,NVDA,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
759,MSFT,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
760,MSFT,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
761,MSFT,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
762,TSLA,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
763,TSLA,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
764,TSLA,2024-07-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
765,MSFT,2022-10-15,True,True,primary_only,7,3,34,29,63,71,0.0,0.0,0.0,0,0,2022-10-08,2022-10-22
766,AAPL,2025-08-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
767,AAPL,2025-08-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
768,NVDA,2024-05-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
769,MSFT,2024-05-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
770,NFLX,2024-05-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
771,AAPL,2024-08-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
772,AAPL,2024-08-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
773,TSLA,2024-08-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
774,GOOGL,2024-08-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
775,PYPL,2025-11-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
776,GOOGL,2025-12-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
777,GOOGL,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
778,AAPL,2024-02-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
779,MSFT,2024-02-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
780,NVDA,2025-12-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
781,PYPL,2025-12-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
782,PYPL,2025-12-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
783,SMCI,2024-08-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
784,NFLX,2024-01-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
785,AAPL,2024-02-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
786,AMZN,2024-02-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
787,MSFT,2025-06-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
788,NVDA,2024-09-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
789,GOOGL,2024-09-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
790,AAPL,2023-12-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
791,AAPL,2023-12-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
792,HOOD,2026-04-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
793,HOOD,2026-04-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
794,HOOD,2026-04-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
795,MSFT,2024-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
796,GOOGL,2024-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
797,AMZN,2024-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
798,AMZN,2024-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
799,DIS,2022-11-17,True,True,primary_only,6,15,24,22,48,72,0.0,0.0,0.0,0,0,2022-11-10,2022-11-24
800,AAPL,2024-06-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
801,GOOGL,2024-06-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
802,AMZN,2024-02-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
803,AMD,2025-11-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
804,NVDA,2025-12-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
805,NFLX,2022-10-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
806,UBER,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
807,PYPL,2025-11-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
808,PYPL,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
809,AMZN,2024-02-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
810,AMZN,2026-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
811,PYPL,2025-12-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
812,NVDA,2026-01-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
813,AMZN,2026-04-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
814,PYPL,2024-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
815,AMD,2024-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
816,AMZN,2025-04-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
817,AMZN,2025-04-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
818,TSLA,2025-03-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
819,AMZN,2025-03-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
820,NVDA,2024-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
821,NVDA,2024-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
822,AMZN,2025-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
823,TSLA,2025-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
824,TSLA,2025-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
825,GOOGL,2025-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
826,UBER,2026-04-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
827,UBER,2026-04-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
828,MSFT,2024-03-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
829,AMZN,2024-03-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
830,GOOGL,2024-03-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
831,NVDA,2024-03-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
832,META,2026-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
833,NVDA,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
834,GOOGL,2024-04-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
835,GOOGL,2024-04-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
836,GOOGL,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
837,NVDA,2025-05-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
838,GOOGL,2025-05-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
839,AMZN,2025-05-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
840,SOFI,2025-06-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
841,SOFI,2025-06-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
842,NVDA,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
843,GOOGL,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
844,MSFT,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
845,AAPL,2024-05-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
846,AAPL,2024-05-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
847,AMZN,2024-11-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
848,TSLA,2024-11-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
849,AAPL,2024-11-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
850,MSFT,2024-11-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
851,AMD,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
852,TSLA,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
853,TSLA,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
854,AMZN,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
855,MSFT,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
856,SOFI,2026-01-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
857,GOOGL,2025-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
858,META,2026-04-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
859,META,2026-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
860,META,2026-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
861,GOOGL,2022-11-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
862,PYPL,2026-02-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
863,AMZN,2026-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
864,AMZN,2026-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
865,GOOGL,2024-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
866,NVDA,2026-02-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
867,PYPL,2026-01-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
868,NVDA,2025-12-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
869,NVDA,2025-12-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
870,AMD,2025-12-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
871,TSLA,2025-01-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
872,AAPL,2025-01-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
873,MSFT,2025-01-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
874,NVDA,2026-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
875,AMD,2026-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
876,MSFT,2024-12-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
877,MSFT,2024-12-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
878,NFLX,2024-12-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
879,TSLA,2025-01-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
880,NFLX,2025-01-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
881,NFLX,2026-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
882,NFLX,2026-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
883,MSFT,2026-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
884,AMZN,2026-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
885,AAPL,2024-12-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
886,GOOGL,2024-12-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
887,TSLA,2024-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
888,MSFT,2024-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
889,GOOGL,2024-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
890,GOOGL,2024-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
891,AMZN,2025-05-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
892,TSLA,2024-11-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
893,AMZN,2024-11-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
894,MSFT,2024-11-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
895,NFLX,2024-11-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
896,UBER,2025-12-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
897,PYPL,2025-12-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
898,META,2026-01-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
899,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
900,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
901,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
902,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
903,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
904,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
905,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
906,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
907,AAPL,2024-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
908,NFLX,2024-12-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
909,NVDA,2024-12-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
910,NVDA,2024-12-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
911,NVDA,2024-12-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
912,MSFT,2024-12-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
913,GOOGL,2024-12-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
914,AMZN,2024-12-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
915,AMD,2026-01-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
916,MSFT,2026-01-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
917,NFLX,2026-01-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
918,NVDA,2026-01-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
919,MSFT,2025-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
920,AAPL,2025-12-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
921,AMD,2026-04-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
922,AMD,2026-04-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
923,AMD,2026-04-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
924,DIS,2025-05-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
925,GOOGL,2025-09-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
926,GOOGL,2025-09-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
927,AAPL,2025-03-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
928,AAPL,2025-03-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
929,TSLA,2024-12-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
930,AAPL,2024-05-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
931,AMZN,2024-04-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
932,AMZN,2024-04-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
933,AMZN,2024-04-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
934,META,2026-01-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
935,AMZN,2026-01-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
936,GOOGL,2025-03-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
937,UBER,2025-03-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
938,UBER,2025-03-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
939,AMD,2025-03-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
940,GOOGL,2024-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
941,NVDA,2026-01-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
942,NVDA,2026-01-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
943,UBER,2026-01-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
944,NFLX,2026-01-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
945,AMZN,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
946,AAPL,2026-05-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
947,AAPL,2026-05-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
948,AMZN,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
949,GOOGL,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
950,NVDA,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
951,MSFT,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
952,NFLX,2025-03-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
953,TSLA,2025-03-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
954,AMZN,2026-02-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
955,GOOGL,2026-03-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
956,MSFT,2024-09-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
957,MSFT,2024-09-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
958,UBER,2026-02-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
959,MSFT,2024-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
960,NFLX,2026-02-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
961,GOOGL,2025-12-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
962,GOOGL,2025-11-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
963,GOOGL,2025-11-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
964,AAPL,2025-11-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
965,GOOGL,2024-10-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
966,MSFT,2024-09-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
967,MSFT,2021-03-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
968,MSFT,2024-12-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
969,AAPL,2025-06-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
970,GOOGL,2025-06-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
971,GOOGL,2025-11-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
972,HOOD,2026-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
973,PYPL,2026-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
974,PYPL,2026-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
975,AMD,2026-01-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
976,PYPL,2025-07-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
977,AMD,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
978,AMD,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
979,NVDA,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
980,SOFI,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
981,AAPL,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
982,AAPL,2025-03-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
983,NVDA,2025-03-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
984,AMZN,2025-03-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
985,PYPL,2024-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
986,PYPL,2024-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
987,PYPL,2024-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
988,NVDA,2026-03-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
989,GOOGL,2026-01-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
990,GOOGL,2026-01-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
991,UBER,2026-01-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
992,AAPL,2026-01-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
993,TSLA,2024-11-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
994,TSLA,2024-11-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
995,GOOGL,2025-07-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
996,AMD,2025-07-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
997,GOOGL,2025-07-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
998,AAPL,2022-10-02,True,True,primary_only,5,23,47,75,134,114,0.0,0.0,0.0,0,0,2022-09-25,2022-10-09
999,AAPL,2022-10-02,True,True,primary_only,5,23,47,75,134,114,0.0,0.0,0.0,0,0,2022-09-25,2022-10-09
1000,AAPL,2022-10-02,True,True,primary_only,5,23,47,75,134,114,0.0,0.0,0.0,0,0,2022-09-25,2022-10-09
1001,AAPL,2022-10-02,True,True,primary_only,5,23,47,75,134,114,0.0,0.0,0.0,0,0,2022-09-25,2022-10-09
1002,UBER,2025-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1003,NFLX,2025-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1004,AMZN,2024-09-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1005,NVDA,2026-02-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1006,NVDA,2025-03-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1007,AMZN,2026-05-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1008,AMZN,2025-04-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1009,TSLA,2026-01-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1010,AMZN,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1011,TSLA,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1012,GOOGL,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1013,GOOGL,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1014,AAPL,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1015,NVDA,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1016,NVDA,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1017,MSFT,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1018,MSFT,2025-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
