event_id,ticker,company_name,event_date,effective_trading_event_date,sec_confounded_flag,gdelt_article_count_pm5,gdelt_major_news_flag_pm5,free_news_confounded_flag,free_news_clean_flag,free_news_unknown_flag,provider_coverage_status,ar_1d,ar_5d,timing_bucket,duplicate_cluster_size,top5_flag
779,GOOGL,Alphabet,2026-02-03,2026-02-03,True,0,False,True,False,False,gdelt_only,-0.005428,-0.007694,after_close,1,False
780,AAPL,Apple,2024-09-27,2024-09-27,False,5,True,True,False,False,gdelt_only,0.012524,0.026354,after_close,1,True
781,META,Meta,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,0.012524,0.026354,after_close,1,False
782,MSFT,Microsoft,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,-0.007925,-0.005621,after_close,2,False
783,MSFT,Microsoft,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,0.03244,0.042505,after_close,2,False
784,AMD,AMD,2026-01-28,2026-01-28,True,6,True,True,False,False,gdelt_only,0.03244,0.042505,after_close,2,True
785,AMD,AMD,2026-01-28,2026-01-28,True,6,True,True,False,False,gdelt_only,0.03244,0.042505,after_close,2,True
786,NVDA,Nvidia,2026-02-10,2026-02-10,False,7,True,True,False,False,gdelt_only,0.03244,0.042505,after_close,1,True
787,AMD,AMD,2026-02-26,2026-02-26,True,6,True,True,False,False,gdelt_only,0.03244,0.042505,during_market,1,True
788,AMZN,Amazon,2026-03-11,2026-03-11,True,7,True,True,False,False,gdelt_only,-0.017694,-0.02492,before_open,1,True
789,AMD,AMD,2022-12-31,2023-01-03,False,5,True,True,False,False,gdelt_only,-0.017694,-0.02492,weekend_or_holiday,1,True
790,MSFT,Microsoft,2025-01-25,2025-01-27,True,1,False,True,False,False,gdelt_only,-0.011006,-0.007827,weekend_or_holiday,1,False
791,PYPL,PayPal,2026-03-04,2026-03-04,False,0,False,False,True,False,gdelt_only,-0.011006,-0.007827,after_close,2,False
792,PYPL,PayPal,2026-03-04,2026-03-04,False,0,False,False,True,False,gdelt_only,-0.007534,-0.050072,after_close,2,False
793,GOOGL,Alphabet,2023-02-26,2023-02-27,False,1,False,False,True,False,gdelt_only,,,weekend_or_holiday,1,False
794,AMD,AMD,2026-04-23,2026-04-23,False,7,True,True,False,False,gdelt_only,-0.047993,-0.016023,after_close,1,True
795,UBER,Uber,2025-10-07,2025-10-07,False,1,False,False,True,False,gdelt_only,-0.013066,-0.033091,during_market,1,False
796,AMZN,Amazon,2025-10-07,2025-10-07,False,5,True,True,False,False,gdelt_only,-0.013066,-0.033091,during_market,1,True
797,GOOGL,Alphabet,2025-07-23,2025-07-23,True,0,False,True,False,False,gdelt_only,0.021673,-0.059178,after_close,1,False
798,TSLA,Tesla,2025-07-23,2025-07-23,True,6,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,1,True
799,AMZN,Amazon,2025-10-17,2025-10-17,False,7,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,1,True
800,MSFT,Microsoft,2025-10-17,2025-10-17,False,0,False,False,True,False,gdelt_only,0.021673,-0.059178,after_close,1,False
801,TSLA,Tesla,2025-08-29,2025-08-29,True,6,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,1,True
802,NVDA,Nvidia,2026-02-26,2026-02-26,True,6,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,2,True
803,NVDA,Nvidia,2026-02-26,2026-02-26,True,7,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,2,True
804,SOFI,SoFi,2026-02-26,2026-02-26,False,1,False,False,True,False,gdelt_only,-0.037344,-0.073565,after_close,1,False
805,NVDA,Nvidia,2026-02-20,2026-02-20,True,6,True,True,False,False,gdelt_only,-0.037344,-0.073565,during_market,1,True
806,META,Meta,2026-01-03,2026-01-05,False,0,False,False,True,False,gdelt_only,-0.002052,-0.006959,weekend_or_holiday,1,False
807,AMZN,Amazon,2022-10-30,2022-10-31,True,7,True,True,False,False,gdelt_only,0.005104,0.060541,weekend_or_holiday,1,True
808,NVDA,Nvidia,2026-02-24,2026-02-24,True,5,True,True,False,False,gdelt_only,-0.019826,-0.020206,during_market,1,True
809,MSFT,Microsoft,2026-02-12,2026-02-12,False,1,False,False,True,False,gdelt_only,-0.019826,-0.020206,before_open,1,False
810,AMZN,Amazon,2026-02-12,2026-02-12,True,7,True,True,False,False,gdelt_only,0.00016,0.021507,before_open,1,True
811,GOOGL,Alphabet,2025-07-25,2025-07-25,True,1,False,True,False,False,gdelt_only,0.00016,0.021507,after_close,1,False
812,NFLX,Netflix,2025-07-25,2025-07-25,True,0,False,True,False,False,gdelt_only,0.00016,0.021507,after_close,1,False
813,TSLA,Tesla,2025-07-25,2025-07-25,True,6,True,True,False,False,gdelt_only,0.00016,0.021507,after_close,2,True
814,TSLA,Tesla,2025-07-25,2025-07-25,True,5,True,True,False,False,gdelt_only,0.00016,0.021507,after_close,2,True
815,NFLX,Netflix,2025-01-21,2025-01-21,True,0,False,True,False,False,gdelt_only,0.00016,0.021507,after_close,1,False
816,PYPL,PayPal,2026-02-03,2026-02-03,True,0,False,True,False,False,gdelt_only,0.00016,0.021507,after_close,1,False
817,GME,GME,2026-01-29,2026-01-29,False,0,False,False,True,False,gdelt_only,0.143314,0.132838,before_open,1,False
818,AMZN,Amazon,2026-01-29,2026-01-29,True,6,True,True,False,False,gdelt_only,0.000887,-0.008548,before_open,1,True
819,MSFT,Microsoft,2024-06-16,2024-06-17,False,1,False,False,True,False,gdelt_only,0.000887,-0.008548,weekend_or_holiday,1,False
820,AAPL,Apple,2025-01-30,2025-01-30,True,5,True,True,False,False,gdelt_only,0.020725,0.075053,after_close,2,True
821,AAPL,Apple,2025-01-30,2025-01-30,True,5,True,True,False,False,gdelt_only,0.020725,0.075053,after_close,2,True
822,AMD,AMD,2026-03-11,2026-03-11,False,7,True,True,False,False,gdelt_only,0.025545,0.014956,after_close,2,True
823,AMD,AMD,2026-03-11,2026-03-11,False,7,True,True,False,False,gdelt_only,-0.006802,0.065223,after_close,2,True
824,META,Meta,2026-03-11,2026-03-11,False,1,False,False,True,False,gdelt_only,-0.006802,0.065223,after_close,1,False
825,AAPL,Apple,2024-11-23,2024-11-25,False,7,True,True,False,False,gdelt_only,0.009448,0.154281,weekend_or_holiday,1,True
826,GOOGL,Alphabet,2024-11-23,2024-11-25,False,1,False,False,True,False,gdelt_only,0.009448,0.154281,weekend_or_holiday,2,False
827,GOOGL,Alphabet,2024-11-23,2024-11-25,False,0,False,False,True,False,gdelt_only,0.009448,0.154281,weekend_or_holiday,2,False
828,AMZN,Amazon,2024-11-23,2024-11-25,False,6,True,True,False,False,gdelt_only,-0.003467,-0.00052,weekend_or_holiday,1,True
829,NVDA,Nvidia,2026-01-05,2026-01-05,False,5,True,True,False,False,gdelt_only,-0.001344,0.04404,before_open,1,True
830,AMZN,Amazon,2025-05-24,2025-05-27,True,6,True,True,False,False,gdelt_only,-0.007108,0.059647,weekend_or_holiday,1,True
831,NFLX,Netflix,2025-05-24,2025-05-27,False,1,False,False,True,False,gdelt_only,-0.007108,0.059647,weekend_or_holiday,1,False
832,NVDA,Nvidia,2025-11-13,2025-11-13,True,5,True,True,False,False,gdelt_only,0.02676,0.050275,after_close,2,True
833,NVDA,Nvidia,2025-11-13,2025-11-13,True,5,True,True,False,False,gdelt_only,0.010325,-0.043461,after_close,2,True
834,NVDA,Nvidia,2026-02-05,2026-02-05,False,7,True,True,False,False,gdelt_only,-0.002269,0.001321,after_close,2,True
835,SOFI,SoFi,2026-05-06,2026-05-06,True,1,False,True,False,False,gdelt_only,0.03554,0.023976,before_open,2,False
836,SOFI,SoFi,2026-05-06,2026-05-06,True,0,False,True,False,False,gdelt_only,0.03554,0.023976,before_open,2,False
837,AMZN,Amazon,2026-04-29,2026-04-29,True,7,True,True,False,False,gdelt_only,-0.004739,-0.014212,after_close,1,True
838,AAPL,Apple,2025-11-22,2025-11-24,False,5,True,True,False,False,gdelt_only,-0.007103,-0.007678,weekend_or_holiday,1,True
839,AMZN,Amazon,2026-02-09,2026-02-09,True,5,True,True,False,False,gdelt_only,-0.007103,-0.007678,during_market,2,True
840,AMZN,Amazon,2026-02-09,2026-02-09,True,5,True,True,False,False,gdelt_only,-0.011123,0.006653,during_market,2,True
841,UBER,Uber,2026-02-09,2026-02-09,True,1,False,True,False,False,gdelt_only,0.011413,0.028629,during_market,1,False
842,GOOGL,Alphabet,2026-02-09,2026-02-09,True,0,False,True,False,False,gdelt_only,0.011413,0.028629,during_market,1,False
843,NVDA,Nvidia,2026-02-09,2026-02-09,False,6,True,True,False,False,gdelt_only,0.003256,-0.046135,during_market,1,True
844,SOFI,SoFi,2026-02-09,2026-02-09,True,1,False,True,False,False,gdelt_only,0.009643,-0.119528,during_market,2,False
845,SOFI,SoFi,2026-02-09,2026-02-09,True,1,False,True,False,False,gdelt_only,0.009643,-0.119528,during_market,2,False
846,NVDA,Nvidia,2026-02-25,2026-02-25,True,5,True,True,False,False,gdelt_only,0.009643,-0.119528,during_market,2,True
847,NVDA,Nvidia,2026-02-25,2026-02-25,True,7,True,True,False,False,gdelt_only,-0.063938,-0.13092,during_market,2,True
848,AMD,AMD,2026-02-25,2026-02-25,True,6,True,True,False,False,gdelt_only,0.012046,-0.018466,during_market,1,True
849,SOFI,SoFi,2026-04-09,2026-04-09,False,0,False,False,True,False,gdelt_only,0.012046,-0.018466,before_open,4,False
850,SOFI,SoFi,2026-04-09,2026-04-09,False,0,False,False,True,False,gdelt_only,0.00639,-0.022102,before_open,4,False
851,SOFI,SoFi,2026-04-09,2026-04-09,False,0,False,False,True,False,gdelt_only,-0.01196,0.027597,before_open,4,False
852,SOFI,SoFi,2026-04-09,2026-04-09,False,0,False,False,True,False,gdelt_only,-0.035381,-0.186604,before_open,4,False
853,AMZN,Amazon,2026-05-02,2026-05-04,True,7,True,True,False,False,gdelt_only,-0.035381,-0.186604,weekend_or_holiday,1,True
854,META,Meta,2026-05-02,2026-05-04,True,0,False,True,False,False,gdelt_only,-0.035381,-0.186604,weekend_or_holiday,1,False
855,NFLX,Netflix,2026-05-02,2026-05-04,False,0,False,False,True,False,gdelt_only,-0.046653,-0.028959,weekend_or_holiday,1,False
856,NVDA,Nvidia,2026-05-02,2026-05-04,True,6,True,True,False,False,gdelt_only,0.001986,-0.022636,weekend_or_holiday,1,True
857,UBER,Uber,2026-05-02,2026-05-04,True,0,False,True,False,False,gdelt_only,0.001986,-0.022636,weekend_or_holiday,1,False
858,MSFT,Microsoft,2025-04-06,2025-04-07,False,0,False,False,True,False,gdelt_only,-0.014614,-0.056964,weekend_or_holiday,1,False
859,AMZN,Amazon,2025-07-11,2025-07-11,False,6,True,True,False,False,gdelt_only,0.010791,-0.001008,after_close,1,True
860,NVDA,Nvidia,2026-02-05,2026-02-05,False,7,True,True,False,False,gdelt_only,0.027159,0.02194,after_close,1,True
861,AMD,AMD,2026-03-01,2026-03-02,True,7,True,True,False,False,gdelt_only,0.007167,0.037122,weekend_or_holiday,1,True
862,MSFT,Microsoft,2023-01-26,2023-01-26,True,0,False,True,False,False,gdelt_only,-0.025525,0.01834,before_open,1,False
863,GOOGL,Alphabet,2023-01-26,2023-01-26,True,0,False,True,False,False,gdelt_only,0.034873,-0.05353,before_open,1,False
864,AAPL,Apple,2023-01-26,2023-01-26,True,6,True,True,False,False,gdelt_only,0.034873,-0.05353,before_open,1,True
865,DIS,Disney,2023-01-26,2023-01-26,True,1,False,True,False,False,gdelt_only,0.034873,-0.05353,before_open,2,False
866,DIS,Disney,2023-01-26,2023-01-26,True,0,False,True,False,False,gdelt_only,-0.005458,-0.026596,before_open,2,False
867,MSFT,Microsoft,2025-03-16,2025-03-17,False,0,False,False,True,False,gdelt_only,-0.027092,-0.035735,weekend_or_holiday,1,False
868,NFLX,Netflix,2026-02-15,2026-02-17,False,1,False,False,True,False,gdelt_only,-0.01551,-0.019599,weekend_or_holiday,1,False
869,SOFI,SoFi,2026-02-15,2026-02-17,True,1,False,True,False,False,gdelt_only,0.013177,-0.130444,weekend_or_holiday,1,False
870,TSLA,Tesla,2026-04-22,2026-04-22,True,5,True,True,False,False,gdelt_only,,,after_close,2,True
871,TSLA,Tesla,2026-04-22,2026-04-22,True,6,True,True,False,False,gdelt_only,0.004371,0.074594,after_close,2,True
872,AMD,AMD,2026-04-22,2026-04-22,False,7,True,True,False,False,gdelt_only,0.004371,0.074594,after_close,1,True
873,NVDA,Nvidia,2026-04-22,2026-04-22,True,5,True,True,False,False,gdelt_only,-0.04143,-0.147002,after_close,1,True
874,GOOGL,Alphabet,2026-04-22,2026-04-22,True,0,False,True,False,False,gdelt_only,-0.04143,-0.147002,after_close,1,False
875,AMZN,Amazon,2026-04-22,2026-04-22,True,6,True,True,False,False,gdelt_only,-0.007209,0.02791,after_close,1,True
876,AMZN,Amazon,2026-02-10,2026-02-10,True,6,True,True,False,False,gdelt_only,0.009674,-0.033919,during_market,1,True
877,NVDA,Nvidia,2026-02-10,2026-02-10,False,6,True,True,False,False,gdelt_only,-0.013192,-0.026582,during_market,1,True
878,AMZN,Amazon,2026-02-05,2026-02-05,True,6,True,True,False,False,gdelt_only,0.00245,-0.001278,after_close,2,True
879,AMZN,Amazon,2026-02-05,2026-02-05,True,5,True,True,False,False,gdelt_only,-0.018044,-0.046428,after_close,2,True
880,NVDA,Nvidia,2026-04-01,2026-04-01,False,6,True,True,False,False,gdelt_only,-0.018044,-0.046428,during_market,2,True
881,NVDA,Nvidia,2026-04-01,2026-04-01,False,6,True,True,False,False,gdelt_only,-0.006538,-0.023344,during_market,2,True
882,GOOGL,Alphabet,2026-04-29,2026-04-29,True,0,False,True,False,False,gdelt_only,-0.017475,-0.013374,after_close,1,False
883,NVDA,Nvidia,2025-02-01,2025-02-03,False,7,True,True,False,False,gdelt_only,0.025343,0.007464,weekend_or_holiday,1,True
884,NFLX,Netflix,2025-02-01,2025-02-03,True,0,False,True,False,False,gdelt_only,-0.015669,-0.043574,weekend_or_holiday,1,False
885,MSFT,Microsoft,2025-02-01,2025-02-03,True,1,False,True,False,False,gdelt_only,0.002895,0.009816,weekend_or_holiday,1,False
886,AAPL,Apple,2020-04-30,2020-04-30,True,6,True,True,False,False,gdelt_only,0.00492,-0.001667,before_open,1,True
887,META,Meta,2026-01-16,2026-01-16,True,1,False,True,False,False,gdelt_only,-0.000956,-0.013692,after_close,1,False
888,MSFT,Microsoft,2022-11-17,2022-11-17,False,0,False,False,True,False,gdelt_only,-0.046739,0.010787,during_market,1,False
889,NVDA,Nvidia,2025-08-22,2025-08-22,True,7,True,True,False,False,gdelt_only,0.018529,0.028578,after_close,1,True
890,AAPL,Apple,2025-08-22,2025-08-22,False,5,True,True,False,False,gdelt_only,-0.009717,-0.061494,after_close,1,True
891,NVDA,Nvidia,2026-01-24,2026-01-26,True,7,True,True,False,False,gdelt_only,-0.009717,-0.061494,weekend_or_holiday,1,True
892,NVDA,Nvidia,2025-08-28,2025-08-28,True,5,True,True,False,False,gdelt_only,-0.009717,-0.061494,after_close,1,True
893,AAPL,Apple,2025-10-31,2025-10-31,True,5,True,True,False,False,gdelt_only,-0.009717,-0.061494,after_close,1,True
894,AMD,AMD,2025-02-04,2025-02-04,True,7,True,True,False,False,gdelt_only,-0.006208,-0.038128,after_close,1,True
895,GOOGL,Alphabet,2025-10-30,2025-10-30,True,0,False,True,False,False,gdelt_only,-0.010251,0.038229,after_close,1,False
896,PLTR,Palantir,2026-04-30,2026-04-30,True,0,False,True,False,False,gdelt_only,0.023642,0.098457,before_open,1,False
897,MSFT,Microsoft,2025-08-01,2025-08-01,True,0,False,True,False,False,gdelt_only,-0.002376,0.008551,after_close,1,False
898,AMZN,Amazon,2026-02-06,2026-02-06,True,7,True,True,False,False,gdelt_only,0.000227,0.067373,during_market,1,True
899,NVDA,Nvidia,2026-02-06,2026-02-06,False,5,True,True,False,False,gdelt_only,0.002757,-0.027531,during_market,1,True
900,META,Meta,2026-02-06,2026-02-06,False,0,False,False,True,False,gdelt_only,0.002757,-0.027531,during_market,1,False
901,MSFT,Microsoft,2026-02-06,2026-02-06,False,0,False,False,True,False,gdelt_only,0.002757,-0.027531,during_market,1,False
902,AMZN,Amazon,2025-07-10,2025-07-10,False,7,True,True,False,False,gdelt_only,0.002757,-0.027531,after_close,1,True
903,META,Meta,2025-07-10,2025-07-10,False,0,False,False,True,False,gdelt_only,0.01586,-0.116688,after_close,1,False
904,AAPL,Apple,2023-05-19,2023-05-19,False,5,True,True,False,False,gdelt_only,-0.003575,-0.063397,before_open,1,True
905,NVDA,Nvidia,2026-03-02,2026-03-02,True,5,True,True,False,False,gdelt_only,0.007768,-0.020126,during_market,4,True
906,NVDA,Nvidia,2026-03-02,2026-03-02,True,5,True,True,False,False,gdelt_only,0.007768,-0.020126,during_market,4,True
907,NVDA,Nvidia,2026-03-02,2026-03-02,True,6,True,True,False,False,gdelt_only,0.006589,0.046488,during_market,4,True
908,NVDA,Nvidia,2026-03-02,2026-03-02,True,6,True,True,False,False,gdelt_only,0.01547,0.045538,during_market,4,True
909,AMZN,Amazon,2026-03-02,2026-03-02,True,5,True,True,False,False,gdelt_only,0.01547,0.045538,during_market,1,True
910,MSFT,Microsoft,2026-01-29,2026-01-29,True,0,False,True,False,False,gdelt_only,-0.032108,-0.066538,before_open,1,False
911,GOOGL,Alphabet,2025-11-25,2025-11-25,False,1,False,False,True,False,gdelt_only,-0.032108,-0.066538,before_open,3,False
912,GOOGL,Alphabet,2025-11-25,2025-11-25,False,0,False,False,True,False,gdelt_only,-0.032108,-0.066538,before_open,3,False
913,GOOGL,Alphabet,2025-11-25,2025-11-25,False,1,False,False,True,False,gdelt_only,-0.032108,-0.066538,before_open,3,False
914,AMZN,Amazon,2024-06-04,2024-06-04,False,6,True,True,False,False,gdelt_only,-0.032108,-0.066538,before_open,2,True
915,AMZN,Amazon,2024-06-04,2024-06-04,False,5,True,True,False,False,gdelt_only,,,before_open,2,True
916,NVDA,Nvidia,2026-02-27,2026-02-27,True,7,True,True,False,False,gdelt_only,0.002079,-0.014907,after_close,1,True
917,SOFI,SoFi,2026-03-03,2026-03-03,False,0,False,False,True,False,gdelt_only,-0.011986,-0.014999,before_open,1,False
918,AMZN,Amazon,2026-03-14,2026-03-16,True,5,True,True,False,False,gdelt_only,0.007262,-0.009953,weekend_or_holiday,1,True
919,AMZN,Amazon,2026-02-28,2026-03-02,True,6,True,True,False,False,gdelt_only,0.003282,0.014294,weekend_or_holiday,2,True
920,MSFT,Microsoft,2025-08-02,2025-08-04,True,1,False,True,False,False,gdelt_only,0.003282,0.014294,weekend_or_holiday,1,False
921,AAPL,Apple,2025-02-22,2025-02-24,True,5,True,True,False,False,gdelt_only,0.064948,0.12619,weekend_or_holiday,2,True
922,AAPL,Apple,2025-02-22,2025-02-24,True,5,True,True,False,False,gdelt_only,0.050133,0.051134,weekend_or_holiday,2,True
923,AMZN,Amazon,2025-02-22,2025-02-24,False,6,True,True,False,False,gdelt_only,0.020725,0.075053,weekend_or_holiday,3,True
924,AMZN,Amazon,2025-02-22,2025-02-24,False,7,True,True,False,False,gdelt_only,0.106149,,weekend_or_holiday,3,True
925,AMZN,Amazon,2025-02-22,2025-02-24,False,5,True,True,False,False,gdelt_only,0.106149,,weekend_or_holiday,3,True
926,NVDA,Nvidia,2025-02-22,2025-02-24,True,7,True,True,False,False,gdelt_only,-0.017928,-0.042367,weekend_or_holiday,1,True
927,TSLA,Tesla,2025-02-22,2025-02-24,False,6,True,True,False,False,gdelt_only,0.00215,0.024462,weekend_or_holiday,1,True
928,NVDA,Nvidia,2026-04-28,2026-04-28,True,5,True,True,False,False,gdelt_only,-0.008242,-0.029616,before_open,1,True
929,AMD,AMD,2026-04-28,2026-04-28,True,7,True,True,False,False,gdelt_only,-0.008242,-0.029616,before_open,1,True
930,MSFT,Microsoft,2025-10-24,2025-10-24,True,0,False,True,False,False,gdelt_only,-0.000946,0.01793,after_close,1,False
931,NVDA,Nvidia,2025-11-29,2025-12-01,False,6,True,True,False,False,gdelt_only,-0.000946,0.01793,weekend_or_holiday,1,True
932,TSLA,Tesla,2025-03-07,2025-03-07,False,7,True,True,False,False,gdelt_only,0.007211,-0.053455,during_market,1,True
933,AMD,AMD,2026-03-12,2026-03-12,False,7,True,True,False,False,gdelt_only,0.007211,-0.053455,during_market,1,True
934,NVDA,Nvidia,2026-03-12,2026-03-12,True,6,True,True,False,False,gdelt_only,0.007211,-0.053455,during_market,1,True
935,TSLA,Tesla,2026-03-12,2026-03-12,False,7,True,True,False,False,gdelt_only,-0.000294,-0.008556,during_market,1,True
936,NVDA,Nvidia,2026-03-04,2026-03-04,True,5,True,True,False,False,gdelt_only,0.00298,-0.027117,during_market,2,True
937,NVDA,Nvidia,2026-03-04,2026-03-04,True,5,True,True,False,False,gdelt_only,-0.002678,-0.017381,during_market,2,True
938,SOFI,SoFi,2026-03-04,2026-03-04,False,0,False,False,True,False,gdelt_only,-0.03188,-0.039405,during_market,1,False
939,META,Meta,2026-03-04,2026-03-04,False,0,False,False,True,False,gdelt_only,-0.02505,-0.004077,during_market,2,False
940,META,Meta,2026-03-04,2026-03-04,False,0,False,False,True,False,gdelt_only,-0.02505,-0.004077,during_market,2,False
941,AAPL,Apple,2026-03-04,2026-03-04,False,6,True,True,False,False,gdelt_only,-0.02505,-0.004077,during_market,1,True
942,DIS,Disney,2024-09-23,2024-09-23,False,1,False,False,True,False,gdelt_only,-0.014242,-0.018594,before_open,2,False
943,DIS,Disney,2024-09-23,2024-09-23,False,0,False,False,True,False,gdelt_only,-0.020933,-0.087063,before_open,2,False
944,SOFI,SoFi,2026-03-29,2026-03-30,False,1,False,False,True,False,gdelt_only,-0.025539,0.003613,weekend_or_holiday,1,False
945,AMD,AMD,2026-04-25,2026-04-27,False,5,True,True,False,False,gdelt_only,-0.014536,-0.005551,weekend_or_holiday,1,True
946,AMZN,Amazon,2025-11-14,2025-11-14,True,5,True,True,False,False,gdelt_only,-0.001692,0.213692,after_close,1,True
947,META,Meta,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,-0.001692,0.213692,after_close,2,False
948,META,Meta,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,0.01212,0.021521,after_close,2,False
949,SOFI,SoFi,2026-05-01,2026-05-01,True,0,False,True,False,False,gdelt_only,0.01212,0.021521,before_open,1,False
950,NVDA,Nvidia,2026-03-04,2026-03-04,True,5,True,True,False,False,gdelt_only,0.01212,0.021521,during_market,2,True
951,NVDA,Nvidia,2026-03-04,2026-03-04,True,7,True,True,False,False,gdelt_only,0.01212,0.021521,during_market,2,True
952,META,Meta,2026-03-04,2026-03-04,False,1,False,False,True,False,gdelt_only,0.008487,0.013482,during_market,1,False
953,GOOGL,Alphabet,2025-07-17,2025-07-17,True,0,False,True,False,False,gdelt_only,0.017504,0.007341,before_open,1,False
954,TSLA,Tesla,2025-07-17,2025-07-17,True,7,True,True,False,False,gdelt_only,0.007222,0.006415,before_open,1,True
955,AAPL,Apple,2025-07-17,2025-07-17,False,6,True,True,False,False,gdelt_only,-0.040914,-0.063387,before_open,1,True
956,MSFT,Microsoft,2025-07-17,2025-07-17,False,0,False,False,True,False,gdelt_only,-0.002429,0.029341,before_open,1,False
957,NVDA,Nvidia,2025-07-17,2025-07-17,False,6,True,True,False,False,gdelt_only,-0.002429,0.029341,before_open,1,True
958,PYPL,PayPal,2026-01-16,2026-01-16,False,0,False,False,True,False,gdelt_only,-0.002429,0.029341,after_close,1,False
959,MSFT,Microsoft,2026-02-05,2026-02-05,False,1,False,False,True,False,gdelt_only,-0.00431,0.02562,during_market,1,False
960,MSFT,Microsoft,2022-10-17,2022-10-17,False,1,False,False,True,False,gdelt_only,0.018529,0.028578,before_open,2,False
961,META,Meta,2025-11-21,2025-11-21,False,1,False,False,True,False,gdelt_only,0.129527,-0.009543,after_close,2,False
962,META,Meta,2025-11-21,2025-11-21,False,0,False,False,True,False,gdelt_only,,,after_close,2,False
963,NVDA,Nvidia,2024-11-21,2024-11-21,True,6,True,True,False,False,gdelt_only,0.003364,-0.007391,after_close,3,True
964,NVDA,Nvidia,2024-11-21,2024-11-21,True,7,True,True,False,False,gdelt_only,0.013334,0.061467,after_close,3,True
965,NVDA,Nvidia,2024-11-21,2024-11-21,True,6,True,True,False,False,gdelt_only,0.011119,0.014049,after_close,3,True
966,META,Meta,2026-02-12,2026-02-12,False,0,False,False,True,False,gdelt_only,,,during_market,1,False
967,PYPL,PayPal,2026-02-17,2026-02-17,False,0,False,False,True,False,gdelt_only,0.002067,-0.016546,before_open,1,False
968,MSFT,Microsoft,2023-02-14,2023-02-14,False,0,False,False,True,False,gdelt_only,0.003593,-0.033122,during_market,1,False
969,AMZN,Amazon,2025-04-18,2025-04-21,False,5,True,True,False,False,gdelt_only,0.012334,0.156588,after_close,2,True
970,AMZN,Amazon,2025-04-18,2025-04-21,False,7,True,True,False,False,gdelt_only,0.012334,0.156588,after_close,2,True
971,SOFI,SoFi,2026-02-17,2026-02-17,True,0,False,True,False,False,gdelt_only,-0.00519,0.061752,during_market,1,False
972,SOFI,SoFi,2026-05-03,2026-05-04,True,0,False,True,False,False,gdelt_only,-0.009399,0.012461,weekend_or_holiday,1,False
973,MSFT,Microsoft,2025-03-28,2025-03-28,False,0,False,False,True,False,gdelt_only,-0.022151,-0.041366,before_open,1,False
974,HOOD,Robinhood,2026-02-11,2026-02-11,True,1,False,True,False,False,gdelt_only,-0.022151,-0.041366,during_market,1,False
975,AMZN,Amazon,2026-02-27,2026-02-27,True,6,True,True,False,False,gdelt_only,0.043529,0.073816,before_open,4,True
976,AMZN,Amazon,2026-02-27,2026-02-27,True,7,True,True,False,False,gdelt_only,0.020054,-0.078474,before_open,4,True
977,AMZN,Amazon,2026-02-27,2026-02-27,True,5,True,True,False,False,gdelt_only,0.020054,-0.078474,before_open,4,True
978,AMZN,Amazon,2026-02-27,2026-02-27,True,7,True,True,False,False,gdelt_only,0.020054,-0.078474,before_open,4,True
979,AAPL,Apple,2025-03-07,2025-03-07,False,5,True,True,False,False,gdelt_only,,,after_close,1,True
980,TSLA,Tesla,2025-03-07,2025-03-07,False,5,True,True,False,False,gdelt_only,0.027314,0.02275,after_close,1,True
981,NFLX,Netflix,2025-03-07,2025-03-07,False,0,False,False,True,False,gdelt_only,-0.026575,0.005678,after_close,1,False
982,NVDA,Nvidia,2026-02-26,2026-02-26,True,5,True,True,False,False,gdelt_only,0.014239,-0.058677,after_close,1,True
983,SOFI,SoFi,2026-02-26,2026-02-26,False,0,False,False,True,False,gdelt_only,0.030095,-0.013211,after_close,1,False
984,MSFT,Microsoft,2026-02-26,2026-02-26,False,1,False,False,True,False,gdelt_only,0.030095,-0.013211,after_close,1,False
985,GOOGL,Alphabet,2025-02-05,2025-02-05,True,0,False,True,False,False,gdelt_only,0.005459,0.067605,after_close,1,False
986,PYPL,PayPal,2023-09-25,2023-09-25,True,0,False,True,False,False,gdelt_only,0.009307,0.05827,before_open,1,False
987,AMZN,Amazon,2022-12-09,2022-12-09,False,7,True,True,False,False,gdelt_only,0.012347,0.00426,during_market,1,True
988,SOFI,SoFi,2026-04-29,2026-04-29,True,1,False,True,False,False,gdelt_only,0.011353,0.06265,before_open,3,False
989,SOFI,SoFi,2026-04-29,2026-04-29,True,0,False,True,False,False,gdelt_only,0.011353,0.06265,before_open,3,False
990,META,Meta,2026-04-29,2026-04-29,True,0,False,True,False,False,gdelt_only,0.011353,0.06265,before_open,2,False
991,NVDA,Nvidia,2026-04-21,2026-04-21,True,5,True,True,False,False,gdelt_only,-0.025919,-0.063552,before_open,2,True
992,PLTR,Palantir,2026-04-21,2026-04-21,False,0,False,False,True,False,gdelt_only,-0.025919,-0.063552,before_open,1,False
