event_id,creator,ticker,recommendation_type,pre_event_return_20_1,pre_event_abnormal_return_20_1,pre_event_return_5_1,pre_event_abnormal_return_5_1,event_day_return_0_1,event_day_abnormal_return_0_1,post_event_return_0_5,post_event_abnormal_return_0_5,post_event_return_5_20,post_event_abnormal_return_5_20,post_event_return_0_20,post_event_abnormal_return_0_20,momentum_decile,short_momentum_decile,reversal_flag,continuation_flag,event_quality_score
1244,ZipTrader,AMC,sell,0.150115,0.157616,0.010142,0.012156,-0.355513,-0.361033,-0.222433,-0.201902,-0.820538,-0.847915,-0.860456,-0.866739,10,7,True,False,60
1245,ZipTrader,AMC,buy,0.150115,0.157616,0.010142,0.012156,-0.355513,-0.361033,-0.222433,-0.201902,-0.820538,-0.847915,-0.860456,-0.866739,10,7,True,False,67
1246,ZipTrader,AMC,sell,0.150115,0.157616,0.010142,0.012156,-0.355513,-0.361033,-0.222433,-0.201902,-0.820538,-0.847915,-0.860456,-0.866739,10,7,True,False,75
1247,ZipTrader,AMC,buy,0.150115,0.157616,0.010142,0.012156,-0.355513,-0.361033,-0.222433,-0.201902,-0.820538,-0.847915,-0.860456,-0.866739,10,7,True,False,49
1248,ZipTrader,AMC,sell,0.150115,0.157616,0.010142,0.012156,-0.355513,-0.361033,-0.222433,-0.201902,-0.820538,-0.847915,-0.860456,-0.866739,10,7,True,False,68
1249,ZipTrader,AMC,sell,0.150115,0.157616,0.010142,0.012156,-0.355513,-0.361033,-0.222433,-0.201902,-0.820538,-0.847915,-0.860456,-0.866739,10,7,True,False,66
1250,HyperChange,TSLA,buy,-0.177142,-0.138567,-0.095856,-0.088290,0.120611,0.121086,0.266796,0.274054,0.018114,-0.040414,0.289743,0.238898,2,1,True,False,69
1251,HyperChange,TSLA,buy,-0.177142,-0.138567,-0.095856,-0.088290,0.120611,0.121086,0.266796,0.274054,0.018114,-0.040414,0.289743,0.238898,2,1,True,False,72
1252,HyperChange,TSLA,buy,-0.177142,-0.138567,-0.095856,-0.088290,0.120611,0.121086,0.266796,0.274054,0.018114,-0.040414,0.289743,0.238898,2,1,True,False,49
1253,HyperChange,TSLA,buy,-0.177142,-0.138567,-0.095856,-0.088290,0.120611,0.121086,0.266796,0.274054,0.018114,-0.040414,0.289743,0.238898,2,1,True,False,56
1254,HyperChange,TSLA,buy,-0.177142,-0.138567,-0.095856,-0.088290,0.120611,0.121086,0.266796,0.274054,0.018114,-0.040414,0.289743,0.238898,2,1,True,False,61
1255,HyperChange,TSLA,buy,-0.177142,-0.138567,-0.095856,-0.088290,0.120611,0.121086,0.266796,0.274054,0.018114,-0.040414,0.289743,0.238898,2,1,True,False,78
1256,ZipTrader,AMC,sell,-0.390625,-0.355274,-0.152174,-0.144158,-0.231373,-0.242510,-0.572157,-0.597285,-0.252062,-0.232085,-0.680000,-0.684650,1,1,False,True,80
1257,HyperChange,TSLA,buy,-0.098426,-0.064479,0.081371,0.069580,-0.011106,-0.020580,0.057762,0.054704,-0.034831,-0.076275,0.020919,-0.023709,3,10,True,False,77
1258,ZipTrader,AMC,sell,-0.566372,-0.545465,-0.514851,-0.530300,-0.135003,-0.142053,-0.126653,-0.157461,-0.392829,-0.351946,-0.469729,-0.458395,1,1,False,True,70
1259,ZipTrader,AMC,sell,-0.566372,-0.545465,-0.514851,-0.530300,-0.135003,-0.142053,-0.126653,-0.157461,-0.392829,-0.351946,-0.469729,-0.458395,1,1,False,True,72
1260,ZipTrader,AMC,sell,-0.566372,-0.545465,-0.514851,-0.530300,-0.135003,-0.142053,-0.126653,-0.157461,-0.392829,-0.351946,-0.469729,-0.458395,1,1,False,True,64
1261,ZipTrader,AMC,sell,-0.566372,-0.545465,-0.514851,-0.530300,-0.135003,-0.142053,-0.126653,-0.157461,-0.392829,-0.351946,-0.469729,-0.458395,1,1,False,True,59
1262,ZipTrader,AMC,sell,-0.566372,-0.545465,-0.514851,-0.530300,-0.135003,-0.142053,-0.126653,-0.157461,-0.392829,-0.351946,-0.469729,-0.458395,1,1,False,True,72
1263,ZipTrader,AMC,sell,-0.566372,-0.545465,-0.514851,-0.530300,-0.135003,-0.142053,-0.126653,-0.157461,-0.392829,-0.351946,-0.469729,-0.458395,1,1,False,True,64
1264,ZipTrader,AMC,sell,-0.566372,-0.545465,-0.514851,-0.530300,-0.135003,-0.142053,-0.126653,-0.157461,-0.392829,-0.351946,-0.469729,-0.458395,1,1,False,True,64
1265,HyperChange,AMZN,buy,0.008050,-0.001152,-0.006558,0.001306,0.012952,0.011334,0.039227,0.058200,0.028961,-0.019687,0.069324,0.040572,6,6,True,False,74
1266,HyperChange,AMZN,buy,0.008050,-0.001152,-0.006558,0.001306,0.012952,0.011334,0.039227,0.058200,0.028961,-0.019687,0.069324,0.040572,6,6,True,False,63
1267,HyperChange,TSLA,buy,0.028896,0.019693,0.230021,0.237885,-0.011390,-0.013008,-0.074931,-0.055957,0.394293,0.345645,0.289817,0.261065,7,10,True,False,75
1268,ZipTrader,TSLA,sell,0.024109,0.024400,0.014244,0.026811,-0.022297,-0.016811,-0.030338,-0.023080,-0.021147,0.004415,-0.050844,-0.018209,7,8,True,False,65
1269,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,61
1270,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,56
1271,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,72
1272,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,56
1273,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,58
1274,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,63
1275,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,66
1276,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,69
1277,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,67
1278,HyperChange,TSLA,sell,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,52
1279,HyperChange,TSLA,sell,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,52
1280,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,70
1281,HyperChange,TSLA,buy,-0.144514,-0.199364,0.016370,0.002199,0.025486,0.016399,0.058418,0.052082,-0.129845,-0.167576,-0.079013,-0.123318,1,6,True,False,58
1282,HyperChange,AAPL,buy,0.020469,-0.034381,-0.010096,-0.024267,-0.004810,-0.013898,-0.014699,-0.021034,-0.061376,-0.099106,-0.075173,-0.119477,4,4,False,True,69
1283,HyperChange,AAPL,buy,0.020469,-0.034381,-0.010096,-0.024267,-0.004810,-0.013898,-0.014699,-0.021034,-0.061376,-0.099106,-0.075173,-0.119477,4,4,False,True,69
1284,HyperChange,AAPL,buy,0.020469,-0.034381,-0.010096,-0.024267,-0.004810,-0.013898,-0.014699,-0.021034,-0.061376,-0.099106,-0.075173,-0.119477,4,4,False,True,67
1285,HyperChange,AAPL,sell,0.020469,-0.034381,-0.010096,-0.024267,-0.004810,-0.013898,-0.014699,-0.021034,-0.061376,-0.099106,-0.075173,-0.119477,4,4,False,True,56
1286,HyperChange,AAPL,buy,0.020469,-0.034381,-0.010096,-0.024267,-0.004810,-0.013898,-0.014699,-0.021034,-0.061376,-0.099106,-0.075173,-0.119477,4,4,False,True,78
1287,HyperChange,MSFT,buy,0.064033,0.009183,0.024094,0.009924,0.009665,0.000577,-0.008359,-0.014694,0.032125,-0.005606,0.023498,-0.020807,6,7,True,False,87
1288,HyperChange,NVDA,buy,0.281402,0.226552,0.058998,0.044827,0.024567,0.015479,-0.064552,-0.070887,0.347111,0.309380,0.260152,0.215847,10,9,True,False,73
1289,HyperChange,TSLA,buy,0.360158,0.328643,0.119141,0.119918,0.036370,0.040490,-0.070019,-0.053376,-0.038969,-0.033840,-0.106259,-0.084573,10,10,True,False,66
1290,Financial Education,AMD,buy,0.030524,0.008017,0.019881,0.012187,0.088068,0.078554,0.115530,0.107282,0.200880,0.164239,0.339618,0.294426,6,7,False,True,66
1291,Financial Education,AMD,buy,0.030524,0.008017,0.019881,0.012187,0.088068,0.078554,0.115530,0.107282,0.200880,0.164239,0.339618,0.294426,6,7,False,True,68
1292,Financial Education,AMD,sell,0.030524,0.008017,0.019881,0.012187,0.088068,0.078554,0.115530,0.107282,0.200880,0.164239,0.339618,0.294426,6,7,False,True,59
1293,Financial Education,AMD,buy,0.223820,0.192922,0.122415,0.109566,0.011666,0.012925,-0.017640,-0.006164,-0.044117,-0.071491,-0.060978,-0.076563,10,10,True,False,63
1294,Financial Education,SOFI,buy,0.154311,0.123413,0.001907,-0.010942,-0.023661,-0.022401,-0.038393,-0.026917,0.189415,0.162041,0.143750,0.128166,9,5,True,False,62
1295,Financial Education,AAPL,buy,0.043281,0.012384,-0.001632,-0.014481,-0.010508,-0.009248,-0.039523,-0.028047,0.131334,0.103960,0.086620,0.071036,6,4,True,False,68
1296,New Money,AAPL,buy,0.088632,0.102955,0.056945,0.054534,0.003797,0.002694,0.026540,0.018139,0.043322,0.028962,0.071012,0.048130,9,9,False,True,70
1297,New Money,AAPL,sell,0.088632,0.102955,0.056945,0.054534,0.003797,0.002694,0.026540,0.018139,0.043322,0.028962,0.071012,0.048130,9,9,False,True,53
1298,New Money,AAPL,sell,0.088632,0.102955,0.056945,0.054534,0.003797,0.002694,0.026540,0.018139,0.043322,0.028962,0.071012,0.048130,9,9,False,True,60
1299,New Money,AAPL,sell,0.088632,0.102955,0.056945,0.054534,0.003797,0.002694,0.026540,0.018139,0.043322,0.028962,0.071012,0.048130,9,9,False,True,53
1300,New Money,DIS,buy,-0.083826,-0.070748,0.010541,-0.010177,0.002423,0.000791,-0.057541,-0.041120,0.066517,0.019291,0.005148,-0.024881,3,5,False,True,65
1301,New Money,MSFT,buy,0.002895,0.015974,0.029869,0.009151,-0.001771,-0.003403,0.026126,0.042547,0.101193,0.053967,0.129963,0.099933,6,7,False,True,86
1302,New Money,AMZN,buy,-0.082501,-0.069423,-0.005094,-0.025812,0.003955,0.002323,0.014217,0.030638,0.095594,0.048369,0.111170,0.081141,3,3,True,False,65
1303,New Money,GOOGL,buy,-0.075510,-0.062431,0.056296,0.035577,0.004155,0.002523,0.001172,0.017593,0.114398,0.067173,0.115704,0.085675,3,9,True,False,69
1304,Financial Education,AMD,buy,0.259374,0.253109,-0.028968,-0.018739,0.056891,0.057728,0.130579,0.111441,-0.122709,-0.129268,-0.008154,-0.033976,10,4,False,True,71
1305,Financial Education,NVDA,buy,0.094425,0.088160,-0.005634,0.004595,0.007524,0.008362,0.012094,-0.007043,-0.054684,-0.061243,-0.043250,-0.069073,8,6,True,False,76
1306,New Money,AAPL,sell,-0.084878,-0.015720,-0.043556,0.001868,0.012498,0.019182,0.068987,0.030894,-0.001898,-0.018336,0.066958,0.011801,5,6,True,False,73
1307,New Money,AAPL,buy,-0.084878,-0.015720,-0.043556,0.001868,0.012498,0.019182,0.068987,0.030894,-0.001898,-0.018336,0.066958,0.011801,5,6,True,False,73
1308,New Money,AAPL,sell,-0.084878,-0.015720,-0.043556,0.001868,0.012498,0.019182,0.068987,0.030894,-0.001898,-0.018336,0.066958,0.011801,5,6,True,False,62
1309,New Money,MSFT,sell,0.118205,0.061721,0.003661,-0.002609,-0.000395,-0.003298,0.023690,0.006575,-0.028574,-0.040949,-0.005560,-0.035263,8,5,False,True,62
1310,Financial Education,AMD,sell,0.458665,0.462339,0.076980,0.074944,-0.010517,-0.010502,0.079440,0.058674,-0.073747,-0.045188,-0.000166,0.008220,10,10,False,True,56
1311,Financial Education,AMZN,sell,-0.064095,-0.060421,-0.031944,-0.033981,0.025637,0.025652,0.048457,0.027691,0.025995,0.054554,0.075711,0.084098,3,3,True,False,76
1312,Financial Education,NVDA,sell,-0.002124,0.001550,-0.027082,-0.029118,-0.008103,-0.008088,0.048456,0.027690,-0.025537,0.003023,0.021682,0.030069,6,3,False,True,67
1313,New Money,AAPL,buy,0.096471,0.058475,-0.005549,-0.004379,0.001579,0.008581,0.022948,0.025629,0.097247,0.061516,0.122427,0.089473,8,5,False,True,72
1314,New Money,MSFT,buy,0.063049,0.066126,0.023811,0.033294,-0.005047,-0.005428,0.009162,-0.007695,-0.004078,-0.029108,0.005046,-0.037262,8,9,True,False,73
1315,New Money,AMZN,buy,0.090564,0.093642,-0.010753,-0.001269,0.012905,0.012524,0.043210,0.026354,0.030966,0.005936,0.075514,0.033206,9,5,False,True,67
1316,New Money,AMZN,buy,0.090564,0.093642,-0.010753,-0.001269,0.012905,0.012524,0.043210,0.026354,0.030966,0.005936,0.075514,0.033206,9,5,False,True,64
1317,New Money,GOOGL,sell,0.150363,0.153441,0.005865,0.015349,-0.007544,-0.007925,0.011235,-0.005621,-0.060948,-0.085977,-0.050397,-0.092705,9,7,True,False,71
1318,Financial Education,AMD,buy,-0.166505,-0.139826,-0.066177,-0.079282,0.039344,0.032441,0.055645,0.042504,-0.011765,-0.024238,0.043225,0.017448,2,1,True,False,63
1319,Financial Education,AMD,buy,-0.166505,-0.139826,-0.066177,-0.079282,0.039344,0.032441,0.055645,0.042504,-0.011765,-0.024238,0.043225,0.017448,2,1,True,False,54
1320,Financial Education,AMD,buy,-0.166505,-0.139826,-0.066177,-0.079282,0.039344,0.032441,0.055645,0.042504,-0.011765,-0.024238,0.043225,0.017448,2,1,True,False,52
1321,Financial Education,AMD,buy,-0.166505,-0.139826,-0.066177,-0.079282,0.039344,0.032441,0.055645,0.042504,-0.011765,-0.024238,0.043225,0.017448,2,1,True,False,54
1322,Financial Education,AMD,buy,-0.166505,-0.139826,-0.066177,-0.079282,0.039344,0.032441,0.055645,0.042504,-0.011765,-0.024238,0.043225,0.017448,2,1,True,False,65
1323,Financial Education,GOOGL,buy,0.191087,0.217766,0.120656,0.107551,-0.010790,-0.017694,-0.011780,-0.024920,-0.016690,-0.029162,-0.028273,-0.054050,10,10,True,False,74
1324,Financial Education,GOOGL,buy,0.191087,0.217766,0.120656,0.107551,-0.010790,-0.017694,-0.011780,-0.024920,-0.016690,-0.029162,-0.028273,-0.054050,10,10,True,False,59
1325,Financial Education,META,buy,-0.184166,-0.157487,0.025699,0.012595,-0.004102,-0.011006,0.005313,-0.007828,0.044550,0.032078,0.050100,0.024323,1,7,False,True,64
1326,Financial Education,META,buy,-0.184166,-0.157487,0.025699,0.012595,-0.004102,-0.011006,0.005313,-0.007828,0.044550,0.032078,0.050100,0.024323,1,7,False,True,68
1327,Financial Education,AMD,buy,-0.093737,-0.096951,0.027272,0.024191,-0.000902,-0.007535,-0.056177,-0.050072,-0.021466,-0.040140,-0.076437,-0.088893,2,8,False,True,53
1328,Financial Education,AMD,buy,-0.093737,-0.096951,0.027272,0.024191,-0.000902,-0.007535,-0.056177,-0.050072,-0.021466,-0.040140,-0.076437,-0.088893,2,8,False,True,57
1329,Financial Education,NFLX,buy,-0.135858,-0.139071,-0.114861,-0.117942,-0.041361,-0.047993,-0.022128,-0.016023,-0.042720,-0.061394,-0.063902,-0.076358,2,1,False,True,79
1330,Financial Education,NVDA,buy,-0.067770,-0.070984,0.022596,0.019515,-0.006434,-0.013066,-0.039196,-0.033091,0.041188,0.022514,0.000378,-0.012077,3,8,False,True,69
1331,Financial Education,NVDA,buy,-0.067770,-0.070984,0.022596,0.019515,-0.006434,-0.013066,-0.039196,-0.033091,0.041188,0.022514,0.000378,-0.012077,3,8,False,True,62
1332,HyperChange,TSLA,buy,-0.169480,-0.137230,-0.107318,-0.083254,0.042358,0.021673,-0.042220,-0.059177,0.189547,0.162418,0.139325,0.094777,2,1,False,True,75
1333,HyperChange,TSLA,sell,-0.169480,-0.137230,-0.107318,-0.083254,0.042358,0.021673,-0.042220,-0.059177,0.189547,0.162418,0.139325,0.094777,2,1,False,True,70
1334,HyperChange,TSLA,buy,-0.169480,-0.137230,-0.107318,-0.083254,0.042358,0.021673,-0.042220,-0.059177,0.189547,0.162418,0.139325,0.094777,2,1,False,True,56
1335,HyperChange,TSLA,sell,-0.169480,-0.137230,-0.107318,-0.083254,0.042358,0.021673,-0.042220,-0.059177,0.189547,0.162418,0.139325,0.094777,2,1,False,True,70
1336,HyperChange,TSLA,buy,-0.169480,-0.137230,-0.107318,-0.083254,0.042358,0.021673,-0.042220,-0.059177,0.189547,0.162418,0.139325,0.094777,2,1,False,True,72
1337,HyperChange,TSLA,sell,-0.169480,-0.137230,-0.107318,-0.083254,0.042358,0.021673,-0.042220,-0.059177,0.189547,0.162418,0.139325,0.094777,2,1,False,True,56
1338,HyperChange,TSLA,sell,-0.169480,-0.137230,-0.107318,-0.083254,0.042358,0.021673,-0.042220,-0.059177,0.189547,0.162418,0.139325,0.094777,2,1,False,True,56
1339,Financial Education,AMD,buy,-0.144733,-0.150865,0.025188,0.020541,-0.048096,-0.037344,-0.091993,-0.073565,0.032975,0.002310,-0.062051,-0.073723,1,8,False,True,57
1340,Financial Education,AMD,buy,-0.144733,-0.150865,0.025188,0.020541,-0.048096,-0.037344,-0.091993,-0.073565,0.032975,0.002310,-0.062051,-0.073723,1,8,False,True,74
1341,New Money,AAPL,buy,0.097919,0.025783,0.026461,0.002381,-0.004231,-0.002051,-0.005484,-0.006959,0.034349,-0.013648,0.028676,-0.020867,7,6,True,False,61
1342,New Money,NVDA,sell,0.209716,0.185885,0.024052,0.023789,0.010661,0.005104,0.074015,0.060541,-0.079861,-0.048617,-0.011757,0.006435,10,8,False,True,62
1343,New Money,TSLA,buy,-0.181945,-0.205777,-0.079878,-0.080141,-0.014269,-0.019826,-0.006732,-0.020205,-0.089903,-0.058659,-0.096030,-0.077838,1,1,False,True,73
1344,New Money,TSLA,buy,-0.181945,-0.205777,-0.079878,-0.080141,-0.014269,-0.019826,-0.006732,-0.020205,-0.089903,-0.058659,-0.096030,-0.077838,1,1,False,True,62
1345,Joseph Carlson,AAPL,buy,-0.006481,-0.013480,-0.036138,-0.035623,0.008782,0.000160,0.007347,0.021508,0.024560,0.029849,0.032088,0.051462,5,3,True,False,59
1346,Joseph Carlson,AAPL,buy,-0.006481,-0.013480,-0.036138,-0.035623,0.008782,0.000160,0.007347,0.021508,0.024560,0.029849,0.032088,0.051462,5,3,True,False,73
1347,Joseph Carlson,AAPL,buy,-0.006481,-0.013480,-0.036138,-0.035623,0.008782,0.000160,0.007347,0.021508,0.024560,0.029849,0.032088,0.051462,5,3,True,False,57
1348,Joseph Carlson,AAPL,buy,-0.006481,-0.013480,-0.036138,-0.035623,0.008782,0.000160,0.007347,0.021508,0.024560,0.029849,0.032088,0.051462,5,3,True,False,59
1349,Joseph Carlson,AAPL,buy,-0.006481,-0.013480,-0.036138,-0.035623,0.008782,0.000160,0.007347,0.021508,0.024560,0.029849,0.032088,0.051462,5,3,True,False,53
1350,Joseph Carlson,AAPL,buy,-0.006481,-0.013480,-0.036138,-0.035623,0.008782,0.000160,0.007347,0.021508,0.024560,0.029849,0.032088,0.051462,5,3,True,False,70
1351,Joseph Carlson,AAPL,buy,-0.006481,-0.013480,-0.036138,-0.035623,0.008782,0.000160,0.007347,0.021508,0.024560,0.029849,0.032088,0.051462,5,3,True,False,70
1352,ZipTrader,NVDA,buy,0.159989,0.135446,-0.037101,-0.042525,0.164009,0.143313,0.151040,0.132839,0.163698,0.132415,0.339463,0.289409,9,2,False,True,67
1353,Joseph Carlson,MSFT,buy,0.084562,0.083164,0.041783,0.008021,-0.006911,0.000888,0.019880,-0.008548,0.003463,-0.015551,0.023411,-0.024571,8,7,True,False,76
1354,Joseph Carlson,MSFT,buy,0.084562,0.083164,0.041783,0.008021,-0.006911,0.000888,0.019880,-0.008548,0.003463,-0.015551,0.023411,-0.024571,8,7,True,False,75
1355,Bloomberg Television,NVDA,buy,0.079196,0.008546,-0.060932,-0.078063,0.017659,0.020725,0.086609,0.075053,,,,,6,1,False,True,64
1356,Bloomberg Television,NVDA,buy,0.079196,0.008546,-0.060932,-0.078063,0.017659,0.020725,0.086609,0.075053,,,,,6,1,False,True,64
1357,Kenan Grace,UBER,buy,0.035886,0.016226,0.040554,0.024501,0.030869,0.025545,0.027323,0.014956,-0.051873,-0.035781,-0.025967,-0.022044,7,8,False,True,77
1358,ZipTrader,NVDA,buy,0.291426,0.249490,0.085439,0.068743,-0.004944,-0.006802,0.077694,0.065224,0.114615,0.096881,0.201214,0.170789,10,10,False,True,64
1359,ZipTrader,NVDA,buy,0.291426,0.249490,0.085439,0.068743,-0.004944,-0.006802,0.077694,0.065224,0.114615,0.096881,0.201214,0.170789,10,10,False,True,62
1360,ZipTrader,AMD,buy,-0.004118,-0.046054,0.015241,-0.001455,0.011306,0.009448,0.166752,0.154281,-0.130162,-0.147895,0.014886,-0.015540,4,5,True,False,59
1361,ZipTrader,AMD,sell,-0.004118,-0.046054,0.015241,-0.001455,0.011306,0.009448,0.166752,0.154281,-0.130162,-0.147895,0.014886,-0.015540,4,5,True,False,73
1362,ZipTrader,AMD,buy,-0.004118,-0.046054,0.015241,-0.001455,0.011306,0.009448,0.166752,0.154281,-0.130162,-0.147895,0.014886,-0.015540,4,5,True,False,57
1363,Joseph Carlson,AAPL,buy,0.062304,0.014494,0.005466,-0.004994,0.000121,-0.003467,-0.001150,-0.000519,0.047198,0.048678,0.045994,0.048104,6,5,True,False,65
1364,Joseph Carlson,AMZN,buy,0.023591,-0.024219,0.003331,-0.007128,0.002244,-0.001345,0.043410,0.044041,0.030853,0.032332,0.075602,0.077712,5,5,True,False,78
1365,Sasha Yanshin,NFLX,sell,0.016845,0.033432,0.090506,0.049643,-0.015493,-0.007108,0.096336,0.059647,0.024781,-0.010375,0.123504,0.050369,7,9,False,True,63
1366,Sasha Yanshin,NFLX,buy,0.016845,0.033432,0.090506,0.049643,-0.015493,-0.007108,0.096336,0.059647,0.024781,-0.010375,0.123504,0.050369,7,9,False,True,60
1367,ZipTrader,NVDA,buy,0.229403,0.189306,0.083048,0.072455,0.031827,0.026760,0.069203,0.050275,-0.032085,-0.040297,0.034898,0.007603,10,10,False,True,76
1368,ZipTrader,NVDA,buy,0.160146,0.128695,0.040962,0.016699,0.007562,0.010325,-0.041638,-0.043461,-0.120016,-0.077041,-0.156657,-0.115426,9,7,True,False,67
1369,Joseph Carlson,AAPL,buy,-0.049075,-0.067720,-0.085681,-0.073040,-0.008954,-0.002269,-0.011737,0.001321,0.030769,0.023250,0.018671,0.024309,3,1,True,False,76
1370,Sasha Yanshin,AMD,buy,-0.121872,-0.141576,-0.001172,-0.007716,0.025243,0.035540,0.022002,0.023976,0.293058,0.204185,0.321508,0.234784,2,5,True,False,57
1371,Sasha Yanshin,AMD,buy,-0.121872,-0.141576,-0.001172,-0.007716,0.025243,0.035540,0.022002,0.023976,0.293058,0.204185,0.321508,0.234784,2,5,True,False,60
1372,Kenan Grace,GOOGL,buy,0.177987,0.195983,0.104607,0.085909,0.000719,-0.004740,-0.007282,-0.014212,-0.012294,-0.023925,-0.019487,-0.038128,10,10,True,False,66
1373,Joseph Carlson,DIS,buy,0.140989,0.065397,-0.027033,-0.026131,-0.001187,-0.007103,-0.003668,-0.007678,-0.019120,-0.060599,-0.022718,-0.068374,8,3,True,False,65
1374,Joseph Carlson,DIS,buy,0.140989,0.065397,-0.027033,-0.026131,-0.001187,-0.007103,-0.003668,-0.007678,-0.019120,-0.060599,-0.022718,-0.068374,8,3,True,False,63
1375,Joseph Carlson,TSLA,sell,0.187105,0.111512,0.042398,0.043299,-0.005207,-0.011123,0.010663,0.006653,0.024069,-0.017411,0.034988,-0.010667,9,9,False,True,65
1376,Joseph Carlson,NVDA,buy,0.008834,0.052671,0.089240,0.088346,0.017754,0.011413,0.054131,0.028629,-0.129533,-0.090890,-0.082414,-0.068287,8,10,False,True,59
1377,Joseph Carlson,NVDA,sell,0.008834,0.052671,0.089240,0.088346,0.017754,0.011413,0.054131,0.028629,-0.129533,-0.090890,-0.082414,-0.068287,8,10,False,True,76
1378,Joseph Carlson,DIS,sell,-0.042494,0.001343,-0.040600,-0.041494,0.009597,0.003255,-0.020633,-0.046135,-0.007717,0.030926,-0.028191,-0.014064,6,2,True,False,82
1379,Sasha Yanshin,TSLA,buy,-0.106588,-0.192979,-0.005632,-0.054481,0.018172,0.009643,-0.120869,-0.119528,-0.041222,-0.059925,-0.157109,-0.174446,1,2,False,True,64
1380,Sasha Yanshin,TSLA,buy,-0.106588,-0.192979,-0.005632,-0.054481,0.018172,0.009643,-0.120869,-0.119528,-0.041222,-0.059925,-0.157109,-0.174446,1,2,False,True,58
1381,Sasha Yanshin,TSLA,buy,-0.106588,-0.192979,-0.005632,-0.054481,0.018172,0.009643,-0.120869,-0.119528,-0.041222,-0.059925,-0.157109,-0.174446,1,2,False,True,62
1382,ZipTrader,NVDA,sell,0.096394,0.076877,-0.001556,-0.003233,-0.063848,-0.063938,-0.146485,-0.130920,0.157080,0.112603,-0.012415,-0.040635,8,5,True,False,72
1383,Joseph Carlson,TSLA,sell,-0.055245,-0.111428,-0.028564,-0.030184,0.012823,0.012046,-0.017179,-0.018466,0.104251,0.087714,0.085281,0.067436,2,3,False,True,75
1384,Joseph Carlson,TSLA,sell,-0.055245,-0.111428,-0.028564,-0.030184,0.012823,0.012046,-0.017179,-0.018466,0.104251,0.087714,0.085281,0.067436,2,3,False,True,73
1385,Bloomberg Television,META,sell,0.065192,-0.030611,-0.093507,-0.100118,0.002727,0.006390,0.001446,-0.022103,,,,,4,1,False,True,62
1386,Joseph Carlson,GOOGL,buy,0.070727,0.071527,0.104196,0.105408,-0.008510,-0.011960,0.044677,0.027597,0.007168,-0.029094,0.052166,-0.001796,8,10,False,True,79
1387,Sasha Yanshin,TSLA,sell,-0.161138,-0.171127,-0.095941,-0.103916,-0.047187,-0.035381,-0.204985,-0.186604,0.048983,0.004199,-0.166043,-0.191622,1,1,False,True,65
1388,Sasha Yanshin,TSLA,buy,-0.161138,-0.171127,-0.095941,-0.103916,-0.047187,-0.035381,-0.204985,-0.186604,0.048983,0.004199,-0.166043,-0.191622,1,1,False,True,73
1389,Sasha Yanshin,TSLA,buy,-0.161138,-0.171127,-0.095941,-0.103916,-0.047187,-0.035381,-0.204985,-0.186604,0.048983,0.004199,-0.166043,-0.191622,1,1,False,True,73
1390,ZipTrader,TSLA,buy,0.286817,0.293963,0.052691,0.082559,-0.034642,-0.046653,-0.010340,-0.028959,-0.038340,-0.057550,-0.048284,-0.086470,10,10,True,False,78
1391,Joseph Carlson,AAPL,sell,0.027875,0.026820,-0.025260,-0.014639,0.003492,0.001986,-0.010250,-0.022636,-0.004723,0.049373,-0.014924,0.027455,7,4,True,False,64
