event_id,ticker,company_name,event_date,av_query_success,window_pm1_article_count,window_pm1_top_source_domains,window_pm1_earnings_news_flag,window_pm1_analyst_news_flag,window_pm1_product_news_flag,window_pm1_legal_regulatory_news_flag,window_pm1_macro_sector_news_flag,window_pm1_major_news_flag,window_pm3_article_count,window_pm3_top_source_domains,window_pm3_earnings_news_flag,window_pm3_analyst_news_flag,window_pm3_product_news_flag,window_pm3_legal_regulatory_news_flag,window_pm3_macro_sector_news_flag,window_pm3_major_news_flag,window_pm5_article_count,window_pm5_top_source_domains,window_pm5_earnings_news_flag,window_pm5_analyst_news_flag,window_pm5_product_news_flag,window_pm5_legal_regulatory_news_flag,window_pm5_macro_sector_news_flag,window_pm5_major_news_flag,window_pm10_article_count,window_pm10_top_source_domains,window_pm10_earnings_news_flag,window_pm10_analyst_news_flag,window_pm10_product_news_flag,window_pm10_legal_regulatory_news_flag,window_pm10_macro_sector_news_flag,window_pm10_major_news_flag,av_news_confounded_flag,av_news_clean_flag,av_news_unknown_flag,reason_codes
959,MSFT,Microsoft,2024-10-30,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
960,NFLX,Netflix,2026-02-18,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
961,GOOGL,Alphabet,2025-12-23,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
962,GOOGL,Alphabet,2025-11-20,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
963,GOOGL,Alphabet,2025-11-20,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
964,AAPL,Apple,2025-11-20,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
965,GOOGL,Alphabet,2024-10-11,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
966,MSFT,Microsoft,2024-09-30,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
967,MSFT,Microsoft,2021-03-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
968,MSFT,Microsoft,2024-12-06,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
969,AAPL,Apple,2025-06-25,True,11,m.za.investing.com;agplusinc.com;marketbeat.com;cnbc.com;police1.com,True,True,True,True,True,True,25,seekingalpha.com;constructiondive.com;globenewswire.com;finviz.com;inc.com,True,True,True,True,True,True,34,theglobeandmail.com;seekingalpha.com;marketwatch.com;benzinga.com;dmagazine.com,True,True,True,True,True,True,61,benzinga.com;seekingalpha.com;247wallst.com;theglobeandmail.com;ebc.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
970,GOOGL,Alphabet,2025-06-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
971,GOOGL,Alphabet,2025-11-14,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
972,HOOD,Robinhood,2026-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
973,PYPL,PayPal,2026-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
974,PYPL,PayPal,2026-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
975,AMD,nan,2026-01-25,True,64,marketbeat.com;investing.com;simplywall.st;ng.investing.com;ts2.tech,True,True,True,True,True,True,222,investing.com;marketbeat.com;finviz.com;theglobeandmail.com;simplywall.st,True,True,True,True,True,True,347,finviz.com;marketbeat.com;investing.com;theglobeandmail.com;simplywall.st,True,True,True,True,True,True,516,finviz.com;investing.com;theglobeandmail.com;marketbeat.com;simplywall.st,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
976,PYPL,PayPal,2025-07-29,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
977,AMD,nan,2026-02-19,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
978,AMD,nan,2026-02-19,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
979,NVDA,Nvidia,2026-02-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
980,SOFI,SoFi,2026-02-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
981,AAPL,Apple,2026-02-19,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
982,AAPL,Apple,2025-03-28,True,5,ca.finance.yahoo.com;fool.com.au;cnbc.com;repairerdrivennews.com;inc.com,False,False,True,False,False,True,19,tradingview.com;theglobeandmail.com;finance.yahoo.com;businessoffashion.com;prnewswire.com,True,False,True,True,True,True,35,tradingview.com;seekingalpha.com;theglobeandmail.com;morningstar.com.au;animenewsnetwork.com,True,False,True,True,True,True,77,tradingview.com;theglobeandmail.com;seekingalpha.com;investing.com;nrn.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
983,NVDA,Nvidia,2025-03-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
984,AMZN,Amazon,2025-03-28,True,13,siliconangle.com;fool.com.au;news.dealershipguy.com;bisnow.com;morningstar.com,True,False,True,True,True,True,31,morningstar.com;siliconangle.com;seekingalpha.com;finance.yahoo.com;timesofindia.indiatimes.com,True,False,True,True,True,True,56,tradingview.com;seekingalpha.com;finance.yahoo.com;morningstar.com;stockstotrade.com,True,True,True,True,True,True,84,tradingview.com;seekingalpha.com;finance.yahoo.com;morningstar.com;troweprice.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
985,PYPL,PayPal,2024-08-01,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
986,PYPL,PayPal,2024-08-01,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
987,PYPL,PayPal,2024-08-01,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
988,NVDA,Nvidia,2026-03-21,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
989,GOOGL,Alphabet,2026-01-09,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
990,GOOGL,Alphabet,2026-01-09,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
991,UBER,Uber,2026-01-09,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
992,AAPL,Apple,2026-01-09,True,105,marketbeat.com;finviz.com;247wallst.com;investing.com;finance.yahoo.com,True,True,True,True,True,True,248,marketbeat.com;finviz.com;investing.com;ad-hoc-news.de;ts2.tech,True,True,True,True,True,True,458,marketbeat.com;ad-hoc-news.de;finviz.com;investing.com;ts2.tech,True,True,True,True,True,True,717,marketbeat.com;ad-hoc-news.de;finviz.com;ts2.tech;investing.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
993,TSLA,Tesla,2024-11-05,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
994,TSLA,Tesla,2024-11-05,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
995,GOOGL,Alphabet,2025-07-02,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
996,AMD,nan,2025-07-09,True,10,aehr.com;cfodive.com;aljazeera.com;seekingalpha.com;schaeffersresearch.com,True,True,True,True,False,True,12,aehr.com;cfodive.com;aljazeera.com;seekingalpha.com;schaeffersresearch.com,True,True,True,True,False,True,14,finance.yahoo.com;sahmcapital.com;aehr.com;cfodive.com;aljazeera.com,True,True,True,True,False,True,28,seekingalpha.com;finance.yahoo.com;etftrends.com;coincentral.com;tradingnews.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
997,GOOGL,Alphabet,2025-07-09,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
998,AAPL,Apple,2022-10-02,True,7,kedglobal.com;prnewswire.com;taipeitimes.com;theretailbulletin.com;timesofindia.indiatimes.com,True,False,True,False,False,True,21,prnewswire.com;taipeitimes.com;prologis.com;frontofficesports.com;marketwatch.com,True,True,True,False,False,True,34,reuters.com;prnewswire.com;taipeitimes.com;nasdaq.com;newspim.com,True,True,True,True,True,True,48,reuters.com;wsj.com;kedglobal.com;prnewswire.com;taipeitimes.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
999,AAPL,Apple,2022-10-02,True,7,kedglobal.com;prnewswire.com;taipeitimes.com;theretailbulletin.com;timesofindia.indiatimes.com,True,False,True,False,False,True,21,prnewswire.com;taipeitimes.com;prologis.com;frontofficesports.com;marketwatch.com,True,True,True,False,False,True,34,reuters.com;prnewswire.com;taipeitimes.com;nasdaq.com;newspim.com,True,True,True,True,True,True,48,reuters.com;wsj.com;kedglobal.com;prnewswire.com;taipeitimes.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1000,AAPL,Apple,2022-10-02,True,7,kedglobal.com;prnewswire.com;taipeitimes.com;theretailbulletin.com;timesofindia.indiatimes.com,True,False,True,False,False,True,21,prnewswire.com;taipeitimes.com;prologis.com;frontofficesports.com;marketwatch.com,True,True,True,False,False,True,34,reuters.com;prnewswire.com;taipeitimes.com;nasdaq.com;newspim.com,True,True,True,True,True,True,48,reuters.com;wsj.com;kedglobal.com;prnewswire.com;taipeitimes.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1001,AAPL,Apple,2022-10-02,True,7,kedglobal.com;prnewswire.com;taipeitimes.com;theretailbulletin.com;timesofindia.indiatimes.com,True,False,True,False,False,True,21,prnewswire.com;taipeitimes.com;prologis.com;frontofficesports.com;marketwatch.com,True,True,True,False,False,True,34,reuters.com;prnewswire.com;taipeitimes.com;nasdaq.com;newspim.com,True,True,True,True,True,True,48,reuters.com;wsj.com;kedglobal.com;prnewswire.com;taipeitimes.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1002,UBER,Uber,2025-02-05,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1003,NFLX,Netflix,2025-02-05,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1004,AMZN,Amazon,2024-09-26,True,18,siliconangle.com;worldoil.com;itvoice.in;prnewswire.com;tennessean.com,True,True,True,True,False,True,27,siliconangle.com;ituc-csi.org;businessmodelanalyst.com;nypost.com;pymnts.com,True,True,True,True,True,True,43,siliconangle.com;marketwatch.com;ituc-csi.org;businessmodelanalyst.com;nypost.com,True,True,True,True,True,True,82,bloomberg.com;siliconangle.com;marketwatch.com;seekingalpha.com;newsroom.intel.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1005,NVDA,Nvidia,2026-02-11,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1006,NVDA,Nvidia,2025-03-07,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1007,AMZN,Amazon,2026-05-03,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
1008,AMZN,Amazon,2025-04-04,True,5,thedailyupside.com;acquirersmultiple.com;morningstar.com;power-eng.com;arcweb.com,True,False,True,True,True,True,22,tradingview.com;grocerydive.com;finance.yahoo.com;stockstotrade.com;cxtoday.com,True,True,True,True,True,True,38,tradingview.com;etfdb.com;chowhound.com;seekingalpha.com;qz.com,True,True,True,True,True,True,75,tradingview.com;morningstar.com;stockstotrade.com;finance.yahoo.com;247wallst.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1009,TSLA,Tesla,2026-01-03,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1010,AMZN,Amazon,2025-02-28,True,9,finance.yahoo.com;telecomlead.com;contractpharma.com;wpp.com;morningstar.com,True,True,True,True,True,True,27,taboola.com;marketbeat.com;bbc.com;sourcingjournal.com;research.grayscale.com,True,True,True,True,True,True,39,investing.com;grocerydive.com;taboola.com;marketbeat.com;kiplinger.com,True,True,True,True,True,True,82,globenewswire.com;grocerydive.com;morningstar.com;datacenterdynamics.com;costar.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1011,TSLA,Tesla,2025-02-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1012,GOOGL,Alphabet,2025-02-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1013,GOOGL,Alphabet,2025-02-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1014,AAPL,Apple,2025-02-28,True,8,livenowfox.com;247wallst.com;marketingbrew.com;tradingnews.com;prnewswire.com,False,False,True,True,False,True,19,recyclingtoday.com;bbc.com;enr.com;mediaplaynews.com;tucsonsentinel.com,False,False,True,True,True,True,36,prnewswire.com;seekingalpha.com;reuters.com;apple.com;bloomberg.com,True,False,True,True,True,True,70,tradingview.com;prnewswire.com;reuters.com;manufacturingdive.com;marketbeat.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1015,NVDA,Nvidia,2025-02-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1016,NVDA,Nvidia,2025-02-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1017,MSFT,Microsoft,2025-02-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1018,MSFT,Microsoft,2025-02-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1019,AAPL,Apple,2024-11-27,True,6,finance.yahoo.com;goldmansachs.com;computing.co.uk;therealdeal.com;247wallst.com,True,False,True,True,False,True,10,finance.yahoo.com;michaelparekh.substack.com;reuters.com;goldmansachs.com;computing.co.uk,True,False,True,True,True,True,14,finance.yahoo.com;seekingalpha.com;dailyhodl.com;theglobeandmail.com;michaelparekh.substack.com,True,False,True,True,True,True,50,quiverquant.com;seekingalpha.com;reuters.com;finance.yahoo.com;cnbc.com,True,False,True,True,True,True,True,False,False,real_news_overlap_detected
1020,AAPL,Apple,2024-11-27,True,6,finance.yahoo.com;goldmansachs.com;computing.co.uk;therealdeal.com;247wallst.com,True,False,True,True,False,True,10,finance.yahoo.com;michaelparekh.substack.com;reuters.com;goldmansachs.com;computing.co.uk,True,False,True,True,True,True,14,finance.yahoo.com;seekingalpha.com;dailyhodl.com;theglobeandmail.com;michaelparekh.substack.com,True,False,True,True,True,True,50,quiverquant.com;seekingalpha.com;reuters.com;finance.yahoo.com;cnbc.com,True,False,True,True,True,True,True,False,False,real_news_overlap_detected
1021,AMZN,Amazon,2025-02-14,True,13,chainstoreage.com;morningstar.com;qz.com;inquirer.com;sustainabilitymag.com,True,False,True,True,True,True,27,morningstar.com;theglobeandmail.com;investing.com;finance.yahoo.com;aboutamazon.com,True,False,True,True,True,True,41,morningstar.com;investing.com;taboola.com;qz.com;theglobeandmail.com,True,True,True,True,True,True,79,gurufocus.com;morningstar.com;investing.com;finance.yahoo.com;costar.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1022,GOOGL,Alphabet,2025-02-14,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1023,TSLA,Tesla,2025-01-30,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1024,MSFT,Microsoft,2026-02-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1025,AMZN,Amazon,2025-03-15,True,6,nasdaq.com;thewellnews.com;cmegroup.com;streetinsider.com;marketbeat.com,False,True,True,False,True,True,33,bstrategyhub.com;foxbusiness.com;news.adobe.com;morningstar.com.au;edition.cnn.com,True,True,True,True,True,True,56,etftrends.com;musicbusinessworldwide.com;morningstar.com.au;bstrategyhub.com;foxbusiness.com,True,True,True,True,True,True,97,globenewswire.com;morningstar.com;morningstar.com.au;nasdaq.com;finance.yahoo.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1026,TSLA,Tesla,2025-03-15,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1027,TSLA,Tesla,2025-03-15,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1028,TSLA,Tesla,2025-03-15,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1029,NFLX,Netflix,2025-03-15,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1030,MSFT,Microsoft,2025-03-15,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1031,GOOGL,Alphabet,2025-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1032,GOOGL,Alphabet,2025-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1033,GOOGL,Alphabet,2025-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1034,NVDA,Nvidia,2025-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1035,TSLA,Tesla,2025-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1036,TSLA,Tesla,2025-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1037,AMZN,Amazon,2025-02-08,True,9,oag.dc.gov;afrotech.com;marketbeat.com;gurufocus.com;costar.com,True,True,True,True,False,True,26,morningstar.com;gurufocus.com;siliconangle.com;markets.com;usatodayco.com,True,True,True,True,True,True,54,gurufocus.com;morningstar.com;investing.com;am.gs.com;reuters.com,True,True,True,True,True,True,75,gurufocus.com;investing.com;morningstar.com;siliconangle.com;finance.yahoo.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1038,MSFT,Microsoft,2025-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1039,GOOGL,Alphabet,2024-10-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1040,GOOGL,Alphabet,2024-10-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1041,GOOGL,Alphabet,2024-10-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1042,SOFI,SoFi,2026-02-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1043,CRM,nan,2025-08-13,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1044,NVDA,Nvidia,2025-08-13,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1045,AMZN,Amazon,2024-10-31,True,16,prnewswire.com;reuters.com;cxtoday.com;bizjournals.com;bloomberg.com,True,False,True,False,True,True,30,reuters.com;businesswire.com;prnewswire.com;constellationr.com;dronelife.com,True,False,True,False,True,True,40,reuters.com;businesswire.com;prnewswire.com;seekingalpha.com;finance.yahoo.com,True,False,True,True,True,True,75,reuters.com;seekingalpha.com;prnewswire.com;theglobeandmail.com;cnbc.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1046,MSFT,Microsoft,2024-10-31,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1047,AMZN,Amazon,2025-02-06,True,12,gurufocus.com;morningstar.com;markets.com;siliconangle.com;usatodayco.com,True,True,True,True,True,True,28,gurufocus.com;am.gs.com;siliconangle.com;goldmansachs.com;mckinsey.com,True,True,True,True,True,True,38,gurufocus.com;morningstar.com;am.gs.com;reuters.com;siliconangle.com,True,True,True,True,True,True,75,gurufocus.com;investing.com;morningstar.com;siliconangle.com;prnewswire.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1048,AMZN,Amazon,2025-02-06,True,12,gurufocus.com;morningstar.com;markets.com;siliconangle.com;usatodayco.com,True,True,True,True,True,True,28,gurufocus.com;am.gs.com;siliconangle.com;goldmansachs.com;mckinsey.com,True,True,True,True,True,True,38,gurufocus.com;morningstar.com;am.gs.com;reuters.com;siliconangle.com,True,True,True,True,True,True,75,gurufocus.com;investing.com;morningstar.com;siliconangle.com;prnewswire.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
1049,NVDA,Nvidia,2026-02-18,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1050,NVDA,Nvidia,2026-02-18,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1051,META,Meta,2026-02-18,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1052,DIS,Disney,2025-11-27,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
1053,AMZN,Amazon,2026-03-18,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
1054,NFLX,Netflix,2026-04-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
