event_id,ticker,creator,recommendation_type,top5_flag,low_lookahead_flag,duplicate_collapsed_flag,sec_clean_flag,actionability_score,interval,start_offset,end_offset,spy_interval_ar,spy_interval_car,right_censored,status,missing_price_reason
859,META,"Parkev Tatevosian, CFA",buy,False,True,True,False,2,64_126,63,126,,,True,missing,insufficient_market_window
859,META,"Parkev Tatevosian, CFA",buy,False,True,True,False,2,127_252,126,252,,,True,missing,insufficient_market_window
859,META,"Parkev Tatevosian, CFA",buy,False,True,True,False,2,253_504,252,504,,,True,missing,insufficient_market_window
859,META,"Parkev Tatevosian, CFA",buy,False,True,True,False,2,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
860,META,"Parkev Tatevosian, CFA",buy,False,True,False,False,3,0_5,0,5,-0.107587,-0.108802,False,computed,
860,META,"Parkev Tatevosian, CFA",buy,False,True,False,False,3,6_20,5,20,-0.017112,-0.016293,True,computed,
860,META,"Parkev Tatevosian, CFA",buy,False,True,False,False,3,21_63,20,63,,,True,missing,insufficient_market_window
860,META,"Parkev Tatevosian, CFA",buy,False,True,False,False,3,64_126,63,126,,,True,missing,insufficient_market_window
860,META,"Parkev Tatevosian, CFA",buy,False,True,False,False,3,127_252,126,252,,,True,missing,insufficient_market_window
860,META,"Parkev Tatevosian, CFA",buy,False,True,False,False,3,253_504,252,504,,,True,missing,insufficient_market_window
860,META,"Parkev Tatevosian, CFA",buy,False,True,False,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
861,GOOGL,Learn to Invest - Investors Grow,buy,False,True,True,True,3,0_5,0,5,-0.024290,-0.025175,False,computed,
861,GOOGL,Learn to Invest - Investors Grow,buy,False,True,True,True,3,6_20,5,20,-0.048115,-0.048631,False,computed,
861,GOOGL,Learn to Invest - Investors Grow,buy,False,True,True,True,3,21_63,20,63,0.004675,0.016481,False,computed,
861,GOOGL,Learn to Invest - Investors Grow,buy,False,True,True,True,3,64_126,63,126,0.268483,0.233291,False,computed,
861,GOOGL,Learn to Invest - Investors Grow,buy,False,True,True,True,3,127_252,126,252,-0.022976,-0.006182,False,computed,
861,GOOGL,Learn to Invest - Investors Grow,buy,False,True,True,True,3,253_504,252,504,-0.030583,0.005708,False,computed,
861,GOOGL,Learn to Invest - Investors Grow,buy,False,True,True,True,3,505_end_of_sample,504,end_of_sample,1.112199,0.687952,False,computed,
862,PYPL,"Value Investing with Sven Carlin, Ph.D.",sell,False,True,True,True,3,0_5,0,5,0.145579,0.138878,False,computed,
862,PYPL,"Value Investing with Sven Carlin, Ph.D.",sell,False,True,True,True,3,6_20,5,20,0.008135,0.010416,False,computed,
862,PYPL,"Value Investing with Sven Carlin, Ph.D.",sell,False,True,True,True,3,21_63,20,63,-0.129153,-0.115601,True,computed,
862,PYPL,"Value Investing with Sven Carlin, Ph.D.",sell,False,True,True,True,3,64_126,63,126,,,True,missing,insufficient_market_window
862,PYPL,"Value Investing with Sven Carlin, Ph.D.",sell,False,True,True,True,3,127_252,126,252,,,True,missing,insufficient_market_window
862,PYPL,"Value Investing with Sven Carlin, Ph.D.",sell,False,True,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
862,PYPL,"Value Investing with Sven Carlin, Ph.D.",sell,False,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
863,AMZN,"Parkev Tatevosian, CFA",buy,True,True,True,False,3,0_5,0,5,0.006776,0.006882,False,computed,
863,AMZN,"Parkev Tatevosian, CFA",buy,True,True,True,False,3,6_20,5,20,-0.023085,-0.022326,True,computed,
863,AMZN,"Parkev Tatevosian, CFA",buy,True,True,True,False,3,21_63,20,63,,,True,missing,insufficient_market_window
863,AMZN,"Parkev Tatevosian, CFA",buy,True,True,True,False,3,64_126,63,126,,,True,missing,insufficient_market_window
863,AMZN,"Parkev Tatevosian, CFA",buy,True,True,True,False,3,127_252,126,252,,,True,missing,insufficient_market_window
863,AMZN,"Parkev Tatevosian, CFA",buy,True,True,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
863,AMZN,"Parkev Tatevosian, CFA",buy,True,True,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
864,AMZN,"Parkev Tatevosian, CFA",buy,True,True,False,False,2,0_5,0,5,0.006776,0.006882,False,computed,
864,AMZN,"Parkev Tatevosian, CFA",buy,True,True,False,False,2,6_20,5,20,-0.023085,-0.022326,True,computed,
864,AMZN,"Parkev Tatevosian, CFA",buy,True,True,False,False,2,21_63,20,63,,,True,missing,insufficient_market_window
864,AMZN,"Parkev Tatevosian, CFA",buy,True,True,False,False,2,64_126,63,126,,,True,missing,insufficient_market_window
864,AMZN,"Parkev Tatevosian, CFA",buy,True,True,False,False,2,127_252,126,252,,,True,missing,insufficient_market_window
864,AMZN,"Parkev Tatevosian, CFA",buy,True,True,False,False,2,253_504,252,504,,,True,missing,insufficient_market_window
864,AMZN,"Parkev Tatevosian, CFA",buy,True,True,False,False,2,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
865,GOOGL,Daniel Pronk,buy,False,False,True,True,3,0_5,0,5,0.013832,0.013731,False,computed,
865,GOOGL,Daniel Pronk,buy,False,False,True,True,3,6_20,5,20,0.035864,0.039618,False,computed,
865,GOOGL,Daniel Pronk,buy,False,False,True,True,3,21_63,20,63,-0.015343,-0.012193,False,computed,
865,GOOGL,Daniel Pronk,buy,False,False,True,True,3,64_126,63,126,-0.126146,-0.122140,False,computed,
865,GOOGL,Daniel Pronk,buy,False,False,True,True,3,127_252,126,252,0.008024,0.025310,False,computed,
865,GOOGL,Daniel Pronk,buy,False,False,True,True,3,253_504,252,504,0.905928,0.532327,False,computed,
865,GOOGL,Daniel Pronk,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,0.142821,0.134561,False,computed,
866,NVDA,"Value Investing with Sven Carlin, Ph.D.",sell,True,True,True,False,3,0_5,0,5,-0.052451,-0.051516,False,computed,
866,NVDA,"Value Investing with Sven Carlin, Ph.D.",sell,True,True,True,False,3,6_20,5,20,0.014935,0.017110,False,computed,
866,NVDA,"Value Investing with Sven Carlin, Ph.D.",sell,True,True,True,False,3,21_63,20,63,0.133722,0.120265,True,computed,
866,NVDA,"Value Investing with Sven Carlin, Ph.D.",sell,True,True,True,False,3,64_126,63,126,,,True,missing,insufficient_market_window
866,NVDA,"Value Investing with Sven Carlin, Ph.D.",sell,True,True,True,False,3,127_252,126,252,,,True,missing,insufficient_market_window
866,NVDA,"Value Investing with Sven Carlin, Ph.D.",sell,True,True,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
866,NVDA,"Value Investing with Sven Carlin, Ph.D.",sell,True,True,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
867,PYPL,Couch Investor,buy,False,False,True,True,4,0_5,0,5,-0.044551,-0.044758,False,computed,
867,PYPL,Couch Investor,buy,False,False,True,True,4,6_20,5,20,-0.264025,-0.283880,False,computed,
867,PYPL,Couch Investor,buy,False,False,True,True,4,21_63,20,63,0.120624,0.128279,False,computed,
867,PYPL,Couch Investor,buy,False,False,True,True,4,64_126,63,126,-0.118020,-0.104577,True,computed,
867,PYPL,Couch Investor,buy,False,False,True,True,4,127_252,126,252,,,True,missing,insufficient_market_window
867,PYPL,Couch Investor,buy,False,False,True,True,4,253_504,252,504,,,True,missing,insufficient_market_window
867,PYPL,Couch Investor,buy,False,False,True,True,4,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
868,NVDA,Couch Investor,buy,True,False,True,True,3,0_5,0,5,-0.018959,-0.018593,False,computed,
868,NVDA,Couch Investor,buy,True,False,True,True,3,6_20,5,20,0.029344,0.030623,False,computed,
868,NVDA,Couch Investor,buy,True,False,True,True,3,21_63,20,63,-0.022199,-0.011865,False,computed,
868,NVDA,Couch Investor,buy,True,False,True,True,3,64_126,63,126,0.141207,0.123950,True,computed,
868,NVDA,Couch Investor,buy,True,False,True,True,3,127_252,126,252,,,True,missing,insufficient_market_window
868,NVDA,Couch Investor,buy,True,False,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
868,NVDA,Couch Investor,buy,True,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
869,NVDA,Couch Investor,buy,True,False,False,True,3,0_5,0,5,-0.018959,-0.018593,False,computed,
869,NVDA,Couch Investor,buy,True,False,False,True,3,6_20,5,20,0.029344,0.030623,False,computed,
869,NVDA,Couch Investor,buy,True,False,False,True,3,21_63,20,63,-0.022199,-0.011865,False,computed,
869,NVDA,Couch Investor,buy,True,False,False,True,3,64_126,63,126,0.141207,0.123950,True,computed,
869,NVDA,Couch Investor,buy,True,False,False,True,3,127_252,126,252,,,True,missing,insufficient_market_window
869,NVDA,Couch Investor,buy,True,False,False,True,3,253_504,252,504,,,True,missing,insufficient_market_window
869,NVDA,Couch Investor,buy,True,False,False,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
870,AMD,Couch Investor,buy,True,False,True,True,3,0_5,0,5,-0.055396,-0.054407,False,computed,
870,AMD,Couch Investor,buy,True,False,True,True,3,6_20,5,20,0.153018,0.149905,False,computed,
870,AMD,Couch Investor,buy,True,False,True,True,3,21_63,20,63,-0.031593,0.006792,False,computed,
870,AMD,Couch Investor,buy,True,False,True,True,3,64_126,63,126,0.916412,0.637577,True,computed,
870,AMD,Couch Investor,buy,True,False,True,True,3,127_252,126,252,,,True,missing,insufficient_market_window
870,AMD,Couch Investor,buy,True,False,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
870,AMD,Couch Investor,buy,True,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
871,TSLA,The Investor Channel,buy,True,True,True,True,3,0_5,0,5,-0.063701,-0.065204,False,computed,
871,TSLA,The Investor Channel,buy,True,True,True,True,3,6_20,5,20,-0.108187,-0.104785,False,computed,
871,TSLA,The Investor Channel,buy,True,True,True,True,3,21_63,20,63,-0.202799,-0.197140,False,computed,
871,TSLA,The Investor Channel,buy,True,True,True,True,3,64_126,63,126,0.191067,0.191617,False,computed,
871,TSLA,The Investor Channel,buy,True,True,True,True,3,127_252,126,252,0.258624,0.261813,False,computed,
871,TSLA,The Investor Channel,buy,True,True,True,True,3,253_504,252,504,-0.089448,-0.066872,True,computed,
871,TSLA,The Investor Channel,buy,True,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
872,AAPL,The Investor Channel,buy,True,True,True,True,3,0_5,0,5,0.067720,0.066368,False,computed,
872,AAPL,The Investor Channel,buy,True,True,True,True,3,6_20,5,20,0.014961,0.016253,False,computed,
872,AAPL,The Investor Channel,buy,True,True,True,True,3,21_63,20,63,-0.047102,-0.040553,False,computed,
872,AAPL,The Investor Channel,buy,True,True,True,True,3,64_126,63,126,-0.132870,-0.111930,False,computed,
872,AAPL,The Investor Channel,buy,True,True,True,True,3,127_252,126,252,0.069552,0.070552,False,computed,
872,AAPL,The Investor Channel,buy,True,True,True,True,3,253_504,252,504,0.125312,0.116774,True,computed,
872,AAPL,The Investor Channel,buy,True,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
873,MSFT,The Investor Channel,buy,False,True,True,False,3,0_5,0,5,0.041203,0.041604,False,computed,
873,MSFT,The Investor Channel,buy,False,True,True,False,3,6_20,5,20,-0.086430,-0.086952,False,computed,
873,MSFT,The Investor Channel,buy,False,True,True,False,3,21_63,20,63,0.023367,0.025038,False,computed,
873,MSFT,The Investor Channel,buy,False,True,True,False,3,64_126,63,126,0.175180,0.139195,False,computed,
873,MSFT,The Investor Channel,buy,False,True,True,False,3,127_252,126,252,-0.197642,-0.194016,False,computed,
873,MSFT,The Investor Channel,buy,False,True,True,False,3,253_504,252,504,-0.180105,-0.167750,True,computed,
873,MSFT,The Investor Channel,buy,False,True,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
874,NVDA,Jose Najarro Stocks,buy,True,True,True,True,3,0_5,0,5,-0.000258,0.001025,False,computed,
874,NVDA,Jose Najarro Stocks,buy,True,True,True,True,3,6_20,5,20,0.006218,0.011328,False,computed,
874,NVDA,Jose Najarro Stocks,buy,True,True,True,True,3,21_63,20,63,0.051733,0.056430,False,computed,
874,NVDA,Jose Najarro Stocks,buy,True,True,True,True,3,64_126,63,126,0.070243,0.070319,True,computed,
874,NVDA,Jose Najarro Stocks,buy,True,True,True,True,3,127_252,126,252,,,True,missing,insufficient_market_window
874,NVDA,Jose Najarro Stocks,buy,True,True,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
874,NVDA,Jose Najarro Stocks,buy,True,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
875,AMD,Jose Najarro Stocks,buy,True,True,True,False,3,0_5,0,5,0.082480,0.082586,False,computed,
875,AMD,Jose Najarro Stocks,buy,True,True,True,False,3,6_20,5,20,-0.177652,-0.173707,False,computed,
875,AMD,Jose Najarro Stocks,buy,True,True,True,False,3,21_63,20,63,0.313180,0.285622,False,computed,
875,AMD,Jose Najarro Stocks,buy,True,True,True,False,3,64_126,63,126,0.572899,0.475738,True,computed,
875,AMD,Jose Najarro Stocks,buy,True,True,True,False,3,127_252,126,252,,,True,missing,insufficient_market_window
875,AMD,Jose Najarro Stocks,buy,True,True,True,False,3,253_504,252,504,,,True,missing,insufficient_market_window
875,AMD,Jose Najarro Stocks,buy,True,True,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
876,MSFT,The Investor Channel,buy,False,False,True,True,3,0_5,0,5,-0.006813,-0.006738,False,computed,
876,MSFT,The Investor Channel,buy,False,False,True,True,3,6_20,5,20,0.023010,0.024024,False,computed,
876,MSFT,The Investor Channel,buy,False,False,True,True,3,21_63,20,63,-0.069171,-0.073558,False,computed,
876,MSFT,The Investor Channel,buy,False,False,True,True,3,64_126,63,126,0.177995,0.149312,False,computed,
876,MSFT,The Investor Channel,buy,False,False,True,True,3,127_252,126,252,-0.117123,-0.107217,False,computed,
876,MSFT,The Investor Channel,buy,False,False,True,True,3,253_504,252,504,-0.251751,-0.246616,True,computed,
876,MSFT,The Investor Channel,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
877,MSFT,The Investor Channel,buy,False,False,False,True,3,0_5,0,5,-0.006813,-0.006738,False,computed,
877,MSFT,The Investor Channel,buy,False,False,False,True,3,6_20,5,20,0.023010,0.024024,False,computed,
877,MSFT,The Investor Channel,buy,False,False,False,True,3,21_63,20,63,-0.069171,-0.073558,False,computed,
877,MSFT,The Investor Channel,buy,False,False,False,True,3,64_126,63,126,0.177995,0.149312,False,computed,
877,MSFT,The Investor Channel,buy,False,False,False,True,3,127_252,126,252,-0.117123,-0.107217,False,computed,
877,MSFT,The Investor Channel,buy,False,False,False,True,3,253_504,252,504,-0.251751,-0.246616,True,computed,
877,MSFT,The Investor Channel,buy,False,False,False,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
878,NFLX,The Investor Channel,buy,False,False,True,True,3,0_5,0,5,-0.028972,-0.029435,False,computed,
878,NFLX,The Investor Channel,buy,False,False,True,True,3,6_20,5,20,0.098444,0.098929,False,computed,
878,NFLX,The Investor Channel,buy,False,False,True,True,3,21_63,20,63,0.014176,0.024717,False,computed,
878,NFLX,The Investor Channel,buy,False,False,True,True,3,64_126,63,126,0.274680,0.223780,False,computed,
878,NFLX,The Investor Channel,buy,False,False,True,True,3,127_252,126,252,-0.375648,-0.394781,False,computed,
878,NFLX,The Investor Channel,buy,False,False,True,True,3,253_504,252,504,-0.157658,-0.131484,True,computed,
878,NFLX,The Investor Channel,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
879,TSLA,The Investor Channel,buy,True,False,True,False,3,0_5,0,5,0.000468,0.001357,False,computed,
879,TSLA,The Investor Channel,buy,True,False,True,False,3,6_20,5,20,-0.062593,-0.055646,False,computed,
879,TSLA,The Investor Channel,buy,True,False,True,False,3,21_63,20,63,-0.245859,-0.292485,False,computed,
879,TSLA,The Investor Channel,buy,True,False,True,False,3,64_126,63,126,0.027354,0.087005,False,computed,
879,TSLA,The Investor Channel,buy,True,False,True,False,3,127_252,126,252,0.346730,0.321119,False,computed,
879,TSLA,The Investor Channel,buy,True,False,True,False,3,253_504,252,504,-0.047279,-0.022933,True,computed,
879,TSLA,The Investor Channel,buy,True,False,True,False,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
880,NFLX,The Investor Channel,buy,False,False,True,True,3,0_5,0,5,-0.028424,-0.028611,False,computed,
880,NFLX,The Investor Channel,buy,False,False,True,True,3,6_20,5,20,0.148889,0.139698,False,computed,
880,NFLX,The Investor Channel,buy,False,False,True,True,3,21_63,20,63,0.031637,0.046125,False,computed,
880,NFLX,The Investor Channel,buy,False,False,True,True,3,64_126,63,126,0.243545,0.182251,False,computed,
880,NFLX,The Investor Channel,buy,False,False,True,True,3,127_252,126,252,-0.407055,-0.435306,False,computed,
880,NFLX,The Investor Channel,buy,False,False,True,True,3,253_504,252,504,-0.114346,-0.087915,True,computed,
880,NFLX,The Investor Channel,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
881,NFLX,Couch Investor,buy,False,False,True,True,3,0_5,0,5,0.001243,0.001344,False,computed,
881,NFLX,Couch Investor,buy,False,False,True,True,3,6_20,5,20,-0.079332,-0.079225,False,computed,
881,NFLX,Couch Investor,buy,False,False,True,True,3,21_63,20,63,0.286666,0.265979,False,computed,
881,NFLX,Couch Investor,buy,False,False,True,True,3,64_126,63,126,-0.245041,-0.253348,True,computed,
881,NFLX,Couch Investor,buy,False,False,True,True,3,127_252,126,252,,,True,missing,insufficient_market_window
881,NFLX,Couch Investor,buy,False,False,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
881,NFLX,Couch Investor,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
882,NFLX,Couch Investor,buy,False,False,False,True,3,0_5,0,5,0.001243,0.001344,False,computed,
882,NFLX,Couch Investor,buy,False,False,False,True,3,6_20,5,20,-0.079332,-0.079225,False,computed,
882,NFLX,Couch Investor,buy,False,False,False,True,3,21_63,20,63,0.286666,0.265979,False,computed,
882,NFLX,Couch Investor,buy,False,False,False,True,3,64_126,63,126,-0.245041,-0.253348,True,computed,
882,NFLX,Couch Investor,buy,False,False,False,True,3,127_252,126,252,,,True,missing,insufficient_market_window
882,NFLX,Couch Investor,buy,False,False,False,True,3,253_504,252,504,,,True,missing,insufficient_market_window
882,NFLX,Couch Investor,buy,False,False,False,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
883,MSFT,Couch Investor,buy,False,False,True,True,4,0_5,0,5,-0.022198,-0.022769,False,computed,
883,MSFT,Couch Investor,buy,False,False,True,True,4,6_20,5,20,-0.112214,-0.107738,False,computed,
883,MSFT,Couch Investor,buy,False,False,True,True,4,21_63,20,63,-0.052732,-0.051165,False,computed,
883,MSFT,Couch Investor,buy,False,False,True,True,4,64_126,63,126,-0.038122,-0.032686,True,computed,
883,MSFT,Couch Investor,buy,False,False,True,True,4,127_252,126,252,,,True,missing,insufficient_market_window
883,MSFT,Couch Investor,buy,False,False,True,True,4,253_504,252,504,,,True,missing,insufficient_market_window
883,MSFT,Couch Investor,buy,False,False,True,True,4,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
884,AMZN,Couch Investor,buy,True,False,True,True,4,0_5,0,5,-0.037477,-0.038388,False,computed,
884,AMZN,Couch Investor,buy,True,False,True,True,4,6_20,5,20,-0.125528,-0.127606,False,computed,
884,AMZN,Couch Investor,buy,True,False,True,True,4,21_63,20,63,0.197106,0.185804,False,computed,
884,AMZN,Couch Investor,buy,True,False,True,True,4,64_126,63,126,0.015870,0.015966,True,computed,
884,AMZN,Couch Investor,buy,True,False,True,True,4,127_252,126,252,,,True,missing,insufficient_market_window
884,AMZN,Couch Investor,buy,True,False,True,True,4,253_504,252,504,,,True,missing,insufficient_market_window
884,AMZN,Couch Investor,buy,True,False,True,True,4,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
885,AAPL,The Investor Channel,buy,True,False,True,True,3,0_5,0,5,0.027707,0.027597,False,computed,
885,AAPL,The Investor Channel,buy,True,False,True,True,3,6_20,5,20,-0.001352,-0.001030,False,computed,
885,AAPL,The Investor Channel,buy,True,False,True,True,3,21_63,20,63,-0.052623,-0.051395,False,computed,
885,AAPL,The Investor Channel,buy,True,False,True,True,3,64_126,63,126,-0.161943,-0.144660,False,computed,
885,AAPL,The Investor Channel,buy,True,False,True,True,3,127_252,126,252,0.255490,0.209773,False,computed,
885,AAPL,The Investor Channel,buy,True,False,True,True,3,253_504,252,504,-0.011705,-0.003143,True,computed,
885,AAPL,The Investor Channel,buy,True,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
886,GOOGL,The Investor Channel,buy,False,False,True,True,3,0_5,0,5,0.093654,0.093183,False,computed,
886,GOOGL,The Investor Channel,buy,False,False,True,True,3,6_20,5,20,0.052377,0.053526,False,computed,
886,GOOGL,The Investor Channel,buy,False,False,True,True,3,21_63,20,63,-0.093631,-0.096460,False,computed,
886,GOOGL,The Investor Channel,buy,False,False,True,True,3,64_126,63,126,-0.016704,-0.009296,False,computed,
886,GOOGL,The Investor Channel,buy,False,False,True,True,3,127_252,126,252,0.658405,0.471005,False,computed,
886,GOOGL,The Investor Channel,buy,False,False,True,True,3,253_504,252,504,0.172487,0.162701,True,computed,
886,GOOGL,The Investor Channel,buy,False,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
887,TSLA,Daniel Pronk,buy,True,False,True,False,2,0_5,0,5,0.345377,0.310132,False,computed,
887,TSLA,Daniel Pronk,buy,True,False,True,False,2,6_20,5,20,-0.137639,-0.138140,False,computed,
887,TSLA,Daniel Pronk,buy,True,False,True,False,2,21_63,20,63,0.360168,0.320874,False,computed,
887,TSLA,Daniel Pronk,buy,True,False,True,False,2,64_126,63,126,-0.168873,-0.131606,False,computed,
887,TSLA,Daniel Pronk,buy,True,False,True,False,2,127_252,126,252,0.243103,0.385795,False,computed,
887,TSLA,Daniel Pronk,buy,True,False,True,False,2,253_504,252,504,0.135995,0.206246,False,computed,
887,TSLA,Daniel Pronk,buy,True,False,True,False,2,505_end_of_sample,504,end_of_sample,0.137930,0.128218,False,computed,
888,MSFT,Daniel Pronk,sell,False,False,True,False,3,0_5,0,5,-0.017474,-0.016735,False,computed,
888,MSFT,Daniel Pronk,sell,False,False,True,False,3,6_20,5,20,0.020098,0.020131,False,computed,
888,MSFT,Daniel Pronk,sell,False,False,True,False,3,21_63,20,63,-0.002251,-0.000210,False,computed,
888,MSFT,Daniel Pronk,sell,False,False,True,False,3,64_126,63,126,-0.114042,-0.112520,False,computed,
888,MSFT,Daniel Pronk,sell,False,False,True,False,3,127_252,126,252,-0.014148,-0.009194,False,computed,
888,MSFT,Daniel Pronk,sell,False,False,True,False,3,253_504,252,504,-0.217905,-0.157794,False,computed,
888,MSFT,Daniel Pronk,sell,False,False,True,False,3,505_end_of_sample,504,end_of_sample,-0.084110,-0.083353,False,computed,
889,GOOGL,Daniel Pronk,sell,False,False,True,False,3,0_5,0,5,0.042464,0.046402,False,computed,
889,GOOGL,Daniel Pronk,sell,False,False,True,False,3,6_20,5,20,0.025610,0.024818,False,computed,
889,GOOGL,Daniel Pronk,sell,False,False,True,False,3,21_63,20,63,-0.019414,-0.016057,False,computed,
889,GOOGL,Daniel Pronk,sell,False,False,True,False,3,64_126,63,126,-0.153412,-0.151909,False,computed,
889,GOOGL,Daniel Pronk,sell,False,False,True,False,3,127_252,126,252,0.030351,0.048202,False,computed,
889,GOOGL,Daniel Pronk,sell,False,False,True,False,3,253_504,252,504,0.883971,0.544890,False,computed,
889,GOOGL,Daniel Pronk,sell,False,False,True,False,3,505_end_of_sample,504,end_of_sample,0.111277,0.107913,False,computed,
890,GOOGL,Daniel Pronk,sell,False,False,False,False,3,0_5,0,5,0.042464,0.046402,False,computed,
890,GOOGL,Daniel Pronk,sell,False,False,False,False,3,6_20,5,20,0.025610,0.024818,False,computed,
890,GOOGL,Daniel Pronk,sell,False,False,False,False,3,21_63,20,63,-0.019414,-0.016057,False,computed,
890,GOOGL,Daniel Pronk,sell,False,False,False,False,3,64_126,63,126,-0.153412,-0.151909,False,computed,
890,GOOGL,Daniel Pronk,sell,False,False,False,False,3,127_252,126,252,0.030351,0.048202,False,computed,
890,GOOGL,Daniel Pronk,sell,False,False,False,False,3,253_504,252,504,0.883971,0.544890,False,computed,
890,GOOGL,Daniel Pronk,sell,False,False,False,False,3,505_end_of_sample,504,end_of_sample,0.111277,0.107913,False,computed,
891,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,3,0_5,0,5,-0.035375,-0.036035,False,computed,
891,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,3,6_20,5,20,0.024422,0.024142,False,computed,
891,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,3,21_63,20,63,0.011794,0.017709,False,computed,
891,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,3,64_126,63,126,-0.005289,0.006838,False,computed,
891,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,3,127_252,126,252,0.013765,0.029075,True,computed,
891,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,3,253_504,252,504,,,True,missing,insufficient_market_window
891,AMZN,"Mark Roussin, CPA",buy,True,False,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
892,TSLA,The Investor Channel,sell,True,True,True,True,3,0_5,0,5,-0.014451,-0.009240,False,computed,
892,TSLA,The Investor Channel,sell,True,True,True,True,3,6_20,5,20,0.158861,0.149782,False,computed,
892,TSLA,The Investor Channel,sell,True,True,True,True,3,21_63,20,63,-0.127248,-0.101655,False,computed,
892,TSLA,The Investor Channel,sell,True,True,True,True,3,64_126,63,126,-0.008169,0.075240,False,computed,
892,TSLA,The Investor Channel,sell,True,True,True,True,3,127_252,126,252,0.027905,0.093192,False,computed,
892,TSLA,The Investor Channel,sell,True,True,True,True,3,253_504,252,504,-0.003187,0.028816,True,computed,
892,TSLA,The Investor Channel,sell,True,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
893,AMZN,The Investor Channel,buy,True,True,True,True,3,0_5,0,5,-0.007130,-0.006058,False,computed,
893,AMZN,The Investor Channel,buy,True,True,True,True,3,6_20,5,20,0.090808,0.086949,False,computed,
893,AMZN,The Investor Channel,buy,True,True,True,True,3,21_63,20,63,0.008784,0.012787,False,computed,
893,AMZN,The Investor Channel,buy,True,True,True,True,3,64_126,63,126,-0.080698,-0.072150,False,computed,
893,AMZN,The Investor Channel,buy,True,True,True,True,3,127_252,126,252,0.013274,0.031186,False,computed,
893,AMZN,The Investor Channel,buy,True,True,True,True,3,253_504,252,504,0.026155,0.039590,True,computed,
893,AMZN,The Investor Channel,buy,True,True,True,True,3,505_end_of_sample,504,end_of_sample,,,False,missing,insufficient_market_window
894,MSFT,The Investor Channel,buy,False,True,True,True,3,0_5,0,5,0.012337,0.012854,False,computed,
894,MSFT,The Investor Channel,buy,False,True,True,True,3,6_20,5,20,0.043538,0.042259,False,computed,
894,MSFT,The Investor Channel,buy,False,True,True,True,3,21_63,20,63,-0.088864,-0.087645,False,computed,
894,MSFT,The Investor Channel,buy,False,True,True,True,3,64_126,63,126,0.136676,0.133220,False,computed,
894,MSFT,The Investor Channel,buy,False,True,True,True,3,127_252,126,252,-0.032170,-0.025070,False,computed,
