event_id,ticker,company_name,event_date,recommendation_type,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,gdelt_news_clean_flag,gdelt_news_confounded_flag,gdelt_news_unknown_flag,sec_clean_expanded_flag,sec_material_event_confounded_flag,sec_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,sec_clean,sec_confounded,sec_unknown,master_clean,master_confounded,master_unknown,reason_codes
1101,TSLA,Tesla,2026-04-24,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1102,AMZN,Amazon,2026-03-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1103,MSFT,Microsoft,2026-04-21,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1104,UBER,Uber,2026-03-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1105,AMD,nan,2025-06-06,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1106,AAPL,Apple,2025-08-08,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1107,MSFT,Microsoft,2026-04-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1108,AMZN,Amazon,2026-01-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1109,AMZN,Amazon,2026-01-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1110,AMZN,Amazon,2026-01-30,buy,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,master_confounded
1111,SHOP,Shopify,2026-01-30,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1112,TSLA,Tesla,2026-01-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1113,TSLA,Tesla,2025-04-23,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1114,AMD,nan,2026-05-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1115,AMD,nan,2026-05-06,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1116,AMZN,Amazon,2026-05-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1117,NFLX,Netflix,2026-04-27,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1118,AAPL,Apple,2026-04-01,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1119,AMD,nan,2026-03-10,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1120,GOOGL,Alphabet,2026-05-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1121,PYPL,PayPal,2026-05-05,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1122,SOFI,SoFi,2026-05-11,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1123,MSFT,Microsoft,2026-01-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1124,UBER,Uber,2025-05-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1125,UBER,Uber,2025-05-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1126,AMZN,Amazon,2025-05-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1127,AMZN,Amazon,2025-05-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1128,AMD,nan,2026-03-03,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1129,AMZN,Amazon,2026-03-03,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1130,UBER,Uber,2026-05-08,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1131,UBER,Uber,2026-05-08,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1132,MSFT,Microsoft,2023-07-26,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1133,META,Meta,2026-04-09,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1134,MSFT,Microsoft,2026-04-09,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1135,NVDA,Nvidia,2026-04-02,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1136,MSFT,Microsoft,2026-04-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1137,AAPL,Apple,2025-09-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1138,NVDA,Nvidia,2025-09-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1139,MSFT,Microsoft,2025-09-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1140,META,Meta,2026-04-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1141,AMZN,Amazon,2025-12-31,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1142,AAPL,Apple,2025-04-25,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1143,NFLX,Netflix,2025-12-05,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1144,AAPL,Apple,2025-12-05,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1145,NVDA,Nvidia,2025-12-05,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1146,NVDA,Nvidia,2025-12-05,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1147,NVDA,Nvidia,2025-12-05,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1148,PLTR,Palantir,2025-11-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1149,GOOGL,Alphabet,2025-05-10,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1150,META,Meta,2026-01-14,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1151,META,Meta,2026-01-14,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1152,NFLX,Netflix,2025-10-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1153,AAPL,Apple,2026-02-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1154,AMZN,Amazon,2025-08-01,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1155,NFLX,Netflix,2025-08-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1156,TSLA,Tesla,2025-08-01,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1157,TSLA,Tesla,2025-09-05,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1158,NVDA,Nvidia,2025-02-07,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1159,META,Meta,2025-07-05,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1160,AAPL,Apple,2025-09-05,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1161,AAPL,Apple,2025-09-05,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1162,AAPL,Apple,2025-09-05,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1163,AAPL,Apple,2023-07-04,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1164,SOFI,SoFi,2026-04-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1165,AAPL,Apple,2026-01-25,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1166,GOOGL,Alphabet,2025-12-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1167,GOOGL,Alphabet,2025-12-01,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1168,GOOGL,Alphabet,2025-12-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1169,TSLA,Tesla,2026-04-27,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1170,NVDA,Nvidia,2026-04-27,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1171,PYPL,PayPal,2025-11-09,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1172,MSFT,Microsoft,2023-10-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1173,TSLA,Tesla,2023-10-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1174,TSLA,Tesla,2023-10-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1175,NVDA,Nvidia,2025-11-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1176,GOOGL,Alphabet,2025-11-28,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1177,META,Meta,2025-11-28,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1178,TSLA,Tesla,2025-09-26,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1179,META,Meta,2026-02-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1180,MSFT,Microsoft,2025-07-31,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1181,AAPL,Apple,2026-03-07,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1182,GOOGL,Alphabet,2025-11-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1183,AMZN,Amazon,2025-11-13,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1184,META,Meta,2026-05-01,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1185,AAPL,Apple,2022-06-24,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1186,AMZN,Amazon,2025-08-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1187,GOOGL,Alphabet,2025-08-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1188,AAPL,Apple,2023-07-10,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1189,MSFT,Microsoft,2026-02-13,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1190,AMZN,Amazon,2026-02-13,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1191,META,Meta,2026-04-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1192,AMZN,Amazon,2022-10-29,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1193,MSFT,Microsoft,2026-03-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1194,GOOGL,Alphabet,2026-03-05,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1195,SOFI,SoFi,2025-12-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1196,SOFI,SoFi,2025-12-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1197,UBER,Uber,2025-12-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1198,NVDA,Nvidia,2025-12-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1199,NVDA,Nvidia,2026-03-20,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1200,AMD,nan,2026-02-27,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1201,NFLX,Netflix,2026-02-27,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1202,NFLX,Netflix,2026-02-27,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1203,AMZN,Amazon,2026-02-06,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1204,HOOD,Robinhood,2026-02-06,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1205,TSLA,Tesla,2022-04-01,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1206,META,Meta,2026-03-26,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1207,NFLX,Netflix,2026-04-18,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1208,PLTR,Palantir,2026-05-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1209,PLTR,Palantir,2026-05-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1210,GOOGL,Alphabet,2026-04-25,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1211,NVDA,Nvidia,2026-04-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1212,NVDA,Nvidia,2026-04-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1213,AAPL,Apple,2026-04-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1214,AMZN,Amazon,2024-08-17,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1215,AMZN,Amazon,2024-08-17,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1216,DIS,Disney,2024-08-17,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1217,AAPL,Apple,2024-02-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1218,MSFT,Microsoft,2024-10-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1219,PYPL,PayPal,2025-11-17,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1220,PYPL,PayPal,2025-11-17,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1221,AMZN,Amazon,2025-11-17,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1222,AAPL,Apple,2025-11-17,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1223,NVDA,Nvidia,2024-08-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1224,AAPL,Apple,2024-08-15,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1225,MSFT,Microsoft,2024-03-29,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1226,AMZN,Amazon,2024-06-04,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1227,AMZN,Amazon,2024-05-11,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1228,NVDA,Nvidia,2024-02-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1229,GOOGL,Alphabet,2024-02-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1230,UBER,Uber,2025-11-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1231,TSLA,Tesla,2024-02-17,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1232,PYPL,PayPal,2024-02-07,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1233,NVDA,Nvidia,2024-02-07,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1234,UBER,Uber,2025-03-05,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1235,DIS,Disney,2024-03-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1236,AAPL,Apple,2024-03-15,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1237,AMZN,Amazon,2024-03-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1238,GOOGL,Alphabet,2024-03-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1239,AMZN,Amazon,2024-10-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1240,GOOGL,Alphabet,2024-10-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1241,GOOGL,Alphabet,2024-10-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1242,AMD,nan,2025-09-25,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1243,SHOP,Shopify,2024-05-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1244,SHOP,Shopify,2024-05-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1245,SHOP,Shopify,2024-05-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1246,NVDA,Nvidia,2024-03-09,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1247,NVDA,Nvidia,2024-03-09,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1248,TSLA,Tesla,2024-03-09,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1249,GOOGL,Alphabet,2024-03-09,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1250,AMZN,Amazon,2024-10-05,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1251,PYPL,PayPal,2024-10-05,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1252,PYPL,PayPal,2024-10-05,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1253,NVDA,Nvidia,2025-11-15,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1254,META,Meta,2025-11-07,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1255,SOFI,SoFi,2025-11-07,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1256,META,Meta,2025-02-21,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1257,GOOGL,Alphabet,2025-11-14,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1258,GOOGL,Alphabet,2025-11-14,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1259,AMD,nan,2025-11-14,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1260,NVDA,Nvidia,2024-02-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1261,GOOGL,Alphabet,2024-02-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1262,NVDA,Nvidia,2025-10-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1263,NVDA,Nvidia,2025-10-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1264,NVDA,Nvidia,2024-09-04,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1265,NVDA,Nvidia,2024-09-04,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1266,AAPL,Apple,2024-09-04,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1267,NVDA,Nvidia,2024-01-30,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1268,PYPL,PayPal,2025-09-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1269,PYPL,PayPal,2025-09-12,buy,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1270,NVDA,Nvidia,2025-11-19,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1271,NVDA,Nvidia,2025-11-19,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1272,NVDA,Nvidia,2024-08-09,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1273,AAPL,Apple,2024-08-09,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1274,PYPL,PayPal,2025-11-26,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1275,TSLA,Tesla,2025-11-26,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1276,GOOGL,Alphabet,2024-07-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1277,GOOGL,Alphabet,2024-07-23,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1278,GOOGL,Alphabet,2024-07-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1279,AMZN,Amazon,2024-07-23,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1280,GOOGL,Alphabet,2024-04-24,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1281,AMZN,Amazon,2024-04-30,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1282,UBER,Uber,2024-12-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1283,GOOGL,Alphabet,2024-07-18,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1284,GOOGL,Alphabet,2024-07-18,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1285,GOOGL,Alphabet,2024-07-18,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1286,AMD,nan,2024-04-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1287,CRM,nan,2024-12-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1288,AMD,nan,2024-12-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1289,AAPL,Apple,2025-01-07,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1290,NVDA,Nvidia,2025-11-19,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1291,TSLA,Tesla,2024-07-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1292,TSLA,Tesla,2024-04-24,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1293,GOOGL,Alphabet,2025-11-25,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1294,GOOGL,Alphabet,2025-11-25,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1295,NVDA,Nvidia,2025-11-25,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
