as_of,spy_prior_21d_return,spy_prior_63d_return,spy_drawdown_from_63d_high,vix_level,vix_percentile_1y,vix_change_5d,vix_change_21d,sentiment_regime,event_id,ticker,top5_flag,high_confidence,vix_tercile,spy_trend_regime
2024-01-31,0.015926565688638927,0.16662528980532976,-0.017078099597939378,14.35,0.4007936507936508,1.209999999999999,1.1500000000000004,neutral,1207,GOOGL,False,True,vix_low_tercile,spy_uptrend_21d
2024-01-31,0.015926565688638927,0.16662528980532976,-0.017078099597939378,14.35,0.4007936507936508,1.209999999999999,1.1500000000000004,neutral,1208,MSFT,False,True,vix_low_tercile,spy_uptrend_21d
2024-01-31,0.015926565688638927,0.16662528980532976,-0.017078099597939378,14.35,0.4007936507936508,1.209999999999999,1.1500000000000004,neutral,1209,DIS,False,True,vix_low_tercile,spy_uptrend_21d
2023-12-21,0.04709449538282917,0.10268232355099927,-0.004506752765929156,13.65,0.17857142857142858,1.17,0.8000000000000007,risk_on,1210,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-22,0.0466939970986342,0.12173115501823117,0.0,14.54,0.4722222222222222,0.5299999999999994,1.3999999999999986,risk_on,1211,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-22,0.0466939970986342,0.12173115501823117,0.0,14.54,0.4722222222222222,0.5299999999999994,1.3999999999999986,risk_on,1212,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2026-04-06,-0.03020719839176167,-0.03284753728800138,-0.04997979122082763,24.17,0.873015873015873,-6.879999999999999,0.4200000000000017,risk_off,1213,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1214,MSFT,False,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1215,MSFT,False,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1216,NVDA,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1217,NVDA,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1218,NVDA,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1219,GOOGL,False,True,vix_high_tercile,spy_downtrend_21d
2023-11-28,0.10774833642009907,0.016418937046696058,-0.0008125267701638572,12.69,0.011904761904761904,-0.6600000000000001,-7.0600000000000005,risk_on,1220,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2026-04-06,-0.03020719839176167,-0.03284753728800138,-0.04997979122082763,24.17,0.873015873015873,-6.879999999999999,0.4200000000000017,risk_off,1221,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2024-11-11,0.03309284868505258,0.10803006063058795,0.0,14.97,0.6071428571428571,-7.01,-5.49,risk_on,1222,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2023-12-14,0.05187964965875902,0.06459604031998523,0.0,12.48,0.01984126984126984,-0.5800000000000001,-1.6999999999999993,risk_on,1223,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1224,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1225,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1226,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1227,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1228,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1229,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1230,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1231,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1232,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2022-12-15,-0.02223380903281147,0.010556047556210979,-0.0442749175452104,22.83,0.30158730158730157,0.5399999999999991,-1.2800000000000011,neutral,1233,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2024-05-20,0.07048242139300442,0.07034970806162977,0.0,12.15,0.011904761904761904,-1.4499999999999993,-6.5600000000000005,risk_on,1234,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-14,0.049775837395982014,0.13721681144261155,-0.005247360975528248,14.38,0.4365079365079365,1.5500000000000007,0.5400000000000009,risk_on,1235,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-03-08,0.027343772624108142,0.12981496080736576,-0.006002317528158385,14.74,0.5317460317460317,1.6300000000000008,1.950000000000001,risk_on,1236,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-03-08,0.027343772624108142,0.12981496080736576,-0.006002317528158385,14.74,0.5317460317460317,1.6300000000000008,1.950000000000001,risk_on,1237,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2026-03-02,-0.011036772693487018,0.012841614369733412,-0.01309861523443634,21.44,0.8174603174603174,0.4299999999999997,4.0,neutral,1238,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2024-01-16,0.013508108592444001,0.10511139765413491,-0.003692121520377567,13.84,0.27380952380952384,1.08,1.3599999999999994,neutral,1239,TSLA,True,False,vix_low_tercile,spy_uptrend_21d
2024-01-16,0.013508108592444001,0.10511139765413491,-0.003692121520377567,13.84,0.27380952380952384,1.08,1.3599999999999994,neutral,1240,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-04-18,-0.03139363721027666,0.05158984751423312,-0.04520518814218488,18.0,0.9047619047619048,3.09,4.18,risk_off,1241,TSLA,True,True,vix_mid_tercile,spy_downtrend_21d
2024-04-23,-0.029853656465206435,0.04611866496817796,-0.03348818377798235,15.69,0.6944444444444444,-2.709999999999999,2.629999999999999,neutral,1250,TSLA,True,True,vix_low_tercile,spy_downtrend_21d
2024-04-23,-0.029853656465206435,0.04611866496817796,-0.03348818377798235,15.69,0.6944444444444444,-2.709999999999999,2.629999999999999,neutral,1251,TSLA,True,True,vix_low_tercile,spy_downtrend_21d
2024-04-23,-0.029853656465206435,0.04611866496817796,-0.03348818377798235,15.69,0.6944444444444444,-2.709999999999999,2.629999999999999,neutral,1252,TSLA,True,False,vix_low_tercile,spy_downtrend_21d
2024-04-23,-0.029853656465206435,0.04611866496817796,-0.03348818377798235,15.69,0.6944444444444444,-2.709999999999999,2.629999999999999,neutral,1253,TSLA,True,True,vix_low_tercile,spy_downtrend_21d
2024-04-23,-0.029853656465206435,0.04611866496817796,-0.03348818377798235,15.69,0.6944444444444444,-2.709999999999999,2.629999999999999,neutral,1254,TSLA,True,True,vix_low_tercile,spy_downtrend_21d
2024-04-23,-0.029853656465206435,0.04611866496817796,-0.03348818377798235,15.69,0.6944444444444444,-2.709999999999999,2.629999999999999,neutral,1255,TSLA,True,True,vix_low_tercile,spy_downtrend_21d
2024-04-25,-0.029529013330977794,0.0348838083442462,-0.03761684514391883,15.37,0.6746031746031746,-2.630000000000001,2.129999999999999,neutral,1257,TSLA,True,True,vix_low_tercile,spy_downtrend_21d
2024-10-28,0.016378878004184916,0.07492922364821242,-0.006431827401419121,19.8,0.9246031746031746,1.4299999999999997,2.84,neutral,1265,AMZN,True,True,vix_high_tercile,spy_uptrend_21d
2024-10-28,0.016378878004184916,0.07492922364821242,-0.006431827401419121,19.8,0.9246031746031746,1.4299999999999997,2.84,neutral,1266,AMZN,True,True,vix_high_tercile,spy_uptrend_21d
2024-10-28,0.016378878004184916,0.07492922364821242,-0.006431827401419121,19.8,0.9246031746031746,1.4299999999999997,2.84,neutral,1267,TSLA,True,True,vix_high_tercile,spy_uptrend_21d
2023-09-11,0.005696221366906062,0.04702452823730474,-0.020402384091370518,13.8,0.09523809523809523,-0.019999999999999574,-1.0399999999999991,neutral,1268,TSLA,True,True,vix_low_tercile,spy_flat_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1269,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1270,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1271,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1272,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1273,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1274,TSLA,True,False,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1275,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1276,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1277,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1278,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1279,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1280,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1281,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1282,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1283,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1284,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1285,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1286,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1287,MSFT,False,True,vix_low_tercile,spy_uptrend_21d
2024-02-13,0.036502426403692834,0.1259008102120227,-0.014205995284000683,15.85,0.5555555555555556,2.789999999999999,2.5999999999999996,risk_on,1288,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-12-16,0.02265102094196436,0.08095118088553765,-0.001678210454010176,14.69,0.5436507936507936,0.5,-1.450000000000001,risk_on,1289,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2025-06-13,0.016014450986691964,0.06393975373926142,-0.011180165505591644,20.82,0.7619047619047619,4.050000000000001,2.990000000000002,neutral,1290,AMD,True,True,vix_high_tercile,spy_uptrend_21d
2025-06-13,0.016014450986691964,0.06393975373926142,-0.011180165505591644,20.82,0.7619047619047619,4.050000000000001,2.990000000000002,neutral,1291,AMD,True,True,vix_high_tercile,spy_uptrend_21d
2025-06-13,0.016014450986691964,0.06393975373926142,-0.011180165505591644,20.82,0.7619047619047619,4.050000000000001,2.990000000000002,neutral,1292,AMD,True,True,vix_high_tercile,spy_uptrend_21d
2025-07-29,0.03309426304378538,0.1566452112382617,-0.002887990098209281,15.98,0.25793650793650796,-0.5199999999999996,-0.75,risk_on,1293,AMD,True,True,vix_low_tercile,spy_uptrend_21d
2025-07-29,0.03309426304378538,0.1566452112382617,-0.002887990098209281,15.98,0.25793650793650796,-0.5199999999999996,-0.75,risk_on,1294,SOFI,False,True,vix_low_tercile,spy_uptrend_21d
2025-07-29,0.03309426304378538,0.1566452112382617,-0.002887990098209281,15.98,0.25793650793650796,-0.5199999999999996,-0.75,risk_on,1295,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-05-06,-0.0035875492378274476,0.05202535255042928,-0.012615251268035088,13.49,0.28174603174603174,-1.1799999999999997,-2.540000000000001,neutral,1296,AAPL,True,True,vix_low_tercile,spy_flat_21d
2024-05-06,-0.0035875492378274476,0.05202535255042928,-0.012615251268035088,13.49,0.28174603174603174,-1.1799999999999997,-2.540000000000001,neutral,1297,AAPL,True,True,vix_low_tercile,spy_flat_21d
2024-05-06,-0.0035875492378274476,0.05202535255042928,-0.012615251268035088,13.49,0.28174603174603174,-1.1799999999999997,-2.540000000000001,neutral,1298,AAPL,True,True,vix_low_tercile,spy_flat_21d
2024-05-06,-0.0035875492378274476,0.05202535255042928,-0.012615251268035088,13.49,0.28174603174603174,-1.1799999999999997,-2.540000000000001,neutral,1299,AAPL,True,True,vix_low_tercile,spy_flat_21d
2023-03-07,-0.034145870346579454,-0.016738765046780735,-0.04441186377631412,19.59,0.10317460317460317,-1.1099999999999994,0.16000000000000014,risk_off,1300,DIS,False,True,vix_high_tercile,spy_downtrend_21d
2023-03-07,-0.034145870346579454,-0.016738765046780735,-0.04441186377631412,19.59,0.10317460317460317,-1.1099999999999994,0.16000000000000014,risk_off,1301,MSFT,False,True,vix_high_tercile,spy_downtrend_21d
2023-03-07,-0.034145870346579454,-0.016738765046780735,-0.04441186377631412,19.59,0.10317460317460317,-1.1099999999999994,0.16000000000000014,risk_off,1302,AMZN,True,True,vix_high_tercile,spy_downtrend_21d
2023-03-07,-0.034145870346579454,-0.016738765046780735,-0.04441186377631412,19.59,0.10317460317460317,-1.1099999999999994,0.16000000000000014,risk_off,1303,GOOGL,False,True,vix_high_tercile,spy_downtrend_21d
2025-08-06,0.020053450201157563,0.1357385394761046,-0.006780670716667325,16.77,0.3888888888888889,1.2899999999999991,-0.03999999999999915,risk_on,1304,AMD,True,True,vix_mid_tercile,spy_uptrend_21d
2025-08-06,0.020053450201157563,0.1357385394761046,-0.006780670716667325,16.77,0.3888888888888889,1.2899999999999991,-0.03999999999999915,risk_on,1305,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1306,AAPL,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1307,AAPL,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-06,-0.05966368248742926,0.014062798320464198,-0.07561164942286647,27.71,0.996031746031746,10.02,15.340000000000002,risk_off,1308,AAPL,True,True,vix_high_tercile,spy_downtrend_21d
2024-02-05,0.05407891601390746,0.14808021440717023,-0.0036411639088934633,13.67,0.2698412698412698,0.07000000000000028,0.3200000000000003,risk_on,1309,MSFT,False,True,vix_low_tercile,spy_uptrend_21d
2025-10-20,0.011450918590020231,0.07044674329959433,-0.002688997924911063,18.23,0.6388888888888888,-0.8000000000000007,2.780000000000001,neutral,1310,AMD,True,True,vix_mid_tercile,spy_uptrend_21d
2025-10-20,0.011450918590020231,0.07044674329959433,-0.002688997924911063,18.23,0.6388888888888888,-0.8000000000000007,2.780000000000001,neutral,1311,AMZN,True,True,vix_mid_tercile,spy_uptrend_21d
2025-10-20,0.011450918590020231,0.07044674329959433,-0.002688997924911063,18.23,0.6388888888888888,-0.8000000000000007,2.780000000000001,neutral,1312,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2024-05-28,0.04239967491173635,0.04838176206584177,-0.0029170614206626144,12.92,0.16666666666666666,1.0600000000000005,-1.75,risk_on,1313,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2023-05-26,0.018452440043834173,0.06007336075263758,0.0,17.95,0.0992063492063492,1.1400000000000006,0.9199999999999982,neutral,1314,MSFT,False,True,vix_mid_tercile,spy_uptrend_21d
2023-05-26,0.018452440043834173,0.06007336075263758,0.0,17.95,0.0992063492063492,1.1400000000000006,0.9199999999999982,neutral,1315,AMZN,True,True,vix_mid_tercile,spy_uptrend_21d
2023-05-26,0.018452440043834173,0.06007336075263758,0.0,17.95,0.0992063492063492,1.1400000000000006,0.9199999999999982,neutral,1316,AMZN,True,True,vix_mid_tercile,spy_uptrend_21d
2023-05-26,0.018452440043834173,0.06007336075263758,0.0,17.95,0.0992063492063492,1.1400000000000006,0.9199999999999982,neutral,1317,GOOGL,False,True,vix_mid_tercile,spy_uptrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1318,AMD,True,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1319,AMD,True,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1320,AMD,True,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1321,AMD,True,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1322,AMD,True,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1323,GOOGL,False,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1324,GOOGL,False,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1325,META,False,True,vix_mid_tercile,spy_downtrend_21d
2025-11-25,-0.014914441898029707,0.046798761536819944,-0.017995639569279076,18.56,0.6349206349206349,-6.130000000000003,2.7699999999999996,neutral,1326,META,False,True,vix_mid_tercile,spy_downtrend_21d
2025-12-09,0.017988952633586353,0.05017350054719105,-0.0063283842786960864,16.93,0.4365079365079365,0.33999999999999986,-0.6700000000000017,neutral,1327,AMD,True,True,vix_mid_tercile,spy_uptrend_21d
2025-12-09,0.017988952633586353,0.05017350054719105,-0.0063283842786960864,16.93,0.4365079365079365,0.33999999999999986,-0.6700000000000017,neutral,1328,AMD,True,False,vix_mid_tercile,spy_uptrend_21d
2025-12-09,0.017988952633586353,0.05017350054719105,-0.0063283842786960864,16.93,0.4365079365079365,0.33999999999999986,-0.6700000000000017,neutral,1329,NFLX,False,True,vix_mid_tercile,spy_uptrend_21d
2025-12-09,0.017988952633586353,0.05017350054719105,-0.0063283842786960864,16.93,0.4365079365079365,0.33999999999999986,-0.6700000000000017,neutral,1331,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2021-12-06,-0.017390974837552586,0.019492032295719053,-0.023290006849026268,27.18,0.9484126984126984,4.219999999999999,11.74,risk_off,1332,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2021-12-06,-0.017390974837552586,0.019492032295719053,-0.023290006849026268,27.18,0.9484126984126984,4.219999999999999,11.74,risk_off,1333,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2021-12-06,-0.017390974837552586,0.019492032295719053,-0.023290006849026268,27.18,0.9484126984126984,4.219999999999999,11.74,risk_off,1334,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2021-12-06,-0.017390974837552586,0.019492032295719053,-0.023290006849026268,27.18,0.9484126984126984,4.219999999999999,11.74,risk_off,1335,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2021-12-06,-0.017390974837552586,0.019492032295719053,-0.023290006849026268,27.18,0.9484126984126984,4.219999999999999,11.74,risk_off,1336,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2021-12-06,-0.017390974837552586,0.019492032295719053,-0.023290006849026268,27.18,0.9484126984126984,4.219999999999999,11.74,risk_off,1337,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2021-12-06,-0.017390974837552586,0.019492032295719053,-0.023290006849026268,27.18,0.9484126984126984,4.219999999999999,11.74,risk_off,1338,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2025-12-11,0.009033680943909328,0.051217223756651276,0.0,14.85,0.05952380952380952,-0.9299999999999997,-2.660000000000002,neutral,1339,AMD,True,True,vix_low_tercile,spy_flat_21d
2025-12-11,0.009033680943909328,0.051217223756651276,0.0,14.85,0.05952380952380952,-0.9299999999999997,-2.660000000000002,neutral,1340,AMD,True,True,vix_low_tercile,spy_flat_21d
2023-11-20,0.07851574197427746,0.040425353324147206,0.0,13.41,0.03571428571428571,-1.3499999999999996,-8.3,risk_on,1341,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-03-18,0.024787289183395567,0.09433971199854008,-0.00450203746093214,14.33,0.47619047619047616,-0.8900000000000006,0.08999999999999986,risk_on,1342,NVDA,True,False,vix_low_tercile,spy_uptrend_21d
2024-03-18,0.024787289183395567,0.09433971199854008,-0.00450203746093214,14.33,0.47619047619047616,-0.8900000000000006,0.08999999999999986,risk_on,1343,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-03-18,0.024787289183395567,0.09433971199854008,-0.00450203746093214,14.33,0.47619047619047616,-0.8900000000000006,0.08999999999999986,risk_on,1344,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,1345,AAPL,True,True,vix_low_tercile,spy_flat_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,1346,AAPL,True,True,vix_low_tercile,spy_flat_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,1347,AAPL,True,True,vix_low_tercile,spy_flat_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,1348,AAPL,True,True,vix_low_tercile,spy_flat_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,1349,AAPL,True,True,vix_low_tercile,spy_flat_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,1350,AAPL,True,True,vix_low_tercile,spy_flat_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,1351,AAPL,True,True,vix_low_tercile,spy_flat_21d
2024-02-21,0.028461914160679447,0.10744653218482503,-0.009561633386206747,15.34,0.5436507936507936,0.9599999999999991,2.789999999999999,risk_on,1352,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2023-11-08,0.006236336368299122,-0.015962188160736468,-0.027477720648752202,14.45,0.20238095238095238,-2.4200000000000017,-2.580000000000002,neutral,1353,MSFT,False,True,vix_low_tercile,spy_flat_21d
2023-11-08,0.006236336368299122,-0.015962188160736468,-0.027477720648752202,14.45,0.20238095238095238,-2.4200000000000017,-2.580000000000002,neutral,1354,MSFT,False,True,vix_low_tercile,spy_flat_21d
2026-05-06,0.11317928719170856,0.0723474852694681,0.0,17.39,0.5277777777777778,-1.4199999999999982,-8.39,risk_on,1355,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2026-05-06,0.11317928719170856,0.0723474852694681,0.0,17.39,0.5277777777777778,-1.4199999999999982,-8.39,risk_on,1356,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2025-09-12,0.019414031293279344,0.09209671432646904,-0.0003347065098450175,14.76,0.1111111111111111,-0.41999999999999993,-0.07000000000000028,neutral,1357,UBER,False,True,vix_low_tercile,spy_uptrend_21d
2024-02-26,0.03680092616895703,0.11652562324727866,-0.003662491379567423,13.74,0.2976190476190476,-0.9700000000000006,0.4800000000000004,risk_on,1358,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-26,0.03680092616895703,0.11652562324727866,-0.003662491379567423,13.74,0.2976190476190476,-0.9700000000000006,0.4800000000000004,risk_on,1359,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-26,0.03680092616895703,0.11652562324727866,-0.003662491379567423,13.74,0.2976190476190476,-0.9700000000000006,0.4800000000000004,risk_on,1360,AMD,True,True,vix_low_tercile,spy_uptrend_21d
