event_id,ticker,company_name,event_date,filing_count_pm1,filing_count_pm3,filing_count_pm5,eight_k_pm5_flag,ten_q_or_k_pm5_flag,offering_registration_pm5_flag,ownership_or_insider_pm5_flag,earnings_proxy_flag,sec_material_event_confounded_flag,sec_routine_filing_flag,sec_unknown_flag,sec_clean_expanded_flag,reason_codes
1129,AMZN,Amazon,2026-03-03,1,1,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1130,UBER,Uber,2026-05-08,2,15,16,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1131,UBER,Uber,2026-05-08,2,15,16,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1132,MSFT,Microsoft,2023-07-26,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1133,META,Meta,2026-04-09,0,0,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1134,MSFT,Microsoft,2026-04-09,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1135,NVDA,Nvidia,2026-04-02,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1136,MSFT,Microsoft,2026-04-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1137,AAPL,Apple,2025-09-12,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1138,NVDA,Nvidia,2025-09-12,5,11,17,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1139,MSFT,Microsoft,2025-09-12,12,13,19,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1140,META,Meta,2026-04-02,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1141,AMZN,Amazon,2025-12-31,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1142,AAPL,Apple,2025-04-25,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1143,NFLX,Netflix,2025-12-05,4,23,25,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1144,AAPL,Apple,2025-12-05,1,1,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1145,NVDA,Nvidia,2025-12-05,1,2,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1146,NVDA,Nvidia,2025-12-05,1,2,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1147,NVDA,Nvidia,2025-12-05,1,2,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1148,PLTR,Palantir,2025-11-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1149,GOOGL,Alphabet,2025-05-10,2,6,10,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1150,META,Meta,2026-01-14,3,5,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1151,META,Meta,2026-01-14,3,5,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1152,NFLX,Netflix,2025-10-10,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1153,AAPL,Apple,2026-02-24,1,8,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1154,AMZN,Amazon,2025-08-01,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1155,NFLX,Netflix,2025-08-01,4,17,27,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1156,TSLA,Tesla,2025-08-01,0,2,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1157,TSLA,Tesla,2025-09-05,3,5,6,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1158,NVDA,Nvidia,2025-02-07,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1159,META,Meta,2025-07-05,0,8,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1160,AAPL,Apple,2025-09-05,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1161,AAPL,Apple,2025-09-05,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1162,AAPL,Apple,2025-09-05,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1163,AAPL,Apple,2023-07-04,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
1164,SOFI,SoFi,2026-04-10,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1165,AAPL,Apple,2026-01-25,0,1,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1166,GOOGL,Alphabet,2025-12-01,4,7,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1167,GOOGL,Alphabet,2025-12-01,4,7,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1168,GOOGL,Alphabet,2025-12-01,4,7,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1169,TSLA,Tesla,2026-04-27,1,4,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1170,NVDA,Nvidia,2026-04-27,2,2,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1171,PYPL,PayPal,2025-11-09,1,2,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1172,MSFT,Microsoft,2023-10-02,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
1173,TSLA,Tesla,2023-10-02,2,5,7,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1174,TSLA,Tesla,2023-10-02,2,5,7,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1175,NVDA,Nvidia,2025-11-28,0,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1176,GOOGL,Alphabet,2025-11-28,1,4,8,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1177,META,Meta,2025-11-28,1,5,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1178,TSLA,Tesla,2025-09-26,2,6,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1179,META,Meta,2026-02-10,3,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1180,MSFT,Microsoft,2025-07-31,2,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1181,AAPL,Apple,2026-03-07,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1182,GOOGL,Alphabet,2025-11-13,8,8,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1183,AMZN,Amazon,2025-11-13,1,3,14,False,False,True,True,False,True,False,False,False,offering_registration_window;ownership_insider_window;material_filing_flag
1184,META,Meta,2026-05-01,7,12,16,True,True,True,True,True,True,False,False,False,8k_window;10q_10k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1185,AAPL,Apple,2022-06-24,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
1186,AMZN,Amazon,2025-08-15,0,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1187,GOOGL,Alphabet,2025-08-15,4,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1188,AAPL,Apple,2023-07-10,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
1189,MSFT,Microsoft,2026-02-13,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1190,AMZN,Amazon,2026-02-13,2,5,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1191,META,Meta,2026-04-22,2,3,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1192,AMZN,Amazon,2022-10-29,1,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1193,MSFT,Microsoft,2026-03-10,1,9,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1194,GOOGL,Alphabet,2026-03-05,6,8,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1195,SOFI,SoFi,2025-12-02,2,6,6,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1196,SOFI,SoFi,2025-12-02,2,6,6,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1197,UBER,Uber,2025-12-02,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1198,NVDA,Nvidia,2025-12-13,7,9,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1199,NVDA,Nvidia,2026-03-20,13,15,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1200,AMD,nan,2026-02-27,1,2,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1201,NFLX,Netflix,2026-02-27,2,5,21,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1202,NFLX,Netflix,2026-02-27,2,5,21,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1203,AMZN,Amazon,2026-02-06,3,3,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1204,HOOD,Robinhood,2026-02-06,2,5,7,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1205,TSLA,Tesla,2022-04-01,0,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1206,META,Meta,2026-03-26,2,10,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1207,NFLX,Netflix,2026-04-18,1,5,6,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
1208,PLTR,Palantir,2026-05-12,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1209,PLTR,Palantir,2026-05-12,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1210,GOOGL,Alphabet,2026-04-25,3,9,17,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
1211,NVDA,Nvidia,2026-04-02,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1212,NVDA,Nvidia,2026-04-02,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1213,AAPL,Apple,2026-04-02,5,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1214,AMZN,Amazon,2024-08-17,0,2,8,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1215,AMZN,Amazon,2024-08-17,0,2,8,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1216,DIS,Disney,2024-08-17,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1217,AAPL,Apple,2024-02-02,7,16,16,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1218,MSFT,Microsoft,2024-10-01,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1219,PYPL,PayPal,2025-11-17,2,5,6,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1220,PYPL,PayPal,2025-11-17,2,5,6,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1221,AMZN,Amazon,2025-11-17,11,14,19,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1222,AAPL,Apple,2025-11-17,0,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1223,NVDA,Nvidia,2024-08-15,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1224,AAPL,Apple,2024-08-15,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1225,MSFT,Microsoft,2024-03-29,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1226,AMZN,Amazon,2024-06-04,4,5,8,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1227,AMZN,Amazon,2024-05-11,0,6,10,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1228,NVDA,Nvidia,2024-02-02,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1229,GOOGL,Alphabet,2024-02-02,2,7,9,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1230,UBER,Uber,2025-11-10,0,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1231,TSLA,Tesla,2024-02-17,0,1,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1232,PYPL,PayPal,2024-02-07,2,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1233,NVDA,Nvidia,2024-02-07,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1234,UBER,Uber,2025-03-05,6,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1235,DIS,Disney,2024-03-15,6,24,37,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1236,AAPL,Apple,2024-03-15,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1237,AMZN,Amazon,2024-03-15,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1238,GOOGL,Alphabet,2024-03-15,3,6,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1239,AMZN,Amazon,2024-10-30,1,4,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1240,GOOGL,Alphabet,2024-10-30,6,9,12,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1241,GOOGL,Alphabet,2024-10-30,6,9,12,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1242,AMD,nan,2025-09-25,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1243,SHOP,Shopify,2024-05-13,0,1,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1244,SHOP,Shopify,2024-05-13,0,1,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1245,SHOP,Shopify,2024-05-13,0,1,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1246,NVDA,Nvidia,2024-03-09,5,13,16,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1247,NVDA,Nvidia,2024-03-09,5,13,16,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1248,TSLA,Tesla,2024-03-09,0,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1249,GOOGL,Alphabet,2024-03-09,3,8,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1250,AMZN,Amazon,2024-10-05,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1251,PYPL,PayPal,2024-10-05,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1252,PYPL,PayPal,2024-10-05,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1253,NVDA,Nvidia,2025-11-15,1,1,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1254,META,Meta,2025-11-07,1,7,12,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1255,SOFI,SoFi,2025-11-07,4,4,6,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
1256,META,Meta,2025-02-21,3,24,27,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1257,GOOGL,Alphabet,2025-11-14,4,9,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1258,GOOGL,Alphabet,2025-11-14,4,9,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1259,AMD,nan,2025-11-14,1,1,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1260,NVDA,Nvidia,2024-02-02,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1261,GOOGL,Alphabet,2024-02-02,2,7,9,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1262,NVDA,Nvidia,2025-10-03,3,6,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1263,NVDA,Nvidia,2025-10-03,3,6,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1264,NVDA,Nvidia,2024-09-04,4,6,8,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1265,NVDA,Nvidia,2024-09-04,4,6,8,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1266,AAPL,Apple,2024-09-04,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
1267,NVDA,Nvidia,2024-01-30,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1268,PYPL,PayPal,2025-09-13,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1269,PYPL,PayPal,2025-09-12,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1270,NVDA,Nvidia,2025-11-19,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1271,NVDA,Nvidia,2025-11-19,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1272,NVDA,Nvidia,2024-08-09,3,7,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1273,AAPL,Apple,2024-08-09,0,1,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1274,PYPL,PayPal,2025-11-26,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1275,TSLA,Tesla,2025-11-26,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1276,GOOGL,Alphabet,2024-07-23,2,4,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1277,GOOGL,Alphabet,2024-07-23,2,4,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1278,GOOGL,Alphabet,2024-07-23,2,4,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1279,AMZN,Amazon,2024-07-23,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1280,GOOGL,Alphabet,2024-04-24,1,8,8,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
1281,AMZN,Amazon,2024-04-30,4,11,13,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1282,UBER,Uber,2024-12-12,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1283,GOOGL,Alphabet,2024-07-18,3,4,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1284,GOOGL,Alphabet,2024-07-18,3,4,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1285,GOOGL,Alphabet,2024-07-18,3,4,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1286,AMD,nan,2024-04-30,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1287,CRM,nan,2024-12-28,1,7,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1288,AMD,nan,2024-12-28,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1289,AAPL,Apple,2025-01-07,0,3,4,True,False,False,True,False,True,False,False,False,8k_window;ownership_insider_window;material_filing_flag
1290,NVDA,Nvidia,2025-11-19,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1291,TSLA,Tesla,2024-07-24,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1292,TSLA,Tesla,2024-04-24,6,6,10,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
1293,GOOGL,Alphabet,2025-11-25,1,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1294,GOOGL,Alphabet,2025-11-25,1,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1295,NVDA,Nvidia,2025-11-25,3,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1296,AMD,nan,2025-11-25,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1297,AMD,nan,2025-11-25,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1298,PYPL,PayPal,2025-11-25,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1299,MSFT,Microsoft,2025-11-25,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1300,META,Meta,2025-11-25,5,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1301,META,Meta,2025-11-25,5,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1302,MSFT,Microsoft,2025-06-18,0,1,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1303,TSLA,Tesla,2024-11-06,1,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1304,GOOGL,Alphabet,2025-11-18,4,6,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1305,PYPL,PayPal,2025-11-18,3,4,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1306,PYPL,PayPal,2025-11-18,3,4,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1307,PYPL,PayPal,2025-11-18,3,4,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1308,META,Meta,2025-11-18,19,22,22,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1309,PYPL,PayPal,2024-04-30,2,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1310,TSLA,Tesla,2025-04-25,0,3,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1311,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1312,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1313,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1314,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1315,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1316,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1317,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1318,TSLA,Tesla,2025-10-22,5,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1319,NVDA,Nvidia,2025-10-22,5,8,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1320,AMZN,Amazon,2025-10-22,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
1321,NFLX,Netflix,2026-03-29,0,2,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1322,NFLX,Netflix,2026-03-29,0,2,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1323,NVDA,Nvidia,2024-12-14,8,9,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1324,AMD,nan,2024-12-14,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1325,AMD,nan,2024-12-14,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1326,AMZN,Amazon,2024-12-14,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1327,UBER,Uber,2024-12-14,0,1,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1328,GOOGL,Alphabet,2024-12-14,1,7,18,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1329,GOOGL,Alphabet,2024-12-14,1,7,18,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1330,SQ,nan,2024-12-14,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1331,MSFT,Microsoft,2024-04-13,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1332,MSFT,Microsoft,2024-04-13,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1333,AMZN,Amazon,2024-04-13,3,8,11,True,False,False,True,False,True,False,False,False,8k_window;ownership_insider_window;material_filing_flag
1334,TSLA,Tesla,2024-04-13,0,1,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1335,NFLX,Netflix,2024-04-13,0,0,4,True,False,False,True,False,True,False,False,False,8k_window;ownership_insider_window;material_filing_flag
1336,NVDA,Nvidia,2024-11-23,0,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1337,MSFT,Microsoft,2024-11-23,2,4,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1338,MSFT,Microsoft,2024-11-23,2,4,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1339,AAPL,Apple,2024-11-23,0,0,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1340,AAPL,Apple,2024-11-23,0,0,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1341,UBER,Uber,2024-11-16,0,5,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1342,AMD,nan,2025-11-04,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1343,AMD,nan,2025-11-04,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1344,AMD,nan,2025-11-04,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1345,AMD,nan,2025-11-04,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1346,PLTR,Palantir,2025-11-04,3,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1347,NVDA,Nvidia,2025-11-04,1,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1348,NVDA,Nvidia,2025-11-04,1,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1349,PLTR,Palantir,2025-11-04,3,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1350,PLTR,Palantir,2025-11-04,3,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1351,PLTR,Palantir,2025-11-04,3,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1352,META,Meta,2025-11-04,7,8,13,True,True,True,True,True,True,False,False,False,8k_window;10q_10k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1353,GOOGL,Alphabet,2025-11-04,10,14,17,True,True,True,True,True,True,False,False,False,8k_window;10q_10k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1354,NVDA,Nvidia,2024-04-19,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1355,AMZN,Amazon,2024-07-11,1,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1356,SOFI,SoFi,2025-12-16,11,11,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1357,NVDA,Nvidia,2024-06-12,2,5,12,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1358,CRM,nan,2025-03-01,0,5,20,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1359,AMZN,Amazon,2025-03-01,0,1,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
