event_id,ticker,event_date,recommendation_type,top5_flag,yf_snapshot_available,yf_event_time_usable,yf_diagnostic_current_only,yf_provider_status,yf_error_class_safe,yf_recommendation_key_current,yf_recommendation_mean_current,yf_number_of_analysts_current,yf_target_mean_current,yf_target_median_current,yf_target_high_current,yf_target_low_current,yf_target_upside_vs_event_price_current,yf_current_bullish_aligned,yf_current_bearish_aligned,yf_current_neutral_or_mixed,yf_current_contrarian_to_finfluencer,yf_analyst_relay_likely_diagnostic,yf_latest_recommendation_date_pre_event,yf_latest_firm_pre_event,yf_latest_to_grade_pre_event,yf_latest_from_grade_pre_event,yf_latest_recommendation_action_pre_event,yf_recent_upgrade_pre_event,yf_recent_downgrade_pre_event,yf_consensus_bucket_event_time_if_available,yf_event_time_bullish_aligned,yf_event_time_bearish_aligned,yf_event_time_neutral_or_mixed,yf_event_time_contrarian_to_finfluencer,yf_analyst_relay_likely_event_time
95,MSFT,2023-07-21,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.6685601865704496,True,False,False,False,True,2023-07-20,Citigroup,,,main,False,False,unknown,False,False,False,False,False
96,NVDA,2023-07-21,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,5.164679395774558,True,False,False,False,True,2023-07-20,Wolfe Research,,,init,False,False,unknown,False,False,False,False,False
97,NVDA,2023-11-24,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,4.716849813180375,True,False,False,False,True,2023-11-22,Needham,,,reit,False,False,unknown,False,False,False,False,False
98,AAPL,2023-11-24,sell,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.6400076929554182,False,False,False,True,True,2023-11-24,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
99,MSFT,2023-11-24,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.5134715632190885,False,False,False,True,True,2023-11-24,RBC Capital,,,reit,False,False,unknown,False,False,False,False,False
100,NVDA,2025-08-13,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5032917984748593,True,False,False,False,True,2025-08-13,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
101,NVDA,2025-08-13,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5032917984748593,False,False,False,True,True,2025-08-13,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
102,NVDA,2023-02-27,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,10.626118814709063,True,False,False,False,True,2023-02-23,TD Cowen,,,main,False,False,unknown,False,False,False,False,False
103,NFLX,2023-02-27,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,2.546264898669562,True,False,False,False,True,2023-02-06,Jefferies,,,main,False,False,unknown,False,False,False,False,False
104,MSFT,2023-02-27,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,1.2979487236074396,True,False,False,False,True,2023-02-24,Wedbush,,,main,False,False,unknown,False,False,False,False,False
105,AMZN,2023-02-27,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,2.3228609524488393,True,False,False,False,True,2023-02-14,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
106,GOOGL,2023-02-27,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,3.8005291666996923,True,False,False,False,True,2023-02-10,Jefferies,,,reit,False,False,unknown,False,False,False,False,False
107,TSLA,2023-01-26,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.5722446434777892,True,False,False,False,True,2023-01-26,Citigroup,,,main,False,False,unknown,False,False,False,False,False
108,TSLA,2023-01-26,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.5722446434777892,False,False,False,True,True,2023-01-26,Citigroup,,,main,False,False,unknown,False,False,False,False,False
109,NVDA,2025-08-07,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.510110882107466,True,False,False,False,True,2025-08-07,Goldman Sachs,,,main,False,False,unknown,False,False,False,False,False
110,TSLA,2024-01-25,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.2573161527566583,True,False,False,False,True,2024-01-25,KGI Securities,,,down,False,False,unknown,False,False,False,False,False
111,AMZN,2026-02-18,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.5213216476095097,True,False,False,False,True,2026-02-09,Citigroup,,,main,False,False,unknown,False,False,False,False,False
112,META,2026-02-18,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.2863388302408634,True,False,False,False,True,,,,,,,,,,,,,
113,MSFT,2024-08-02,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3932988106690498,True,False,False,False,True,2024-07-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
114,NVDA,2025-07-16,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5929435928242475,False,False,False,True,True,2025-07-16,Needham,,,main,False,False,unknown,False,False,False,False,False
115,NVDA,2025-07-16,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5929435928242475,True,False,False,False,True,2025-07-16,Needham,,,main,False,False,unknown,False,False,False,False,False
116,AMD,2025-07-16,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.8600283281055208,True,False,False,False,True,2025-07-16,Mizuho,,,main,False,False,unknown,False,False,False,False,False
117,NVDA,2024-02-08,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,2.921601431481688,True,False,False,False,True,2024-02-07,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
118,GOOGL,2024-02-08,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.9567784871953466,True,False,False,False,True,2024-01-31,Barclays,,,main,False,False,unknown,False,False,False,False,False
119,AMD,2023-01-26,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,5.091449144391259,False,False,False,True,True,2023-01-24,Bernstein,,,down,False,False,unknown,False,False,False,False,False
120,TSLA,2023-07-05,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.45940825533298657,True,False,False,False,True,2023-07-05,Needham,,,reit,False,False,unknown,False,False,False,False,False
121,GOOGL,2023-07-05,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.5435201978264637,True,False,False,False,True,2023-07-05,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
122,MSFT,2023-07-07,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7009695873049973,False,False,False,True,True,2023-07-06,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
123,AAPL,2023-07-07,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.6382629042532577,True,False,False,False,True,2023-07-05,UBS,,,reit,False,False,unknown,False,False,False,False,False
124,AMZN,2023-07-07,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.4006122124397815,True,False,False,False,True,2023-07-03,DBS Bank,,,init,False,False,unknown,False,False,False,False,False
125,GOOGL,2023-07-07,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.6108431739765976,False,False,False,True,True,2023-07-05,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
126,GOOGL,2025-08-19,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.127556720004018,True,False,False,False,True,2025-08-05,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
127,NVDA,2025-08-28,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5151398270676801,True,False,False,False,True,2025-08-28,Needham,,,reit,False,False,unknown,False,False,False,False,False
128,GOOGL,2025-08-28,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.0263260642521876,True,False,False,False,True,2025-08-21,Needham,,,reit,False,False,unknown,False,False,False,False,False
129,GOOGL,2025-09-04,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.8461112155079604,False,False,False,True,True,2025-09-04,Canaccord Genuity,,,main,False,False,unknown,False,False,False,False,False
130,AAPL,2023-03-31,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.8970044699248954,True,False,False,False,True,2023-03-30,Needham,,,reit,False,False,unknown,False,False,False,False,False
131,AMZN,2023-02-02,sell,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.7592900530969624,False,False,False,True,True,2023-02-02,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
132,PYPL,2025-09-03,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.24171440909179032,False,False,True,False,False,2025-07-30,JMP Securities,,,main,False,False,unknown,False,False,False,False,False
133,AAPL,2025-09-03,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.29549484537143544,True,False,False,False,True,2025-09-03,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
134,TSLA,2023-11-06,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.8801188122737531,False,False,False,True,True,2023-10-19,Deutsche Bank,,,main,False,False,unknown,False,False,False,False,False
135,NVDA,2025-07-16,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5929435928242475,True,False,False,False,True,2025-07-16,Needham,,,main,False,False,unknown,False,False,False,False,False
136,AMD,2026-02-23,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.3287554719552626,True,False,False,False,True,2026-02-13,DA Davidson,,,init,False,False,unknown,False,False,False,False,False
137,AMD,2026-02-23,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.3287554719552626,False,False,False,True,True,2026-02-13,DA Davidson,,,init,False,False,unknown,False,False,False,False,False
138,PYPL,2025-08-19,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.23523523195559937,False,False,True,False,False,2025-07-30,JMP Securities,,,main,False,False,unknown,False,False,False,False,False
139,PYPL,2025-08-19,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.23523523195559937,False,False,True,False,False,2025-07-30,JMP Securities,,,main,False,False,unknown,False,False,False,False,False
140,SOFI,2025-08-19,buy,False,True,True,False,ok,,hold,2.70833,20.0,21.1,18.5,31.0,12.0,-0.07252747252747249,False,False,True,False,False,2025-08-05,"Keefe, Bruyette & Woods",,,main,False,False,unknown,False,False,False,False,False
141,GOOGL,2025-08-19,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.127556720004018,True,False,False,False,True,2025-08-05,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
142,AAPL,2023-09-22,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7847856185995623,True,False,False,False,True,2023-09-22,B of A Securities,,,reit,False,False,unknown,False,False,False,False,False
143,AMZN,2023-09-22,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.4128830683213724,True,False,False,False,True,2023-09-22,Telsey Advisory Group,,,reit,False,False,unknown,False,False,False,False,False
144,GOOGL,2023-09-22,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.312273277483873,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False
145,TSLA,2023-09-22,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.6834925342201146,True,False,False,False,True,2023-09-22,Barclays,,,reit,False,False,unknown,False,False,False,False,False
146,TSLA,2023-09-22,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.6834925342201146,True,False,False,False,True,2023-09-22,Barclays,,,reit,False,False,unknown,False,False,False,False,False
147,NVDA,2023-02-17,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,11.774705539874436,False,False,False,True,True,2023-02-17,Keybanc,,,main,False,False,unknown,False,False,False,False,False
148,AMD,2026-02-25,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.1712669006675704,True,False,False,False,True,2026-02-25,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
149,NVDA,2026-03-12,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.49032096161198946,True,False,False,False,True,2026-03-12,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
150,AMD,2025-08-14,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.5301649501047287,True,False,False,False,True,2025-08-14,Mizuho,,,main,False,False,unknown,False,False,False,False,False
151,NVDA,2025-08-22,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5336969793038817,False,False,False,True,True,2025-08-22,Evercore ISI Group,,,main,False,False,unknown,False,False,False,False,False
152,MSFT,2024-08-12,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3990528267434683,False,False,False,True,True,2024-07-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
153,MSFT,2024-08-12,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3990528267434683,True,False,False,False,True,2024-07-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
154,MSFT,2024-08-12,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3990528267434683,False,False,False,True,True,2024-07-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
155,MSFT,2024-08-12,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3990528267434683,True,False,False,False,True,2024-07-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
156,MSFT,2024-08-12,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3990528267434683,True,False,False,False,True,2024-07-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
157,MSFT,2024-08-12,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3990528267434683,True,False,False,False,True,2024-07-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
158,TSLA,2025-09-15,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.005398623082985443,True,False,False,False,True,2025-09-15,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
159,TSLA,2025-09-15,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.005398623082985443,True,False,False,False,True,2025-09-15,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
160,NVDA,2025-09-15,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5356812958800181,True,False,False,False,True,2025-09-11,DA Davidson,,,up,False,False,unknown,False,False,False,False,False
161,NVDA,2025-09-15,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5356812958800181,False,False,False,True,True,2025-09-11,DA Davidson,,,up,False,False,unknown,False,False,False,False,False
162,AMD,2025-08-05,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.626546649145014,True,False,False,False,True,2025-07-30,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
163,GOOGL,2025-08-05,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.2029673898821125,True,False,False,False,True,2025-08-05,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
164,AMZN,2025-08-05,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.45755064327485373,True,False,False,False,True,2025-08-04,HSBC,,,reit,False,False,unknown,False,False,False,False,False
165,MSFT,2026-03-09,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3716228108179265,True,False,False,False,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
166,MSFT,2026-03-09,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3716228108179265,True,False,False,False,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
167,AMZN,2024-01-05,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.1450801309330965,True,False,False,False,True,2023-12-21,Wedbush,,,main,False,False,unknown,False,False,False,False,False
168,MSFT,2024-09-20,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.30522363988534273,True,False,False,False,True,2024-09-17,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
169,NVDA,2023-12-15,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,4.5860951587615375,True,False,False,False,True,2023-11-22,Needham,,,reit,False,False,unknown,False,False,False,False,False
170,TSLA,2023-08-04,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.6239409871930399,True,False,False,False,True,2023-07-25,Morgan Stanley,,,reit,False,False,unknown,False,False,False,False,False
171,NVDA,2023-08-04,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,5.113490219565265,True,False,False,False,True,2023-07-24,Mizuho,,,main,False,False,unknown,False,False,False,False,False
172,AMD,2025-08-05,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.626546649145014,True,False,False,False,True,2025-07-30,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
173,AMD,2025-08-05,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.626546649145014,False,False,False,True,True,2025-07-30,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
174,GOOGL,2025-08-05,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.2029673898821125,True,False,False,False,True,2025-08-05,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
175,AMZN,2025-08-05,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.45755064327485373,True,False,False,False,True,2025-08-04,HSBC,,,reit,False,False,unknown,False,False,False,False,False
176,UBER,2026-03-03,buy,False,True,True,False,ok,,buy,1.51923,50.0,104.9312,107.0,150.0,70.0,0.3741644730392426,True,False,False,False,True,2026-02-23,DA Davidson,,,main,False,False,unknown,False,False,False,False,False
177,MSFT,2023-01-25,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,1.39514016381936,True,False,False,False,True,2023-01-25,Raymond James,,,main,False,False,unknown,False,False,False,False,False
178,NVDA,2025-07-21,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5928505385525198,False,False,False,True,True,2025-07-16,Needham,,,main,False,False,unknown,False,False,False,False,False
179,AMD,2025-08-05,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.626546649145014,True,False,False,False,True,2025-07-30,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
180,AMD,2025-08-05,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.626546649145014,True,False,False,False,True,2025-07-30,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
181,NVDA,2025-08-18,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4998227968766311,True,False,False,False,True,2025-08-18,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
183,NVDA,2023-08-18,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,5.308477449752269,True,False,False,False,True,2023-08-18,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
184,GOOGL,2023-08-18,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.3847765134980015,True,False,False,False,True,2023-08-18,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
185,MSFT,2023-08-18,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.8086102616346587,True,False,False,False,True,2023-08-11,Redburn Partners,,,main,False,False,unknown,False,False,False,False,False
186,DIS,2023-02-08,buy,False,True,True,False,ok,,strong_buy,1.46667,29.0,130.66553,132.0,164.0,77.0,0.1964807906476247,True,False,False,False,True,2023-01-31,Macquarie,,,main,False,False,unknown,False,False,False,False,False
187,NVDA,2025-07-25,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5733874990735452,True,False,False,False,True,2025-07-16,Needham,,,main,False,False,unknown,False,False,False,False,False
188,AMZN,2023-04-27,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.8369281630464558,True,False,False,False,True,2023-04-25,Credit Suisse,,,main,False,False,unknown,False,False,False,False,False
189,NVDA,2025-07-16,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5929435928242475,True,False,False,False,True,2025-07-16,Needham,,,main,False,False,unknown,False,False,False,False,False
190,MSFT,2026-03-10,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3839611752877419,False,False,False,True,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
191,MSFT,2026-03-10,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3839611752877419,False,False,False,True,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
192,MSFT,2023-09-25,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.8025731297432346,True,False,False,False,True,2023-09-25,Guggenheim,,,up,False,False,unknown,False,False,False,False,False
193,AMD,2025-08-11,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.657495607406624,False,False,False,True,True,2025-08-06,Mizuho,,,main,False,False,unknown,False,False,False,False,False
194,NVDA,2025-08-11,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4994109255433232,False,False,False,True,True,2025-08-11,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
195,PYPL,2025-08-18,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.24051478322876052,False,False,True,False,False,2025-07-30,JMP Securities,,,main,False,False,unknown,False,False,False,False,False
196,SOFI,2025-08-18,buy,False,True,True,False,ok,,hold,2.70833,20.0,21.1,18.5,31.0,12.0,-0.12917868763390994,False,False,True,False,False,2025-08-05,"Keefe, Bruyette & Woods",,,main,False,False,unknown,False,False,False,False,False
197,GOOGL,2025-08-18,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.1073790702750768,True,False,False,False,True,2025-08-05,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
198,AMD,2025-08-11,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.657495607406624,False,False,False,True,True,2025-08-06,Mizuho,,,main,False,False,unknown,False,False,False,False,False
199,AMD,2025-08-11,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.657495607406624,True,False,False,False,True,2025-08-06,Mizuho,,,main,False,False,unknown,False,False,False,False,False
