v2_sample_version,event_id,video_id,transcript_id,creator,channel_id,ticker,company_name,recommendation_type,event_date,effective_trading_event_date,upload_timing_bucket,quality_score,included_in_v2_event_study,exclusion_reason,source_table,notes,event_date_dt,year,spy_bhar,top5,pre2024_fnspid_miss,abs_bhar,priority_score
v2_expanded_live_db_2026-05-16,1857,nKHzfQd4lOo,nKHzfQd4lOo,The Plain Bagel,UCFCEuCsyWP0YkP3CZ3Mr01Q,NVDA,Nvidia,buy,2024-12-28,2024-12-30,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-12-28,2024,0.0185769977609846,True,False,0.0185769977609846,15
v2_expanded_live_db_2026-05-16,823,BRFOIgoRoeM,BRFOIgoRoeM,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,sell,2025-01-12,2025-01-13,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-01-12,2025,0.0142186545819167,True,False,0.0142186545819167,15
v2_expanded_live_db_2026-05-16,824,BRFOIgoRoeM,BRFOIgoRoeM,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,sell,2025-01-12,2025-01-13,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-01-12,2025,0.0142186545819167,True,False,0.0142186545819167,15
v2_expanded_live_db_2026-05-16,1035,toFV-kmwsf0,toFV-kmwsf0,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,buy,2025-02-08,2025-02-10,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-02-08,2025,-0.001341042687611,True,False,0.001341042687611,15
v2_expanded_live_db_2026-05-16,1036,toFV-kmwsf0,toFV-kmwsf0,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,buy,2025-02-08,2025-02-10,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-02-08,2025,-0.001341042687611,True,False,0.001341042687611,15
v2_expanded_live_db_2026-05-16,114,JJnHO-r1NDU,JJnHO-r1NDU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-07-16,2025-07-16,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-16,2025,-0.0194468826787928,True,False,0.0194468826787928,15
v2_expanded_live_db_2026-05-16,115,JJnHO-r1NDU,JJnHO-r1NDU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-07-16,2025-07-16,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-16,2025,-0.0194468826787928,True,False,0.0194468826787928,15
v2_expanded_live_db_2026-05-16,135,MD9aPvypKlU,MD9aPvypKlU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-07-16,2025-07-16,before_open,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-16,2025,-0.0194468826787928,True,False,0.0194468826787928,15
v2_expanded_live_db_2026-05-16,189,WZn7DEvbUSg,WZn7DEvbUSg,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-07-16,2025-07-16,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-16,2025,-0.0194468826787928,True,False,0.0194468826787928,15
v2_expanded_live_db_2026-05-16,361,zmt-ZobtBLI,zmt-ZobtBLI,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-07-17,2025-07-17,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-17,2025,-0.0058811213903009,True,False,0.0058811213903009,15
v2_expanded_live_db_2026-05-16,1744,lzXp9c353yA,lzXp9c353yA,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Nvidia,sell,2025-07-17,2025-07-17,before_open,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-17,2025,-0.0058811213903009,True,False,0.0058811213903009,15
v2_expanded_live_db_2026-05-16,178,SS6iA7rkR0I,SS6iA7rkR0I,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-07-19,2025-07-21,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-19,2025,0.0183401225746453,True,False,0.0183401225746453,15
v2_expanded_live_db_2026-05-16,2184,55fKMiktDC4,55fKMiktDC4,Chris Sain,UCrTFPf6rq5OUSWb7ILW9trg,NVDA,Nvidia,buy,2025-07-21,2025-07-21,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-21,2025,0.0183401225746453,True,False,0.0183401225746453,15
v2_expanded_live_db_2026-05-16,202,XSUg0rwuMaM,XSUg0rwuMaM,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-08-11,2025-08-11,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-11,2025,-0.0118799505582161,True,False,0.0118799505582161,15
v2_expanded_live_db_2026-05-16,203,XSUg0rwuMaM,XSUg0rwuMaM,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-08-11,2025-08-11,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-11,2025,-0.0118799505582161,True,False,0.0118799505582161,15
v2_expanded_live_db_2026-05-16,215,YkhnRbBTtPs,YkhnRbBTtPs,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-08-11,2025-08-11,before_open,5,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-11,2025,-0.0118799505582161,True,False,0.0118799505582161,15
v2_expanded_live_db_2026-05-16,252,fEddj8s8az8,fEddj8s8az8,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-08-11,2025-08-11,before_open,5,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-11,2025,-0.0118799505582161,True,False,0.0118799505582161,15
v2_expanded_live_db_2026-05-16,181,TjFsAeG7rLM,TjFsAeG7rLM,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-08-17,2025-08-18,weekend_or_holiday,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-17,2025,-0.0107968472055454,True,False,0.0107968472055454,15
v2_expanded_live_db_2026-05-16,69,BS-FOYQpQP8,BS-FOYQpQP8,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-08-21,2025-08-21,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-21,2025,0.0086236620743511,True,False,0.0086236620743511,15
v2_expanded_live_db_2026-05-16,280,izfKyD6i4qo,izfKyD6i4qo,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-08-21,2025-08-21,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-21,2025,0.0086236620743511,True,False,0.0086236620743511,15
v2_expanded_live_db_2026-05-16,1842,3UksR3ghPi4,3UksR3ghPi4,Best of Us Investors,UC-hq1OIl97y7h0DiJx45N3w,NVDA,Nvidia,sell,2025-09-02,2025-09-02,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-02,2025,-0.0158293013241526,True,False,0.0158293013241526,15
v2_expanded_live_db_2026-05-16,67,9kJI7BgxLM8,9kJI7BgxLM8,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-09-12,2025-09-12,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-12,2025,-0.0188342289344842,True,False,0.0188342289344842,15
v2_expanded_live_db_2026-05-16,647,sz_hSry3zJI,sz_hSry3zJI,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-09-12,2025-09-12,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-12,2025,-0.0188342289344842,True,False,0.0188342289344842,15
v2_expanded_live_db_2026-05-16,1138,OVihPug8C_k,OVihPug8C_k,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,buy,2025-09-12,2025-09-12,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-12,2025,-0.0188342289344842,True,False,0.0188342289344842,15
v2_expanded_live_db_2026-05-16,615,kh-qIeu-wEA,kh-qIeu-wEA,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-09-21,2025-09-22,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-21,2025,-0.0048467372948244,True,False,0.0048467372948244,15
v2_expanded_live_db_2026-05-16,545,TZKPxgRqJgg,TZKPxgRqJgg,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-10-03,2025-10-03,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-03,2025,0.000421366601079,True,False,0.000421366601079,15
v2_expanded_live_db_2026-05-16,638,rDcn3wmLoYU,rDcn3wmLoYU,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-10-03,2025-10-03,before_open,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-03,2025,0.000421366601079,True,False,0.000421366601079,15
v2_expanded_live_db_2026-05-16,1262,m3MQwaywF6w,m3MQwaywF6w,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-10-03,2025-10-03,before_open,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-03,2025,0.000421366601079,True,False,0.000421366601079,15
v2_expanded_live_db_2026-05-16,1263,m3MQwaywF6w,m3MQwaywF6w,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-10-03,2025-10-03,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-03,2025,0.000421366601079,True,False,0.000421366601079,15
v2_expanded_live_db_2026-05-16,450,DaKIfcEqyPg,DaKIfcEqyPg,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,TSLA,Tesla,buy,2025-10-09,2025-10-09,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-09,2025,8.441812598314336e-05,True,False,8.441812598314336e-05,15
v2_expanded_live_db_2026-05-16,2238,20PT-O46nkc,20PT-O46nkc,Everything Money,UChBVf9YnourrEDTsbbwJPRA,NVDA,Nvidia,buy,2025-10-16,2025-10-16,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-16,2025,-0.0149070295115802,True,False,0.0149070295115802,15
v2_expanded_live_db_2026-05-16,594,dm1B5DjPP3E,dm1B5DjPP3E,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,NVDA,Nvidia,sell,2025-11-13,2025-11-13,during_market,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-13,2025,-0.0042560251196328,True,False,0.0042560251196328,15
v2_expanded_live_db_2026-05-16,1619,GKtXZWCwFPQ,GKtXZWCwFPQ,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Nvidia,buy,2025-11-13,2025-11-13,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-13,2025,-0.0042560251196328,True,False,0.0042560251196328,15
v2_expanded_live_db_2026-05-16,1620,GKtXZWCwFPQ,GKtXZWCwFPQ,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Nvidia,buy,2025-11-13,2025-11-13,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-13,2025,-0.0042560251196328,True,False,0.0042560251196328,15
v2_expanded_live_db_2026-05-16,1295,Jk4AD9iZjPI,Jk4AD9iZjPI,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-11-25,2025-11-25,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-25,2025,-0.0031865299987972,True,False,0.0031865299987972,15
v2_expanded_live_db_2026-05-16,1417,f-0l8JyYnRQ,f-0l8JyYnRQ,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,AMZN,Amazon,buy,2025-12-12,2025-12-12,during_market,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-12,2025,0.0038946897368992,True,False,0.0038946897368992,15
v2_expanded_live_db_2026-05-16,1367,5KczevwSTvA,5KczevwSTvA,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,TSLA,Tesla,buy,2025-12-15,2025-12-15,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-15,2025,0.0192385081279271,True,False,0.0192385081279271,15
v2_expanded_live_db_2026-05-16,1913,v_IZ6Z7jFO0,v_IZ6Z7jFO0,Graham Stephan,UCV6KDgJskWaEckne5aPA0aQ,TSLA,Tesla,buy,2025-12-17,2025-12-17,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-17,2025,0.0075143023310271,True,False,0.0075143023310271,15
v2_expanded_live_db_2026-05-16,750,ToNE55pOgLY,ToNE55pOgLY,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-12-28,2025-12-29,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-28,2025,-0.0109636833296979,True,False,0.0109636833296979,15
v2_expanded_live_db_2026-05-16,685,5_wTAu9SGi8,5_wTAu9SGi8,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-12-31,2025-12-31,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-31,2025,-0.0189588178889609,True,False,0.0189588178889609,15
v2_expanded_live_db_2026-05-16,868,XN9IW9kvZ3U,XN9IW9kvZ3U,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-12-31,2025-12-31,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-31,2025,-0.0189588178889609,True,False,0.0189588178889609,15
v2_expanded_live_db_2026-05-16,869,XN9IW9kvZ3U,XN9IW9kvZ3U,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-12-31,2025-12-31,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-31,2025,-0.0189588178889609,True,False,0.0189588178889609,15
v2_expanded_live_db_2026-05-16,941,x7UTYS2-fMU,x7UTYS2-fMU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2026-01-13,2026-01-13,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-13,2026,-0.0013361663157651,True,False,0.0013361663157651,15
v2_expanded_live_db_2026-05-16,942,x7UTYS2-fMU,x7UTYS2-fMU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-01-13,2026-01-13,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-13,2026,-0.0013361663157651,True,False,0.0013361663157651,15
v2_expanded_live_db_2026-05-16,918,jn3unywFg24,jn3unywFg24,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-01-14,2026-01-14,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-14,2026,0.0112814292322868,True,False,0.0112814292322868,15
v2_expanded_live_db_2026-05-16,874,ZoNcukTNJWU,ZoNcukTNJWU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-01-16,2026-01-16,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-16,2026,-0.0002581628083553,True,False,0.0002581628083553,15
v2_expanded_live_db_2026-05-16,9,0RRkXdEEnLE,0RRkXdEEnLE,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,Nvidia,buy,2026-02-06,2026-02-06,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-06,2026,-0.0011794369039952,True,False,0.0011794369039952,15
v2_expanded_live_db_2026-05-16,1686,ZgzDmoaQPzw,ZgzDmoaQPzw,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-02-06,2026-02-06,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-06,2026,-0.0011794369039952,True,False,0.0011794369039952,15
v2_expanded_live_db_2026-05-16,214,YVPkNk3gVI8,YVPkNk3gVI8,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,Nvidia,buy,2026-02-09,2026-02-09,before_open,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-09,2026,-0.0106830826991745,True,False,0.0106830826991745,15
v2_expanded_live_db_2026-05-16,313,mk0_dRwu5zs,mk0_dRwu5zs,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,Nvidia,buy,2026-02-09,2026-02-09,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-09,2026,-0.0106830826991745,True,False,0.0106830826991745,15
v2_expanded_live_db_2026-05-16,1630,HaNkGELV_uk,HaNkGELV_uk,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-02-09,2026-02-09,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-09,2026,-0.0106830826991745,True,False,0.0106830826991745,15
v2_expanded_live_db_2026-05-16,1573,-0eJaDGdzv4,-0eJaDGdzv4,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2026-02-10,2026-02-10,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-10,2026,0.0054531669121247,True,False,0.0054531669121247,15
v2_expanded_live_db_2026-05-16,1664,NLag_b_QXhk,NLag_b_QXhk,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-02-10,2026-02-10,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-10,2026,0.0054531669121247,True,False,0.0054531669121247,15
v2_expanded_live_db_2026-05-16,1005,aGMuqlTH0rU,aGMuqlTH0rU,STOCK UP! with LARRY JONES,UCZw2iqBZShBxWy8r1fwqP8A,NVDA,Nvidia,sell,2026-02-11,2026-02-11,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-11,2026,-0.0005028284101412,True,False,0.0005028284101412,15
v2_expanded_live_db_2026-05-16,111,J8Yi959ALgg,J8Yi959ALgg,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,AMZN,Amazon,buy,2026-02-18,2026-02-18,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-18,2026,0.0185700263423527,True,False,0.0185700263423527,15
v2_expanded_live_db_2026-05-16,948,18A3qOqj3Uw,18A3qOqj3Uw,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,AMZN,Amazon,buy,2026-02-19,2026-02-19,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-19,2026,0.007895157600152,True,False,0.007895157600152,15
v2_expanded_live_db_2026-05-16,954,5c6eH0YNPWE,5c6eH0YNPWE,STOCK UP! with LARRY JONES,UCZw2iqBZShBxWy8r1fwqP8A,AMZN,Amazon,buy,2026-02-20,2026-02-20,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-20,2026,0.0044661389936587,True,False,0.0044661389936587,15
v2_expanded_live_db_2026-05-16,1075,7gCactFEaqY,7gCactFEaqY,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,AMZN,Amazon,buy,2026-02-21,2026-02-23,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-21,2026,0.0093523835337023,True,False,0.0093523835337023,15
v2_expanded_live_db_2026-05-16,1960,ZhL002qy2lo,ZhL002qy2lo,Meet Kevin,UCUvvj5lwue7PspotMDjk5UA,TSLA,Tesla,buy,2026-02-25,2026-02-25,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-25,2026,-0.0158851859807331,True,False,0.0158851859807331,15
v2_expanded_live_db_2026-05-16,2025,VTbd0_n9qQA,VTbd0_n9qQA,Dumb Money Live,UCS01CiRDAiyhR_mTHXDW23A,TSLA,Tesla,buy,2026-02-28,2026-03-02,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-28,2026,0.0003110322669254,True,False,0.0003110322669254,15
v2_expanded_live_db_2026-05-16,149,Nbe51cQi5zA,Nbe51cQi5zA,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,NVDA,Nvidia,buy,2026-03-12,2026-03-12,before_open,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-12,2026,-0.0156096934149646,True,False,0.0156096934149646,15
v2_expanded_live_db_2026-05-16,1721,h0y25tnm0us,h0y25tnm0us,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-03-12,2026-03-12,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-12,2026,-0.0156096934149646,True,False,0.0156096934149646,15
v2_expanded_live_db_2026-05-16,1199,sBc1r0BZZjU,sBc1r0BZZjU,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,sell,2026-03-20,2026-03-20,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-20,2026,-0.0076681577327243,True,False,0.0076681577327243,15
v2_expanded_live_db_2026-05-16,1118,K7Wuf7IRqrA,K7Wuf7IRqrA,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,AAPL,Apple,sell,2026-04-01,2026-04-01,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-01,2026,-0.0186384948669033,True,False,0.0186384948669033,15
v2_expanded_live_db_2026-05-16,1667,OYDczFnn2BA,OYDczFnn2BA,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2026-04-01,2026-04-01,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-01,2026,0.0087793072420407,True,False,0.0087793072420407,15
v2_expanded_live_db_2026-05-16,1668,OYDczFnn2BA,OYDczFnn2BA,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2026-04-01,2026-04-01,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-01,2026,0.0087793072420407,True,False,0.0087793072420407,15
v2_expanded_live_db_2026-05-16,1213,zgFYJLNGkAc,zgFYJLNGkAc,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,AAPL,Apple,buy,2026-04-02,2026-04-02,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-02,2026,-0.0182126219670124,True,False,0.0182126219670124,15
v2_expanded_live_db_2026-05-16,1946,Iz7leDWCmHU,Iz7leDWCmHU,Ale's World of Stocks,UCXhrqxFZbG-k8l7v-XhX3ZQ,AAPL,Apple,sell,2026-04-10,2026-04-10,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-10,2026,-0.0077225856996878,True,False,0.0077225856996878,15
v2_expanded_live_db_2026-05-16,1091,AGE3h2MBbpo,AGE3h2MBbpo,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,TSLA,Tesla,sell,2026-05-10,2026-05-11,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-05-10,2026,-0.0034647153016351,True,False,0.0034647153016351,15
v2_expanded_live_db_2026-05-16,1086,9XJPbiYtkkM,9XJPbiYtkkM,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,AMZN,Amazon,buy,2026-05-12,2026-05-12,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-05-12,2026,0.0106191217165831,True,False,0.0106191217165831,15
v2_expanded_live_db_2026-05-16,2277,OlCltuMxiXE,OlCltuMxiXE,Chicken Genius Singapore,UC0OnreqP55xLpA6W5nzxb5Q,TSLA,Tesla,buy,2021-12-10,2021-12-10,before_open,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2021-12-10,2021,-0.0633866970310091,True,True,0.0633866970310091,13
v2_expanded_live_db_2026-05-16,1164,bG5dqYhfUd4,bG5dqYhfUd4,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,SOFI,SoFi,buy,2026-04-10,2026-04-10,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-10,2026,0.152750399953677,False,False,0.152750399953677,12
v2_expanded_live_db_2026-05-16,1850,DgzWuS5_XyI,DgzWuS5_XyI,Chicken Genius Singapore,UC0OnreqP55xLpA6W5nzxb5Q,TSLA,Tesla,buy,2020-06-22,2020-06-22,before_open,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2020-06-22,2020,0.0349468059621013,True,True,0.0349468059621013,11
v2_expanded_live_db_2026-05-16,2227,MqmV9HzTO3M,MqmV9HzTO3M,Chicken Genius Singapore,UC0OnreqP55xLpA6W5nzxb5Q,TSLA,Tesla,sell,2021-07-19,2021-07-19,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2021-07-19,2021,-0.020126437141585,True,True,0.020126437141585,11
v2_expanded_live_db_2026-05-16,2228,MqmV9HzTO3M,MqmV9HzTO3M,Chicken Genius Singapore,UC0OnreqP55xLpA6W5nzxb5Q,TSLA,Tesla,buy,2021-07-19,2021-07-19,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2021-07-19,2021,-0.020126437141585,True,True,0.020126437141585,11
v2_expanded_live_db_2026-05-16,626,nhjlm0LV4zw,nhjlm0LV4zw,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,PYPL,PayPal,buy,2025-10-01,2025-10-01,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-01,2025,0.1350928597907954,False,False,0.1350928597907954,11
