event_id,ticker,control_type,offset_days,bhar_5d,bhar_21d
574,PYPL,treated,0,-0.008977831193622166,-0.09241676232579987
574,PYPL,shift_-90,-90,0.002586198328899725,0.007821870717086732
574,PYPL,shift_-60,-60,-0.021376681560454802,-0.024392145659528852
574,PYPL,shift_+60,60,-0.24021451755018752,-0.17088721142146213
574,PYPL,random_placebo_0,-866,0.021546929333247533,-0.004781369439787131
574,PYPL,random_placebo_1,-492,0.00921269047057316,0.021911109685288643
574,PYPL,random_placebo_2,-588,0.023602116373005355,0.0501570269351741
575,PYPL,treated,0,-0.008977831193622166,-0.09241676232579987
575,PYPL,shift_-90,-90,0.002586198328899725,0.007821870717086732
575,PYPL,shift_-60,-60,-0.021376681560454802,-0.024392145659528852
575,PYPL,shift_+60,60,-0.24021451755018752,-0.17088721142146213
575,PYPL,random_placebo_0,-1419,0.037697878630211124,0.014215052149110785
575,PYPL,random_placebo_1,-729,-0.027537822200096262,0.010605349600107283
575,PYPL,random_placebo_2,-699,-0.013592265494405065,-0.06906338653345145
576,PYPL,treated,0,-0.008977831193622166,-0.09241676232579987
576,PYPL,shift_-90,-90,0.002586198328899725,0.007821870717086732
576,PYPL,shift_-60,-60,-0.021376681560454802,-0.024392145659528852
576,PYPL,shift_+60,60,-0.24021451755018752,-0.17088721142146213
576,PYPL,random_placebo_0,-870,0.029005709789778567,0.06245365498784905
576,PYPL,random_placebo_1,-1400,0.036412712933904245,0.20450604778747783
576,PYPL,random_placebo_2,-1198,-0.03674139789743214,0.03952104504220322
577,NVDA,treated,0,-0.04286728956636765,-0.13927366765206062
577,NVDA,shift_-90,-90,0.06636649773081826,0.12782121095881704
577,NVDA,shift_-60,-60,0.004047326848267696,-0.07070455449032043
577,NVDA,shift_-30,-30,0.03353400461123068,0.06265584178852701
577,NVDA,shift_+30,30,-0.019100308552470135,0.017322410181183523
577,NVDA,random_placebo_0,-1409,0.07513696785116619,0.0935348080799423
577,NVDA,random_placebo_1,-1338,0.07303086609219056,0.09240192409267411
577,NVDA,random_placebo_2,-377,0.037181295935173386,0.27699529322462846
578,MSFT,treated,0,-0.0360770257865376,-0.027800911376619775
578,MSFT,shift_-90,-90,0.008297849808762914,0.04635348223840374
578,MSFT,shift_-60,-60,0.035762679235889716,0.10375743175749674
578,MSFT,shift_-30,-30,-0.025279602207289753,0.08879688587337675
578,MSFT,shift_+30,30,-0.01071278322465763,-0.058802385221840336
578,MSFT,shift_+90,90,-0.00012479059935222026,0.08237740265010807
578,MSFT,random_placebo_0,154,0.029146077942430515,0.04699760392392416
578,MSFT,random_placebo_1,-319,0.024174226618283612,0.004572167514623304
578,MSFT,random_placebo_2,401,0.0032886532276361624,-0.04449096500969352
579,GOOGL,treated,0,-0.02383224351355373,-0.09059945950705428
579,GOOGL,shift_-90,-90,-0.01098226147375847,-0.071667016950408
579,GOOGL,shift_-60,-60,0.0049892594937901436,0.08656959753413829
579,GOOGL,shift_+30,30,-0.04951014077047733,0.04972588312482895
579,GOOGL,shift_+90,90,-0.0037622747112464605,-0.06455538995754984
579,GOOGL,random_placebo_0,534,0.028708319873158583,0.07459469416484055
579,GOOGL,random_placebo_1,-92,0.02236443349668349,0.0052908941681555355
579,GOOGL,random_placebo_2,-439,-0.005516559682367417,-0.02956389466730447
580,PLTR,treated,0,-0.07720751164797734,-0.15406822915364338
580,PLTR,shift_-90,-90,-0.045223600859912616,0.08489311088082085
580,PLTR,shift_-60,-60,0.041414250479657966,-0.068763874299129
580,PLTR,random_placebo_0,-973,0.13949339175279218,0.08506825296458631
580,PLTR,random_placebo_1,-742,-0.07087933499011356,0.07925670418123043
580,PLTR,random_placebo_2,-744,0.004282867144695501,0.17607567843742666
581,AMD,treated,0,0.09908456402159804,0.06739188392741968
581,AMD,shift_-90,-90,0.012476953263453439,0.09217457171527754
581,AMD,shift_-60,-60,0.04521667927447526,0.09693357175566009
581,AMD,shift_-30,-30,-0.07485110881302837,-0.040785582779498175
581,AMD,shift_+60,60,0.10958383348484113,0.04886651089513361
581,AMD,random_placebo_0,-594,-0.024035406987616414,-0.10117569508927382
581,AMD,random_placebo_1,-354,0.05968268955857514,0.007411298335573635
581,AMD,random_placebo_2,-1121,-0.07290515915816231,-0.08433689789885779
582,AMC,treated,0,-0.053921597590104065,-0.028231981274432827
582,AMC,shift_-90,-90,-0.0929770146886193,-0.15048839948184645
582,AMC,shift_-60,-60,-0.13664619647402276,-0.3358852118708433
582,AMC,shift_-30,-30,-0.1036578715791483,-0.12703690720347383
582,AMC,shift_+30,30,-0.08692962090881662,-0.09320824222062252
582,AMC,shift_+60,60,0.06387915180014403,0.10879912576340489
582,AMC,shift_+90,90,-0.03240752656112145,-0.04347886013986457
582,AMC,random_placebo_0,-257,0.12850907580020632,0.09853394215405364
582,AMC,random_placebo_1,-589,-0.23264521096425728,-0.28038469493499796
582,AMC,random_placebo_2,220,-0.03303576850781742,-0.06945329074810525
583,TSLA,treated,0,-0.030564496645864025,0.005915884415975903
583,TSLA,shift_-90,-90,0.0588195943234362,0.009309865751413904
583,TSLA,shift_-60,-60,0.07145713620444938,0.03853716043200062
583,TSLA,shift_-30,-30,0.03542333906874062,0.24593180361714984
583,TSLA,shift_+30,30,-0.053722184268947704,0.007503372902588401
583,TSLA,shift_+90,90,-3.5400201214952354e-05,0.0026265880283076193
583,TSLA,random_placebo_0,-898,0.00015725682510137062,0.19009383865007967
583,TSLA,random_placebo_1,-221,0.019239427350070337,0.2406279117310799
583,TSLA,random_placebo_2,-645,-0.052489818275277655,-0.020586422178754615
584,NVDA,treated,0,0.02119792170481949,0.008051805080736107
584,NVDA,shift_-90,-90,0.094175157354772,0.17166550825855675
584,NVDA,shift_-60,-60,0.038395245426866564,0.12247979269579923
584,NVDA,shift_-30,-30,0.026825756672782974,-0.04676038975131758
584,NVDA,shift_+30,30,0.08314242622876766,-0.0564730263799087
584,NVDA,random_placebo_0,-372,-0.006518200914257921,-0.10817113015585711
584,NVDA,random_placebo_1,-1364,0.08135622969891343,0.1755237742296818
584,NVDA,random_placebo_2,-275,0.12817963619425066,-0.015409540581230008
585,MSFT,treated,0,0.003613130541508802,0.019745830079460402
585,MSFT,shift_-90,-90,-0.021857876462922476,0.0014278877230662346
585,MSFT,shift_-60,-60,-0.013660421617440632,-0.008394863204527092
585,MSFT,shift_-30,-30,-0.03133756491214357,0.010772305737178467
585,MSFT,shift_+30,30,-0.043604911360777265,-0.02529814740937608
585,MSFT,shift_+60,60,0.011855176412271184,-0.012822468907444096
585,MSFT,shift_+90,90,0.020153718433162382,0.038082779480282936
585,MSFT,random_placebo_0,28,-0.011432811488211181,-0.04175159285672336
585,MSFT,random_placebo_1,371,0.017275408948186355,0.12448135020447615
585,MSFT,random_placebo_2,-938,0.005142390604571556,0.006464679502614867
586,MSFT,treated,0,0.003613130541508802,0.019745830079460402
586,MSFT,shift_-90,-90,-0.021857876462922476,0.0014278877230662346
586,MSFT,shift_-60,-60,-0.013660421617440632,-0.008394863204527092
586,MSFT,shift_-30,-30,-0.03133756491214357,0.010772305737178467
586,MSFT,shift_+30,30,-0.043604911360777265,-0.02529814740937608
586,MSFT,shift_+60,60,0.011855176412271184,-0.012822468907444096
586,MSFT,shift_+90,90,0.020153718433162382,0.038082779480282936
586,MSFT,random_placebo_0,-138,-0.01260958519810318,0.057629656480137736
586,MSFT,random_placebo_1,-922,0.03450631599752785,0.0895778757061596
586,MSFT,random_placebo_2,-73,0.0064581230240325915,-0.05448491567240876
587,NVDA,treated,0,-0.012192598592668968,0.11665525421119494
587,NVDA,shift_-60,-60,-0.012837592029347755,-0.05974270961498418
587,NVDA,shift_-30,-30,-0.03712045824337595,0.01864891111364264
587,NVDA,shift_+60,60,0.02475114481281282,0.20421990661597955
587,NVDA,shift_+90,90,0.017817780566510066,0.09390930713020573
587,NVDA,random_placebo_0,47,0.07926205417353704,0.06812098337766748
587,NVDA,random_placebo_1,-722,0.056394533801061186,-0.034839715509686675
587,NVDA,random_placebo_2,237,-0.010470525517025986,-0.06152244704065313
588,TSLA,treated,0,0.070691882632125,0.007870797729728096
588,TSLA,shift_-60,-60,-0.029970789697600697,0.019893318517881342
588,TSLA,shift_-30,-30,0.04627799933885801,0.011069705316967826
588,TSLA,shift_+30,30,0.05718614849200754,0.34468424087934313
588,TSLA,shift_+90,90,-0.018812627858202813,0.04078266554987264
588,TSLA,random_placebo_0,-278,0.039727607861494985,-0.06632663185812315
588,TSLA,random_placebo_1,185,-0.02161742807743694,-0.1779162479021149
588,TSLA,random_placebo_2,-220,0.08701202830098675,0.07217689105594105
589,AAPL,treated,0,0.07720448991026663,0.08133182512013781
589,AAPL,shift_-90,-90,-0.029298725648523316,-0.06050568766816511
589,AAPL,shift_-60,-60,-0.0043499877371755424,-0.08652663084582268
589,AAPL,shift_+30,30,0.10058809089444076,0.13616716076960955
589,AAPL,shift_+60,60,-0.0015022167577585233,0.0009019564001480074
589,AAPL,shift_+90,90,-0.015494730803422119,-0.025842802983577107
589,AAPL,random_placebo_0,-437,0.016817164272431295,0.01584515059913172
589,AAPL,random_placebo_1,324,-0.020858435277721243,-0.016242480434355056
589,AAPL,random_placebo_2,-436,0.02405456139624218,0.015492470496340172
590,AMZN,treated,0,0.030727059556038938,-0.028314326042340854
590,AMZN,shift_-60,-60,0.06725655068340419,0.08625959556262264
590,AMZN,shift_-30,-30,-0.020586415543134895,0.04459138261427986
590,AMZN,shift_+30,30,-0.03739461163658586,0.0004940576947687347
590,AMZN,shift_+60,60,0.016309258621224343,-0.053687584176321135
590,AMZN,shift_+90,90,0.03396286254807923,0.0027382515822333975
590,AMZN,random_placebo_0,-690,-0.06472322362629856,-0.09131260643757366
590,AMZN,random_placebo_1,-483,0.12905572123789844,0.12412699035458497
590,AMZN,random_placebo_2,-773,0.0355694708113139,0.06775225321334655
591,NFLX,treated,0,0.02630678578381529,0.1139890401178596
591,NFLX,shift_-60,-60,-0.040045924290651236,0.03584123965690389
591,NFLX,shift_-30,-30,-0.0014061586300475604,0.00778729109155385
591,NFLX,shift_+30,30,0.027254402659545818,-0.029418847799242975
591,NFLX,shift_+60,60,-0.029713317502148007,0.055591209444138645
591,NFLX,shift_+90,90,-0.01259684511940029,0.007059251710408665
591,NFLX,random_placebo_0,-956,0.018270586986825377,-0.08988324275539916
591,NFLX,random_placebo_1,-980,0.06162962997900967,0.1690719828340237
591,NFLX,random_placebo_2,388,-0.019312352024944635,-0.17525358164517058
592,NVDA,treated,0,0.006051706412655955,0.25583932647056606
592,NVDA,shift_-60,-60,0.10780153031937156,0.2752174709999131
592,NVDA,shift_+30,30,0.05418926971721172,0.003929405536411634
592,NVDA,shift_+60,60,0.006544361232847518,0.05536713115151204
592,NVDA,random_placebo_0,153,-0.03977320756482916,0.04657246028679907
592,NVDA,random_placebo_1,-1099,0.03894468881191915,0.06596527727178181
592,NVDA,random_placebo_2,-1139,-0.00042842803235587645,0.04285673080109542
593,TSLA,treated,0,-0.04871025986564337,
593,TSLA,shift_-90,-90,-0.023792848111801046,-0.06128433687394286
593,TSLA,shift_-60,-60,0.0013554201081946715,-0.028167752612380803
593,TSLA,random_placebo_0,-483,0.03683174494352226,-0.017931172586552968
593,TSLA,random_placebo_1,-1281,0.030805723278933383,-0.04628769913989794
593,TSLA,random_placebo_2,-784,-0.11302066279164591,-0.06354007109717918
594,NVDA,treated,0,-0.004256025119632856,-0.06944465649520148
594,NVDA,shift_-90,-90,0.05186789861925023,0.09671163763576396
594,NVDA,shift_-30,-30,0.01658324897603025,0.05281294081393306
594,NVDA,random_placebo_0,-1504,0.036426848292409275,0.10415274745106484
594,NVDA,random_placebo_1,-890,-0.014692092467385787,-0.019749538182406656
594,NVDA,random_placebo_2,-1304,0.031783377315903416,0.10664325929872132
595,ROKU,treated,0,0.047183601649115614,0.172079674999299
595,ROKU,shift_-90,-90,-0.03316564870134453,0.15560864474658143
595,ROKU,shift_-60,-60,-0.06408186666248827,-0.17943383064835194
595,ROKU,random_placebo_0,-1389,0.08194626129738625,0.18742493706601637
595,ROKU,random_placebo_1,-496,0.0030989832355342584,0.018961133736573377
595,ROKU,random_placebo_2,-1240,-0.20095132103023572,-0.027958947359040476
596,MSFT,treated,0,-0.009570072327354961,-0.04474392623585266
596,MSFT,shift_-90,-90,0.014537256331066617,0.0342278326330987
596,MSFT,shift_-60,-60,0.007657572702525872,0.023508480268927823
596,MSFT,shift_-30,-30,0.005129645979529807,-0.020169928406423843
596,MSFT,shift_+30,30,-0.054848231752675836,-0.042862519249394104
596,MSFT,shift_+60,60,-0.0025495104543646896,-0.13983359269922835
596,MSFT,random_placebo_0,-1444,0.00777461206577823,0.12478014043783281
596,MSFT,random_placebo_1,-946,-0.055718599765519405,-0.024111798909878468
596,MSFT,random_placebo_2,-644,0.02759513350989895,0.051867090845230335
597,PYPL,treated,0,-0.0628833673211523,-0.10043342625309126
597,PYPL,shift_-90,-90,0.016627281495246837,-0.002416540019935187
597,PYPL,shift_-60,-60,0.0062483735966027965,-0.10873581904864227
597,PYPL,shift_+60,60,-0.024210929129204417,-0.2920753047371649
597,PYPL,random_placebo_0,-65,-0.03671442926922208,-0.12135402918085603
597,PYPL,random_placebo_1,-168,-0.03557163790255691,-0.0632636307109582
597,PYPL,random_placebo_2,-734,-0.017270092789942515,-0.11455851336929679
598,NFLX,treated,0,0.030690746440198757,-0.09038937335383179
598,NFLX,shift_-90,-90,0.050331628170793286,0.07999086191400462
598,NFLX,shift_-60,-60,-0.029064635351880974,-0.05767490241713513
598,NFLX,shift_-30,-30,0.00017321147031290618,-0.04344246315941269
598,NFLX,shift_+30,30,-0.10756642189254317,-0.20091921888324016
598,NFLX,shift_+60,60,-0.03277003626683406,-0.13075146204318766
598,NFLX,random_placebo_0,-352,0.00021568355514278714,0.03075200798694011
598,NFLX,random_placebo_1,-159,-0.021054127111955312,-0.011250036875127711
598,NFLX,random_placebo_2,-764,-0.022217554830473496,0.1621873132657936
599,AMD,treated,0,0.04140679043879947,0.19926135863623595
599,AMD,shift_-90,-90,0.01844939032281334,0.2052087483698064
599,AMD,shift_-60,-60,0.06723970735293583,0.16770434994458627
599,AMD,shift_-30,-30,-0.0029420423114804306,-0.047031501907184414
599,AMD,shift_+30,30,-0.12754466859103064,-0.15175709620850453
599,AMD,shift_+60,60,-0.10679496160055135,0.07410204762708061
599,AMD,random_placebo_0,-301,-0.05033103304292197,0.07638938869407519
599,AMD,random_placebo_1,-813,0.0946326574668348,0.1943169824146842
599,AMD,random_placebo_2,-1265,0.059181874871210516,-0.005335196051694746
600,AMD,treated,0,0.04140679043879947,0.19926135863623595
600,AMD,shift_-90,-90,0.01844939032281334,0.2052087483698064
600,AMD,shift_-60,-60,0.06723970735293583,0.16770434994458627
600,AMD,shift_-30,-30,-0.0029420423114804306,-0.047031501907184414
600,AMD,shift_+30,30,-0.12754466859103064,-0.15175709620850453
600,AMD,shift_+60,60,-0.10679496160055135,0.07410204762708061
600,AMD,random_placebo_0,-1232,-0.015252617641772437,0.04606370807368032
600,AMD,random_placebo_1,-603,0.09430695945797463,0.27790340388407286
600,AMD,random_placebo_2,-561,-0.05474109497560653,-0.06333519888750327
601,AMZN,treated,0,-0.014006220307811734,0.11550151718892021
601,AMZN,shift_-90,-90,0.005659616963579417,0.016343119197924416
601,AMZN,shift_-60,-60,0.009657461594814176,-0.04731491979533098
601,AMZN,shift_-30,-30,-0.007982313032134591,-0.06576274720001052
601,AMZN,shift_+30,30,0.009359271259146817,-0.005913134200483894
601,AMZN,shift_+60,60,0.07623043735258483,0.04420031941005775
601,AMZN,random_placebo_0,-67,0.001985314782208647,-0.02555537537344188
601,AMZN,random_placebo_1,-792,-0.019992333643302662,-0.0341354282892784
601,AMZN,random_placebo_2,-628,-0.0015427271935497533,0.0327633944403638
602,AAPL,treated,0,-0.024290534061647273,-0.0064123010343950515
602,AAPL,shift_-90,-90,0.04296508315524861,0.0459724332352216
602,AAPL,shift_-60,-60,-0.022295115346556815,-0.044266873059516154
602,AAPL,shift_+30,30,0.03455656504815363,0.06681271697462288
602,AAPL,shift_+60,60,0.012975937567954787,0.06663962600392348
602,AAPL,shift_+90,90,-0.004543565504480318,0.00014187995433601053
602,AAPL,random_placebo_0,-295,0.03072907173636774,0.10131834464691303
602,AAPL,random_placebo_1,-437,0.014643652604709345,0.0842521880641427
602,AAPL,random_placebo_2,-714,0.006537790679477906,0.007579123788587827
603,AMZN,treated,0,-0.01829807129477201,-0.028789613425739602
603,AMZN,shift_-90,-90,-0.009526085282322239,0.0835745485227748
603,AMZN,shift_-60,-60,0.003018886913685459,0.043349717427574985
603,AMZN,shift_-30,-30,-0.03892479807199256,-0.07796734660400706
603,AMZN,shift_+30,30,0.023197697520414007,0.06836567652015435
603,AMZN,shift_+60,60,0.022888966183374215,0.03832105358157967
603,AMZN,random_placebo_0,-247,0.02990676145816129,0.005658109822116897
603,AMZN,random_placebo_1,-230,0.02365914344673925,-0.015403736282745273
603,AMZN,random_placebo_2,-1197,0.0345080927899325,0.12014913234013247
604,PYPL,treated,0,0.0316827866181455,0.068449354299154
604,PYPL,shift_-90,-90,-0.003640349879710625,0.04941770313689853
604,PYPL,shift_-60,-60,-0.04581152786275011,-0.01567993717292626
604,PYPL,shift_-30,-30,-0.029135366299904097,-0.07157237611957257
604,PYPL,shift_+30,30,-0.002451164841000386,-0.036652672352569526
604,PYPL,shift_+60,60,-0.005823594009139121,-0.08746761288107008
604,PYPL,shift_+90,90,0.029758317361755937,0.0411141880299144
604,PYPL,random_placebo_0,-944,-0.0021112522346553586,0.02435456142579684
604,PYPL,random_placebo_1,379,-0.029485777643864397,-0.01770933794220575
604,PYPL,random_placebo_2,-357,0.0570049816700291,-0.06914070125394156
605,PYPL,treated,0,0.0316827866181455,0.068449354299154
605,PYPL,shift_-90,-90,-0.003640349879710625,0.04941770313689853
605,PYPL,shift_-60,-60,-0.04581152786275011,-0.01567993717292626
605,PYPL,shift_-30,-30,-0.029135366299904097,-0.07157237611957257
605,PYPL,shift_+30,30,-0.002451164841000386,-0.036652672352569526
605,PYPL,shift_+60,60,-0.005823594009139121,-0.08746761288107008
605,PYPL,shift_+90,90,0.029758317361755937,0.0411141880299144
605,PYPL,random_placebo_0,213,-0.005267220396810046,0.11810393504267136
605,PYPL,random_placebo_1,-543,-0.01553680609903485,-0.0591961736859179
605,PYPL,random_placebo_2,-450,-0.04496439936175245,-0.3447224939053516
606,GOOGL,treated,0,0.009035784645682221,0.1442169182200388
606,GOOGL,shift_-90,-90,-0.026322449727070096,-0.023541079262768383
606,GOOGL,shift_-60,-60,0.04069888627961782,0.09134366013787565
606,GOOGL,shift_-30,-30,0.017141950916735427,0.15459043924297422
606,GOOGL,shift_+60,60,0.02662786014270324,0.06862145684602439
606,GOOGL,random_placebo_0,-1417,-0.016099886769478933,0.005415529487444393
606,GOOGL,random_placebo_1,67,-0.01052673381191771,-0.06225760778140421
606,GOOGL,random_placebo_2,-908,0.016957702850590728,0.038647695331581744
607,META,treated,0,0.004084648496825882,-0.1208080670312911
607,META,shift_-90,-90,0.056259711508924726,0.09490723759259234
607,META,shift_-60,-60,-0.017365541923210714,0.0672053203366314
607,META,shift_-30,-30,-0.020722888868782152,-0.021398417132922454
607,META,random_placebo_0,-577,0.011876507562356142,0.02966406500914842
607,META,random_placebo_1,-228,0.003492314256185569,0.06203803242421935
607,META,random_placebo_2,-1482,0.015457550827424171,-0.014586505589239351
608,AMD,treated,0,0.05128184137703107,0.0828037051764039
608,AMD,shift_-90,-90,0.01871739111041304,-0.12255368813720724
608,AMD,shift_-60,-60,-0.04191023351638734,0.03165789886248427
608,AMD,shift_-30,-30,0.0210433778128315,-0.023865432235007478
608,AMD,shift_+30,30,0.00969424063980151,0.042203843934049745
608,AMD,shift_+60,60,-0.0781639276686864,-0.12858460717302478
608,AMD,shift_+90,90,-0.03542942331444332,-0.07654481578551298
608,AMD,random_placebo_0,-169,-0.0334226705927424,0.16716418953900924
608,AMD,random_placebo_1,269,-0.10086333142252768,-0.06840931552856078
608,AMD,random_placebo_2,-78,-0.0521024918170252,-0.10001709527204239
609,NVDA,treated,0,-0.016062279005156888,0.05496628457452957
609,NVDA,shift_-60,-60,-0.02729653775712093,0.2938088120953919
609,NVDA,shift_-30,-30,-0.06548465335728304,-0.1343222566183606
609,NVDA,shift_+30,30,-0.040232796133332194,0.11639222214181544
609,NVDA,shift_+60,60,-0.0295640909542898,-0.07093183521376989
609,NVDA,shift_+90,90,-0.05254936591746373,0.015881963194445348
609,NVDA,random_placebo_0,349,0.01777594417069772,0.015242086429640533
609,NVDA,random_placebo_1,-391,0.0899450342434247,0.3617777180645487
609,NVDA,random_placebo_2,-702,0.01844019968985422,0.34152092894638564
610,AMZN,treated,0,-0.05155918485980493,-0.11548943988148708
610,AMZN,shift_-90,-90,-0.01290653500136063,-0.007087626754517684
610,AMZN,shift_-60,-60,-0.03107124492491642,-0.017328711163740573
610,AMZN,shift_-30,-30,-0.010235666632757878,0.03747116198176381
610,AMZN,shift_+30,30,-0.04755240032970243,0.04707542472047321
610,AMZN,shift_+60,60,0.011140133433930277,0.08209572693318634
610,AMZN,shift_+90,90,-0.06248360005351694,0.07877699769615476
610,AMZN,random_placebo_0,140,0.015741452635775754,-0.09108128648978864
610,AMZN,random_placebo_1,-755,-0.035743926449156915,-0.13042169483717359
610,AMZN,random_placebo_2,249,0.0026645174459343224,-0.010472541819090075
611,GOOGL,treated,0,-0.045340515369758916,-0.09783493912760821
611,GOOGL,shift_-90,-90,-0.042713147250542316,0.09209037760009764
611,GOOGL,shift_-60,-60,0.007636172285005793,0.05264623013866432
611,GOOGL,shift_-30,-30,-0.007302838370955356,0.0183321209488998
611,GOOGL,shift_+30,30,-0.01395040034055095,-0.02903694958047287
611,GOOGL,shift_+60,60,-0.037425104171827095,0.027067496777167577
611,GOOGL,shift_+90,90,-0.045817762160132336,0.09869184242176532
611,GOOGL,random_placebo_0,-1202,-0.008672848211135342,0.024669666909096
611,GOOGL,random_placebo_1,83,0.03496237506018529,-0.03486604099642565
611,GOOGL,random_placebo_2,80,0.00890889691662422,-0.05931219950781186
612,GOOGL,treated,0,-0.0011358727723160822,
612,GOOGL,shift_-60,-60,0.012542766956496365,-0.06965530491197336
612,GOOGL,random_placebo_0,-947,-0.042363717107317234,-0.07398612370201574
612,GOOGL,random_placebo_1,-734,0.036474023880639805,0.008069584648380923
612,GOOGL,random_placebo_2,-1450,-0.009100763391493238,-0.0565057383695442
613,AMZN,treated,0,0.001509174696985971,-0.012508158803147928
613,AMZN,shift_-90,-90,-0.0024055373853871798,-0.0007477001810393125
613,AMZN,shift_-60,-60,0.010066381748251585,-0.009563358386618592
613,AMZN,shift_-30,-30,-0.006443025604265795,-0.011695020635453801
613,AMZN,shift_+30,30,0.01650146079203374,0.06297565294810803
613,AMZN,shift_+90,90,-0.014645103266206494,-0.00940946731777803
613,AMZN,random_placebo_0,-1012,0.0942693009047002,0.11981976026747443
613,AMZN,random_placebo_1,-136,-0.01384340912841564,0.059761080795384225
613,AMZN,random_placebo_2,381,0.034011089150392526,0.015043563621892186
614,AMD,treated,0,0.014564181339259186,0.48296953878238735
614,AMD,shift_-90,-90,-0.0009045225894290798,0.024892795535015777
614,AMD,shift_-60,-60,-0.0621731638494768,0.16768547841980852
614,AMD,shift_-30,-30,0.017670270809385435,-0.11869279684833478
614,AMD,shift_+30,30,-0.05757003722053877,-0.16275358790942074
614,AMD,shift_+60,60,0.0110096063394034,0.086482318743625
614,AMD,random_placebo_0,-213,-0.018463377296235484,-0.10316684612474103
614,AMD,random_placebo_1,-1368,0.096862628427131,0.015418909167894235
614,AMD,random_placebo_2,-220,-0.0046151663252176345,-0.05671566681437601
615,NVDA,treated,0,-0.0048467372948244325,-0.020016707389010402
615,NVDA,shift_-90,-90,0.024008069404046095,0.0872478840727633
615,NVDA,shift_-60,-60,0.005852872834779976,0.09920276640613124
615,NVDA,shift_-30,-30,-0.02213975051846473,-0.08599081918691331
615,NVDA,shift_+60,60,0.048267910120330715,0.026033575001966236
615,NVDA,random_placebo_0,-965,0.06401356223022203,0.007796748384236052
615,NVDA,random_placebo_1,-801,0.13221697271375366,0.07454668893064342
615,NVDA,random_placebo_2,-177,-0.09612829744635831,-0.15727009318991303
616,SOFI,treated,0,0.11072611682065814,-0.14335599074874827
616,SOFI,shift_-90,-90,-0.053854081651417696,-0.10356184476557573
616,SOFI,shift_-60,-60,-0.019748351711623036,-0.25224513858752706
616,SOFI,random_placebo_0,-714,0.2268966217952062,0.023903956910692026
616,SOFI,random_placebo_1,-970,-0.08303467950624477,-0.18608981041873118
616,SOFI,random_placebo_2,-401,-0.029025518421991414,0.013010283949320023
617,TSLA,treated,0,-0.14671000753520969,-0.11655993000497367
617,TSLA,shift_-60,-60,-0.05782537657513798,0.05927295492890616
617,TSLA,shift_-30,-30,-0.02358911917309614,-0.03409949069927709
617,TSLA,shift_+30,30,-0.053127494104740824,-0.12205681308854299
617,TSLA,shift_+60,60,-0.08332676382024629,0.05530864499661181
617,TSLA,shift_+90,90,-0.023043898224449855,0.08532625859131304
617,TSLA,random_placebo_0,-902,-0.008038322914894924,0.5917209525406895
617,TSLA,random_placebo_1,-939,-0.034900239386597365,-0.030519763494000873
617,TSLA,random_placebo_2,-615,-0.049601278687761985,0.036337065075660924
618,PYPL,treated,0,-0.07170222585243757,-0.13894098686954504
618,PYPL,shift_-90,-90,0.023567348828610557,-0.040379864944005694
618,PYPL,shift_-60,-60,-0.03331939262583394,-0.04155095582626145
618,PYPL,shift_-30,-30,0.00032138888841104496,0.009036409259227218
618,PYPL,shift_+30,30,0.0036582957561677176,0.07233435029677326
618,PYPL,shift_+60,60,0.011555184395253049,-0.044722256626862134
618,PYPL,shift_+90,90,0.024332642504581115,-0.08724715824204687
618,PYPL,random_placebo_0,-848,-0.06959167946132361,-0.02734664670707032
618,PYPL,random_placebo_1,283,0.0010550519040576356,-0.04796774571522522
618,PYPL,random_placebo_2,-219,-0.0058726169485601165,-0.044686437572434734
619,TSLA,treated,0,0.021500342786428206,-0.16484951331920417
619,TSLA,shift_-90,-90,-0.13305555773793998,-0.1868457756556665
619,TSLA,shift_-60,-60,0.006009234852216716,0.040938802526482077
619,TSLA,shift_-30,-30,-0.07925458697955456,-0.24479850925896707
619,TSLA,shift_+30,30,0.0519162646565553,0.12402406570946956
619,TSLA,shift_+90,90,0.11595022005941535,-0.051338793169826036
619,TSLA,random_placebo_0,-334,0.026305131133856907,-0.27140616468627066
619,TSLA,random_placebo_1,-88,-0.12904555082210722,-0.09412330122777302
619,TSLA,random_placebo_2,204,0.07338498294664741,0.04001541280146981
620,AMD,treated,0,-0.01364784330151847,-0.15890320767088228
620,AMD,shift_-90,-90,0.08669874440646574,0.14829989451794234
620,AMD,shift_-60,-60,-0.03298113053663665,-0.10278675867593579
620,AMD,shift_-30,-30,-0.004907586007533826,0.4763474473267566
620,AMD,random_placebo_0,-425,-0.0006644987415975745,0.007783820915199247
620,AMD,random_placebo_1,-1231,-0.04187496801666368,-0.025100413935251642
620,AMD,random_placebo_2,-636,-0.02242784746043902,0.1381009272217777
621,GOOGL,treated,0,-0.05720503348512773,-0.023694014403719876
621,GOOGL,shift_-90,-90,0.08488498895552055,0.1039717221106714
621,GOOGL,shift_-60,-60,0.012267411552039142,0.033125888156563144
621,GOOGL,shift_+30,30,0.008580921992961676,-0.0044732112457728235
621,GOOGL,shift_+60,60,-0.05721972623307414,0.01579102831655499
621,GOOGL,shift_+90,90,0.027574300918641437,0.10895474164450336
621,GOOGL,random_placebo_0,-618,0.0019391442256938562,0.018122770426780788
621,GOOGL,random_placebo_1,341,-0.0026079835291688003,-0.071926357806537
