event_id,creator,treated_ticker,placebo_ticker,event_date,treated_bhar_5d,placebo_bhar_5d,diff_treated_minus_placebo,top5_matched
411,The Investor Channel,GOOGL,XYZ,2023-11-13,-0.00046960176542953924,0.10740606705299838,-0.10787566881842792,False
412,Couch Investor,GOOGL,AMC,2025-10-16,-0.010389750031267742,-0.024104829621584223,0.013715079590316481,False
413,Couch Investor,GOOGL,ROKU,2025-10-16,-0.010389750031267742,0.01411299605027172,-0.02450274608153946,False
414,Couch Investor,GOOGL,CRM,2025-10-16,-0.010389750031267742,0.019956524298875067,-0.03034627433014281,False
415,Couch Investor,AMZN,TSLA,2025-10-16,0.014034655668509144,0.03035158980880648,-0.016316934140297334,True
416,Couch Investor,TSLA,NVDA,2025-09-19,0.036465495237700485,0.011436273274228026,0.02502922196347246,True
417,"Mark Roussin, CPA",TSLA,NVDA,2024-07-25,-0.023935371240329073,-0.03588599129587511,0.011950620055546035,True
418,Couch Investor,PYPL,MSFT,2025-10-08,-0.09525768562248182,-0.00996259264399546,-0.08529509297848636,False
419,"Parkev Tatevosian, CFA",NFLX,SOFI,2026-04-15,-0.1504436356489509,-0.0017321404165731025,-0.1487114952323778,False
420,"Parkev Tatevosian, CFA",NFLX,UBER,2026-04-15,-0.1504436356489509,-0.03809929843079218,-0.11234433721815873,False
421,"Mark Roussin, CPA",NVDA,AMD,2024-07-18,-0.04697152271746485,-0.08623975957630425,0.0392682368588394,True
422,Daniel Pronk,NFLX,CRM,2021-09-13,0.0014466942940882799,0.04114066996943533,-0.03969397567534705,False
423,Daniel Pronk,NFLX,DIS,2021-09-13,0.0014466942940882799,-0.009469649230573918,0.010916343524662198,False
424,Daniel Pronk,AMZN,AAPL,2021-09-13,-0.004375403685407342,-0.01923288222256958,0.014857478537162239,True
425,Daniel Pronk,META,XYZ,2021-09-13,-0.030304261979050562,0.03935767662144529,-0.06966193860049585,False
426,"Mark Roussin, CPA",GOOGL,XYZ,2024-05-09,0.00845004932585236,-0.03618794447118645,0.04463799379703881,False
427,"Mark Roussin, CPA",AAPL,AMD,2024-05-09,0.01356859621753248,0.05075111919902531,-0.03718252298149283,True
428,"Mark Roussin, CPA",MSFT,META,2024-05-09,0.0064897538295110024,-0.020985714467338434,0.027475468296849437,False
429,Couch Investor,AMD,TSLA,2025-11-04,-0.061602090684571786,-0.021936485315438237,-0.03966560536913355,True
430,Couch Investor,AMD,NVDA,2025-11-04,-0.061602090684571786,-0.039324397916048914,-0.022277692768522872,True
431,Couch Investor,AMD,AAPL,2025-11-04,-0.061602090684571786,0.008789377995603642,-0.07039146868017543,True
432,Couch Investor,AMD,AMZN,2025-11-04,-0.061602090684571786,-0.012374523172137386,-0.0492275675124344,True
433,"Parkev Tatevosian, CFA",UBER,DIS,2026-04-01,-0.036255816690132114,-0.0041995612408403105,-0.032056255449291804,False
434,Jose Najarro Stocks,META,NFLX,2025-11-25,-0.007827736893382564,-0.01735500005132462,0.009527263157942056,False
435,The Investor Channel,AMZN,AMD,2024-03-22,0.00991784259727213,0.01871739111041304,-0.008799548513140909,True
436,The Investor Channel,MSFT,PLTR,2024-03-22,-0.011548738462653585,-0.05641311935665949,0.044864380894005906,False
437,The Investor Channel,TSLA,AMZN,2024-03-22,0.02387549660586763,0.00991784259727213,0.0139576540085955,True
438,The Investor Channel,AMZN,AAPL,2024-02-23,0.008612742996454426,-0.025514727215015798,0.03412747021147022,True
439,The Investor Channel,MSFT,PYPL,2024-02-23,0.0027295150932411527,0.013481149948974203,-0.01075163485573305,False
440,The Investor Channel,TSLA,AAPL,2024-02-23,0.04573616178024764,-0.025514727215015798,0.07125088899526344,True
441,Dividendology,AAPL,NVDA,2025-03-13,-0.004436022489373359,7.4951427051495045e-06,-0.004443517632078509,True
442,Dividendology,AAPL,AMD,2025-03-13,-0.004436022489373359,0.06652366929887821,-0.07095969178825157,True
443,"Mark Roussin, CPA",NVDA,TSLA,2024-09-09,0.0668595225219355,0.018527675555669587,0.04833184696626591,True
444,The Investor Channel,AMZN,AMD,2023-10-27,0.026552442134830656,0.10559276166979736,-0.07904031953496671,True
445,Jose Najarro Stocks,NVDA,AMD,2025-10-08,-0.03727599211037347,0.02470140606622717,-0.06197739817660064,True
446,"Mark Roussin, CPA",AMZN,TSLA,2024-05-02,-0.004101445336277321,-0.07464259097730352,0.0705411456410262,True
447,"Mark Roussin, CPA",TSLA,AMD,2024-05-02,-0.07464259097730352,0.01264604918493295,-0.08728864016223647,True
448,Couch Investor,NVDA,AMZN,2025-10-09,-0.04020151001351813,-0.04259393800077471,0.0023924279872565846,True
449,Couch Investor,CRM,UBER,2025-10-09,0.01840529570800764,-0.02057575503441622,0.03898105074242386,False
450,Couch Investor,TSLA,AMD,2025-10-09,8.441812598314336e-05,0.022845039405160694,-0.02276062127917755,True
451,Couch Investor,UBER,SOFI,2025-10-09,-0.02057575503441622,-0.04935209376964589,0.028776338735229667,False
452,The Investor Channel,AAPL,AMZN,2024-02-12,-0.021445497536950353,-0.02209744476943465,0.0006519472324842956,True
453,The Investor Channel,AMZN,TSLA,2024-02-12,-0.02209744476943465,0.03834964601068569,-0.06044709078012034,True
454,The Investor Channel,NVDA,AMD,2024-02-12,-0.030276505594952763,-0.02775814230456275,-0.0025183632903900133,True
455,The Investor Channel,TSLA,AAPL,2024-02-12,0.03834964601068569,-0.021445497536950353,0.05979514354763604,True
456,The Investor Channel,TSLA,AMD,2024-02-12,0.03834964601068569,-0.02775814230456275,0.06610778831524844,True
457,"Parkev Tatevosian, CFA",AMD,AAPL,2026-04-14,0.10148833426797554,0.014506051524503238,0.0869822827434723,True
458,"Parkev Tatevosian, CFA",AMD,AMZN,2026-04-14,0.10148833426797554,-0.010278474627511525,0.11176680889548707,True
459,"Mark Roussin, CPA",NVDA,AMZN,2024-06-27,-0.0002962245059623392,-0.004269452503491644,0.003973227997529305,True
460,"Mark Roussin, CPA",AMZN,TSLA,2024-08-22,-0.026596558589833008,-0.02462104962893752,-0.001975508960895489,True
461,"Mark Roussin, CPA",AMZN,TSLA,2024-08-22,-0.026596558589833008,-0.02462104962893752,-0.001975508960895489,True
462,"Mark Roussin, CPA",AMZN,TSLA,2024-08-22,-0.026596558589833008,-0.02462104962893752,-0.001975508960895489,True
463,"Mark Roussin, CPA",GOOGL,AMC,2024-08-22,-0.016161505490944195,-0.024154413156196375,0.00799290766525218,False
464,Dividendology,MSFT,PLTR,2025-03-18,0.0015258723272184582,0.12149130924803231,-0.11996543692081385,False
465,"Parkev Tatevosian, CFA",NVDA,TSLA,2026-03-30,0.03516389267664688,-0.06740985152066303,0.10257374419730991,True
466,The Investor Channel,NVDA,AMZN,2024-01-22,0.030946145826876492,0.02569043114421765,0.005255714682658841,True
467,"Parkev Tatevosian, CFA",TSLA,AMZN,2026-04-01,-0.1311298523953487,0.07195688783610787,-0.20308674023145656,True
468,Dividendology,GOOGL,NFLX,2025-05-09,0.0350754753739595,-0.007911244992683919,0.042986720366643416,False
469,"Mark Roussin, CPA",NVDA,AMZN,2024-08-29,-0.09330104258950744,0.02797855705456509,-0.12127959964407253,True
470,Jose Najarro Stocks,AMD,TSLA,2025-10-06,0.07515296339046496,-0.025518718450242228,0.10067168184070718,True
471,The Investor Channel,AMZN,NVDA,2024-05-13,-0.03380606184756385,0.030897443458179685,-0.06470350530574354,True
472,Jose Najarro Stocks,META,COIN,2025-11-26,0.037135441256194834,0.0273383141088821,0.009797127147312734,False
473,"Mark Roussin, CPA",AMZN,AMD,2024-07-22,0.021391668418643706,-0.0855884545742287,0.1069801229928724,True
474,"Mark Roussin, CPA",AMZN,AMD,2024-07-22,0.021391668418643706,-0.0855884545742287,0.1069801229928724,True
475,"Mark Roussin, CPA",AMZN,NVDA,2024-06-07,-0.019895643532949814,0.07459370271422716,-0.09448934624717698,True
476,The Investor Channel,NVDA,AAPL,2023-11-21,-0.03907675252085552,-0.009618073936625948,-0.02945867858422957,True
477,The Investor Channel,NVDA,AAPL,2023-11-21,-0.03907675252085552,-0.009618073936625948,-0.02945867858422957,True
478,Daniel Pronk,META,UBER,2022-02-17,0.011757221359052439,-0.0220210296076242,0.03377825096667664,False
479,Daniel Pronk,META,NFLX,2022-02-17,0.011757221359052439,0.009102405738073971,0.002654815620978468,False
480,Daniel Pronk,META,SOFI,2022-02-17,0.011757221359052439,-0.12555233191546733,0.13730955327451977,False
481,Daniel Pronk,META,XYZ,2022-02-17,0.011757221359052439,0.15031531199615178,-0.13855809063709934,False
482,Daniel Pronk,META,CRM,2022-02-17,0.011757221359052439,0.03871542908087311,-0.02695820772182067,False
483,Daniel Pronk,DIS,HOOD,2023-09-01,0.016851781507958297,-0.018229482236753247,0.035081263744711544,False
484,Daniel Pronk,DIS,SOFI,2023-09-01,0.016851781507958297,0.018587085822167504,-0.0017353043142092073,False
485,Daniel Pronk,DIS,GOOGL,2023-09-01,0.016851781507958297,0.015360548931259155,0.0014912325766991419,False
486,"Parkev Tatevosian, CFA",GOOGL,AMC,2026-03-27,0.05432290521214833,0.287141601928554,-0.23281869671640565,False
487,The Investor Channel,TSLA,AMZN,2024-03-01,-0.13251826358946728,-0.01390023877724389,-0.11861802481222339,True
488,The Investor Channel,TSLA,AAPL,2024-03-01,-0.13251826358946728,-0.04750177111263432,-0.08501649247683296,True
489,The Investor Channel,AAPL,NVDA,2024-03-01,-0.04750177111263432,0.06604841948779394,-0.11355019060042826,True
490,The Investor Channel,NFLX,DIS,2024-03-01,-0.02124088120190859,-0.012356636282976341,-0.00888424491893225,False
491,"Mark Roussin, CPA",CRM,META,2024-07-29,-0.02545767851541858,0.07177622251032922,-0.0972339010257478,False
492,Dividendology,GOOGL,SOFI,2025-03-31,0.04731745835650447,-0.05385338844191667,0.10117084679842114,False
493,Daniel Pronk,GOOGL,META,2022-05-26,0.04970250646165919,-0.01733941007564377,0.06704191653730296,False
494,Daniel Pronk,GOOGL,HOOD,2022-05-26,0.04970250646165919,-0.02475725909534543,0.07445976555700462,False
495,Daniel Pronk,GOOGL,UBER,2022-05-26,0.04970250646165919,0.03255066420184294,0.017151842259816252,False
496,The Investor Channel,AMZN,AMD,2024-01-05,0.045861592376078564,0.03886294206231389,0.006998650313764676,True
497,The Investor Channel,AAPL,NVDA,2024-01-16,0.041989860784905186,0.04100864488023559,0.0009812159046695967,True
498,The Investor Channel,MSFT,NFLX,2024-01-16,0.001204595255290375,0.0018454381956929389,-0.000640842940402564,False
499,The Investor Channel,AAPL,NVDA,2024-05-08,0.015261224642048932,0.022309757957601706,-0.007048533315552774,True
500,Jose Najarro Stocks,AMD,AAPL,2025-10-13,0.09908456402159804,0.046413146679147754,0.05267141734245029,True
501,Jose Najarro Stocks,AMD,TSLA,2025-10-13,0.09908456402159804,0.013993213029356522,0.08509135099224152,True
502,The Investor Channel,MSFT,PYPL,2023-12-22,-0.007793061409377744,-0.0040336540014230815,-0.0037594074079546624,False
503,The Investor Channel,NVDA,AMD,2023-12-22,-0.01144613196729849,-0.005195382600639009,-0.0062507493666594804,True
504,The Investor Channel,GOOGL,COIN,2024-04-25,0.06501824601522621,0.020375017415499075,0.044643228599727136,False
505,The Investor Channel,AAPL,NVDA,2024-05-03,-0.01912401851203871,-0.006413123196011172,-0.012710895316027537,True
506,The Investor Channel,TSLA,NVDA,2024-05-03,-0.0888808930006647,-0.006413123196011172,-0.08246776980465353,True
507,Couch Investor,MSFT,HOOD,2025-10-30,-0.040508126043564796,-0.06559389287454453,0.02508576683097974,False
508,Couch Investor,GOOGL,COIN,2025-10-30,0.025620614963309696,-0.0873329113892265,0.1129535263525362,False
509,Couch Investor,META,PLTR,2025-10-30,-0.05731265192465829,-0.08622785303179448,0.02891520110713619,False
510,Couch Investor,META,MSFT,2025-10-30,-0.05731265192465829,-0.040508126043564796,-0.01680452588109349,False
511,Couch Investor,NVDA,AMD,2025-10-30,-0.05899172675097386,-0.053254437470416915,-0.005737289280556945,True
512,Daniel Pronk,GOOGL,XYZ,2021-04-01,0.038993849820330606,0.1128788672231622,-0.0738850174028316,False
513,Daniel Pronk,GOOGL,ROKU,2021-04-01,0.038993849820330606,0.09866245756472436,-0.059668607744393753,False
514,Daniel Pronk,AAPL,AMD,2021-04-01,0.05414206019093126,-0.006564130885739594,0.06070619107667086,True
515,The Investor Channel,META,MSFT,2023-10-27,0.0017588534961305857,0.011242860581522018,-0.009484007085391433,False
516,The Investor Channel,AMZN,AMD,2023-10-27,0.026552442134830656,0.10559276166979736,-0.07904031953496671,True
517,The Investor Channel,AMZN,TSLA,2023-10-27,0.026552442134830656,0.00260686505484764,0.023945577079983016,True
518,"Value Investing with Sven Carlin, Ph.D.",AAPL,TSLA,2025-12-19,-0.010338233750750936,-0.05547178477254,0.045133551021789065,True
519,"Value Investing with Sven Carlin, Ph.D.",AAPL,AMZN,2025-12-19,-0.010338233750750936,0.010093810138252834,-0.02043204388900377,True
520,Couch Investor,NVDA,AMD,2025-11-04,-0.039324397916048914,-0.061602090684571786,0.022277692768522872,True
521,Couch Investor,NVDA,TSLA,2025-11-04,-0.039324397916048914,-0.021936485315438237,-0.017387912600610678,True
522,Couch Investor,META,MSFT,2025-11-04,-0.011874640089406197,-0.022477370954033793,0.010602730864627596,False
523,Couch Investor,GOOGL,PLTR,2025-11-04,0.038122216319580904,-0.010338709269484658,0.04846092558906556,False
524,Jose Najarro Stocks,AMD,AMZN,2025-09-29,0.25050817419099336,-0.017664844000803592,0.26817301819179695,True
525,"Mark Roussin, CPA",AAPL,NVDA,2024-03-14,-0.026651630859502395,0.022466045811355917,-0.04911767667085831,True
526,"Mark Roussin, CPA",NVDA,AAPL,2024-03-14,0.022466045811355917,-0.026651630859502395,0.04911767667085831,True
527,The Investor Channel,AAPL,TSLA,2023-11-02,0.020106731985637172,-0.046187206654176194,0.06629393863981337,True
528,The Investor Channel,AAPL,NVDA,2023-11-02,0.020106731985637172,0.07201121367869323,-0.05190448169305606,True
529,The Investor Channel,AAPL,AMZN,2023-11-02,0.020106731985637172,0.011173932464829228,0.008932799520807944,True
530,The Investor Channel,DIS,HOOD,2023-11-02,0.07749379496793152,-0.17065218367327295,0.24814597864120447,False
531,"Parkev Tatevosian, CFA",MSFT,ROKU,2026-04-13,0.05470702110106207,0.11617936406270823,-0.061472342961646165,False
533,"Value Investing with Sven Carlin, Ph.D.",AAPL,TSLA,2026-01-02,-0.05890554664140424,-0.00011279236315342445,-0.058792754278250814,True
534,The Investor Channel,AMZN,TSLA,2024-01-26,0.0655127069943593,0.011191318757685975,0.05432138823667332,True
535,The Investor Channel,NVDA,TSLA,2024-01-26,0.06980067779209742,0.011191318757685975,0.058609359034411446,True
536,The Investor Channel,NVDA,TSLA,2024-01-26,0.06980067779209742,0.011191318757685975,0.058609359034411446,True
537,The Investor Channel,MSFT,SOFI,2024-01-26,0.003809363859780923,0.01988232343975671,-0.016072959579975787,False
538,"Parkev Tatevosian, CFA",AMZN,AAPL,2026-04-09,0.03670297433159253,-0.02081828729584223,0.05752126162743476,True
539,Couch Investor,AMD,AAPL,2025-09-18,0.02481552892549188,0.08343227236259243,-0.05861674343710055,True
540,Daniel Pronk,AMZN,AAPL,2020-07-13,-0.0002008142194354079,5.32597517346467e-05,-0.0002540739711700546,True
541,Daniel Pronk,AMZN,TSLA,2020-07-13,-0.0002008142194354079,0.06737379065966276,-0.06757460487909817,True
542,Couch Investor,AMZN,AAPL,2025-09-29,-0.017664844000803592,-0.0030659729031270455,-0.014598871097676547,True
543,"Parkev Tatevosian, CFA",NVDA,AAPL,2026-04-16,-0.003173486499052691,0.028401918309302943,-0.031575404808355634,True
544,Daniel Pronk,GOOGL,AMC,2023-12-07,-0.06651421358105836,-0.04620128181040484,-0.02031293177065352,False
545,Jose Najarro Stocks,NVDA,AAPL,2025-10-03,0.000421366601079054,-0.025221892247570765,0.02564325884864982,True
546,The Investor Channel,AMZN,NVDA,2023-12-01,0.0002565082054086787,0.013538396954299259,-0.01328188874889058,True
547,Dividendology,AAPL,NVDA,2025-02-20,0.006800157541663188,-0.10096065050486558,0.10776080804652877,True
548,"Value Investing with Sven Carlin, Ph.D.",TSLA,AMD,2025-11-19,0.03018647657745066,-0.06737689406277314,0.0975633706402238,True
549,"Parkev Tatevosian, CFA",META,CRM,2026-04-13,0.024364734444055625,0.04485767045897293,-0.020492936014917307,False
550,Jose Najarro Stocks,NVDA,AMZN,2025-11-24,-0.025111883177451055,0.01683226186003073,-0.041944145037481784,True
551,Jose Najarro Stocks,NVDA,AAPL,2025-11-24,-0.025111883177451055,0.018079919934714805,-0.04319180311216586,True
552,Jose Najarro Stocks,MSFT,SOFI,2025-11-24,0.014614403089273642,0.05786645634647791,-0.04325205325720427,False
553,Jose Najarro Stocks,PYPL,COIN,2025-09-17,-0.016768650647386085,-0.0019185416116802578,-0.014850109035705827,False
554,Jose Najarro Stocks,META,DIS,2025-09-17,-0.024445538174265424,-0.028690553170489075,0.0042450149962236505,False
555,Daniel Pronk,AMZN,AAPL,2021-04-08,0.006192068769909964,0.01376649593879442,-0.007574427168884457,True
556,Daniel Pronk,GOOGL,XYZ,2021-04-08,-0.0025193853086817874,0.00023777649215039887,-0.0027571618008321863,False
557,Daniel Pronk,AAPL,NVDA,2021-04-08,0.01376649593879442,0.10914734386662017,-0.09538084792782575,True
558,"Mark Roussin, CPA",TSLA,AAPL,2024-07-05,-0.022726412214072123,0.008910156495519184,-0.031636568709591306,True
559,"Mark Roussin, CPA",NVDA,AMD,2024-07-05,0.017454382347319886,0.046840462598413124,-0.02938608025109324,True
560,"Mark Roussin, CPA",AMZN,TSLA,2024-07-05,-0.03719588025940035,-0.022726412214072123,-0.014469468045328227,True
561,"Mark Roussin, CPA",AAPL,TSLA,2024-07-05,0.008910156495519184,-0.022726412214072123,0.031636568709591306,True
562,"Parkev Tatevosian, CFA",HOOD,SOFI,2026-03-25,-0.031093207423905977,-0.0537538272749305,0.02266061985102452,False
563,"Parkev Tatevosian, CFA",HOOD,CRM,2026-03-25,-0.031093207423905977,0.025927181776124297,-0.057020389200030275,False
564,"Parkev Tatevosian, CFA",HOOD,GOOGL,2026-03-25,-0.031093207423905977,0.024610285790593767,-0.055703493214499744,False
565,The Investor Channel,GOOGL,COIN,2024-01-30,-0.05488825012272891,-0.09060903886128546,0.03572078873855655,False
566,The Investor Channel,GOOGL,MSFT,2024-01-30,-0.05488825012272891,-0.013881846081743365,-0.041006404040985545,False
567,"Parkev Tatevosian, CFA",TSLA,NVDA,2026-04-07,-0.002829708410229559,0.04991162908976099,-0.05274133749999055,True
568,Daniel Pronk,AMZN,TSLA,2021-07-19,0.004555636299916843,-0.02012643714158502,0.02468207344150186,True
569,Couch Investor,PYPL,SOFI,2025-10-15,-0.002630045887861643,-0.03392177669283336,0.03129173080497172,False
570,Couch Investor,GOOGL,NFLX,2025-10-15,-0.0013247174423278718,-0.0761891784200317,0.07486446097770383,False
571,Couch Investor,SOFI,CRM,2025-10-15,-0.03392177669283336,0.08083785745408867,-0.11475963414692203,False
572,The Investor Channel,NVDA,TSLA,2024-02-22,0.006165634881490023,0.021500342786428206,-0.015334707904938183,True
573,Couch Investor,PYPL,NFLX,2025-10-29,-0.008977831193622166,0.012499306447480985,-0.02147713764110315,False
574,Couch Investor,PYPL,HOOD,2025-10-29,-0.008977831193622166,-0.001750779248054335,-0.007227051945567831,False
575,Couch Investor,PYPL,DIS,2025-10-29,-0.008977831193622166,0.02443101695509442,-0.033408848148716586,False
576,Couch Investor,PYPL,CRM,2025-10-29,-0.008977831193622166,0.019122980041431537,-0.028100811235053702,False
577,Couch Investor,NVDA,AMZN,2025-10-29,-0.04286728956636765,0.10068037449370715,-0.1435476640600748,True
578,Daniel Pronk,MSFT,XYZ,2023-05-31,-0.0360770257865376,0.0760495063390847,-0.11212653212562229,False
579,Daniel Pronk,GOOGL,DIS,2023-05-31,-0.02383224351355373,0.03102094052269333,-0.05485318403624706,False
580,"Parkev Tatevosian, CFA",PLTR,GOOGL,2026-03-31,-0.07720751164797734,0.06401984703350005,-0.1412273586814774,False
581,Couch Investor,AMD,NVDA,2025-10-13,0.09908456402159804,-0.04261926310241848,0.14170382712401652,True
582,Dividend Bull,AMC,PLTR,2024-04-01,-0.053921597590104065,0.012712180359171099,-0.06663377794927516,False
583,Couch Investor,TSLA,AMZN,2025-09-30,-0.030564496645864025,0.005651888506325475,-0.0362163851521895,True
584,Jose Najarro Stocks,NVDA,AMZN,2025-09-15,0.02119792170481949,-0.02818934664846806,0.04938726835328755,True
585,Daniel Pronk,MSFT,CRM,2023-10-25,0.003613130541508802,0.02252300011494124,-0.018909869573432436,False
586,Daniel Pronk,MSFT,DIS,2023-10-25,0.003613130541508802,-0.006281975808792639,0.009895106350301441,False
587,Dividendology,NVDA,AAPL,2025-01-27,-0.012192598592668968,-0.005378832906422715,-0.006813765686246254,True
588,The Investor Channel,TSLA,AMZN,2024-04-26,0.070691882632125,0.030727059556038938,0.039964823076086065,True
589,The Investor Channel,AAPL,TSLA,2024-04-26,0.07720448991026663,0.070691882632125,0.0065126072781416244,True
590,The Investor Channel,AMZN,TSLA,2024-04-26,0.030727059556038938,0.070691882632125,-0.039964823076086065,True
591,The Investor Channel,NFLX,PYPL,2024-04-26,0.02630678578381529,-0.00990329688254965,0.03621008266636494,False
592,The Investor Channel,NVDA,AMD,2024-04-26,0.006051706412655955,-0.04916352790930101,0.05521523432195696,True
593,"Parkev Tatevosian, CFA",TSLA,AMZN,2026-04-16,-0.04871025986564337,0.011868767238705002,-0.06057902710434837,True
594,"Value Investing with Sven Carlin, Ph.D.",NVDA,AMD,2025-11-13,-0.004256025119632856,-0.14010927376885063,0.13585324864921777,True
595,"Parkev Tatevosian, CFA",ROKU,NFLX,2026-04-08,0.047183601649115614,0.04831175903027085,-0.001128157381155237,False
596,Couch Investor,MSFT,CRM,2025-10-07,-0.009570072327354961,0.010422275392821256,-0.019992347720176218,False
597,Couch Investor,PYPL,SOFI,2025-10-07,-0.0628833673211523,0.0007023093436523409,-0.06358567666480464,False
598,Couch Investor,NFLX,META,2025-10-07,0.030690746440198757,0.004084648496825882,0.026606097943372875,False
599,Couch Investor,AMD,TSLA,2025-10-07,0.04140679043879947,0.0014075193585412205,0.03999927108025825,True
600,Couch Investor,AMD,AAPL,2025-10-07,0.04140679043879947,-0.023662667134563775,0.06506945757336324,True
601,Couch Investor,AMZN,TSLA,2025-10-07,-0.014006220307811734,0.0014075193585412205,-0.015413739666352955,True
602,"Mark Roussin, CPA",AAPL,AMZN,2024-03-15,-0.024290534061647273,0.003191958524922489,-0.027482492586569762,True
603,"Mark Roussin, CPA",AMZN,AAPL,2025-03-26,-0.01829807129477201,0.017811403725573216,-0.03610947502034523,True
604,The Investor Channel,PYPL,NFLX,2023-11-01,0.0316827866181455,0.0046534284316623875,0.02702935818648311,False
605,The Investor Channel,PYPL,XYZ,2023-11-01,0.0316827866181455,0.2416037629416321,-0.2099209763234866,False
606,Couch Investor,GOOGL,XYZ,2025-10-07,0.009035784645682221,-0.0256430827015941,0.03467886734727632,False
607,Couch Investor,META,MSFT,2025-10-07,0.004084648496825882,-0.009570072327354961,0.013654720824180844,False
608,"Mark Roussin, CPA",AMD,AAPL,2024-08-01,0.05128184137703107,-0.000364867661662327,0.051646709038693395,True
609,"Mark Roussin, CPA",NVDA,AMD,2024-08-01,-0.016062279005156888,0.05128184137703107,-0.06734412038218796,True
610,"Mark Roussin, CPA",AMZN,AMD,2024-07-10,-0.05155918485980493,-0.12554112606899093,0.073981941209186,True
611,"Mark Roussin, CPA",GOOGL,MSFT,2024-07-10,-0.045340515369758916,-0.04094761117452428,-0.004392904195234637,False
612,"Parkev Tatevosian, CFA",GOOGL,PYPL,2026-04-16,-0.0011358727723160822,-0.010881712536843446,0.009745839764527364,False
613,The Investor Channel,AMZN,AMD,2024-02-02,0.001509174696985971,-0.04301349349064376,0.04452266818762973,True
614,Jose Najarro Stocks,AMD,AMZN,2025-09-22,0.014564181339259186,-0.01924758326880438,0.033811764608063566,True
615,Jose Najarro Stocks,NVDA,TSLA,2025-09-22,-0.0048467372948244325,0.02546603751703569,-0.03031277481186012,True
616,"Parkev Tatevosian, CFA",SOFI,META,2026-04-13,0.11072611682065814,0.024364734444055625,0.08636138237660251,False
617,The Investor Channel,TSLA,AMZN,2024-01-19,-0.14671000753520969,0.014010914850362433,-0.16072092238557212,True
618,The Investor Channel,PYPL,NFLX,2024-01-19,-0.07170222585243757,0.17079330110440316,-0.24249552695684073,False
619,Dividend Bull,TSLA,NVDA,2024-02-22,0.021500342786428206,0.006165634881490023,0.015334707904938183,True
620,Jose Najarro Stocks,AMD,AAPL,2025-10-28,-0.01364784330151847,0.021070031939849354,-0.034717875241367824,True
621,Daniel Pronk,GOOGL,UBER,2023-11-27,-0.05720503348512773,0.0409809742331817,-0.09818600771830943,False
622,The Investor Channel,NVDA,AMZN,2024-02-02,0.07642476903830842,0.001509174696985971,0.07491559434132244,True
623,The Investor Channel,AAPL,AMZN,2024-02-02,0.003582008968113559,0.001509174696985971,0.0020728342711275882,True
624,The Investor Channel,AMZN,NVDA,2024-02-02,0.001509174696985971,0.07642476903830842,-0.07491559434132244,True
625,Couch Investor,AMD,AAPL,2025-09-25,0.03548426636657376,-0.015962061535163663,0.05144632790173742,True
626,Couch Investor,PYPL,GOOGL,2025-10-01,0.13509285979079544,-0.008114555940967327,0.14320741573176277,False
627,Jose Najarro Stocks,TSLA,AMD,2025-09-15,0.047175678683513134,-0.020270680036203914,0.06744635871971705,True
628,Jose Najarro Stocks,TSLA,AMZN,2025-09-15,0.047175678683513134,-0.02818934664846806,0.0753650253319812,True
629,Jose Najarro Stocks,NVDA,AMZN,2025-09-15,0.02119792170481949,-0.02818934664846806,0.04938726835328755,True
630,Jose Najarro Stocks,NVDA,AAPL,2025-09-15,0.02119792170481949,0.07010600522610733,-0.04890808352128784,True
631,Couch Investor,NVDA,AMD,2025-11-03,-0.035067559339898025,-0.05757003722053877,0.022502477880640748,True
632,The Investor Channel,GOOGL,XYZ,2023-10-27,-0.001739962272426343,0.15792773437600172,-0.15966769664842806,False
633,The Investor Channel,AAPL,TSLA,2023-10-27,-0.008351219632406037,0.00260686505484764,-0.010958084687253677,True
634,The Investor Channel,DIS,UBER,2023-10-27,0.013891973897523169,0.09967322810501678,-0.0857812542074936,False
635,Daniel Pronk,GOOGL,MSFT,2022-08-23,-0.008919830876571,-0.014435633656851965,0.005515802780280965,False
636,Daniel Pronk,AMZN,TSLA,2023-10-27,0.026552442134830656,0.00260686505484764,0.023945577079983016,True
637,Couch Investor,PYPL,PLTR,2025-10-03,0.0327126125475774,0.037886634343152314,-0.005174021795574912,False
638,Couch Investor,NVDA,AMD,2025-10-03,0.000421366601079054,0.3292270705396074,-0.32880570393852837,True
639,Daniel Pronk,AAPL,TSLA,2021-05-04,-0.010108465054933902,-0.08033660342282523,0.07022813836789132,True
640,Couch Investor,SOFI,HOOD,2025-10-20,0.025259401796214886,0.05331381740016372,-0.028054415603948835,False
641,Couch Investor,META,UBER,2025-10-20,0.004706500513706358,0.008263137665593057,-0.003556637151886699,False
642,Couch Investor,PYPL,META,2025-10-20,-0.00559224851550888,0.004706500513706358,-0.010298749029215237,False
643,"Mark Roussin, CPA",AMZN,TSLA,2024-08-12,0.019071915504862424,0.0783599786948006,-0.05928806318993818,True
644,"Mark Roussin, CPA",GOOGL,PLTR,2024-08-12,-0.022404425514124027,0.056801421780997785,-0.07920584729512181,False
645,"Mark Roussin, CPA",AAPL,AMZN,2024-08-12,-0.010961710031725636,0.019071915504862424,-0.03003362553658806,True
646,"Mark Roussin, CPA",TSLA,AMZN,2024-08-12,0.0783599786948006,0.019071915504862424,0.05928806318993818,True
