event_id,ticker,creator,recommendation_type,event_date,horizon,model,alpha,top5_flag,low_lookahead_flag,duplicate_cluster_id,status
917,NFLX,Jose Najarro Stocks,buy,2026-01-14,1D,FF3,-0.001011,False,False,715,computed
917,NFLX,Jose Najarro Stocks,buy,2026-01-14,1D,FF5,0.002218,False,False,715,computed
917,NFLX,Jose Najarro Stocks,buy,2026-01-14,1D,Carhart,-0.002867,False,False,715,computed
917,NFLX,Jose Najarro Stocks,buy,2026-01-14,5D,SPY_adjusted,-0.054579,False,False,715,computed
917,NFLX,Jose Najarro Stocks,buy,2026-01-14,5D,FF3,-0.027254,False,False,715,computed
917,NFLX,Jose Najarro Stocks,buy,2026-01-14,5D,FF5,-0.031585,False,False,715,computed
917,NFLX,Jose Najarro Stocks,buy,2026-01-14,5D,Carhart,-0.032661,False,False,715,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,1D,SPY_adjusted,0.018627,True,False,716,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,1D,FF3,0.026492,True,False,716,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,1D,FF5,0.025456,True,False,716,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,1D,Carhart,0.022512,True,False,716,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,5D,SPY_adjusted,0.011281,True,False,716,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,5D,FF3,0.046787,True,False,716,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,5D,FF5,0.040679,True,False,716,computed
918,NVDA,Jose Najarro Stocks,buy,2026-01-14,5D,Carhart,0.035191,True,False,716,computed
919,MSFT,The Investor Channel,buy,2025-01-30,1D,SPY_adjusted,0.005491,False,False,717,computed
919,MSFT,The Investor Channel,buy,2025-01-30,1D,FF3,0.005112,False,False,717,computed
919,MSFT,The Investor Channel,buy,2025-01-30,1D,FF5,0.003101,False,False,717,computed
919,MSFT,The Investor Channel,buy,2025-01-30,1D,Carhart,0.004588,False,False,717,computed
919,MSFT,The Investor Channel,buy,2025-01-30,5D,SPY_adjusted,-0.000116,False,False,717,computed
919,MSFT,The Investor Channel,buy,2025-01-30,5D,FF3,0.005385,False,False,717,computed
919,MSFT,The Investor Channel,buy,2025-01-30,5D,FF5,0.010948,False,False,717,computed
919,MSFT,The Investor Channel,buy,2025-01-30,5D,Carhart,0.003212,False,False,717,computed
920,AAPL,Couch Investor,buy,2025-12-13,1D,SPY_adjusted,0.004556,True,True,718,computed
920,AAPL,Couch Investor,buy,2025-12-13,1D,FF3,0.005533,True,True,718,computed
920,AAPL,Couch Investor,buy,2025-12-13,1D,FF5,0.005277,True,True,718,computed
920,AAPL,Couch Investor,buy,2025-12-13,1D,Carhart,0.004849,True,True,718,computed
920,AAPL,Couch Investor,buy,2025-12-13,5D,SPY_adjusted,-0.020451,True,True,718,computed
920,AAPL,Couch Investor,buy,2025-12-13,5D,FF3,-0.025327,True,True,718,computed
920,AAPL,Couch Investor,buy,2025-12-13,5D,FF5,-0.024400,True,True,718,computed
920,AAPL,Couch Investor,buy,2025-12-13,5D,Carhart,-0.023984,True,True,718,computed
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,SPY_adjusted,0.043161,True,True,719,computed
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,FF3,,True,True,719,insufficient_estimation_window
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,FF5,,True,True,719,insufficient_estimation_window
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,Carhart,,True,True,719,insufficient_estimation_window
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,SPY_adjusted,0.082188,True,True,719,computed
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,FF3,,True,True,719,insufficient_estimation_window
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,FF5,,True,True,719,insufficient_estimation_window
921,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,Carhart,,True,True,719,insufficient_estimation_window
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,1D,SPY_adjusted,0.043161,True,True,719,computed
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,1D,FF3,,True,True,719,insufficient_estimation_window
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,1D,FF5,,True,True,719,insufficient_estimation_window
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,1D,Carhart,,True,True,719,insufficient_estimation_window
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,5D,SPY_adjusted,0.082188,True,True,719,computed
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,5D,FF3,,True,True,719,insufficient_estimation_window
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,5D,FF5,,True,True,719,insufficient_estimation_window
922,AMD,"Parkev Tatevosian, CFA",sell,2026-04-28,5D,Carhart,,True,True,719,insufficient_estimation_window
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,SPY_adjusted,0.043161,True,True,719,computed
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,FF3,,True,True,719,insufficient_estimation_window
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,FF5,,True,True,719,insufficient_estimation_window
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,1D,Carhart,,True,True,719,insufficient_estimation_window
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,SPY_adjusted,0.082188,True,True,719,computed
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,FF3,,True,True,719,insufficient_estimation_window
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,FF5,,True,True,719,insufficient_estimation_window
923,AMD,"Parkev Tatevosian, CFA",buy,2026-04-28,5D,Carhart,,True,True,719,insufficient_estimation_window
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,1D,SPY_adjusted,0.005671,False,False,720,computed
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,1D,FF3,0.009340,False,False,720,computed
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,1D,FF5,0.008536,False,False,720,computed
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,1D,Carhart,0.007490,False,False,720,computed
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,5D,SPY_adjusted,0.001787,False,False,720,computed
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,5D,FF3,-0.001711,False,False,720,computed
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,5D,FF5,-0.005847,False,False,720,computed
924,DIS,"Mark Roussin, CPA",sell,2025-05-21,5D,Carhart,-0.000237,False,False,720,computed
925,GOOGL,Dividendology,sell,2025-09-17,1D,SPY_adjusted,0.005346,False,True,721,computed
925,GOOGL,Dividendology,sell,2025-09-17,1D,FF3,0.006558,False,True,721,computed
925,GOOGL,Dividendology,sell,2025-09-17,1D,FF5,0.011682,False,True,721,computed
925,GOOGL,Dividendology,sell,2025-09-17,1D,Carhart,0.005884,False,True,721,computed
925,GOOGL,Dividendology,sell,2025-09-17,5D,SPY_adjusted,-0.015271,False,True,721,computed
925,GOOGL,Dividendology,sell,2025-09-17,5D,FF3,-0.021568,False,True,721,computed
925,GOOGL,Dividendology,sell,2025-09-17,5D,FF5,-0.017603,False,True,721,computed
925,GOOGL,Dividendology,sell,2025-09-17,5D,Carhart,-0.021956,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,1D,SPY_adjusted,0.005346,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,1D,FF3,0.006558,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,1D,FF5,0.011682,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,1D,Carhart,0.005884,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,5D,SPY_adjusted,-0.015271,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,5D,FF3,-0.021568,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,5D,FF5,-0.017603,False,True,721,computed
926,GOOGL,Dividendology,buy,2025-09-17,5D,Carhart,-0.021956,False,True,721,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,1D,SPY_adjusted,-0.020313,True,False,722,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,1D,FF3,-0.023143,True,False,722,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,1D,FF5,-0.017990,True,False,722,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,1D,Carhart,-0.020792,True,False,722,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,5D,SPY_adjusted,-0.022799,True,False,722,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,5D,FF3,-0.019875,True,False,722,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,5D,FF5,-0.014565,True,False,722,computed
927,AAPL,"Mark Roussin, CPA",buy,2025-03-12,5D,Carhart,-0.020427,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,1D,SPY_adjusted,-0.020313,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,1D,FF3,-0.023143,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,1D,FF5,-0.017990,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,1D,Carhart,-0.020792,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,5D,SPY_adjusted,-0.022799,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,5D,FF3,-0.019875,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,5D,FF5,-0.014565,True,False,722,computed
928,AAPL,"Mark Roussin, CPA",sell,2025-03-12,5D,Carhart,-0.020427,True,False,722,computed
929,TSLA,The Investor Channel,buy,2024-12-29,1D,SPY_adjusted,-0.028872,True,True,723,computed
929,TSLA,The Investor Channel,buy,2024-12-29,1D,FF3,-0.023124,True,True,723,computed
929,TSLA,The Investor Channel,buy,2024-12-29,1D,FF5,-0.021982,True,True,723,computed
929,TSLA,The Investor Channel,buy,2024-12-29,1D,Carhart,-0.030512,True,True,723,computed
929,TSLA,The Investor Channel,buy,2024-12-29,5D,SPY_adjusted,-0.055919,True,True,723,computed
929,TSLA,The Investor Channel,buy,2024-12-29,5D,FF3,-0.086522,True,True,723,computed
929,TSLA,The Investor Channel,buy,2024-12-29,5D,FF5,-0.061760,True,True,723,computed
929,TSLA,The Investor Channel,buy,2024-12-29,5D,Carhart,-0.101398,True,True,723,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,1D,SPY_adjusted,-0.019434,True,False,724,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,1D,FF3,-0.017823,True,False,724,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,1D,FF5,-0.016771,True,False,724,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,1D,Carhart,-0.017431,True,False,724,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,5D,SPY_adjusted,-0.019124,True,False,724,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,5D,FF3,-0.008976,True,False,724,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,5D,FF5,-0.014871,True,False,724,computed
930,AAPL,Daniel Pronk,buy,2024-05-03,5D,Carhart,-0.009211,True,False,724,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,1D,SPY_adjusted,-0.001643,True,False,725,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,1D,FF3,0.006965,True,False,725,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,1D,FF5,-0.004119,True,False,725,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,1D,Carhart,0.005301,True,False,725,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,5D,SPY_adjusted,-0.016321,True,False,725,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,5D,FF3,0.009423,True,False,725,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,5D,FF5,0.003566,True,False,725,computed
931,AMZN,Daniel Pronk,buy,2024-04-11,5D,Carhart,0.008905,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,1D,SPY_adjusted,-0.001643,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,1D,FF3,0.006965,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,1D,FF5,-0.004119,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,1D,Carhart,0.005301,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,5D,SPY_adjusted,-0.016321,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,5D,FF3,0.009423,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,5D,FF5,0.003566,True,False,725,computed
932,AMZN,Daniel Pronk,sell,2024-04-11,5D,Carhart,0.008905,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,1D,SPY_adjusted,-0.001643,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,1D,FF3,0.006965,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,1D,FF5,-0.004119,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,1D,Carhart,0.005301,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,5D,SPY_adjusted,-0.016321,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,5D,FF3,0.009423,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,5D,FF5,0.003566,True,False,725,computed
933,AMZN,Daniel Pronk,buy,2024-04-11,5D,Carhart,0.008905,True,False,725,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,1D,SPY_adjusted,-0.019756,False,False,726,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,1D,FF3,-0.014528,False,False,726,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,1D,FF5,-0.012462,False,False,726,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,1D,Carhart,-0.017463,False,False,726,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,5D,SPY_adjusted,-0.016664,False,False,726,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,5D,FF3,0.007365,False,False,726,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,5D,FF5,0.008129,False,False,726,computed
934,META,Jose Najarro Stocks,sell,2026-01-13,5D,Carhart,-0.006332,False,False,726,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,1D,SPY_adjusted,-0.019611,True,False,727,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,1D,FF3,-0.010659,True,False,727,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,1D,FF5,-0.010775,True,False,727,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,1D,Carhart,-0.007460,True,False,727,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,5D,SPY_adjusted,-0.034473,True,False,727,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,5D,FF3,-0.012801,True,False,727,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,5D,FF5,-0.013088,True,False,727,computed
935,AMZN,Jose Najarro Stocks,buy,2026-01-13,5D,Carhart,0.002132,True,False,727,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,1D,SPY_adjusted,0.003156,False,False,728,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,1D,FF3,0.002561,False,False,728,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,1D,FF5,0.004404,False,False,728,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,1D,Carhart,0.004065,False,False,728,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,5D,SPY_adjusted,-0.017381,False,False,728,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,5D,FF3,-0.011155,False,False,728,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,5D,FF5,0.026981,False,False,728,computed
936,GOOGL,"Mark Roussin, CPA",buy,2025-03-06,5D,Carhart,-0.013343,False,False,728,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,SPY_adjusted,0.011871,False,False,729,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,FF3,0.013942,False,False,729,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,FF5,0.022410,False,False,729,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,Carhart,0.011673,False,False,729,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,SPY_adjusted,-0.035531,False,False,729,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,FF3,-0.053065,False,False,729,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,FF5,-0.077687,False,False,729,computed
937,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,Carhart,-0.049764,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,SPY_adjusted,0.011871,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,FF3,0.013942,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,FF5,0.022410,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,1D,Carhart,0.011673,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,SPY_adjusted,-0.035531,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,FF3,-0.053065,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,FF5,-0.077687,False,False,729,computed
938,UBER,"Mark Roussin, CPA",buy,2025-03-06,5D,Carhart,-0.049764,False,False,729,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,1D,SPY_adjusted,0.009165,True,False,730,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,1D,FF3,0.007710,True,False,730,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,1D,FF5,0.007685,True,False,730,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,1D,Carhart,0.005703,True,False,730,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,5D,SPY_adjusted,0.029688,True,False,730,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,5D,FF3,0.081945,True,False,730,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,5D,FF5,0.073035,True,False,730,computed
939,AMD,"Mark Roussin, CPA",buy,2025-03-06,5D,Carhart,0.084866,True,False,730,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,1D,SPY_adjusted,-0.015871,False,False,731,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,1D,FF3,-0.015319,False,False,731,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,1D,FF5,-0.015835,False,False,731,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,1D,Carhart,-0.015499,False,False,731,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,5D,SPY_adjusted,0.039736,False,False,731,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,5D,FF3,0.042610,False,False,731,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,5D,FF5,0.043279,False,False,731,computed
940,GOOGL,Daniel Pronk,buy,2024-04-24,5D,Carhart,0.041439,False,False,731,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,1D,SPY_adjusted,-0.009454,True,False,732,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,1D,FF3,0.010734,True,False,732,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,1D,FF5,0.010741,True,False,732,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,1D,Carhart,0.006822,True,False,732,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,5D,SPY_adjusted,-0.001336,True,False,732,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,5D,FF3,0.059964,True,False,732,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,5D,FF5,0.054234,True,False,732,computed
941,NVDA,Jose Najarro Stocks,sell,2026-01-13,5D,Carhart,0.041701,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,1D,SPY_adjusted,-0.009454,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,1D,FF3,0.010734,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,1D,FF5,0.010741,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,1D,Carhart,0.006822,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,5D,SPY_adjusted,-0.001336,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,5D,FF3,0.059964,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,5D,FF5,0.054234,True,False,732,computed
942,NVDA,Jose Najarro Stocks,buy,2026-01-13,5D,Carhart,0.041701,True,False,732,computed
943,UBER,Couch Investor,buy,2026-01-05,1D,SPY_adjusted,0.053503,False,False,733,computed
943,UBER,Couch Investor,buy,2026-01-05,1D,FF3,0.054862,False,False,733,computed
943,UBER,Couch Investor,buy,2026-01-05,1D,FF5,0.056388,False,False,733,computed
943,UBER,Couch Investor,buy,2026-01-05,1D,Carhart,0.055707,False,False,733,computed
943,UBER,Couch Investor,buy,2026-01-05,5D,SPY_adjusted,0.037856,False,False,733,computed
943,UBER,Couch Investor,buy,2026-01-05,5D,FF3,0.043564,False,False,733,computed
943,UBER,Couch Investor,buy,2026-01-05,5D,FF5,0.066515,False,False,733,computed
943,UBER,Couch Investor,buy,2026-01-05,5D,Carhart,0.042117,False,False,733,computed
944,NFLX,Couch Investor,buy,2026-01-05,1D,SPY_adjusted,-0.014803,False,False,734,computed
944,NFLX,Couch Investor,buy,2026-01-05,1D,FF3,-0.005994,False,False,734,computed
944,NFLX,Couch Investor,buy,2026-01-05,1D,FF5,-0.005631,False,False,734,computed
944,NFLX,Couch Investor,buy,2026-01-05,1D,Carhart,-0.005246,False,False,734,computed
944,NFLX,Couch Investor,buy,2026-01-05,5D,SPY_adjusted,-0.033232,False,False,734,computed
944,NFLX,Couch Investor,buy,2026-01-05,5D,FF3,-0.003545,False,False,734,computed
944,NFLX,Couch Investor,buy,2026-01-05,5D,FF5,0.009273,False,False,734,computed
944,NFLX,Couch Investor,buy,2026-01-05,5D,Carhart,-0.004825,False,False,734,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,1D,SPY_adjusted,-0.004109,True,True,735,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,1D,FF3,0.003498,True,True,735,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,1D,FF5,0.003969,True,True,735,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,1D,Carhart,0.003487,True,True,735,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,5D,SPY_adjusted,0.023154,True,True,735,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,5D,FF3,0.008789,True,True,735,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,5D,FF5,-0.004069,True,True,735,computed
945,AMZN,"Mark Roussin, CPA",buy,2025-03-15,5D,Carhart,0.008560,True,True,735,computed
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,SPY_adjusted,0.018529,True,False,736,computed
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,FF3,,True,False,736,insufficient_estimation_window
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,FF5,,True,False,736,insufficient_estimation_window
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,Carhart,,True,False,736,insufficient_estimation_window
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,SPY_adjusted,0.028578,True,False,736,computed
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,FF3,,True,False,736,insufficient_estimation_window
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,FF5,,True,False,736,insufficient_estimation_window
946,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,Carhart,,True,False,736,insufficient_estimation_window
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,SPY_adjusted,0.018529,True,False,736,computed
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,FF3,,True,False,736,insufficient_estimation_window
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,FF5,,True,False,736,insufficient_estimation_window
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,1D,Carhart,,True,False,736,insufficient_estimation_window
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,SPY_adjusted,0.028578,True,False,736,computed
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,FF3,,True,False,736,insufficient_estimation_window
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,FF5,,True,False,736,insufficient_estimation_window
947,AAPL,"Parkev Tatevosian, CFA",buy,2026-05-04,5D,Carhart,,True,False,736,insufficient_estimation_window
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,1D,SPY_adjusted,0.018395,True,False,737,computed
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,1D,FF3,0.018207,True,False,737,computed
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,1D,FF5,0.016700,True,False,737,computed
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,1D,Carhart,0.016969,True,False,737,computed
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,5D,SPY_adjusted,0.007895,True,False,737,computed
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,5D,FF3,0.008106,True,False,737,computed
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,5D,FF5,0.009534,True,False,737,computed
948,AMZN,Jose Najarro Stocks,buy,2026-02-19,5D,Carhart,0.005817,True,False,737,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,1D,SPY_adjusted,0.032821,False,False,738,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,1D,FF3,0.030911,False,False,738,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,1D,FF5,0.027812,False,False,738,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,1D,Carhart,0.031978,False,False,738,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,5D,SPY_adjusted,0.007916,False,False,738,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,5D,FF3,-0.010543,False,False,738,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,5D,FF5,-0.003768,False,False,738,computed
949,GOOGL,Jose Najarro Stocks,sell,2026-02-19,5D,Carhart,-0.008572,False,False,738,computed
950,NVDA,Jose Najarro Stocks,buy,2026-02-19,1D,SPY_adjusted,0.002986,True,False,739,computed
950,NVDA,Jose Najarro Stocks,buy,2026-02-19,1D,FF3,-0.002791,True,False,739,computed
950,NVDA,Jose Najarro Stocks,buy,2026-02-19,1D,FF5,-0.004027,True,False,739,computed
950,NVDA,Jose Najarro Stocks,buy,2026-02-19,1D,Carhart,-0.000940,True,False,739,computed
950,NVDA,Jose Najarro Stocks,buy,2026-02-19,5D,SPY_adjusted,-0.023061,True,False,739,computed
950,NVDA,Jose Najarro Stocks,buy,2026-02-19,5D,FF3,-0.037509,True,False,739,computed
950,NVDA,Jose Najarro Stocks,buy,2026-02-19,5D,FF5,-0.026429,True,False,739,computed
