event_id,ticker,creator,recommendation_type,event_date,horizon,model,alpha,top5_flag,low_lookahead_flag,duplicate_cluster_id,right_censored,beta_window,beta_observations,status
893,AMZN,The Investor Channel,buy,2024-11-09,21D,FF3,0.082865,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,63D,FF3,0.082808,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,126D,FF3,0.009761,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,252D,FF3,0.003187,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,5D,FF5,0.010145,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,21D,FF5,0.066727,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,63D,FF5,0.055553,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,126D,FF5,-0.006707,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,252D,FF5,-0.061145,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,5D,Carhart,0.010904,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,21D,Carhart,0.089493,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,63D,Carhart,0.085658,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,126D,Carhart,0.019437,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,252D,Carhart,0.026532,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,5D,FF5_MOM,0.010245,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,21D,FF5_MOM,0.067944,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,63D,FF5_MOM,0.056067,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,126D,FF5_MOM,-0.005337,True,True,,False,252to21,232,computed
893,AMZN,The Investor Channel,buy,2024-11-09,252D,FF5_MOM,-0.057739,True,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,5D,CAPM,0.018533,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,21D,CAPM,0.067591,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,63D,CAPM,-0.013096,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,126D,CAPM,0.143641,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,252D,CAPM,0.173299,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,5D,FF3,0.017935,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,21D,FF3,0.056879,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,63D,FF3,-0.030399,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,126D,FF3,0.126770,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,252D,FF3,0.162578,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,5D,FF5,0.018632,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,21D,FF5,0.046268,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,63D,FF5,-0.035417,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,126D,FF5,0.130767,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,252D,FF5,0.163192,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,5D,Carhart,0.018769,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,21D,Carhart,0.062072,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,63D,Carhart,-0.028973,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,126D,Carhart,0.132746,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,252D,Carhart,0.176101,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,5D,FF5_MOM,0.018868,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,21D,FF5_MOM,0.048634,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,63D,FF5_MOM,-0.034997,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,126D,FF5_MOM,0.132383,False,True,,False,252to21,232,computed
894,MSFT,The Investor Channel,buy,2024-11-09,252D,FF5_MOM,0.166909,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,5D,CAPM,0.070064,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,21D,CAPM,0.124884,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,63D,CAPM,0.212507,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,126D,CAPM,0.346259,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,252D,CAPM,0.046035,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,5D,FF3,0.074712,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,21D,FF3,0.109596,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,63D,FF3,0.192335,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,126D,FF3,0.325868,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,252D,FF3,0.025137,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,5D,FF5,0.074370,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,21D,FF5,0.101360,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,63D,FF5,0.172321,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,126D,FF5,0.313042,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,252D,FF5,-0.025053,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,5D,Carhart,0.075786,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,21D,Carhart,0.116823,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,63D,Carhart,0.194753,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,126D,Carhart,0.335031,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,252D,Carhart,0.046463,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,5D,FF5_MOM,0.074932,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,21D,FF5_MOM,0.106993,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,63D,FF5_MOM,0.174063,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,126D,FF5_MOM,0.318206,False,True,,False,252to21,232,computed
895,NFLX,The Investor Channel,buy,2024-11-09,252D,FF5_MOM,-0.012765,False,True,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,5D,CAPM,-0.012050,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,21D,CAPM,0.024656,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,63D,CAPM,-0.080093,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,126D,CAPM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,252D,CAPM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,5D,FF3,-0.018181,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,21D,FF3,0.025784,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,63D,FF3,-0.067147,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,126D,FF3,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,252D,FF3,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,5D,FF5,-0.022900,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,21D,FF5,0.026841,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,63D,FF5,-0.043369,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,126D,FF5,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,252D,FF5,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,5D,Carhart,-0.013727,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,21D,Carhart,0.038149,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,63D,Carhart,-0.045558,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,126D,Carhart,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,252D,Carhart,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,5D,FF5_MOM,-0.017491,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,21D,FF5_MOM,0.050843,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,63D,FF5_MOM,0.010358,False,False,,False,252to21,232,computed
896,UBER,Couch Investor,buy,2025-12-17,126D,FF5_MOM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
896,UBER,Couch Investor,buy,2025-12-17,252D,FF5_MOM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,5D,CAPM,-0.033196,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,21D,CAPM,-0.068895,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,63D,CAPM,-0.118779,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,126D,CAPM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,252D,CAPM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,5D,FF3,-0.022113,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,21D,FF3,-0.082614,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,63D,FF3,-0.144547,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,126D,FF3,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,252D,FF3,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,5D,FF5,-0.023188,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,21D,FF5,-0.082302,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,63D,FF5,-0.137394,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,126D,FF5,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,252D,FF5,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,5D,Carhart,-0.016910,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,21D,Carhart,-0.068137,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,63D,Carhart,-0.119169,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,126D,Carhart,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,252D,Carhart,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,5D,FF5_MOM,-0.018527,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,21D,FF5_MOM,-0.061566,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,63D,FF5_MOM,-0.090899,False,False,,False,252to21,232,computed
897,PYPL,Couch Investor,buy,2025-12-17,126D,FF5_MOM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
897,PYPL,Couch Investor,buy,2025-12-17,252D,FF5_MOM,,False,False,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,5D,CAPM,0.051909,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,21D,CAPM,-0.013611,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,63D,CAPM,,False,True,,False,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,126D,CAPM,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,252D,CAPM,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,5D,FF3,0.065146,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,21D,FF3,0.013588,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,63D,FF3,,False,True,,False,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,126D,FF3,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,252D,FF3,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,5D,FF5,0.061095,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,21D,FF5,0.029664,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,63D,FF5,,False,True,,False,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,126D,FF5,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,252D,FF5,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,5D,Carhart,0.056789,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,21D,Carhart,-0.003065,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,63D,Carhart,,False,True,,False,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,126D,Carhart,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,252D,Carhart,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,5D,FF5_MOM,0.053142,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,21D,FF5_MOM,0.012117,False,True,,False,252to21,232,computed
898,META,Jose Najarro Stocks,sell,2026-01-25,63D,FF5_MOM,,False,True,,False,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,126D,FF5_MOM,,False,True,,True,252to21,232,missing_event_window_factor_or_price
898,META,Jose Najarro Stocks,sell,2026-01-25,252D,FF5_MOM,,False,True,,True,252to21,232,missing_event_window_factor_or_price
899,AAPL,Daniel Pronk,sell,2024-05-06,5D,CAPM,0.025108,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,21D,CAPM,0.070928,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,63D,CAPM,0.191900,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,126D,CAPM,0.239190,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,252D,CAPM,0.207859,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF3,0.024864,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF3,0.055698,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF3,0.185256,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF3,0.216771,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF3,0.198314,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5,0.016592,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5,0.036070,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5,0.152429,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5,0.172154,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5,0.184327,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,5D,Carhart,0.024097,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,21D,Carhart,0.054959,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,63D,Carhart,0.184156,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,126D,Carhart,0.217704,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,252D,Carhart,0.201029,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5_MOM,0.014543,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5_MOM,0.033159,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5_MOM,0.147922,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5_MOM,0.175213,True,False,,False,252to21,232,computed
899,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5_MOM,0.193410,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,5D,CAPM,0.025108,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,21D,CAPM,0.070928,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,63D,CAPM,0.191900,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,126D,CAPM,0.239190,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,252D,CAPM,0.207859,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF3,0.024864,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF3,0.055698,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF3,0.185256,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF3,0.216771,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF3,0.198314,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5,0.016592,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5,0.036070,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5,0.152429,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5,0.172154,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5,0.184327,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,5D,Carhart,0.024097,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,21D,Carhart,0.054959,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,63D,Carhart,0.184156,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,126D,Carhart,0.217704,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,252D,Carhart,0.201029,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5_MOM,0.014543,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5_MOM,0.033159,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5_MOM,0.147922,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5_MOM,0.175213,True,False,,False,252to21,232,computed
900,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5_MOM,0.193410,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,5D,CAPM,0.025108,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,21D,CAPM,0.070928,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,63D,CAPM,0.191900,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,126D,CAPM,0.239190,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,252D,CAPM,0.207859,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF3,0.024864,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF3,0.055698,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF3,0.185256,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF3,0.216771,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF3,0.198314,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5,0.016592,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5,0.036070,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5,0.152429,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5,0.172154,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5,0.184327,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,5D,Carhart,0.024097,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,21D,Carhart,0.054959,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,63D,Carhart,0.184156,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,126D,Carhart,0.217704,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,252D,Carhart,0.201029,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5_MOM,0.014543,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5_MOM,0.033159,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5_MOM,0.147922,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5_MOM,0.175213,True,False,,False,252to21,232,computed
901,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5_MOM,0.193410,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,5D,CAPM,0.025108,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,21D,CAPM,0.070928,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,63D,CAPM,0.191900,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,126D,CAPM,0.239190,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,252D,CAPM,0.207859,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF3,0.024864,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF3,0.055698,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF3,0.185256,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF3,0.216771,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF3,0.198314,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5,0.016592,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5,0.036070,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5,0.152429,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5,0.172154,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5,0.184327,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,5D,Carhart,0.024097,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,21D,Carhart,0.054959,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,63D,Carhart,0.184156,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,126D,Carhart,0.217704,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,252D,Carhart,0.201029,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF5_MOM,0.014543,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,21D,FF5_MOM,0.033159,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,63D,FF5_MOM,0.147922,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,126D,FF5_MOM,0.175213,True,False,,False,252to21,232,computed
902,AAPL,Daniel Pronk,sell,2024-05-06,252D,FF5_MOM,0.193410,True,False,,False,252to21,232,computed
903,AAPL,Daniel Pronk,sell,2024-05-06,5D,CAPM,0.025108,True,False,,False,252to21,232,computed
903,AAPL,Daniel Pronk,sell,2024-05-06,21D,CAPM,0.070928,True,False,,False,252to21,232,computed
903,AAPL,Daniel Pronk,sell,2024-05-06,63D,CAPM,0.191900,True,False,,False,252to21,232,computed
903,AAPL,Daniel Pronk,sell,2024-05-06,126D,CAPM,0.239190,True,False,,False,252to21,232,computed
903,AAPL,Daniel Pronk,sell,2024-05-06,252D,CAPM,0.207859,True,False,,False,252to21,232,computed
903,AAPL,Daniel Pronk,sell,2024-05-06,5D,FF3,0.024864,True,False,,False,252to21,232,computed
