event_id,ticker,event_date,recommendation_type,top5_flag,originality_bucket
1073,MSFT,2025-10-13,buy,False,analyst_relay
1076,DIS,2022-11-18,buy,False,official_news_relay
1078,AAPL,2023-08-18,sell,True,official_news_relay
1079,TSLA,2021-08-02,buy,True,official_news_relay
1080,AMD,2025-11-24,buy,True,official_news_relay
1081,AMD,2025-11-07,buy,True,official_news_relay
1082,MSFT,2024-12-04,buy,False,contrarian_original_like
1083,NVDA,2023-03-21,buy,True,official_news_relay
1084,AMZN,2022-11-04,sell,True,official_news_relay
1085,NVDA,2023-08-30,buy,True,official_news_relay
1086,MSFT,2023-08-30,buy,False,official_news_relay
1087,GOOGL,2023-12-18,buy,False,official_news_relay
1088,GOOGL,2023-12-18,sell,False,official_news_relay
1089,AMD,2023-12-18,sell,True,official_news_relay
1090,TSLA,2023-12-18,sell,True,official_news_relay
1091,TSLA,2022-01-20,buy,True,contrarian_original_like
1092,AMZN,2025-01-22,buy,True,official_news_relay
1093,NVDA,2025-01-22,buy,True,official_news_relay
1094,NVDA,2025-12-12,sell,True,official_news_relay
1095,GOOGL,2025-12-31,buy,False,official_news_relay
1096,META,2026-02-17,buy,False,official_news_relay
1097,PYPL,2026-02-17,buy,False,official_news_relay
1098,PYPL,2026-02-17,buy,False,official_news_relay
1099,PYPL,2026-02-17,buy,False,official_news_relay
1100,PYPL,2026-02-17,buy,False,official_news_relay
1101,NVDA,2026-02-17,buy,True,official_news_relay
1102,MSFT,2026-03-03,buy,False,official_news_relay
1103,MSFT,2026-03-03,sell,False,analyst_relay
1104,MSFT,2026-03-26,buy,False,analyst_relay
1105,SOFI,2026-04-07,buy,False,official_news_relay
1106,AMD,2026-04-15,buy,True,official_news_relay
1107,AMD,2026-04-15,buy,True,analyst_relay
1108,AMD,2026-04-15,buy,True,official_news_relay
1109,AMD,2026-04-22,buy,True,official_news_relay
1110,TSLA,2025-02-11,buy,True,official_news_relay
1112,TSLA,2025-02-11,sell,True,official_news_relay
1113,TSLA,2025-02-11,sell,True,official_news_relay
1114,TSLA,2025-02-11,sell,True,official_news_relay
1115,GOOGL,2025-10-29,sell,False,official_news_relay
1116,GOOGL,2025-10-29,buy,False,analyst_relay
1117,AAPL,2025-10-29,buy,True,official_news_relay
1118,AAPL,2025-10-29,sell,True,contrarian_original_like
1119,AMZN,2026-02-02,buy,True,official_news_relay
1120,NVDA,2026-03-30,buy,True,official_news_relay
1121,AMZN,2026-04-22,buy,True,official_news_relay
1122,AMZN,2026-04-22,buy,True,official_news_relay
1123,PYPL,2024-10-29,buy,False,official_news_relay
1124,TSLA,2025-09-02,buy,True,official_news_relay
1125,TSLA,2025-12-22,buy,True,official_news_relay
1126,TSLA,2025-12-17,buy,True,official_news_relay
1127,PYPL,2026-04-30,sell,False,official_news_relay
1128,GOOGL,2025-11-10,buy,False,official_news_relay
1129,NVDA,2025-10-30,buy,True,official_news_relay
1130,NVDA,2025-10-30,buy,True,official_news_relay
1131,AAPL,2025-10-30,sell,True,official_news_relay
1132,GOOGL,2025-10-30,buy,False,official_news_relay
1133,AMZN,2025-10-30,sell,True,official_news_relay
1134,NVDA,2026-02-26,sell,True,analyst_relay
1135,NVDA,2026-02-26,buy,True,contrarian_original_like
1136,AAPL,2026-04-21,buy,True,analyst_relay
1137,TSLA,2026-04-23,sell,True,official_news_relay
1138,TSLA,2024-10-23,sell,True,ambiguous_mixed
1139,TSLA,2024-10-23,buy,True,ambiguous_mixed
1140,TSLA,2024-10-23,sell,True,analyst_relay
1141,TSLA,2024-10-23,buy,True,ambiguous_mixed
1142,TSLA,2024-10-23,buy,True,official_news_relay
1143,TSLA,2024-10-23,buy,True,official_news_relay
1144,NVDA,2024-10-23,buy,True,official_news_relay
1145,NVDA,2024-10-23,sell,True,ambiguous_mixed
1146,NVDA,2024-10-23,sell,True,ambiguous_mixed
1147,AAPL,2024-10-23,sell,True,ambiguous_mixed
1148,AMD,2024-12-10,buy,True,ambiguous_mixed
1149,AMD,2024-12-10,buy,True,official_news_relay
1150,AMD,2024-12-10,buy,True,official_news_relay
1151,AMD,2024-12-10,buy,True,official_news_relay
1152,AMD,2024-12-10,sell,True,ambiguous_mixed
1154,TSLA,2024-12-10,buy,True,official_news_relay
1155,PYPL,2024-12-10,buy,False,analyst_relay
1157,UBER,2025-11-06,buy,False,official_news_relay
1158,SOFI,2026-02-27,buy,False,ambiguous_mixed
1159,AAPL,2026-04-10,sell,True,official_news_relay
1160,AMD,2025-10-06,buy,True,official_news_relay
1161,TSLA,2024-10-28,buy,True,official_news_relay
1162,TSLA,2024-07-30,buy,True,official_news_relay
1163,MSFT,2024-07-30,sell,False,official_news_relay
1164,META,2026-01-02,buy,False,analyst_relay
1165,TSLA,2026-01-15,sell,True,official_news_relay
1166,TSLA,2024-07-08,buy,True,analyst_relay
1167,TSLA,2024-07-08,buy,True,analyst_relay
1168,AAPL,2024-08-26,buy,True,ambiguous_mixed
1169,AAPL,2024-08-26,sell,True,official_news_relay
1170,AAPL,2024-08-26,sell,True,official_news_relay
1171,AAPL,2024-08-26,sell,True,official_news_relay
1172,AAPL,2024-08-26,sell,True,official_news_relay
1173,TSLA,2026-02-25,buy,True,official_news_relay
1174,TSLA,2026-01-30,buy,True,official_news_relay
1175,NVDA,2024-09-05,sell,True,official_news_relay
1176,AAPL,2024-12-30,sell,True,ambiguous_mixed
1177,TSLA,2026-01-28,sell,True,ambiguous_mixed
1178,NVDA,2026-01-28,sell,True,ambiguous_mixed
1179,AAPL,2026-01-28,buy,True,analyst_relay
1180,META,2026-01-28,sell,False,official_news_relay
1181,TSLA,2024-07-29,buy,True,official_news_relay
1182,TSLA,2024-07-29,buy,True,ambiguous_mixed
1183,GOOGL,2024-07-29,buy,False,official_news_relay
1184,NVDA,2024-07-12,buy,True,official_news_relay
1185,NVDA,2024-07-12,buy,True,official_news_relay
1186,NVDA,2024-07-12,buy,True,official_news_relay
1187,AMD,2024-07-12,buy,True,analyst_relay
1188,AMD,2024-03-11,buy,True,official_news_relay
1189,NVDA,2024-03-11,buy,True,contrarian_original_like
1190,AMD,2024-01-22,buy,True,contrarian_original_like
1191,AMD,2024-01-22,sell,True,analyst_relay
1192,AMD,2024-01-22,buy,True,official_news_relay
1193,NVDA,2024-01-22,buy,True,analyst_relay
1194,NVDA,2024-01-22,buy,True,official_news_relay
1195,TSLA,2024-01-29,buy,True,official_news_relay
1196,TSLA,2024-01-29,buy,True,official_news_relay
1197,TSLA,2024-01-29,buy,True,analyst_relay
1198,TSLA,2024-01-29,buy,True,analyst_relay
1199,TSLA,2024-01-29,buy,True,contrarian_original_like
1200,TSLA,2024-01-29,buy,True,official_news_relay
1201,TSLA,2024-01-29,buy,True,official_news_relay
1202,TSLA,2024-01-29,buy,True,official_news_relay
1203,TSLA,2024-01-29,buy,True,official_news_relay
1204,TSLA,2022-10-25,buy,True,official_news_relay
1205,TSLA,2022-10-25,sell,True,official_news_relay
1206,TSLA,2026-01-12,buy,True,analyst_relay
1207,GOOGL,2024-01-31,buy,False,official_news_relay
1208,MSFT,2024-01-31,buy,False,analyst_relay
1209,DIS,2024-01-31,buy,False,analyst_relay
1210,TSLA,2023-12-21,buy,True,official_news_relay
1211,NVDA,2024-02-22,buy,True,analyst_relay
1212,NVDA,2024-02-22,buy,True,analyst_relay
1213,TSLA,2026-04-06,buy,True,analyst_relay
1214,MSFT,2024-08-06,buy,False,official_news_relay
1215,MSFT,2024-08-06,buy,False,official_news_relay
1216,NVDA,2024-08-06,buy,True,analyst_relay
1217,NVDA,2024-08-06,buy,True,official_news_relay
1218,NVDA,2024-08-06,buy,True,analyst_relay
1219,GOOGL,2024-08-06,buy,False,official_news_relay
1220,TSLA,2023-11-28,buy,True,official_news_relay
1221,TSLA,2026-04-06,buy,True,official_news_relay
1222,NVDA,2024-11-11,buy,True,official_news_relay
1223,TSLA,2023-12-14,buy,True,analyst_relay
1224,TSLA,2022-12-15,buy,True,official_news_relay
1225,TSLA,2022-12-15,buy,True,analyst_relay
1226,TSLA,2022-12-15,buy,True,official_news_relay
1227,TSLA,2022-12-15,buy,True,official_news_relay
1228,TSLA,2022-12-15,buy,True,analyst_relay
1229,TSLA,2022-12-15,buy,True,official_news_relay
1230,TSLA,2022-12-15,buy,True,official_news_relay
1231,TSLA,2022-12-15,buy,True,analyst_relay
1232,TSLA,2022-12-15,sell,True,official_news_relay
1233,TSLA,2022-12-15,sell,True,ambiguous_mixed
1234,NVDA,2024-05-20,buy,True,analyst_relay
1235,TSLA,2024-02-14,sell,True,ambiguous_mixed
1236,AAPL,2024-03-08,buy,True,official_news_relay
1237,AAPL,2024-03-08,buy,True,official_news_relay
1238,TSLA,2026-03-02,buy,True,ambiguous_mixed
1239,TSLA,2024-01-16,buy,True,official_news_relay
1240,AAPL,2024-01-16,buy,True,official_news_relay
1241,TSLA,2024-04-18,buy,True,official_news_relay
1250,TSLA,2024-04-23,buy,True,official_news_relay
1251,TSLA,2024-04-23,buy,True,official_news_relay
1252,TSLA,2024-04-23,buy,True,official_news_relay
1253,TSLA,2024-04-23,buy,True,official_news_relay
1254,TSLA,2024-04-23,buy,True,official_news_relay
1255,TSLA,2024-04-23,buy,True,official_news_relay
1257,TSLA,2024-04-25,buy,True,ambiguous_mixed
1265,AMZN,2024-10-28,buy,True,analyst_relay
1266,AMZN,2024-10-28,buy,True,official_news_relay
1267,TSLA,2024-10-28,buy,True,official_news_relay
1268,TSLA,2023-09-11,sell,True,ambiguous_mixed
1269,TSLA,2024-02-13,buy,True,ambiguous_mixed
1270,TSLA,2024-02-13,buy,True,official_news_relay
1271,TSLA,2024-02-13,buy,True,official_news_relay
1272,TSLA,2024-02-13,buy,True,ambiguous_mixed
1273,TSLA,2024-02-13,buy,True,official_news_relay
1274,TSLA,2024-02-13,buy,True,ambiguous_mixed
1275,TSLA,2024-02-13,buy,True,ambiguous_mixed
1276,TSLA,2024-02-13,buy,True,official_news_relay
1277,TSLA,2024-02-13,buy,True,official_news_relay
1278,TSLA,2024-02-13,sell,True,official_news_relay
1279,TSLA,2024-02-13,sell,True,official_news_relay
1280,TSLA,2024-02-13,buy,True,official_news_relay
1281,TSLA,2024-02-13,buy,True,official_news_relay
1282,AAPL,2024-02-13,buy,True,analyst_relay
1283,AAPL,2024-02-13,buy,True,official_news_relay
1284,AAPL,2024-02-13,buy,True,official_news_relay
1285,AAPL,2024-02-13,sell,True,official_news_relay
1286,AAPL,2024-02-13,buy,True,official_news_relay
1287,MSFT,2024-02-13,buy,False,analyst_relay
1288,NVDA,2024-02-13,buy,True,official_news_relay
1289,TSLA,2024-12-16,buy,True,official_news_relay
1290,AMD,2025-06-13,buy,True,official_news_relay
1291,AMD,2025-06-13,buy,True,official_news_relay
1292,AMD,2025-06-13,sell,True,official_news_relay
1293,AMD,2025-07-29,buy,True,analyst_relay
1294,SOFI,2025-07-29,buy,False,ambiguous_mixed
1295,AAPL,2025-07-29,buy,True,ambiguous_mixed
1296,AAPL,2024-05-06,buy,True,official_news_relay
1297,AAPL,2024-05-06,sell,True,official_news_relay
1298,AAPL,2024-05-06,sell,True,ambiguous_mixed
1299,AAPL,2024-05-06,sell,True,ambiguous_mixed
1300,DIS,2023-03-07,buy,False,analyst_relay
1301,MSFT,2023-03-07,buy,False,analyst_relay
1302,AMZN,2023-03-07,buy,True,analyst_relay
1303,GOOGL,2023-03-07,buy,False,analyst_relay
1304,AMD,2025-08-06,buy,True,official_news_relay
1305,NVDA,2025-08-06,buy,True,official_news_relay
1306,AAPL,2024-08-06,sell,True,official_news_relay
1307,AAPL,2024-08-06,buy,True,official_news_relay
1308,AAPL,2024-08-06,sell,True,ambiguous_mixed
1309,MSFT,2024-02-05,sell,False,official_news_relay
1310,AMD,2025-10-20,sell,True,official_news_relay
1311,AMZN,2025-10-20,sell,True,official_news_relay
1312,NVDA,2025-10-20,sell,True,official_news_relay
1313,AAPL,2024-05-28,buy,True,official_news_relay
1314,MSFT,2023-05-26,buy,False,official_news_relay
1315,AMZN,2023-05-26,buy,True,official_news_relay
1316,AMZN,2023-05-26,buy,True,official_news_relay
1317,GOOGL,2023-05-26,sell,False,official_news_relay
1318,AMD,2025-11-25,buy,True,official_news_relay
1319,AMD,2025-11-25,buy,True,analyst_relay
1320,AMD,2025-11-25,buy,True,official_news_relay
1321,AMD,2025-11-25,buy,True,contrarian_original_like
1322,AMD,2025-11-25,buy,True,analyst_relay
1323,GOOGL,2025-11-25,buy,False,ambiguous_mixed
1324,GOOGL,2025-11-25,buy,False,official_news_relay
1325,META,2025-11-25,buy,False,official_news_relay
1326,META,2025-11-25,buy,False,official_news_relay
1327,AMD,2025-12-09,buy,True,analyst_relay
1328,AMD,2025-12-09,buy,True,analyst_relay
1329,NFLX,2025-12-09,buy,False,analyst_relay
1331,NVDA,2025-12-09,buy,True,analyst_relay
1332,TSLA,2021-12-06,buy,True,analyst_relay
1333,TSLA,2021-12-06,sell,True,official_news_relay
1334,TSLA,2021-12-06,buy,True,official_news_relay
1335,TSLA,2021-12-06,sell,True,official_news_relay
1336,TSLA,2021-12-06,buy,True,official_news_relay
1337,TSLA,2021-12-06,sell,True,ambiguous_mixed
1338,TSLA,2021-12-06,sell,True,ambiguous_mixed
1339,AMD,2025-12-11,buy,True,official_news_relay
1340,AMD,2025-12-11,buy,True,official_news_relay
1341,AAPL,2023-11-20,buy,True,analyst_relay
1342,NVDA,2024-03-18,sell,True,official_news_relay
1343,TSLA,2024-03-18,buy,True,official_news_relay
1344,TSLA,2024-03-18,buy,True,official_news_relay
1345,AAPL,2023-09-13,buy,True,official_news_relay
1346,AAPL,2023-09-13,buy,True,official_news_relay
1347,AAPL,2023-09-13,buy,True,ambiguous_mixed
1348,AAPL,2023-09-13,buy,True,ambiguous_mixed
1349,AAPL,2023-09-13,buy,True,official_news_relay
1350,AAPL,2023-09-13,buy,True,official_news_relay
1351,AAPL,2023-09-13,buy,True,official_news_relay
1352,NVDA,2024-02-21,buy,True,official_news_relay
1353,MSFT,2023-11-08,buy,False,official_news_relay
1354,MSFT,2023-11-08,buy,False,analyst_relay
1355,NVDA,2026-05-06,buy,True,official_news_relay
1356,NVDA,2026-05-06,buy,True,official_news_relay
1357,UBER,2025-09-12,buy,False,official_news_relay
1358,NVDA,2024-02-26,buy,True,official_news_relay
1359,NVDA,2024-02-26,buy,True,official_news_relay
1360,AMD,2024-02-26,buy,True,official_news_relay
1361,AMD,2024-02-26,sell,True,official_news_relay
1362,AMD,2024-02-26,buy,True,official_news_relay
1363,AAPL,2023-04-14,buy,True,official_news_relay
1364,AMZN,2023-04-14,buy,True,official_news_relay
1365,NFLX,2022-10-19,sell,False,official_news_relay
1366,NFLX,2022-10-19,buy,False,analyst_relay
1367,NVDA,2024-03-05,buy,True,analyst_relay
1368,NVDA,2024-03-22,buy,True,official_news_relay
1369,AAPL,2023-08-08,buy,True,official_news_relay
1370,AMD,2022-11-02,buy,True,official_news_relay
1371,AMD,2022-11-02,buy,True,official_news_relay
1372,GOOGL,2025-11-26,buy,False,analyst_relay
1373,DIS,2023-11-30,buy,False,analyst_relay
1374,DIS,2023-11-30,buy,False,analyst_relay
1375,TSLA,2023-11-30,sell,True,ambiguous_mixed
1376,NVDA,2023-08-25,buy,True,analyst_relay
1377,NVDA,2023-08-25,sell,True,official_news_relay
1378,DIS,2023-08-25,sell,False,official_news_relay
1379,TSLA,2022-11-14,buy,True,official_news_relay
1380,TSLA,2022-11-14,buy,True,official_news_relay
1381,TSLA,2022-11-14,buy,True,official_news_relay
1382,NVDA,2024-08-28,sell,True,official_news_relay
1383,TSLA,2023-04-20,sell,True,official_news_relay
1384,TSLA,2023-04-20,sell,True,official_news_relay
1385,META,2026-05-01,sell,False,official_news_relay
1386,GOOGL,2023-05-12,buy,False,official_news_relay
1387,TSLA,2022-12-15,sell,True,official_news_relay
1388,TSLA,2022-12-15,buy,True,official_news_relay
1389,TSLA,2022-12-15,buy,True,official_news_relay
1390,TSLA,2024-12-19,buy,True,official_news_relay
1391,AAPL,2023-09-07,sell,True,ambiguous_mixed
1392,AAPL,2023-09-07,sell,True,ambiguous_mixed
1393,UBER,2025-07-08,buy,False,analyst_relay
1394,GOOGL,2024-08-06,sell,False,official_news_relay
1395,NVDA,2023-08-28,buy,True,analyst_relay
1396,GOOGL,2023-02-28,buy,False,analyst_relay
1397,NVDA,2025-07-21,buy,True,analyst_relay
1398,NVDA,2024-08-22,buy,True,official_news_relay
1399,NVDA,2024-08-22,buy,True,official_news_relay
1400,NVDA,2024-08-22,buy,True,official_news_relay
1401,AMZN,2024-08-22,buy,True,official_news_relay
1402,AMZN,2022-09-12,buy,True,official_news_relay
1403,GOOGL,2022-09-12,buy,False,analyst_relay
1404,NVDA,2024-08-26,sell,True,official_news_relay
1405,NVDA,2024-06-07,sell,True,official_news_relay
1406,NVDA,2024-06-07,buy,True,official_news_relay
1407,NVDA,2024-06-07,buy,True,official_news_relay
1408,TSLA,2020-02-21,buy,True,ambiguous_mixed
1409,TSLA,2020-02-21,buy,True,official_news_relay
1410,MSFT,2023-05-22,buy,False,official_news_relay
1411,DIS,2022-12-01,buy,False,official_news_relay
1412,AMZN,2022-12-01,buy,True,analyst_relay
1413,MSFT,2022-12-01,buy,False,official_news_relay
1414,AAPL,2022-11-18,buy,True,official_news_relay
1415,AAPL,2022-11-18,buy,True,analyst_relay
1416,NFLX,2022-11-18,buy,False,analyst_relay
1417,TSLA,2024-05-07,buy,True,official_news_relay
1419,TSLA,2023-12-28,buy,True,analyst_relay
1420,NVDA,2023-12-28,buy,True,official_news_relay
1421,MSFT,2023-12-28,buy,False,official_news_relay
1422,GOOGL,2023-12-28,buy,False,official_news_relay
1423,TSLA,2024-04-04,buy,True,analyst_relay
1424,AAPL,2026-05-04,buy,True,analyst_relay
1425,NVDA,2023-11-27,buy,True,official_news_relay
1426,NVDA,2023-11-27,buy,True,official_news_relay
1427,NVDA,2023-11-27,sell,True,official_news_relay
1428,NVDA,2023-11-27,buy,True,official_news_relay
1429,AMD,2023-11-27,buy,True,official_news_relay
1430,AMZN,2025-06-02,buy,True,analyst_relay
1431,TSLA,2020-07-06,sell,True,official_news_relay
1432,NFLX,2025-10-28,sell,False,ambiguous_mixed
1433,TSLA,2020-07-13,buy,True,ambiguous_mixed
1434,NVDA,2025-11-11,buy,True,official_news_relay
1435,NVDA,2025-11-11,buy,True,official_news_relay
1436,NVDA,2025-11-11,buy,True,official_news_relay
1437,NVDA,2025-11-11,sell,True,ambiguous_mixed
1438,TSLA,2025-02-18,sell,True,official_news_relay
1439,NVDA,2025-02-18,buy,True,official_news_relay
1440,TSLA,2021-07-19,sell,True,official_news_relay
1441,TSLA,2021-07-19,buy,True,official_news_relay
1442,TSLA,2025-03-26,buy,True,official_news_relay
1443,UBER,2025-08-14,buy,False,official_news_relay
1444,UBER,2025-08-14,buy,False,official_news_relay
1445,AAPL,2022-11-02,buy,True,analyst_relay
1446,AAPL,2022-11-02,buy,True,analyst_relay
1447,AAPL,2022-11-02,buy,True,official_news_relay
1448,AAPL,2022-11-02,buy,True,official_news_relay
1449,AAPL,2022-11-02,sell,True,official_news_relay
1451,NVDA,2025-10-16,buy,True,official_news_relay
1452,AMD,2025-10-16,buy,True,official_news_relay
1453,MSFT,2022-09-30,buy,False,official_news_relay
1454,DIS,2022-09-30,sell,False,official_news_relay
1455,DIS,2022-09-30,buy,False,analyst_relay
1456,TSLA,2021-12-21,buy,True,official_news_relay
1457,TSLA,2020-06-12,sell,True,ambiguous_mixed
1458,NVDA,2026-05-06,buy,True,official_news_relay
1459,AMD,2026-05-07,buy,True,official_news_relay
1460,AMD,2026-05-07,buy,True,official_news_relay
1461,TSLA,2026-04-06,sell,True,official_news_relay
1462,NVDA,2026-04-06,buy,True,official_news_relay
1463,TSLA,2022-09-20,buy,True,official_news_relay
1464,TSLA,2022-09-20,sell,True,official_news_relay
1465,GOOGL,2022-09-20,buy,False,official_news_relay
1466,GOOGL,2022-09-20,buy,False,official_news_relay
1467,AMD,2022-09-20,buy,True,official_news_relay
1468,AMD,2022-09-20,sell,True,official_news_relay
1469,AMD,2022-09-20,buy,True,official_news_relay
1470,GOOGL,2023-04-28,buy,False,analyst_relay
1471,UBER,2025-09-25,buy,False,official_news_relay
1472,GOOGL,2025-09-25,buy,False,official_news_relay
1473,NVDA,2025-11-10,sell,True,official_news_relay
1474,TSLA,2024-06-13,sell,True,official_news_relay
1475,TSLA,2024-06-13,buy,True,official_news_relay
1476,TSLA,2024-06-13,sell,True,official_news_relay
1477,MSFT,2023-07-26,buy,False,official_news_relay
1478,TSLA,2025-12-24,sell,True,official_news_relay
1479,MSFT,2023-10-25,buy,False,official_news_relay
1480,GOOGL,2023-10-25,buy,False,ambiguous_mixed
1481,NVDA,2024-05-21,buy,True,official_news_relay
1482,NVDA,2024-05-21,buy,True,official_news_relay
1483,MSFT,2023-04-26,buy,False,official_news_relay
1484,MSFT,2023-04-26,buy,False,official_news_relay
1485,MSFT,2023-04-26,buy,False,official_news_relay
1486,MSFT,2023-04-26,buy,False,official_news_relay
1487,AAPL,2023-04-26,buy,True,official_news_relay
1488,GOOGL,2023-04-26,buy,False,official_news_relay
1489,AAPL,2022-10-12,sell,True,official_news_relay
1490,TSLA,2021-12-10,buy,True,official_news_relay
1491,AMZN,2023-06-20,buy,True,official_news_relay
1492,AMZN,2023-06-20,sell,True,official_news_relay
1493,AMZN,2023-06-20,buy,True,official_news_relay
1494,GOOGL,2025-10-30,buy,False,official_news_relay
1495,AAPL,2026-05-04,buy,True,official_news_relay
1496,TSLA,2021-12-31,buy,True,official_news_relay
1498,TSLA,2020-05-18,buy,True,ambiguous_mixed
1499,TSLA,2023-10-31,buy,True,official_news_relay
1500,TSLA,2021-06-04,buy,True,official_news_relay
1501,AMD,2023-02-13,buy,True,official_news_relay
1502,AMZN,2023-02-13,buy,True,official_news_relay
1503,MSFT,2023-02-13,buy,False,official_news_relay
1504,AMD,2023-05-22,buy,True,official_news_relay
1505,AMD,2023-05-22,buy,True,official_news_relay
1506,TSLA,2023-05-22,buy,True,contrarian_original_like
1507,MSFT,2023-11-20,buy,False,contrarian_original_like
1508,TSLA,2020-07-10,buy,True,official_news_relay
1509,TSLA,2020-07-10,buy,True,official_news_relay
1510,TSLA,2023-01-03,sell,True,official_news_relay
1511,TSLA,2023-03-02,buy,True,official_news_relay
1512,TSLA,2023-03-02,buy,True,official_news_relay
1513,TSLA,2023-03-02,buy,True,official_news_relay
1514,TSLA,2023-03-02,buy,True,official_news_relay
1515,MSFT,2022-11-09,buy,False,official_news_relay
1516,TSLA,2020-11-27,buy,True,official_news_relay
1517,NVDA,2022-11-14,buy,True,analyst_relay
1518,AMD,2022-11-14,buy,True,analyst_relay
1519,AMD,2022-11-14,buy,True,official_news_relay
1520,GOOGL,2023-01-31,sell,False,official_news_relay
1521,MSFT,2023-01-31,buy,False,official_news_relay
1522,NFLX,2023-01-31,buy,False,official_news_relay
1523,TSLA,2023-10-30,sell,True,official_news_relay
1524,TSLA,2023-10-30,sell,True,ambiguous_mixed
1525,TSLA,2023-10-30,sell,True,official_news_relay
1526,TSLA,2024-01-17,buy,True,official_news_relay
1527,TSLA,2024-01-17,buy,True,official_news_relay
1528,TSLA,2024-01-17,buy,True,analyst_relay
1529,TSLA,2024-01-17,buy,True,official_news_relay
1530,TSLA,2024-01-17,buy,True,analyst_relay
1531,TSLA,2024-01-17,buy,True,analyst_relay
1532,TSLA,2024-01-17,buy,True,official_news_relay
1533,TSLA,2024-01-17,buy,True,official_news_relay
1534,TSLA,2024-01-17,buy,True,official_news_relay
1535,TSLA,2024-01-17,buy,True,analyst_relay
1536,TSLA,2024-01-17,buy,True,analyst_relay
1537,NFLX,2024-01-17,buy,False,analyst_relay
1538,AMZN,2024-01-17,buy,True,analyst_relay
1539,MSFT,2024-01-17,buy,False,contrarian_original_like
1540,MSFT,2024-01-17,buy,False,official_news_relay
1541,AAPL,2024-01-17,buy,True,official_news_relay
1542,GOOGL,2024-04-10,buy,False,analyst_relay
1543,AMD,2024-11-04,sell,True,official_news_relay
1544,AMD,2024-11-04,sell,True,official_news_relay
1545,AMD,2025-10-09,buy,True,ambiguous_mixed
1546,NVDA,2025-12-04,buy,True,official_news_relay
1547,GOOGL,2025-12-04,buy,False,analyst_relay
1548,META,2025-12-04,buy,False,official_news_relay
1549,MSFT,2026-01-26,sell,False,official_news_relay
1550,AMZN,2026-03-17,buy,True,official_news_relay
1551,AMZN,2026-03-17,buy,True,official_news_relay
1552,META,2026-03-17,sell,False,official_news_relay
1553,SOFI,2026-04-30,buy,False,ambiguous_mixed
1554,SOFI,2026-05-05,buy,False,official_news_relay
210,PYPL,2023-08-07,buy,False,official_news_relay
219,NFLX,2023-03-24,buy,False,ambiguous_mixed
336,AMZN,2026-03-05,buy,True,official_news_relay
408,TSLA,2024-04-12,buy,True,official_news_relay
424,AMZN,2021-09-13,buy,True,official_news_relay
456,TSLA,2024-02-12,buy,True,market_reaction_relay
457,AMD,2026-04-14,sell,True,contrarian_original_like
458,AMD,2026-04-14,buy,True,analyst_relay
543,NVDA,2026-04-16,sell,True,official_news_relay
817,AMZN,2025-04-16,buy,True,official_news_relay
974,PYPL,2026-02-09,buy,False,official_news_relay
1003,NFLX,2025-02-05,buy,False,official_news_relay
1017,MSFT,2025-02-28,buy,False,analyst_relay
1061,NVDA,2026-03-03,buy,True,official_news_relay
1074,AAPL,2023-06-26,buy,True,official_news_relay
1075,AMZN,2026-02-23,buy,True,analyst_relay
1077,NVDA,2026-04-17,sell,True,official_news_relay
1153,AAPL,2026-02-24,sell,True,official_news_relay
1156,TSLA,2025-08-01,sell,True,official_news_relay
1242,AMD,2025-09-25,buy,True,official_news_relay
1246,NVDA,2024-03-11,buy,True,official_news_relay
1247,NVDA,2024-03-11,sell,True,official_news_relay
1248,TSLA,2024-03-11,buy,True,analyst_relay
1249,GOOGL,2024-03-11,buy,False,analyst_relay
1256,META,2025-02-21,buy,False,official_news_relay
1258,GOOGL,2025-11-14,buy,False,analyst_relay
1259,AMD,2025-11-14,buy,True,official_news_relay
1260,NVDA,2024-02-02,buy,True,analyst_relay
1261,GOOGL,2024-02-02,buy,False,official_news_relay
1262,NVDA,2025-10-03,buy,True,analyst_relay
1263,NVDA,2025-10-03,buy,True,analyst_relay
1264,NVDA,2024-09-04,buy,True,ambiguous_mixed
1418,AAPL,2024-06-21,buy,True,official_news_relay
1450,AAPL,2025-09-10,sell,True,official_news_relay
1497,NFLX,2026-01-12,buy,False,official_news_relay
1555,AMZN,2025-03-28,sell,True,official_news_relay
1556,AMZN,2025-03-28,buy,True,official_news_relay
1557,NVDA,2026-02-03,buy,True,analyst_relay
1558,AMZN,2025-04-03,sell,True,official_news_relay
1559,AAPL,2024-11-01,buy,True,official_news_relay
1560,AAPL,2024-11-01,buy,True,official_news_relay
1561,AMD,2026-02-03,buy,True,official_news_relay
1562,AMD,2026-02-03,buy,True,official_news_relay
1563,AMD,2026-02-03,sell,True,official_news_relay
1564,NVDA,2026-02-03,sell,True,contrarian_original_like
1565,NVDA,2026-02-03,sell,True,contrarian_original_like
1566,GOOGL,2026-02-03,buy,False,official_news_relay
1567,AAPL,2024-09-27,buy,True,official_news_relay
1568,META,2026-01-28,buy,False,official_news_relay
1569,MSFT,2026-01-28,buy,False,official_news_relay
1570,MSFT,2026-01-28,sell,False,official_news_relay
1571,AMD,2026-01-28,buy,True,official_news_relay
1572,AMD,2026-01-28,buy,True,official_news_relay
1573,NVDA,2026-02-10,buy,True,analyst_relay
1574,AMD,2026-02-26,buy,True,official_news_relay
1575,AMZN,2026-03-11,buy,True,official_news_relay
1576,AMD,2023-01-03,sell,True,official_news_relay
1577,MSFT,2025-01-27,buy,False,official_news_relay
