event_id,video_id,transcript_id,creator,ticker,company_name,recommendation_type,event_date,top5_flag,analyst_alignment_event_time,analyst_alignment_diagnostic,analyst_coverage_tier,filing_count_pm1,filing_count_pm3,filing_count_pm5,eight_k_pm5_flag,ten_q_or_k_pm5_flag,offering_registration_pm5_flag,ownership_or_insider_pm5_flag,earnings_proxy_flag,sec_material_event_confounded_flag,sec_routine_filing_flag,sec_unknown_flag,sec_clean_expanded_flag,reason_codes,market_active_pre_event,market_quiet,alpha_vantage_news_success,alpha_vantage_news_hit,alpha_vantage_news_material_hit,alpha_vantage_news_query_status,alpha_vantage_news_pm7_count,alpha_vantage_pre_1d_count,alpha_vantage_post_1d_count,alpha_vantage_pre_3d_count,alpha_vantage_post_3d_count,alpha_vantage_pre_7d_count,alpha_vantage_post_7d_count,gdelt_news_success,gdelt_news_hit,gdelt_news_material_hit,gdelt_news_query_status,gdelt_news_pm7_count,gdelt_pre_1d_count,gdelt_post_1d_count,gdelt_pre_3d_count,gdelt_post_3d_count,gdelt_pre_7d_count,gdelt_post_7d_count,fnspid_news_success,fnspid_news_hit,fnspid_news_material_hit,fnspid_news_query_status,fnspid_news_pm7_count,fnspid_pre_1d_count,fnspid_post_1d_count,fnspid_pre_3d_count,fnspid_post_3d_count,fnspid_pre_7d_count,fnspid_post_7d_count,fmp_news_success,fmp_news_hit,fmp_news_material_hit,fmp_news_query_status,fmp_news_pm7_count,fmp_pre_1d_count,fmp_post_1d_count,fmp_pre_3d_count,fmp_post_3d_count,fmp_pre_7d_count,fmp_post_7d_count,finnhub_news_success,finnhub_news_hit,finnhub_news_material_hit,finnhub_news_query_status,finnhub_news_pm7_count,finnhub_pre_1d_count,finnhub_post_1d_count,finnhub_pre_3d_count,finnhub_post_3d_count,finnhub_pre_7d_count,finnhub_post_7d_count,marketaux_news_success,marketaux_news_hit,marketaux_news_material_hit,marketaux_news_query_status,marketaux_news_pm7_count,marketaux_pre_1d_count,marketaux_post_1d_count,marketaux_pre_3d_count,marketaux_post_3d_count,marketaux_pre_7d_count,marketaux_post_7d_count,eodhd_news_success,eodhd_news_hit,eodhd_news_material_hit,eodhd_news_query_status,eodhd_news_pm7_count,eodhd_pre_1d_count,eodhd_post_1d_count,eodhd_pre_3d_count,eodhd_post_3d_count,eodhd_pre_7d_count,eodhd_post_7d_count,newsapi_news_success,newsapi_news_hit,newsapi_news_material_hit,newsapi_news_query_status,newsapi_news_pm7_count,newsapi_pre_1d_count,newsapi_post_1d_count,newsapi_pre_3d_count,newsapi_post_3d_count,newsapi_pre_7d_count,newsapi_post_7d_count,massive_news_success,massive_news_hit,massive_news_material_hit,massive_news_query_status,massive_news_pm7_count,massive_pre_1d_count,massive_post_1d_count,massive_pre_3d_count,massive_post_3d_count,massive_pre_7d_count,massive_post_7d_count,alpaca_news_success,alpaca_news_hit,alpaca_news_material_hit,alpaca_news_query_status,alpaca_news_pm7_count,alpaca_pre_1d_count,alpaca_post_1d_count,alpaca_pre_3d_count,alpaca_post_3d_count,alpaca_pre_7d_count,alpaca_post_7d_count,fmp_press_release_success,fmp_press_release_hit,fmp_press_release_material_hit,fmp_press_release_query_status,fmp_press_release_pm7_count,fmp_press_release_pre_1d_count,fmp_press_release_post_1d_count,fmp_press_release_pre_3d_count,fmp_press_release_post_3d_count,fmp_press_release_pre_7d_count,fmp_press_release_post_7d_count,press_release_provider_success,press_release_hit,press_release_query_status,sec_filing_hit,earnings_hit,official_news_hit,any_media_news_hit,market_implied_confounded,provider_success_count,provider_failure_count,provider_unknown_count,news_window_pre_1d_count,news_window_post_1d_count,news_window_pre_3d_count,news_window_post_3d_count,news_window_pre_7d_count,news_window_post_7d_count,multi_source_clean,news_clean_status,news_coverage_tier,news_confounded_reason,fnspid_coverage_available,fnspid_hit_sources,fnspid_news_count_pre_1d,fnspid_news_count_post_1d,fnspid_news_count_pre_3d,fnspid_news_count_post_3d,fnspid_news_count_pre_7d,fnspid_news_count_post_7d,fnspid_mean_sentiment_pre_3d,fnspid_mean_sentiment_post_3d,fnspid_max_abs_sentiment_pre_3d,fnspid_source_count_pre_7d,fnspid_unique_title_count_pre_7d,fnspid_first_article_date_near_event,fnspid_last_article_date_near_event,marketaux_news_provider_checked,massive_news_provider_checked,fmp_news_provider_checked,finnhub_news_provider_checked,eodhd_news_provider_checked,newsapi_news_provider_checked,alpaca_news_provider_checked,alpha_vantage_news_provider_checked,gdelt_news_provider_checked,provider_success_count_total,provider_success_count_external,provider_hit_count_external,provider_empty_success_count,provider_quota_limited_count,provider_permission_limited_count,provider_missing_key_count,news_coverage_quality_score,multi_provider_checked_no_hit,best_available_news_status,coverage_sensitivity_bucket,news_clean_status_final,news_confounded_reason_final
11,0d64alYucZQ,0d64alYucZQ,The Investor Channel,NFLX,Netflix,buy,2023-02-10,False,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,http_429,0,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,False,False,1,2,9,0,0,0,0,0,0,False,unknown_news_coverage,unknown_news_coverage,unknown_or_insufficient_provider_coverage,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,1,0,0,1,1,0,0,0,False,unknown_or_clean_slice,low_coverage,unknown_news_coverage,unknown_or_insufficient_provider_coverage
12,0dWfXNl_uFg,0dWfXNl_uFg,The Investor Channel,AMZN,Amazon,sell,2023-06-16,True,finfluencer_contrarian_to_analyst,finfluencer_contrarian_to_analyst,event_time_yfinance,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,True,True,True,ok,38,4,13,13,15,20,30,False,False,False,http_429,0,0,0,0,0,0,0,True,True,True,ok,255,26,28,79,39,131,124,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,2,1,8,30,41,92,54,151,154,False,media_confounded,media_confounded,"media:alpha_vantage_news,fnspid_news",True,primary_only,26,28,79,39,131,124,0.0,0.0,0.0,0,0,2023-06-09,2023-06-23,False,False,False,False,False,False,False,False,False,2,1,1,0,1,0,0,2,False,media_confounded,medium,media_confounded,"media:alpha_vantage_news,fnspid_news"
13,0dWfXNl_uFg,0dWfXNl_uFg,The Investor Channel,NFLX,Netflix,buy,2023-06-16,False,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,False,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,True,True,True,ok,10,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,2,1,8,0,0,0,0,0,0,False,media_confounded,media_confounded,media:gdelt_news,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,2,1,1,1,0,0,0,2,False,media_confounded,medium,media_confounded,media:gdelt_news
14,0dWfXNl_uFg,0dWfXNl_uFg,The Investor Channel,NVDA,Nvidia,sell,2023-06-16,True,finfluencer_contrarian_to_analyst,finfluencer_contrarian_to_analyst,event_time_yfinance,4,8,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,True,False,False,False,False,unknown_or_limited,0,0,0,0,2,0,8,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,267,31,27,81,49,131,136,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,True,1,2,9,31,27,81,51,131,144,False,media_confounded,media_confounded,media:fnspid_news;market_implied_active,True,primary_only,31,27,81,49,131,136,0.0,0.0,0.0,0,0,2023-06-09,2023-06-23,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,False,media_confounded,low_coverage,media_confounded,media:fnspid_news;market_implied_active
15,0dWfXNl_uFg,0dWfXNl_uFg,The Investor Channel,TSLA,Tesla,sell,2023-06-16,True,finfluencer_contrarian_to_analyst,finfluencer_contrarian_to_analyst,event_time_yfinance,1,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,True,False,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,294,31,17,87,27,166,128,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,True,1,2,9,31,17,87,27,166,128,False,media_confounded,media_confounded,media:fnspid_news;market_implied_active,True,primary_only,31,17,87,27,166,128,0.0,0.0,0.0,0,0,2023-06-09,2023-06-23,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,False,media_confounded,low_coverage,media_confounded,media:fnspid_news;market_implied_active
16,10KzfNZryVI,10KzfNZryVI,"Mark Roussin, CPA",GOOGL,Alphabet,buy,2024-01-08,False,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,0,3,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,False,False,1,2,9,0,0,0,0,0,0,False,unknown_news_coverage,unknown_news_coverage,unknown_or_insufficient_provider_coverage,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,False,unknown_or_clean_slice,low_coverage,unknown_news_coverage,unknown_or_insufficient_provider_coverage
17,10KzfNZryVI,10KzfNZryVI,"Mark Roussin, CPA",TSLA,Tesla,buy,2024-01-08,True,analyst_neutral_or_mixed,analyst_bullish_aligned,event_time_yfinance,0,0,0,True,False,False,False,False,True,False,False,False,8k_window,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,True,False,True,False,False,1,2,9,0,0,0,0,0,0,False,official_confounded,official_confounded,sec_filing,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,False,official_confounded,low_coverage,official_confounded,sec_filing
18,1U8L8x1VUFE,1U8L8x1VUFE,"Mark Roussin, CPA",TSLA,Tesla,buy,2023-08-18,True,finfluencer_contrarian_to_analyst,analyst_bullish_aligned,event_time_yfinance,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,242,14,27,65,52,120,122,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,1,2,9,14,27,65,52,120,122,False,media_confounded,media_confounded,media:fnspid_news,True,primary_only,14,27,65,52,120,122,0.0,0.0,0.0,0,0,2023-08-11,2023-08-25,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,False,media_confounded,low_coverage,media_confounded,media:fnspid_news
19,1U8L8x1VUFE,1U8L8x1VUFE,"Mark Roussin, CPA",AAPL,Apple,buy,2023-08-18,True,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,True,True,True,ok,22,4,0,12,2,13,14,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,232,22,26,58,46,102,130,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,2,1,8,26,26,70,48,115,144,False,media_confounded,media_confounded,"media:alpha_vantage_news,fnspid_news",True,primary_only,22,26,58,46,102,130,0.0,0.0,0.0,0,0,2023-08-11,2023-08-25,False,False,False,False,False,False,False,False,False,2,1,1,0,0,0,0,2,False,media_confounded,medium,media_confounded,"media:alpha_vantage_news,fnspid_news"
20,1X7DdlfHaRw,1X7DdlfHaRw,The Investor Channel,AMZN,Amazon,buy,2023-03-03,True,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,3,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,True,True,True,ok,33,3,5,13,6,23,28,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,27,0,0,0,0,0,27,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,2,1,8,3,5,13,6,23,55,False,media_confounded,media_confounded,"media:alpha_vantage_news,fnspid_news",True,primary_only,0,0,0,0,0,27,0.0,0.0,0.0,0,0,2023-03-09,2023-03-10,False,False,False,False,False,False,False,False,False,2,1,1,0,0,0,0,2,False,media_confounded,medium,media_confounded,"media:alpha_vantage_news,fnspid_news"
21,1YqWGg78zqk,1YqWGg78zqk,Jose Najarro Stocks,NVDA,Nvidia,buy,2025-08-27,True,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,2,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,True,True,True,False,False,1,2,9,0,0,0,0,0,0,False,official_confounded,official_confounded,sec_filing;earnings,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,False,official_confounded,low_coverage,official_confounded,sec_filing;earnings
22,1YqWGg78zqk,1YqWGg78zqk,Jose Najarro Stocks,NVDA,Nvidia,buy,2025-08-27,True,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,2,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,True,True,True,False,False,1,2,9,0,0,0,0,0,0,False,official_confounded,official_confounded,sec_filing;earnings,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,False,official_confounded,low_coverage,official_confounded,sec_filing;earnings
23,1dB1d_j52FM,1dB1d_j52FM,The Investor Channel,DIS,Disney,buy,2023-10-06,False,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,0,10,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,91,4,10,15,24,33,58,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,1,2,9,4,10,15,24,33,58,False,media_confounded,media_confounded,media:fnspid_news,True,primary_only,4,10,15,24,33,58,0.0,0.0,0.0,0,0,2023-09-29,2023-10-13,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,False,media_confounded,low_coverage,media_confounded,media:fnspid_news
24,1dB1d_j52FM,1dB1d_j52FM,The Investor Channel,AMD,,sell,2023-10-06,True,finfluencer_contrarian_to_analyst,finfluencer_contrarian_to_analyst,event_time_yfinance,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,True,True,True,ok,5,0,1,2,1,5,3,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,86,6,7,12,16,36,50,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,2,1,8,6,8,14,17,41,53,False,media_confounded,media_confounded,"media:alpha_vantage_news,fnspid_news",True,primary_only,6,7,12,16,36,50,0.0,0.0,0.0,0,0,2023-09-29,2023-10-13,False,False,False,False,False,False,False,False,False,2,1,1,0,0,0,0,2,False,media_confounded,medium,media_confounded,"media:alpha_vantage_news,fnspid_news"
25,1dB1d_j52FM,1dB1d_j52FM,The Investor Channel,MSFT,Microsoft,sell,2023-10-06,False,finfluencer_contrarian_to_analyst,finfluencer_contrarian_to_analyst,event_time_yfinance,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,247,22,18,75,38,130,117,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,True,False,True,True,False,1,2,9,22,18,75,38,130,117,False,official_confounded,official_confounded,sec_filing;media:fnspid_news,True,primary_only,22,18,75,38,130,117,0.0,0.0,0.0,0,0,2023-09-29,2023-10-13,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,False,official_confounded,low_coverage,official_confounded,sec_filing;media:fnspid_news
26,1dB1d_j52FM,1dB1d_j52FM,The Investor Channel,AAPL,Apple,buy,2023-10-06,True,analyst_neutral_or_mixed,analyst_bullish_aligned,event_time_yfinance,2,11,14,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,True,True,True,ok,11,2,0,7,1,8,8,False,False,False,nan,0,0,0,0,0,0,0,True,True,True,ok,252,19,18,64,51,126,126,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,2,1,8,21,18,71,52,134,134,False,media_confounded,media_confounded,"media:alpha_vantage_news,fnspid_news",True,primary_only,19,18,64,51,126,126,0.0,0.0,0.0,0,0,2023-09-29,2023-10-13,False,False,False,False,False,False,False,False,False,2,1,1,0,0,0,0,2,False,media_confounded,medium,media_confounded,"media:alpha_vantage_news,fnspid_news"
27,1dZfqxqT6_c,1dZfqxqT6_c,Dividendology,AAPL,Apple,sell,2024-12-17,True,finfluencer_contrarian_to_analyst,finfluencer_contrarian_to_analyst,event_time_yfinance,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,True,True,True,ok,25,2,5,7,10,24,16,False,False,False,nan,0,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,True,False,2,1,8,2,5,7,10,24,16,False,media_confounded,media_confounded,media:alpha_vantage_news,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,2,1,1,1,0,0,0,2,False,media_confounded,medium,media_confounded,media:alpha_vantage_news
28,23PBK_ZYCT8,23PBK_ZYCT8,The Investor Channel,NVDA,Nvidia,buy,2023-05-24,True,analyst_bullish_aligned,analyst_bullish_aligned,event_time_yfinance,1,8,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,True,True,True,ok,10,0,0,0,0,0,0,True,True,True,ok,410,14,135,42,187,88,322,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,True,True,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,True,True,True,True,False,3,1,8,14,135,42,187,88,322,False,official_confounded,official_confounded,"sec_filing;earnings;media:gdelt_news,fnspid_news",True,primary_only,14,135,42,187,88,322,0.0,0.0,0.0,0,0,2023-05-17,2023-05-31,False,False,False,False,False,False,True,False,False,3,2,2,0,0,0,0,4,False,official_confounded,medium_plus,official_confounded,"sec_filing;earnings;media:gdelt_news,fnspid_news,alpaca_news"
29,2_MQtf3XOUg,2_MQtf3XOUg,"Mark Roussin, CPA",NFLX,Netflix,buy,2023-07-28,False,analyst_neutral_or_mixed,analyst_bullish_aligned,event_time_yfinance,2,3,19,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected,False,True,False,False,False,unknown_or_limited,0,0,0,0,0,0,0,False,False,False,nan,0,0,0,0,0,0,0,True,False,False,ok,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,False,not_checked,0,0,0,0,0,0,0,False,False,not_checked,False,False,False,False,False,1,2,9,0,0,0,0,0,0,False,unknown_news_coverage,unknown_news_coverage,unknown_or_insufficient_provider_coverage,True,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,False,False,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0,False,unknown_or_clean_slice,low_coverage,unknown_news_coverage,unknown_or_insufficient_provider_coverage
