date,gross_return,net_return,active_positions,portfolio_type,holding_period
2026-01-05,0.01254846749583094,0.01254846749583094,2,equal_weight_all_recommendations,5D
2026-01-06,0.01649238464842846,0.01589238464842846,5,equal_weight_all_recommendations,5D
2026-01-07,0.0006049098970160261,0.0006049098970160261,5,equal_weight_all_recommendations,5D
2026-01-08,-0.0028971041144450482,-0.0033971041144450487,6,equal_weight_all_recommendations,5D
2026-01-09,-0.008226955295373484,-0.008226955295373484,4,equal_weight_all_recommendations,5D
2026-01-12,-0.0026635155320098524,-0.003463515532009853,5,equal_weight_all_recommendations,5D
2026-01-13,0.004873188107677229,0.004206521441010562,6,equal_weight_all_recommendations,5D
2026-01-14,-0.00831013654396535,-0.008595850829679634,7,equal_weight_all_recommendations,5D
2026-01-15,0.0012680888936989765,0.0010180888936989763,8,equal_weight_all_recommendations,5D
2026-01-16,0.0017207789633450765,0.0015957789633450764,8,equal_weight_all_recommendations,5D
2026-01-20,-0.01647883083808024,-0.017145497504746907,9,equal_weight_all_recommendations,5D
2026-01-21,0.02424226021888205,0.02404226021888205,5,equal_weight_all_recommendations,5D
2026-01-22,0.017605335598640658,0.017005335598640658,5,equal_weight_all_recommendations,5D
2026-01-23,0.021415222552067514,0.021165222552067514,4,equal_weight_all_recommendations,5D
2026-01-26,-0.02465436170031202,-0.025368647414597736,7,equal_weight_all_recommendations,5D
2026-01-27,0.0033424521744569446,0.002842452174456944,10,equal_weight_all_recommendations,5D
2026-01-28,0.0015248486760268687,0.0014248486760268686,10,equal_weight_all_recommendations,5D
2026-01-29,0.017841625948172256,0.017641625948172257,10,equal_weight_all_recommendations,5D
2026-01-30,-0.01457907861567277,-0.014912411949006103,9,equal_weight_all_recommendations,5D
2026-02-02,-0.00426405869420067,-0.005139058694200671,8,equal_weight_all_recommendations,5D
2026-02-03,-0.01928090221607855,-0.01978090221607855,6,equal_weight_all_recommendations,5D
2026-02-04,-0.05539232631079448,-0.055678040596508764,7,equal_weight_all_recommendations,5D
2026-02-05,-0.020042591679709502,-0.020185448822566645,7,equal_weight_all_recommendations,5D
2026-02-06,0.035647785481992295,0.035102330936537744,11,equal_weight_all_recommendations,5D
2026-02-09,0.01158554821846606,0.01098554821846606,15,equal_weight_all_recommendations,5D
2026-02-10,-0.0059657709100339835,-0.006318712086504572,17,equal_weight_all_recommendations,5D
2026-02-11,-0.0202444431070282,-0.02036209016585173,17,equal_weight_all_recommendations,5D
2026-02-12,-0.027312839062456504,-0.027562839062456504,16,equal_weight_all_recommendations,5D
2026-02-13,0.004597297515664938,0.004058835977203399,13,equal_weight_all_recommendations,5D
2026-02-17,0.004099538595773119,0.0033852528814874044,7,equal_weight_all_recommendations,5D
2026-02-18,0.008824189841269703,0.007949189841269702,8,equal_weight_all_recommendations,5D
2026-02-19,-0.0028580823202955952,-0.0030803045425178174,9,equal_weight_all_recommendations,5D
2026-02-20,0.005089635789803108,0.004816908517075835,11,equal_weight_all_recommendations,5D
2026-02-23,-0.01607970519902504,-0.01617061428993413,11,equal_weight_all_recommendations,5D
2026-02-24,0.02655033104704006,0.025907473904182916,14,equal_weight_all_recommendations,5D
2026-02-25,0.017653612860045853,0.017153612860045853,12,equal_weight_all_recommendations,5D
2026-02-26,-0.0030692076357917617,-0.003402540969125095,12,equal_weight_all_recommendations,5D
2026-02-27,0.012618103591794645,0.012436285409976463,11,equal_weight_all_recommendations,5D
2026-03-02,0.005190320107715183,0.004728781646176721,13,equal_weight_all_recommendations,5D
2026-03-03,-0.0028368767893287403,-0.003375338327790279,13,equal_weight_all_recommendations,5D
2026-03-04,0.022248411540587976,0.021884775176951612,11,equal_weight_all_recommendations,5D
2026-03-05,0.0032472307400514657,0.0027805640733847984,15,equal_weight_all_recommendations,5D
2026-03-06,-0.020678450226576002,-0.02094511689324267,15,equal_weight_all_recommendations,5D
2026-03-09,0.012572902914864672,0.012322902914864672,12,equal_weight_all_recommendations,5D
2026-03-10,0.001214129253581266,0.000797462586914599,12,equal_weight_all_recommendations,5D
2026-03-11,0.0018658809484213077,0.001229517312057671,11,equal_weight_all_recommendations,5D
2026-03-12,-0.01974838817572792,-0.020081721509061252,6,equal_weight_all_recommendations,5D
2026-03-13,-0.017498520003313534,-0.017498520003313534,5,equal_weight_all_recommendations,5D
2026-03-16,0.012104703763716241,0.01150470376371624,5,equal_weight_all_recommendations,5D
2026-03-17,0.00204791832196353,0.001381251655296863,3,equal_weight_all_recommendations,5D
2026-03-18,0.0032092192903555804,0.0024092192903555796,5,equal_weight_all_recommendations,5D
2026-03-19,0.0,0.0,4,equal_weight_all_recommendations,5D
2026-03-20,-0.005914130900693482,-0.006247464234026816,6,equal_weight_all_recommendations,5D
2026-03-23,0.006645467509852621,0.006478800843185954,6,equal_weight_all_recommendations,5D
2026-03-24,-0.0065854461208313024,-0.00725211278749797,6,equal_weight_all_recommendations,5D
2026-03-25,0.017220579501451727,0.017220579501451727,3,equal_weight_all_recommendations,5D
2026-03-26,-0.03153632049622698,-0.03228632049622698,4,equal_weight_all_recommendations,5D
2026-03-27,-0.041636662979091965,-0.041636662979091965,2,equal_weight_all_recommendations,5D
2026-03-30,-0.013527230906106968,-0.014027230906106969,2,equal_weight_all_recommendations,5D
2026-03-31,0.05120742570191631,0.05054075903524965,3,equal_weight_all_recommendations,5D
2026-04-01,0.004396301086365091,0.004062967753031758,3,equal_weight_all_recommendations,5D
2026-04-02,0.020939921276103113,0.020939921276103113,2,equal_weight_all_recommendations,5D
2026-04-06,0.0020729806814390184,0.0020729806814390184,2,equal_weight_all_recommendations,5D
2026-04-07,-0.0004472693710371363,-0.0014472693710371363,6,equal_weight_all_recommendations,5D
2026-04-08,0.02349485296776513,0.02349485296776513,4,equal_weight_all_recommendations,5D
2026-04-09,0.01687707971454717,0.016677079714547172,5,equal_weight_all_recommendations,5D
2026-04-10,0.01970201854213752,0.019416304256423236,7,equal_weight_all_recommendations,5D
2026-04-13,0.012550461542803815,0.011925461542803814,8,equal_weight_all_recommendations,5D
2026-04-14,0.03742100582734864,0.03708767249401531,6,equal_weight_all_recommendations,5D
2026-04-15,0.020413228675304578,0.020127514389590293,7,equal_weight_all_recommendations,5D
2026-04-16,0.029763218348758076,0.029334646920186645,7,equal_weight_all_recommendations,5D
2026-04-17,0.00804371621363705,0.007710382880303716,6,equal_weight_all_recommendations,5D
2026-04-20,-0.00988817334324793,-0.01038817334324793,6,equal_weight_all_recommendations,5D
2026-04-21,-0.0024046888106752213,-0.0029761173821037934,7,equal_weight_all_recommendations,5D
2026-04-22,0.01740772787543134,0.01712201358971705,7,equal_weight_all_recommendations,5D
2026-04-23,-0.007871097575813588,-0.008315542020258034,9,equal_weight_all_recommendations,5D
2026-04-24,0.02919097489216902,0.02889097489216902,10,equal_weight_all_recommendations,5D
2026-04-27,-0.006483616584866766,-0.006938162039412221,11,equal_weight_all_recommendations,5D
2026-04-28,-0.008460177940881728,-0.008876844607548395,12,equal_weight_all_recommendations,5D
2026-04-29,0.016921277435396058,0.016492706006824627,14,equal_weight_all_recommendations,5D
2026-04-30,-0.026895430246298146,-0.027203122553990454,13,equal_weight_all_recommendations,5D
2026-05-01,-0.0013348956168630355,-0.0015848956168630357,12,equal_weight_all_recommendations,5D
2026-05-04,-4.420654667404896e-05,-0.0005442065466740492,12,equal_weight_all_recommendations,5D
2026-05-05,-0.00134009886424321,-0.0019554834796278262,13,equal_weight_all_recommendations,5D
2026-05-06,0.010716242182407984,0.010382908849074649,12,equal_weight_all_recommendations,5D
2026-05-07,-0.006218474891532645,-0.0064684748915326456,12,equal_weight_all_recommendations,5D
2026-05-08,0.007726112454681557,0.007544294272863375,11,equal_weight_all_recommendations,5D
2026-05-11,-0.0030656311631588207,-0.0036211867187143764,9,equal_weight_all_recommendations,5D
2026-05-12,-0.0036529090509355433,-0.004152909050935544,4,equal_weight_all_recommendations,5D
2026-05-13,0.00499515047067095,0.0039951504706709495,2,equal_weight_all_recommendations,5D
2020-05-26,-0.0024360442933193394,-0.0034360442933193394,1,equal_weight_all_recommendations,21D
2020-05-27,-0.0016608447192640874,-0.0016608447192640874,1,equal_weight_all_recommendations,21D
2020-05-28,0.017580381620416863,0.017580381620416863,1,equal_weight_all_recommendations,21D
2020-05-29,-0.03622440280883765,-0.03622440280883765,1,equal_weight_all_recommendations,21D
2020-06-01,-0.07556883131087,-0.07556883131087,1,equal_weight_all_recommendations,21D
2020-06-02,0.018416628784101774,0.018416628784101774,1,equal_weight_all_recommendations,21D
2020-06-03,-0.0015880436011630472,-0.0015880436011630472,1,equal_weight_all_recommendations,21D
2020-06-04,0.021042854169221026,0.021042854169221026,1,equal_weight_all_recommendations,21D
2020-06-05,-0.024618805538279664,-0.024618805538279664,1,equal_weight_all_recommendations,21D
2020-06-08,-0.0725560681818036,-0.0725560681818036,1,equal_weight_all_recommendations,21D
2020-06-09,0.00973763414433615,0.00973763414433615,1,equal_weight_all_recommendations,21D
2020-06-10,-0.08970205725269786,-0.08970205725269786,1,equal_weight_all_recommendations,21D
2020-06-11,0.0509341048991272,0.0509341048991272,1,equal_weight_all_recommendations,21D
2020-06-12,0.03860863311078977,0.03860863311078977,1,equal_weight_all_recommendations,21D
2020-06-15,-0.059468762792361796,-0.059468762792361796,1,equal_weight_all_recommendations,21D
2020-06-16,0.0,-0.0005000000000000004,2,equal_weight_all_recommendations,21D
2020-06-17,0.0,0.0,2,equal_weight_all_recommendations,21D
2020-06-18,0.0,0.0,2,equal_weight_all_recommendations,21D
2020-06-19,0.0,0.0,2,equal_weight_all_recommendations,21D
2020-06-22,0.0,0.0,2,equal_weight_all_recommendations,21D
2020-06-23,0.0,-0.0005000000000000004,2,equal_weight_all_recommendations,21D
2020-06-24,-0.040857298187609414,-0.040857298187609414,1,equal_weight_all_recommendations,21D
2020-06-25,0.02615401198303724,0.02615401198303724,1,equal_weight_all_recommendations,21D
2020-06-26,-0.026613159231048233,-0.026613159231048233,1,equal_weight_all_recommendations,21D
2020-06-29,0.05169110801188981,0.05169110801188981,1,equal_weight_all_recommendations,21D
2020-06-30,0.0698073149894527,0.0698073149894527,1,equal_weight_all_recommendations,21D
2020-07-01,0.03687680726581788,0.03687680726581788,1,equal_weight_all_recommendations,21D
2020-07-02,0.0795173412803385,0.0795173412803385,1,equal_weight_all_recommendations,21D
2020-07-06,0.1347939370342961,0.1347939370342961,1,equal_weight_all_recommendations,21D
2020-07-07,0.013327688522591696,0.013327688522591696,1,equal_weight_all_recommendations,21D
2020-07-08,-0.01725350030984485,-0.01725350030984485,1,equal_weight_all_recommendations,21D
2020-07-09,0.02079245649145589,0.02079245649145589,1,equal_weight_all_recommendations,21D
2020-07-10,0.10784776505418647,0.10784776505418647,1,equal_weight_all_recommendations,21D
2020-07-13,-0.03080958510547016,-0.03080958510547016,1,equal_weight_all_recommendations,21D
2020-07-14,0.013185863099901995,0.013185863099901995,1,equal_weight_all_recommendations,21D
2020-07-15,0.019257581163604653,0.018257581163604653,1,equal_weight_all_recommendations,21D
2021-06-07,0.010149431698305733,0.009149431698305732,1,equal_weight_all_recommendations,21D
2021-06-08,-0.002544921741878703,-0.002544921741878703,1,equal_weight_all_recommendations,21D
2021-06-09,-0.007968981371759054,-0.007968981371759054,1,equal_weight_all_recommendations,21D
2021-06-10,0.018938501740255687,0.018938501740255687,1,equal_weight_all_recommendations,21D
2021-06-11,-0.0003770180312155924,-0.0003770180312155924,1,equal_weight_all_recommendations,21D
2021-06-14,0.012789221849023313,0.012789221849023313,1,equal_weight_all_recommendations,21D
2021-06-15,-0.029675082579620482,-0.029675082579620482,1,equal_weight_all_recommendations,21D
2021-06-16,0.009193155632698069,0.009193155632698069,1,equal_weight_all_recommendations,21D
2021-06-17,0.019392614586788648,0.019392614586788648,1,equal_weight_all_recommendations,21D
2021-06-18,0.010882243306208572,0.010882243306208572,1,equal_weight_all_recommendations,21D
2021-06-21,-0.003978800587379094,-0.003978800587379094,1,equal_weight_all_recommendations,21D
2021-06-22,0.004638983624973836,0.004638983624973836,1,equal_weight_all_recommendations,21D
2021-06-23,0.052684766182075515,0.052684766182075515,1,equal_weight_all_recommendations,21D
2021-06-24,0.035411302984154513,0.035411302984154513,1,equal_weight_all_recommendations,21D
2021-06-25,-0.011694312026312326,-0.011694312026312326,1,equal_weight_all_recommendations,21D
2021-06-28,0.025079265670402195,0.025079265670402195,1,equal_weight_all_recommendations,21D
2021-06-29,-0.011557681931349095,-0.011557681931349095,1,equal_weight_all_recommendations,21D
2021-06-30,-0.0015570796861551495,-0.0015570796861551495,1,equal_weight_all_recommendations,21D
2021-07-01,-0.0026188230779432553,-0.0026188230779432553,1,equal_weight_all_recommendations,21D
2021-07-02,0.0014456370513082906,0.0014456370513082906,1,equal_weight_all_recommendations,21D
2021-07-06,-0.028457809785947363,-0.029457809785947364,1,equal_weight_all_recommendations,21D
2021-12-13,-0.04977243020772959,-0.05077243020772959,1,equal_weight_all_recommendations,21D
2021-12-14,-0.008174578197676308,-0.008174578197676308,1,equal_weight_all_recommendations,21D
2021-12-15,0.018236618133556703,0.018236618133556703,1,equal_weight_all_recommendations,21D
2021-12-16,-0.050277132790258694,-0.050277132790258694,1,equal_weight_all_recommendations,21D
2021-12-17,0.006095449446181567,0.006095449446181567,1,equal_weight_all_recommendations,21D
2021-12-20,-0.03498927121736173,-0.03498927121736173,1,equal_weight_all_recommendations,21D
2021-12-21,0.04288056302579579,0.04288056302579579,1,equal_weight_all_recommendations,21D
2021-12-22,0.07494705523716627,0.07494705523716627,1,equal_weight_all_recommendations,21D
2021-12-23,0.05761886305530961,0.05761886305530961,1,equal_weight_all_recommendations,21D
2021-12-27,0.02524839149906688,0.02524839149906688,1,equal_weight_all_recommendations,21D
2021-12-28,-0.00500027534279357,-0.00500027534279357,1,equal_weight_all_recommendations,21D
2021-12-29,-0.0020947102761840197,-0.0020947102761840197,1,equal_weight_all_recommendations,21D
2021-12-30,-0.014592268383646134,-0.014592268383646134,1,equal_weight_all_recommendations,21D
2021-12-31,-0.012668840823859995,-0.012668840823859995,1,equal_weight_all_recommendations,21D
2022-01-03,0.0,-0.0005000000000000004,2,equal_weight_all_recommendations,21D
2022-01-04,0.0,0.0,2,equal_weight_all_recommendations,21D
2022-01-05,0.0,0.0,2,equal_weight_all_recommendations,21D
2022-01-06,0.0,0.0,2,equal_weight_all_recommendations,21D
2022-01-07,0.0,0.0,2,equal_weight_all_recommendations,21D
2022-01-10,0.0,0.0,2,equal_weight_all_recommendations,21D
2022-01-11,0.0,-0.0005,2,equal_weight_all_recommendations,21D
2022-01-12,-0.039289748931841784,-0.039289748931841784,1,equal_weight_all_recommendations,21D
2022-01-13,0.06749107331435766,0.06749107331435766,1,equal_weight_all_recommendations,21D
2022-01-14,-0.017497758575059086,-0.017497758575059086,1,equal_weight_all_recommendations,21D
2022-01-18,0.01819724123253097,0.01819724123253097,1,equal_weight_all_recommendations,21D
2022-01-19,0.0338278969185718,0.0338278969185718,1,equal_weight_all_recommendations,21D
2022-01-20,-0.0006227038828787723,-0.0006227038828787723,1,equal_weight_all_recommendations,21D
2022-01-21,0.05256606712507206,0.05256606712507206,1,equal_weight_all_recommendations,21D
2022-01-24,0.014726129872195681,0.014726129872195681,1,equal_weight_all_recommendations,21D
2022-01-25,0.012473124842489969,0.012473124842489969,1,equal_weight_all_recommendations,21D
2022-01-26,-0.02069905258271132,-0.02069905258271132,1,equal_weight_all_recommendations,21D
2022-01-27,0.11554175561970448,0.11554175561970448,1,equal_weight_all_recommendations,21D
2022-01-28,-0.020805692766870276,-0.020805692766870276,1,equal_weight_all_recommendations,21D
2022-01-31,-0.10677611383930952,-0.10677611383930952,1,equal_weight_all_recommendations,21D
2022-02-01,0.0058395266373975074,0.004839526637397507,1,equal_weight_all_recommendations,21D
2022-02-18,-0.0074623379232992,-0.008462337923299201,1,equal_weight_all_recommendations,21D
2022-02-22,-0.019790460789778863,-0.019790460789778863,1,equal_weight_all_recommendations,21D
2022-02-23,-0.017963081173505202,-0.017963081173505202,1,equal_weight_all_recommendations,21D
2022-02-24,0.04610722861446659,0.04610722861446659,1,equal_weight_all_recommendations,21D
2022-02-25,0.013872754352842964,0.013872754352842964,1,equal_weight_all_recommendations,21D
2022-02-28,0.0026130646951243452,0.0026130646951243452,1,equal_weight_all_recommendations,21D
2022-03-01,-0.03572945645342007,-0.03572945645342007,1,equal_weight_all_recommendations,21D
2022-03-02,0.02270391008761874,0.02270391008761874,1,equal_weight_all_recommendations,21D
2022-03-03,-0.02469861079643665,-0.02469861079643665,1,equal_weight_all_recommendations,21D
2022-03-04,-0.014336956940107504,-0.014336956940107504,1,equal_weight_all_recommendations,21D
2022-03-07,-0.0629311375277739,-0.0629311375277739,1,equal_weight_all_recommendations,21D
2022-03-08,0.015042282142192498,0.015042282142192498,1,equal_weight_all_recommendations,21D
2022-03-09,0.04314474958343251,0.04314474958343251,1,equal_weight_all_recommendations,21D
2022-03-10,-0.016574261187436323,-0.016574261187436323,1,equal_weight_all_recommendations,21D
2022-03-11,-0.03893247579305292,-0.03893247579305292,1,equal_weight_all_recommendations,21D
2022-03-14,-0.005223667840105195,-0.005223667840105195,1,equal_weight_all_recommendations,21D
2022-03-15,0.028934434037358292,0.028934434037358292,1,equal_weight_all_recommendations,21D
2022-03-16,0.06040711981983615,0.06040711981983615,1,equal_weight_all_recommendations,21D
2022-03-17,0.020674658599312945,0.020674658599312945,1,equal_weight_all_recommendations,21D
2022-03-18,0.04161859950130764,0.04161859950130764,1,equal_weight_all_recommendations,21D
2022-03-21,-0.023095786897254555,-0.024095786897254556,1,equal_weight_all_recommendations,21D
2022-06-07,0.013953727495588764,0.012953727495588763,1,equal_weight_all_recommendations,21D
2022-06-08,-0.007669708100646266,-0.007669708100646266,1,equal_weight_all_recommendations,21D
2022-06-09,-0.020783357670826508,-0.020783357670826508,1,equal_weight_all_recommendations,21D
2022-06-10,-0.04456344247162558,-0.04456344247162558,1,equal_weight_all_recommendations,21D
2022-06-13,-0.04241278878276322,-0.04241278878276322,1,equal_weight_all_recommendations,21D
2022-06-14,0.009204942318570497,0.009204942318570497,1,equal_weight_all_recommendations,21D
2022-06-15,0.029735337882432544,0.029735337882432544,1,equal_weight_all_recommendations,21D
2022-06-16,-0.02697003257483732,-0.02697003257483732,1,equal_weight_all_recommendations,21D
2022-06-17,0.01093990948022916,0.01093990948022916,1,equal_weight_all_recommendations,21D
2022-06-21,0.02459124522846179,0.02459124522846179,1,equal_weight_all_recommendations,21D
2022-06-22,-0.0024040474178396165,-0.0024040474178396165,1,equal_weight_all_recommendations,21D
2022-06-23,0.022636389323291706,0.022636389323291706,1,equal_weight_all_recommendations,21D
2022-06-24,0.034150165160959034,0.034150165160959034,1,equal_weight_all_recommendations,21D
2022-06-27,-0.010496875051069443,-0.010496875051069443,1,equal_weight_all_recommendations,21D
2022-06-28,-0.03174917662720311,-0.03174917662720311,1,equal_weight_all_recommendations,21D
2022-06-29,0.014738216363269663,0.014738216363269663,1,equal_weight_all_recommendations,21D
2022-06-30,-0.01317934484389316,-0.01317934484389316,1,equal_weight_all_recommendations,21D
2022-07-01,0.010707326419538088,0.010707326419538088,1,equal_weight_all_recommendations,21D
2022-07-05,0.01259757254884808,0.01259757254884808,1,equal_weight_all_recommendations,21D
2022-07-06,0.012782943096137256,0.012782943096137256,1,equal_weight_all_recommendations,21D
2022-07-07,0.008226300587226287,0.007226300587226287,1,equal_weight_all_recommendations,21D
2022-08-22,-0.036243902638259384,-0.037243902638259385,1,equal_weight_all_recommendations,21D
2022-08-23,0.003002506326521548,0.003002506326521548,1,equal_weight_all_recommendations,21D
2022-08-24,0.001347163157822573,0.001347163157822573,1,equal_weight_all_recommendations,21D
2022-08-25,0.026008936084948253,0.026008936084948253,1,equal_weight_all_recommendations,21D
2022-08-26,-0.04756700784791723,-0.04756700784791723,1,equal_weight_all_recommendations,21D
2022-08-29,-0.007342307563037775,-0.007342307563037775,1,equal_weight_all_recommendations,21D
2022-08-30,-0.008167020675137082,-0.008167020675137082,1,equal_weight_all_recommendations,21D
2022-08-31,-0.015225659516225343,-0.015225659516225343,1,equal_weight_all_recommendations,21D
2022-09-01,0.008282741023605045,0.008282741023605045,1,equal_weight_all_recommendations,21D
2022-09-02,-0.002425266463259801,-0.002425266463259801,1,equal_weight_all_recommendations,21D
2022-09-06,-0.010979542799969266,-0.010979542799969266,1,equal_weight_all_recommendations,21D
2022-09-07,0.026722663554652915,0.026722663554652915,1,equal_weight_all_recommendations,21D
2022-09-08,0.0026259778181887405,0.0026259778181887405,1,equal_weight_all_recommendations,21D
2022-09-09,0.02657523304266962,0.02657523304266962,1,equal_weight_all_recommendations,21D
2022-09-12,0.023861278411006825,0.023861278411006825,1,equal_weight_all_recommendations,21D
2022-09-13,-0.0705752837581286,-0.0705752837581286,1,equal_weight_all_recommendations,21D
2022-09-14,0.01364140798846103,0.01364140798846103,1,equal_weight_all_recommendations,21D
2022-09-15,-0.0176585314552421,-0.0176585314552421,1,equal_weight_all_recommendations,21D
2022-09-16,-0.021777003694830932,-0.021777003694830932,1,equal_weight_all_recommendations,21D
2022-09-19,0.009147615105472573,0.009147615105472573,1,equal_weight_all_recommendations,21D
2022-09-20,-0.019813903001303257,-0.020813903001303258,1,equal_weight_all_recommendations,21D
2022-09-21,-0.017959231064378023,-0.018959231064378024,2,equal_weight_all_recommendations,21D
2022-09-22,-0.053727679078678314,-0.053727679078678314,2,equal_weight_all_recommendations,21D
2022-09-23,-0.034052929503118556,-0.034052929503118556,2,equal_weight_all_recommendations,21D
2022-09-26,-0.010978113528198497,-0.010978113528198497,2,equal_weight_all_recommendations,21D
2022-09-27,0.019114928109911666,0.019114928109911666,2,equal_weight_all_recommendations,21D
2022-09-28,0.017464195786980774,0.017464195786980774,2,equal_weight_all_recommendations,21D
2022-09-29,-0.0649162645346959,-0.0649162645346959,2,equal_weight_all_recommendations,21D
2022-09-30,-0.011598488009393837,-0.011598488009393837,2,equal_weight_all_recommendations,21D
2022-10-03,-0.004353114880114435,-0.004686448213447769,3,equal_weight_all_recommendations,21D
2022-10-04,0.0334975235879608,0.0334975235879608,3,equal_weight_all_recommendations,21D
2022-10-05,-0.01343918198356516,-0.01343918198356516,3,equal_weight_all_recommendations,21D
2022-10-06,-0.006664509435967488,-0.006664509435967488,3,equal_weight_all_recommendations,21D
2022-10-07,-0.07690652653645018,-0.07690652653645018,3,equal_weight_all_recommendations,21D
2022-10-10,-0.010619303418452483,-0.010619303418452483,3,equal_weight_all_recommendations,21D
2022-10-11,-0.017911744848337834,-0.017911744848337834,3,equal_weight_all_recommendations,21D
2022-10-12,0.0035217493067456473,0.0035217493067456473,3,equal_weight_all_recommendations,21D
2022-10-13,0.02468094061422869,0.02468094061422869,3,equal_weight_all_recommendations,21D
2022-10-14,-0.04967206785266413,-0.04967206785266413,3,equal_weight_all_recommendations,21D
2022-10-17,0.045551598173273845,0.045551598173273845,3,equal_weight_all_recommendations,21D
2022-10-18,0.004624467165572033,0.004224467165572033,5,equal_weight_all_recommendations,21D
2022-10-19,-0.0030543966200185847,-0.003454396620018585,5,equal_weight_all_recommendations,21D
2022-10-20,-0.0022771657996250396,-0.0022771657996250396,3,equal_weight_all_recommendations,21D
2022-10-21,0.028518206173880383,0.028518206173880383,3,equal_weight_all_recommendations,21D
2022-10-24,0.013079868389002694,0.013079868389002694,3,equal_weight_all_recommendations,21D
2022-10-25,0.01784577131293837,0.01784577131293837,3,equal_weight_all_recommendations,21D
2022-10-26,-0.05057516617691449,-0.05057516617691449,3,equal_weight_all_recommendations,21D
2022-10-27,-0.013776203253153393,-0.013776203253153393,3,equal_weight_all_recommendations,21D
2022-10-28,0.03163307580102422,0.03163307580102422,3,equal_weight_all_recommendations,21D
2022-10-31,-0.008714556099925774,-0.009047889433259107,3,equal_weight_all_recommendations,21D
2022-11-01,-0.01705969930757001,-0.01705969930757001,2,equal_weight_all_recommendations,21D
2022-11-02,-0.035368003882183086,-0.035368003882183086,2,equal_weight_all_recommendations,21D
2022-11-03,-0.026578842732911223,-0.026578842732911223,2,equal_weight_all_recommendations,21D
2022-11-04,0.03332551034035025,0.03332551034035025,2,equal_weight_all_recommendations,21D
2022-11-07,0.029269652480951258,0.029269652480951258,2,equal_weight_all_recommendations,21D
2022-11-08,0.004388227583873361,0.004388227583873361,2,equal_weight_all_recommendations,21D
2022-11-09,-0.01904992312968634,-0.01904992312968634,2,equal_weight_all_recommendations,21D
2022-11-10,0.08226795691346589,0.08193462358013255,3,equal_weight_all_recommendations,21D
2022-11-11,0.01699732697045464,0.01699732697045464,3,equal_weight_all_recommendations,21D
2022-11-14,-0.02250001127980983,-0.02250001127980983,3,equal_weight_all_recommendations,21D
2022-11-15,0.006995898361643382,0.006245898361643382,4,equal_weight_all_recommendations,21D
2022-11-16,-0.021769049261755324,-0.021769049261755324,2,equal_weight_all_recommendations,21D
2022-11-17,-0.007425947885299766,-0.007425947885299766,2,equal_weight_all_recommendations,21D
2022-11-18,-0.009499136581818113,-0.009499136581818113,2,equal_weight_all_recommendations,21D
2022-11-21,0.020144372132649784,0.01981103879931645,3,equal_weight_all_recommendations,21D
2022-11-22,0.01511448770092616,0.01511448770092616,3,equal_weight_all_recommendations,21D
2022-11-23,0.022716633271753217,0.022716633271753217,3,equal_weight_all_recommendations,21D
2022-11-25,-0.005179332517455208,-0.005179332517455208,3,equal_weight_all_recommendations,21D
2022-11-28,-0.027514636472984577,-0.027514636472984577,3,equal_weight_all_recommendations,21D
2022-11-29,-0.009414594808180854,-0.009414594808180854,3,equal_weight_all_recommendations,21D
2022-11-30,0.05919528345877426,0.05919528345877426,3,equal_weight_all_recommendations,21D
2022-12-01,0.006040198647451274,0.006040198647451274,3,equal_weight_all_recommendations,21D
2022-12-02,-0.001766496165847194,-0.001766496165847194,3,equal_weight_all_recommendations,21D
2022-12-05,-0.023287751726532042,-0.023287751726532042,3,equal_weight_all_recommendations,21D
2022-12-06,-0.031918499896121055,-0.031918499896121055,3,equal_weight_all_recommendations,21D
2022-12-07,0.0012475901650617811,0.0012475901650617811,3,equal_weight_all_recommendations,21D
2022-12-08,0.027271409434376965,0.027271409434376965,3,equal_weight_all_recommendations,21D
2022-12-09,-0.0029400796121461146,-0.003273412945479448,3,equal_weight_all_recommendations,21D
2022-12-12,0.02050175435702554,0.020168421023692207,3,equal_weight_all_recommendations,21D
2022-12-13,0.017490640862974322,0.017490640862974322,3,equal_weight_all_recommendations,21D
2022-12-14,-0.012556574553629832,-0.012889907886963167,3,equal_weight_all_recommendations,21D
2022-12-15,-0.03652596943425035,-0.03652596943425035,2,equal_weight_all_recommendations,21D
2022-12-16,-0.01946281723273165,-0.019796150566064985,3,equal_weight_all_recommendations,21D
2022-12-19,-0.02786466789990864,-0.02786466789990864,3,equal_weight_all_recommendations,21D
2022-12-20,-0.020967132372334423,-0.021300465705667754,3,equal_weight_all_recommendations,21D
2022-12-21,0.008438827303045682,0.008438827303045682,2,equal_weight_all_recommendations,21D
2022-12-22,-0.06158559242759892,-0.06158559242759892,2,equal_weight_all_recommendations,21D
2022-12-23,-6.316545909945681e-05,-6.316545909945681e-05,2,equal_weight_all_recommendations,21D
2022-12-27,-0.07000613812039963,-0.07000613812039963,2,equal_weight_all_recommendations,21D
2022-12-28,0.00919859297017056,0.00919859297017056,2,equal_weight_all_recommendations,21D
2022-12-29,0.05483535900309644,0.05483535900309644,2,equal_weight_all_recommendations,21D
2022-12-30,0.004512869386704699,0.004512869386704699,2,equal_weight_all_recommendations,21D
2023-01-03,-0.050377911354167804,-0.050377911354167804,2,equal_weight_all_recommendations,21D
2023-01-04,0.02166264416512892,0.02166264416512892,2,equal_weight_all_recommendations,21D
