event_id,ticker,creator,top5_flag,event_date,pre_63_22_proxy,pre_21_2_proxy,pre_5_1_proxy,post_5,post_21,post_63,momentum_tag_21d
561,AAPL,"Mark Roussin, CPA",True,2024-07-04,0.2580269305380347,0.1115342697214245,0.0420333347769077,0.0089101564955191,-0.0082388421088168,-0.028709682270866,reversal_or_contrast
562,HOOD,"Parkev Tatevosian, CFA",False,2026-03-25,-0.3689262751735903,0.0302252409753445,-0.0272509368081232,-0.0310932074239059,0.0808050223732581,-0.0721204770700947,reversal_or_contrast
563,HOOD,"Parkev Tatevosian, CFA",False,2026-03-25,-0.3689262751735903,0.0302252409753445,-0.0272509368081232,-0.0310932074239059,0.0808050223732581,-0.0721204770700947,reversal_or_contrast
564,HOOD,"Parkev Tatevosian, CFA",False,2026-03-25,-0.3689262751735903,0.0302252409753445,-0.0272509368081232,-0.0310932074239059,0.0808050223732581,-0.0721204770700947,reversal_or_contrast
565,GOOGL,The Investor Channel,False,2024-01-30,0.0395912644359204,0.0502938968932578,0.0176232461355423,-0.0548882501227289,-0.1208489683068052,0.048970288739466,reversal_or_contrast
566,GOOGL,The Investor Channel,False,2024-01-30,0.0395912644359204,0.0502938968932578,0.0176232461355423,-0.0548882501227289,-0.1208489683068052,0.048970288739466,reversal_or_contrast
567,TSLA,"Parkev Tatevosian, CFA",True,2026-04-07,-0.1936914618567614,-0.1093372616899568,-0.067409851520663,-0.0028297084102295,0.0370587569647142,0.1584514922481272,reversal_or_contrast
568,AMZN,Daniel Pronk,True,2021-07-17,0.0258083615223134,0.0068916715866009,-0.0177303156951569,0.0045556362999168,-0.1315401757659059,-0.0921429871056661,continuation_or_stack
569,PYPL,Couch Investor,False,2025-10-15,-0.1416668249334021,0.0062760738295899,-0.0952576856224818,-0.0026300458878616,-0.0493102050266986,-0.2071846983651951,continuation_or_stack
570,GOOGL,Couch Investor,False,2025-10-15,0.3065809818703167,-0.0111450664649638,0.037999870698959,-0.0013247174423278,0.0993798993740213,0.2827539001392742,continuation_or_stack
571,SOFI,Couch Investor,False,2025-10-15,0.2068431503155288,0.0116190820520181,0.0121528488784912,-0.0339217766928333,0.0025152232260785,-0.1004964079592176,continuation_or_stack
572,NVDA,The Investor Channel,True,2024-02-22,0.4364214803838964,0.2650496109190974,0.0448493295597072,0.00616563488149,0.1704028079985655,0.1617815285910895,continuation_or_stack
573,PYPL,Couch Investor,False,2025-10-29,-0.0771398833689369,0.0072312168344703,-0.0056829375274203,-0.0089778311936221,-0.0924167623257998,-0.2517182669639901,continuation_or_stack
574,PYPL,Couch Investor,False,2025-10-29,-0.0771398833689369,0.0072312168344703,-0.0056829375274203,-0.0089778311936221,-0.0924167623257998,-0.2517182669639901,continuation_or_stack
575,PYPL,Couch Investor,False,2025-10-29,-0.0771398833689369,0.0072312168344703,-0.0056829375274203,-0.0089778311936221,-0.0924167623257998,-0.2517182669639901,continuation_or_stack
576,PYPL,Couch Investor,False,2025-10-29,-0.0771398833689369,0.0072312168344703,-0.0056829375274203,-0.0089778311936221,-0.0924167623257998,-0.2517182669639901,continuation_or_stack
577,NVDA,Couch Investor,True,2025-10-29,0.0735421053456282,0.0778198854263658,0.1191006840608723,-0.0428672895663676,-0.1392736676520606,-0.0864310763010717,reversal_or_contrast
578,MSFT,Daniel Pronk,False,2023-05-31,0.2737852794868196,0.0714330715356077,0.0325678632468504,-0.0360770257865376,-0.0278009113766197,-0.0800299584026265,reversal_or_contrast
579,GOOGL,Daniel Pronk,False,2023-05-31,0.297198222503793,0.1405439598051703,-0.0065507845493126,-0.0238322435135537,-0.0905994595070542,0.022516423805921,continuation_or_stack
580,PLTR,"Parkev Tatevosian, CFA",False,2026-03-31,-0.1538268547818527,0.0575659537702115,-0.0505687493962636,-0.0772075116479773,-0.1540682291536433,-0.2523698555267402,continuation_or_stack
581,AMD,Couch Investor,True,2025-10-13,0.3220891876692198,0.353462888576828,0.0751529633904649,0.099084564021598,0.0673918839274196,-0.0284151134790475,continuation_or_stack
582,AMC,Dividend Bull,False,2024-03-29,-0.5931540610198872,-0.3040534240180906,-0.2322146787067016,-0.053921597590104,-0.0282319812744328,0.5573334364868712,continuation_or_stack
583,TSLA,Couch Investor,True,2025-09-30,0.3973377788796985,0.2963950653169038,0.0398332364216835,-0.030564496645864,0.0059158844159759,-0.0124812258199646,continuation_or_stack
584,NVDA,Jose Najarro Stocks,True,2025-09-15,0.1417710640431406,-0.048149932251306,0.0375285272612957,0.0211979217048194,0.0080518050807361,-0.0497110640135188,continuation_or_stack
585,MSFT,Daniel Pronk,False,2023-10-25,0.1062287084691359,0.1109605969916236,0.0614166444735958,0.0036131305415088,0.0197458300794604,0.0160574472129486,continuation_or_stack
586,MSFT,Daniel Pronk,False,2023-10-25,0.1062287084691359,0.1109605969916236,0.0614166444735958,0.0036131305415088,0.0197458300794604,0.0160574472129486,continuation_or_stack
587,NVDA,Dividendology,True,2025-01-27,-0.1918982506720998,-0.1600141904604867,-0.1430725048063881,-0.0121925985926689,0.1166552542111949,-0.0035556792106337,reversal_or_contrast
588,TSLA,The Investor Channel,True,2024-04-26,-0.1276541950573728,-0.0356726014190076,0.1179844442277149,0.070691882632125,0.007870797729728,0.303895570760972,continuation_or_stack
589,AAPL,The Investor Channel,True,2024-04-26,-0.165048257945975,0.0053613897821839,-0.000395565764504,0.0772044899102666,0.0813318251201378,0.2155496969757744,reversal_or_contrast
590,AMZN,The Investor Channel,True,2024-04-26,0.0828165380260068,0.0273313562948943,0.0021184912707572,0.0307270595560389,-0.0283143260423408,-0.0553404586761918,reversal_or_contrast
591,NFLX,The Investor Channel,False,2024-04-26,-0.0621279640266903,-0.0567452337973117,-0.0153038130962488,0.0263067857838152,0.1139890401178596,0.0418462873306444,reversal_or_contrast
592,NVDA,The Investor Channel,True,2024-04-26,0.3915986255497916,0.0006322245341759,0.1249219254325795,0.0060517064126559,0.255839326470566,0.1967312777966756,continuation_or_stack
593,TSLA,"Parkev Tatevosian, CFA",True,2026-04-16,-0.1336704221964506,-0.0748494707465684,0.0932347036565375,-0.0487102598656433,0.087013197799002,0.087013197799002,continuation_or_stack
594,NVDA,"Value Investing with Sven Carlin, Ph.D.",True,2025-11-13,-0.0117634993499211,0.0287643216017066,-0.0090674891323596,-0.0042560251196328,-0.0694446564952014,-0.0291471478553296,continuation_or_stack
595,ROKU,"Parkev Tatevosian, CFA",False,2026-04-08,-0.0883222865805701,0.0087962313494704,0.0278502326282901,0.0471836016491156,0.172079674999299,0.146404228014763,continuation_or_stack
596,MSFT,Couch Investor,False,2025-10-07,-0.0328119195770231,0.0176155774930411,0.0072288038318606,-0.0095700723273549,-0.0447439262358526,-0.109207942633809,reversal_or_contrast
597,PYPL,Couch Investor,False,2025-10-07,-0.0781172852474846,0.0566587503039326,0.10817254817301,-0.0628833673211523,-0.1004334262530912,-0.2475987205770923,reversal_or_contrast
598,NFLX,Couch Investor,False,2025-10-07,-0.1506421962561412,-0.077271467559645,-0.0109690622670485,0.0306907464401987,-0.0903893733538317,-0.2718643393311438,continuation_or_stack
599,AMD,Couch Investor,True,2025-10-07,0.4529637141611307,0.362804743511947,0.3028987683484445,0.0414067904387994,0.1992613586362359,-0.0406673214155892,continuation_or_stack
600,AMD,Couch Investor,True,2025-10-07,0.4529637141611307,0.362804743511947,0.3028987683484445,0.0414067904387994,0.1992613586362359,-0.0406673214155892,continuation_or_stack
601,AMZN,Couch Investor,True,2025-10-07,-0.0785923277940972,-0.0937473394937701,0.0056518885063254,-0.0140062203078117,0.1155015171889202,0.0555646948549306,continuation_or_stack
602,AAPL,"Mark Roussin, CPA",True,2024-03-15,-0.2182587401440439,-0.0883738057649174,0.0116678266849751,-0.0242905340616472,-0.006412301034395,0.1680099537985979,reversal_or_contrast
603,AMZN,"Mark Roussin, CPA",True,2025-03-26,-0.0705014969257936,-0.0145542462964034,0.0229969912478915,-0.018298071294772,-0.0287896134257396,0.0002013889123184,reversal_or_contrast
604,PYPL,The Investor Channel,False,2023-11-01,-0.1400699767072762,-0.1009673014791937,-0.0089365665701148,0.0316827866181455,0.068449354299154,0.0339266621237994,reversal_or_contrast
605,PYPL,The Investor Channel,False,2023-11-01,-0.1400699767072762,-0.1009673014791937,-0.0089365665701148,0.0316827866181455,0.068449354299154,0.0339266621237994,reversal_or_contrast
606,GOOGL,Couch Investor,False,2025-10-07,0.3175290704596527,0.0159462602437969,0.0065287201953587,0.0090357846456822,0.1442169182200388,0.2773742426920458,continuation_or_stack
607,META,Couch Investor,False,2025-10-07,-0.1014043917365349,-0.0856242876983981,-0.0334172956918041,0.0040846484968258,-0.1208080670312911,-0.1231792973548644,continuation_or_stack
608,AMD,"Mark Roussin, CPA",True,2024-08-01,-0.1700675501825737,-0.182425295266948,-0.0503310330429219,0.051281841377031,0.0828037051764039,0.0497561723136548,reversal_or_contrast
609,NVDA,"Mark Roussin, CPA",True,2024-08-01,0.2264799494554146,-0.0987964678688692,-0.0358859912958751,-0.0160622790051568,0.0549662845745295,0.2045846758641851,reversal_or_contrast
610,AMZN,"Mark Roussin, CPA",True,2024-07-10,-0.0083132566662065,0.0295152136286636,-0.0234722774850641,-0.0515591848598049,-0.115489439881487,-0.1096825775051419,continuation_or_stack
611,GOOGL,"Mark Roussin, CPA",False,2024-07-10,0.1378562556461953,0.0425638419983194,0.009644357307597,-0.0453405153697589,-0.0978349391276082,-0.1632840200133278,reversal_or_contrast
612,GOOGL,"Parkev Tatevosian, CFA",False,2026-04-16,-0.017903731909062,0.0318509969446167,0.0230514431644774,-0.001135872772316,0.1402684334508468,0.1402684334508468,continuation_or_stack
613,AMZN,The Investor Channel,True,2024-02-02,0.0797293821763371,0.1026801939450321,0.0655127069943593,0.0015091746969859,-0.0125081588031479,0.0463327249577958,reversal_or_contrast
614,AMD,Jose Najarro Stocks,True,2025-09-21,0.1189349491085627,-0.0760867424794008,-0.0202706800362039,0.0145641813392591,0.4829695387823873,0.3120550835646476,reversal_or_contrast
615,NVDA,Jose Najarro Stocks,True,2025-09-21,0.1594349614048704,-0.0027627086027199,0.0211979217048194,-0.0048467372948244,-0.0200167073890104,-0.0378500019169472,reversal_or_contrast
616,SOFI,"Parkev Tatevosian, CFA",False,2026-04-13,-0.3689539027445538,-0.0696238122356619,0.0067074298574509,0.1107261168206581,-0.1433559907487482,-0.183979588896111,reversal_or_contrast
617,TSLA,The Investor Channel,True,2024-01-19,-0.2515678562861873,-0.1804059413111541,-0.0789110939088204,-0.1467100075352096,-0.1165599300049736,-0.3365652591551623,continuation_or_stack
618,PYPL,The Investor Channel,False,2024-01-19,0.0536405440873593,0.0486035612288304,0.0600968135275987,-0.0717022258524375,-0.138940986869545,-0.0829033785260775,reversal_or_contrast
619,TSLA,Dividend Bull,True,2024-02-22,-0.2838278829396902,-0.1027805469085897,0.0281913778203759,0.0215003427864282,-0.1648495133192041,-0.1348788621707478,reversal_or_contrast
620,AMD,Jose Najarro Stocks,True,2025-10-28,0.3513942270919918,0.5637434921523883,0.0604468533765933,-0.0136478433015184,-0.1589032076708822,-0.035740217947593,reversal_or_contrast
621,GOOGL,Daniel Pronk,False,2023-11-25,0.0111273286195965,0.0139185744901499,-5.604226550492975e-05,-0.0572050334851277,-0.0236940144037198,-0.1186685777338556,continuation_or_stack
622,NVDA,The Investor Channel,True,2024-02-02,0.3889212624611242,0.3362983497579206,0.0698006777920974,0.0764247690383084,0.2734427729176738,0.304616617883416,continuation_or_stack
623,AAPL,The Investor Channel,True,2024-02-02,-0.1046628972655925,-0.0458392304891372,-0.0483824788930347,0.0035820089681135,-0.1094234480718454,-0.0495121066839232,continuation_or_stack
624,AMZN,The Investor Channel,True,2024-02-02,0.0797293821763371,0.1026801939450321,0.0655127069943593,0.0015091746969859,-0.0125081588031479,0.0463327249577958,reversal_or_contrast
625,AMD,Couch Investor,True,2025-09-25,0.0439697904708158,-0.0549162991946418,0.0248155289254918,0.0354842663665737,0.5391244169558029,0.2811858449632147,continuation_or_stack
626,PYPL,Couch Investor,False,2025-10-01,-0.2068080113783328,-0.08430795928507,-0.0288014353795066,0.1350928597907954,0.0020275421487265,-0.145353298397501,reversal_or_contrast
627,TSLA,Jose Najarro Stocks,True,2025-09-15,0.1501347033412123,0.1971384980890385,0.165100264617249,0.0471756786835131,0.0420495131470255,0.0848981460487712,continuation_or_stack
628,TSLA,Jose Najarro Stocks,True,2025-09-15,0.1501347033412123,0.1971384980890385,0.165100264617249,0.0471756786835131,0.0420495131470255,0.0848981460487712,continuation_or_stack
629,NVDA,Jose Najarro Stocks,True,2025-09-15,0.1417710640431406,-0.048149932251306,0.0375285272612957,0.0211979217048194,0.0080518050807361,-0.0497110640135188,continuation_or_stack
630,NVDA,Jose Najarro Stocks,True,2025-09-15,0.1417710640431406,-0.048149932251306,0.0375285272612957,0.0211979217048194,0.0080518050807361,-0.0497110640135188,continuation_or_stack
631,NVDA,Couch Investor,True,2025-11-03,0.0694275098231014,0.0815398925969277,0.0831424262287676,-0.035067559339898,-0.1327170687715283,-0.165105290871619,reversal_or_contrast
632,GOOGL,The Investor Channel,False,2023-10-27,0.0202525865651669,-0.0350064212803299,-0.074088094358014,-0.0017399622724263,0.0152771161351614,0.0395912644359204,reversal_or_contrast
633,AAPL,The Investor Channel,True,2023-10-27,-0.0428011981007783,0.0271608411115619,-0.0020018929706777,-0.008351219632406,0.0255942217612095,-0.0808621418618711,reversal_or_contrast
634,DIS,The Investor Channel,False,2023-10-27,-0.0078055095860265,0.0316478818890765,-0.0152161853226087,0.0138919738975231,0.0582673485598308,0.0258101404543418,reversal_or_contrast
635,GOOGL,Daniel Pronk,False,2022-08-23,-0.022086159689012,0.0166444496373237,-0.0240437233036761,-0.008919830876571,-0.031756815391251,-0.1212331274763599,continuation_or_stack
636,AMZN,Daniel Pronk,True,2023-10-27,0.0553087374231507,0.0556020783004818,0.0454853620889875,0.0265524421348306,0.0432618519763903,0.0445592090824418,continuation_or_stack
637,PYPL,Couch Investor,False,2025-10-03,-0.1721465379548136,-0.0222682397785982,0.0178085655938773,0.0327126125475774,-0.0342553107822627,-0.1725434841704188,reversal_or_contrast
638,NVDA,Couch Investor,True,2025-10-03,0.1045563636637518,0.0592282227347165,0.0417548300734877,0.000421366601079,0.0815398925969277,-0.0279752138049331,continuation_or_stack
639,AAPL,Daniel Pronk,True,2021-05-04,-0.1443393245506788,-0.0072992994261402,-0.0441138143359672,-0.0101084650549339,-0.0396488532049529,0.0896597473094522,continuation_or_stack
640,SOFI,Couch Investor,False,2025-10-20,0.2965695069838261,-0.0395769747495766,0.044285044625816,0.0252594017962148,-0.0683629504228945,-0.130018236413513,reversal_or_contrast
641,META,Couch Investor,False,2025-10-20,-0.0309265815017634,-0.0701829238557193,0.0105546364420341,0.0047065005137063,-0.1669593749183093,-0.1861555385222635,reversal_or_contrast
642,PYPL,Couch Investor,False,2025-10-20,-0.1599204546001074,0.0029143180028978,-0.0075203052777059,-0.0055922485155088,-0.1061185795655537,-0.2144949581230554,continuation_or_stack
643,AMZN,"Mark Roussin, CPA",True,2024-08-10,-0.1374733678420834,-0.094657353032318,0.0051836954513944,0.0190719155048624,0.0665740648688482,0.1229013675928434,continuation_or_stack
644,GOOGL,"Mark Roussin, CPA",False,2024-08-10,-0.0637750730463443,-0.0753737204926139,-0.0116229837254366,-0.022404425514124,-0.1070059226825856,-0.0247630754837939,continuation_or_stack
645,AAPL,"Mark Roussin, CPA",True,2024-08-10,0.1625710943231348,-0.0076254466214076,0.0099611878540195,-0.0109617100317256,-0.0160780116371432,-0.08068185612664,reversal_or_contrast
646,TSLA,"Mark Roussin, CPA",True,2024-08-10,0.1450879069731401,-0.1566921531989791,-0.0377015939214057,0.0783599786948006,0.1154861361532948,0.501332595327453,reversal_or_contrast
647,NVDA,Jose Najarro Stocks,True,2025-09-12,0.1343171383900676,-0.0401198157215666,0.0490099400524921,-0.0188342289344842,0.047688380155564,-0.033671036435521,continuation_or_stack
648,AMZN,Couch Investor,True,2025-10-23,-0.1020461407825361,-0.0121285406036177,0.0140346556685091,-0.0040073835355121,0.0171409879859114,0.0441207828903031,continuation_or_stack
649,NFLX,The Investor Channel,False,2024-01-23,0.0716948615984673,-0.0294822791184585,0.0018454381956929,0.1311257598127813,0.148921738430876,0.1277168283252481,continuation_or_stack
650,NFLX,The Investor Channel,False,2024-01-23,0.0716948615984673,-0.0294822791184585,0.0018454381956929,0.1311257598127813,0.148921738430876,0.1277168283252481,continuation_or_stack
651,GOOGL,Daniel Pronk,False,2023-12-09,-0.0546764632085005,-0.0414674877201921,0.0194923616278259,-0.0069127214549835,0.0306830849217181,-0.0726047821383142,continuation_or_stack
652,NVDA,Jose Najarro Stocks,True,2025-11-01,0.0694275098231014,0.0815398925969277,0.0831424262287676,-0.035067559339898,-0.1327170687715283,-0.165105290871619,reversal_or_contrast
653,NVDA,Jose Najarro Stocks,True,2025-11-01,0.0694275098231014,0.0815398925969277,0.0831424262287676,-0.035067559339898,-0.1327170687715283,-0.165105290871619,reversal_or_contrast
654,NVDA,Jose Najarro Stocks,True,2025-11-01,0.0694275098231014,0.0815398925969277,0.0831424262287676,-0.035067559339898,-0.1327170687715283,-0.165105290871619,reversal_or_contrast
655,NVDA,Daniel Pronk,True,2023-12-03,-0.0826695113977066,-0.0141332250035772,-0.0614938328022249,0.0130289131754943,0.027425093380837,0.8285755325241264,reversal_or_contrast
656,NVDA,Daniel Pronk,True,2023-12-03,-0.0826695113977066,-0.0141332250035772,-0.0614938328022249,0.0130289131754943,0.027425093380837,0.8285755325241264,reversal_or_contrast
657,NVDA,Daniel Pronk,True,2023-12-03,-0.0826695113977066,-0.0141332250035772,-0.0614938328022249,0.0130289131754943,0.027425093380837,0.8285755325241264,reversal_or_contrast
658,NVDA,Daniel Pronk,True,2023-12-03,-0.0826695113977066,-0.0141332250035772,-0.0614938328022249,0.0130289131754943,0.027425093380837,0.8285755325241264,reversal_or_contrast
659,NVDA,Dividend Bull,True,2024-04-16,0.4869654357262414,0.0075527422465709,0.054551744679654,-0.0613170444526349,0.0304052851538059,0.240239803669477,continuation_or_stack
660,NVDA,Dividendology,True,2025-03-04,-0.1094681005850229,0.0074940338706377,-0.0547767891665739,-0.0260329694107267,-0.0294860897449148,0.1811865476051946,continuation_or_stack
661,NVDA,"Mark Roussin, CPA",True,2024-07-01,0.3279142297083082,0.0781196178175849,0.047618538408068,0.0377416322225063,-0.0685986477549988,-0.0782667144510314,reversal_or_contrast
662,AMZN,The Investor Channel,True,2023-12-15,0.0091471000827272,-0.0006527189202769,-0.006676417595276,0.0137999340641983,0.0082821198976446,0.0706653950483786,reversal_or_contrast
663,NFLX,The Investor Channel,False,2023-12-15,0.1346864883571934,-0.0260216566817748,0.0163557747362166,0.0219354071924908,0.0128124877505635,0.2127241531888577,continuation_or_stack
664,NFLX,The Investor Channel,False,2023-12-15,0.1346864883571934,-0.0260216566817748,0.0163557747362166,0.0219354071924908,0.0128124877505635,0.2127241531888577,continuation_or_stack
665,PYPL,The Investor Channel,False,2023-12-15,-0.0889124362963706,0.003744450218053,0.0153880550445468,0.000263261825224,-0.0017070679638309,-0.073668994980514,reversal_or_contrast
666,GOOGL,The Investor Channel,False,2023-12-15,-0.102810665306124,-0.0629346494202495,-0.0416790719636727,0.0578389543323989,0.0667953937336256,0.0065876721656352,reversal_or_contrast
667,TSLA,The Investor Channel,True,2023-12-15,-0.106626185867804,-0.0040320540598521,0.0156422015370001,-0.0129916550528186,-0.1794373530171242,-0.4264172322961169,reversal_or_contrast
668,GOOGL,"Value Investing with Sven Carlin, Ph.D.",False,2025-11-24,0.4999618083562076,0.2382648889240192,0.1131492597466896,-0.0278356793305321,-0.0488742486298023,-0.0683303651160243,reversal_or_contrast
669,META,Daniel Pronk,False,2022-06-06,0.0513307360906185,-0.0624800336752582,0.0038461323178463,-0.0650469381449494,-0.0622772068808545,-0.1368645653648513,reversal_or_contrast
670,META,Daniel Pronk,False,2022-06-06,0.0513307360906185,-0.0624800336752582,0.0038461323178463,-0.0650469381449494,-0.0622772068808545,-0.1368645653648513,reversal_or_contrast
671,META,Daniel Pronk,False,2022-06-06,0.0513307360906185,-0.0624800336752582,0.0038461323178463,-0.0650469381449494,-0.0622772068808545,-0.1368645653648513,reversal_or_contrast
672,MSFT,Daniel Pronk,False,2022-06-06,-0.0190183573153662,-0.0238698787147416,-0.008076292991356,-0.0092254520982504,0.049985426322633,-0.0087034503794017,reversal_or_contrast
673,MSFT,Daniel Pronk,False,2022-06-06,-0.0190183573153662,-0.0238698787147416,-0.008076292991356,-0.0092254520982504,0.049985426322633,-0.0087034503794017,reversal_or_contrast
674,GOOGL,Daniel Pronk,False,2022-06-06,-0.0604649008304024,0.0075850197115285,0.0484570838229932,7.649713102197975e-05,0.0680868916382393,-0.0387205536090343,continuation_or_stack
675,AMZN,Daniel Pronk,True,2022-06-06,-0.0769609877593193,0.0768958991737611,0.0921058973744705,-0.0799026163484647,-0.016506189759078,0.0575484607983216,reversal_or_contrast
676,AMZN,Daniel Pronk,True,2022-06-06,-0.0769609877593193,0.0768958991737611,0.0921058973744705,-0.0799026163484647,-0.016506189759078,0.0575484607983216,reversal_or_contrast
677,NVDA,The Investor Channel,True,2024-09-14,-0.1547253481011996,-0.0670709878965217,0.0668595225219355,-0.0196920654077854,0.0936483518663082,0.0728817714714205,continuation_or_stack
678,AAPL,The Investor Channel,True,2024-09-14,-0.0211002645073861,-0.0550449100979555,-0.0508466483751984,0.0316819617746921,0.0477802662347188,0.0715176316745425,reversal_or_contrast
679,NFLX,The Investor Channel,False,2024-09-14,0.0002121326180937,0.0325145205873713,0.0011412756654367,-0.0025042872812615,-0.0196461985032201,0.2424727067225578,reversal_or_contrast
680,PYPL,Couch Investor,False,2025-11-24,-0.1744884128132614,-0.1174182315653459,-0.02382455345746,0.0194984783638521,-0.0440119128798742,-0.2819892656427043,continuation_or_stack
681,NVDA,The Investor Channel,True,2024-08-09,0.1524671320708479,-0.1355748364375854,-0.0236609029178876,0.1493071343626093,0.0023369120546423,0.3004947529328892,reversal_or_contrast
682,TSLA,The Investor Channel,True,2024-08-09,0.1350421545433628,-0.1280160568221328,-0.0371024553815207,0.0405990963146756,0.1012060384128341,0.3636342011676337,reversal_or_contrast
683,PYPL,Couch Investor,False,2025-11-20,-0.1808113547740865,-0.1215539420400181,-0.079505367287422,0.0316160756273198,-0.0223968624412143,-0.2472493276882224,continuation_or_stack
684,UBER,The Investor Channel,False,2024-05-12,-0.0878621880529871,-0.1427001326672431,-0.0851739848608227,-0.0383166486827223,0.0687393572139076,0.0324199741148656,reversal_or_contrast
685,NVDA,Jose Najarro Stocks,True,2025-12-31,-0.027062154425551,0.0312419924920492,-0.0055431192375575,-0.0189588178889609,-0.0245544888542108,-0.0131626710036009,continuation_or_stack
686,AMD,Jose Najarro Stocks,True,2025-12-22,0.3002727697764085,-0.0092555337795474,0.0265086347035663,-0.0013689131433589,0.2016700494462446,0.06303135585589,continuation_or_stack
687,META,Couch Investor,False,2025-11-23,-0.225902695466875,-0.1571336040359277,0.0137417771818668,0.0364010212351784,0.0543624003514275,0.0387755344403235,continuation_or_stack
688,UBER,"Mark Roussin, CPA",False,2024-11-05,0.0160559815779761,-0.0215731079459157,-0.0551658457022758,-0.0725185181102525,-0.1722475524739786,-0.039175083735867,continuation_or_stack
689,SOFI,Couch Investor,False,2025-11-13,0.1470184286565543,0.0025152232260785,0.0427063521749597,-0.0935474437795683,-0.1034556154556382,-0.331873954572034,reversal_or_contrast
690,AMZN,The Investor Channel,True,2024-06-14,-0.0116540150596742,-0.0370662191811778,-0.0198956435329498,0.0072476115959998,-0.006148530114822,-0.033605804282804,continuation_or_stack
691,GOOGL,The Investor Channel,False,2024-06-14,0.1890388665638458,0.0014477505314418,-0.0019044826414273,0.010592946124617,-0.0054712968208927,-0.14506146251647,continuation_or_stack
692,SOFI,"Parkev Tatevosian, CFA",False,2026-04-19,-0.2811949909499497,0.0646090609243132,0.1107261168206581,-0.0470496381358692,-0.262267117415531,-0.262267117415531,reversal_or_contrast
693,SOFI,"Parkev Tatevosian, CFA",False,2026-04-19,-0.2811949909499497,0.0646090609243132,0.1107261168206581,-0.0470496381358692,-0.262267117415531,-0.262267117415531,reversal_or_contrast
694,GOOGL,Couch Investor,False,2025-11-28,0.4427983970683966,0.1719333016229228,0.0588740267272913,3.868357959557756e-05,-0.0273965855056749,-0.0496897268464319,reversal_or_contrast
695,META,Couch Investor,False,2025-11-28,-0.1846333995688823,-0.1321668830492856,0.0525120503144012,0.0359429301977589,0.020350370275757,0.0133644512092536,continuation_or_stack
696,NVDA,"Mark Roussin, CPA",True,2025-01-23,-0.0237758234155034,0.0827160178098784,0.0519652692938708,-0.1455835107368279,-0.0945001156142626,-0.176279664292595,reversal_or_contrast
697,NFLX,"Mark Roussin, CPA",False,2025-01-23,0.2273390841922018,0.0479611753944588,0.1324078531793278,-0.0040742017734132,0.0242312434067251,0.2144541336877968,continuation_or_stack
698,AMZN,The Investor Channel,True,2024-10-25,-0.0409140196650581,-0.0291970073374611,0.0033560991336295,0.0675877956347368,0.0405800598839964,0.2193301609401654,continuation_or_stack
699,AMZN,The Investor Channel,True,2024-10-25,-0.0409140196650581,-0.0291970073374611,0.0033560991336295,0.0675877956347368,0.0405800598839964,0.2193301609401654,continuation_or_stack
700,TSLA,The Investor Channel,True,2024-10-25,0.0936148170812387,0.0471089730099769,0.2292040507471039,-0.0612612903575419,0.2258781518029817,0.4026256513775492,continuation_or_stack
701,NVDA,The Investor Channel,True,2024-10-31,0.167390899162922,0.1174252067317555,-0.0361833731083072,0.0739931079433158,-0.0173179283052118,-0.1680619475127429,continuation_or_stack
702,NVDA,The Investor Channel,True,2024-10-18,0.0599296969508118,0.1438046603663163,0.0150946459766778,0.0351461303807906,0.0094899268795696,0.0249301349076771,continuation_or_stack
703,MSFT,"Mark Roussin, CPA",False,2025-02-13,-0.0376528630053019,-0.0596456941490438,-0.018321735425568,0.0123744805150242,0.018534410016466,0.1366758155989517,reversal_or_contrast
704,MSFT,"Mark Roussin, CPA",False,2025-02-13,-0.0376528630053019,-0.0596456941490438,-0.018321735425568,0.0123744805150242,0.018534410016466,0.1366758155989517,reversal_or_contrast
705,AAPL,"Mark Roussin, CPA",True,2025-02-13,0.0565889450399541,-0.010800409530516,0.0311463273292498,0.032700097593786,-0.0441475330951433,-0.0947004069102916,reversal_or_contrast
706,NVDA,The Investor Channel,True,2024-08-30,0.0166046559654049,0.0549662845745295,-0.0800547649516625,-0.0774294280084597,-0.0316284684956467,0.0860263234749396,continuation_or_stack
707,NVDA,The Investor Channel,True,2024-08-30,0.0166046559654049,0.0549662845745295,-0.0800547649516625,-0.0774294280084597,-0.0316284684956467,0.0860263234749396,continuation_or_stack
708,AMZN,The Investor Channel,True,2024-08-30,-0.0606239561543493,-0.0683257704262302,0.0054895953631648,0.0132709439187942,0.0252849506271306,0.0924133642928564,continuation_or_stack
709,AMZN,The Investor Channel,True,2024-08-30,-0.0606239561543493,-0.0683257704262302,0.0054895953631648,0.0132709439187942,0.0252849506271306,0.0924133642928564,continuation_or_stack
710,MSFT,The Investor Channel,False,2024-08-30,-0.0656463985091349,-0.0361910508933969,-0.001917430105518,0.0032610977792978,-0.0033475607661046,-0.0550537275617863,continuation_or_stack
711,AMD,Jose Najarro Stocks,True,2025-12-19,0.3120550835646476,-0.0754086128875481,0.0113385631863827,-0.0004529767005627,0.1764932060584561,-0.0001112234191033,continuation_or_stack
712,AMD,Couch Investor,True,2025-11-14,0.3538142528313586,0.0351359629406713,0.055390227565842,-0.1551462040144771,-0.1628344141865736,-0.2135631493244854,reversal_or_contrast
