event_id,ticker,event_date,control_event_id,control_event_date,bhar_5d_event,bhar_21d_event,bhar_63d_event
1120,GOOGL,2026-05-06,1470,2026-01-28,-4.94357575495652e-05,-4.94357575495652e-05,-4.94357575495652e-05
1121,PYPL,2026-05-05,811,2025-12-28,-0.0424951692468961,-0.0527184890778678,-0.0527184890778678
1122,SOFI,2026-05-11,1636,2026-04-09,-0.0624970038894021,-0.0624970038894021,-0.0624970038894021
1123,MSFT,2026-01-30,919,2025-01-30,-0.0657940718793973,-0.0422969787126163,-0.0789284244708813
1124,UBER,2025-05-22,1234,2025-03-05,-0.054440898206822,-0.0022275117600094,-0.0100927769923278
1125,UBER,2025-05-22,1282,2024-12-12,-0.054440898206822,-0.0022275117600094,-0.0100927769923278
1126,AMZN,2025-05-22,1365,2025-02-04,-0.0014003991990167,0.0039072015131391,0.0167563953035936
1127,AMZN,2025-05-22,1047,2025-02-06,-0.0014003991990167,0.0039072015131391,0.0167563953035936
1128,AMD,2026-03-03,975,2026-01-25,0.0689402157285309,0.135113092844437,1.238988929305947
1129,AMZN,2026-03-03,1472,2025-03-15,0.0314591398211466,0.0430642111080112,0.2000773767331658
1130,UBER,2026-05-08,204,2026-03-19,-0.0162986490719677,-0.0162986490719677,-0.0162986490719677
1131,UBER,2026-05-08,235,2026-02-07,-0.0162986490719677,-0.0162986490719677,-0.0162986490719677
1132,MSFT,2023-07-26,578,2023-05-31,-0.0185944530159841,-0.0098154786525991,0.0473443925057827
1133,META,2026-04-09,1254,2025-11-07,0.0451599787210514,-0.1147330030588472,-0.1104914000482286
1134,MSFT,2026-04-09,1432,2025-03-29,0.0945014818210954,0.0278344801643608,-0.0056268843105375
1135,NVDA,2026-04-02,950,2026-02-19,0.0273325570002953,0.024079418151065,0.1412072430221103
1136,MSFT,2026-04-15,1299,2025-11-25,0.0366684284779641,-0.0751488244601656,-0.0751488244601656
1137,AAPL,2025-09-12,1161,2025-09-05,0.0364645201265694,0.0466993630660144,0.1377411795943379
1138,NVDA,2025-09-12,252,2025-08-11,-0.0188342289344842,0.047688380155564,-0.033671036435521
1139,MSFT,2025-09-12,787,2025-06-20,0.0033812819191065,-0.0032212963904685,-0.1012763251131337
1140,META,2026-04-02,1687,2026-02-06,0.0604076416924059,-0.032230718690992,-0.0584553693732352
1141,AMZN,2025-12-31,847,2024-11-29,0.0558915095263536,0.0328127298985367,-0.0555635383237295
1142,AAPL,2025-04-25,1224,2024-08-15,-0.0480534792178003,-0.1156533823899592,-0.1360125253004964
1143,NFLX,2025-12-05,1526,2025-10-22,-0.0446475536989786,-0.1035170711866381,-0.0234282871014298
1144,AAPL,2025-12-05,1377,2025-06-19,0.0039379208030171,-0.0748259894566784,-0.0540195437480786
1145,NVDA,2025-12-05,393,2025-12-01,-0.0347816514461153,0.0280855877481154,0.0224305788425672
1146,NVDA,2025-12-05,1271,2025-11-19,-0.0347816514461153,0.0280855877481154,0.0224305788425672
1147,NVDA,2025-12-05,1519,2025-04-09,-0.0347816514461153,0.0280855877481154,0.0224305788425672
1148,PLTR,2025-11-13,1350,2025-11-04,-0.0662113544439066,0.0516097025017967,-0.246344641459245
1149,GOOGL,2025-05-10,1403,2024-07-05,0.0306472783849034,0.0890547049245558,0.1791173025157673
1150,META,2026-01-14,687,2025-11-23,0.0541661793506588,0.0518693206801892,0.0814693335953824
1151,META,2026-01-14,2335,2025-12-04,0.0541661793506588,0.0518693206801892,0.0814693335953824
1152,NFLX,2025-10-10,1070,2025-04-11,-0.0343940141624066,-0.1254909968139159,-0.3348557174778115
1153,AAPL,2026-02-24,992,2026-01-09,-0.0206167667605476,-0.0299207025903239,0.0163244886885403
1154,AMZN,2025-08-01,1617,2025-05-24,0.0121066565384588,0.0194765491054689,-0.0587332284387878
1155,NFLX,2025-08-01,1548,2024-10-17,0.0209128165417074,0.0180747048987062,-0.1565705671976389
1156,TSLA,2025-08-01,1719,2025-03-07,0.0644173268367458,0.0584890235846173,0.3577529882407764
1157,TSLA,2025-09-05,1023,2025-01-30,0.1128357526734362,0.2513703610493225,0.23521862095358
1158,NVDA,2025-02-07,2009,2024-11-09,0.0545291887234062,-0.0876992219543228,-0.0436907454683171
1159,META,2025-07-05,1843,2025-06-26,-0.0030763888809501,0.0510515210368613,-0.0913543900841247
1160,AAPL,2025-09-05,1958,2024-08-24,-0.0391597633239315,0.0303957888637387,0.1119019785703843
1161,AAPL,2025-09-05,1459,2024-08-01,-0.0391597633239315,0.0303957888637387,0.1119019785703843
1162,AAPL,2025-09-05,927,2025-03-12,-0.0391597633239315,0.0303957888637387,0.1119019785703843
1163,AAPL,2023-07-04,2202,2022-11-18,-0.0146751536524899,-0.0137218535043851,-0.0524695324877153
1164,SOFI,2026-04-10,1656,2026-02-15,0.152750399953677,-0.0856037369454962,-0.1486033974930464
1165,AAPL,2026-01-25,1677,2025-08-22,0.053294123676608,0.0740836983860131,0.0135334985163113
1166,GOOGL,2025-12-01,141,2025-08-19,-0.0080030260621505,-0.0107394631238536,-0.0468368030568218
1167,GOOGL,2025-12-01,970,2025-06-25,-0.0080030260621505,-0.0107394631238536,-0.0468368030568218
1168,GOOGL,2025-12-01,1584,2025-07-23,-0.0080030260621505,-0.0107394631238536,-0.0468368030568218
1169,TSLA,2026-04-27,1912,2025-12-21,0.0325778416293873,0.1379296222483328,0.1379296222483328
1170,NVDA,2026-04-27,1271,2025-11-19,-0.0876699572862795,0.0046159435447687,0.0046159435447687
1171,PYPL,2025-11-09,378,2025-10-10,-0.0426690099185547,-0.0836917079420936,-0.4063096269180118
1172,MSFT,2023-10-02,1649,2023-01-26,0.0132681274042074,0.0720029309996374,0.0442348854740533
1173,TSLA,2023-10-02,270,2023-05-12,0.020420435420128,-0.180429446662081,-0.1232293942092376
1174,TSLA,2023-10-02,2014,2022-12-15,0.020420435420128,-0.180429446662081,-0.1232293942092376
1175,NVDA,2025-11-28,1364,2025-01-30,0.0272568196740012,0.0513392894299393,0.0188242334148602
1176,GOOGL,2025-11-28,714,2025-11-14,3.868357959557756e-05,-0.0273965855056749,-0.0496897268464319
1177,META,2025-11-28,1748,2025-11-21,0.0359429301977589,0.020350370275757,0.0133644512092536
1178,TSLA,2025-09-26,871,2025-01-18,-0.0351670793681995,-0.008093774545002,0.032866440381041
1179,META,2026-02-10,1471,2026-01-28,-0.0325773221193358,-0.0108624973728901,-0.1696582738901767
1180,MSFT,2025-07-31,1100,2025-01-16,-0.0239989973577465,-0.0692113040537256,-0.0737621516543973
1181,AAPL,2026-03-07,1144,2025-12-05,-0.0135434040579217,-0.003160811230543,0.0536848946458203
1182,GOOGL,2025-11-13,606,2025-10-07,0.0680875070425645,0.0942293275976355,0.0658012174993583
1183,AMZN,2025-11-13,1474,2025-03-15,-0.0570032721761397,-0.0762358190526046,-0.1724256403518947
1184,META,2026-05-01,1483,2026-01-28,-0.022102550977902,-0.0171115944380877,-0.0171115944380877
1185,AAPL,2022-06-24,,,0.00339035367241,0.0680915438963258,0.1162408850003393
1186,AMZN,2025-08-15,709,2024-08-30,-0.0123855157521662,-0.0126647492954525,-0.0189928549230706
1187,GOOGL,2025-08-15,1500,2025-05-02,0.0078343394464257,0.2071453948337456,0.3200867962563827
1188,AAPL,2023-07-10,2274,2023-04-26,0.0030958638596902,-0.0673852719989238,-0.0381151784139568
1189,MSFT,2026-02-13,1504,2026-01-29,-0.0407386662224804,0.0135886043680684,-0.0798062906126322
1190,AMZN,2026-02-13,415,2025-10-16,0.03165843723853,0.09862575833815,0.2670673957584535
1191,META,2026-04-22,1051,2026-02-18,-0.0088199365999744,-0.1298231841657861,-0.1298231841657861
1192,AMZN,2022-10-29,385,2022-07-06,-0.1000544311117163,-0.11318636630596,-0.0421000633718982
1193,MSFT,2026-03-10,264,2026-02-21,-0.006213433810827,-0.0873383032487313,-0.1005274964116674
1194,GOOGL,2026-03-05,2110,2025-11-25,0.0319675526065326,0.0279510754560005,0.2465745464775681
1195,SOFI,2025-12-02,320,2025-08-30,-0.09303212560587,-0.074836309514088,-0.3503098563038573
1196,SOFI,2025-12-02,255,2025-08-20,-0.09303212560587,-0.074836309514088,-0.3503098563038573
1197,UBER,2025-12-02,1230,2025-11-10,0.0149137102251499,-0.0591538270423473,-0.1411488246204081
1198,NVDA,2025-12-13,215,2025-08-11,0.0329805510884486,0.0411226704226344,0.04884998811533
1199,NVDA,2026-03-20,1295,2025-11-25,-0.0076681577327243,0.0717944850312506,0.1631100044979823
1200,AMD,2026-02-27,625,2025-09-25,-0.0190193198434595,0.0554033811209661,1.140107936266976
1201,NFLX,2026-02-27,10,2026-02-06,0.048726052807974,0.0422540559707093,-0.1752467612248399
1202,NFLX,2026-02-27,1599,2025-07-25,0.048726052807974,0.0422540559707093,-0.1752467612248399
1203,AMZN,2026-02-06,1127,2025-05-22,-0.0419777814004099,0.03852691328764,0.2255287865364437
1204,HOOD,2026-02-06,,,-0.0698659641048625,-0.032338338383988,-0.1408823649625645
1205,TSLA,2022-04-01,1847,2021-05-14,-0.0426785801045358,-0.0809883102732036,-0.2023030222929122
1206,META,2026-03-26,1843,2025-06-26,0.0325166161493302,0.1307621440326714,-0.0245249853906759
1207,NFLX,2026-04-18,1405,2025-12-08,-0.0455872655497385,-0.1240588907469848,-0.1240588907469848
1208,PLTR,2026-05-12,1346,2025-11-04,-0.0493448255973845,-0.0493448255973845,-0.0493448255973845
1209,PLTR,2026-05-12,1351,2025-11-04,-0.0493448255973845,-0.0493448255973845,-0.0493448255973845
1210,GOOGL,2026-04-25,1304,2025-11-18,0.0899662080245331,0.1112774232909146,0.1112774232909146
1211,NVDA,2026-04-02,1412,2025-12-10,0.0273325570002953,0.024079418151065,0.1412072430221103
1212,NVDA,2026-04-02,1263,2025-10-03,0.0273325570002953,0.024079418151065,0.1412072430221103
1213,AAPL,2026-04-02,920,2025-12-13,-0.0182126219670124,-0.0131060039645414,0.0370383975758443
1214,AMZN,2024-08-17,1388,2024-05-31,-0.0173705782370762,0.0428679485199647,0.0869315606448819
1215,AMZN,2024-08-17,471,2024-05-11,-0.0173705782370762,0.0428679485199647,0.0869315606448819
1216,DIS,2024-08-17,380,2024-05-07,0.0084619307004878,0.0271911835329001,0.2172002094361307
1217,AAPL,2024-02-02,283,2023-08-03,0.0035820089681135,-0.1094234480718454,-0.0495121066839232
1218,MSFT,2024-10-01,2096,2024-02-03,-0.0222167007578656,0.0081131852797304,-0.0302442233916409
1219,PYPL,2025-11-17,1269,2025-09-12,-0.02382455345746,-0.0339897040875833,-0.3554761544747818
1220,PYPL,2025-11-17,553,2025-09-17,-0.02382455345746,-0.0339897040875833,-0.3554761544747818
1221,AMZN,2025-11-17,347,2025-08-15,-0.0328958909718322,-0.0584210503281563,-0.1515772914784999
1222,AAPL,2025-11-17,1677,2025-08-22,0.0270342516648722,0.0077684299908882,-0.0561074617792551
1223,NVDA,2024-08-15,1973,2024-07-12,0.0014670900880142,-0.0670709878965217,0.1075591876588542
1224,AAPL,2024-08-15,1386,2024-05-22,-0.0065411058930716,-0.0550449100979555,-0.0802026660636221
1225,MSFT,2024-03-29,268,2023-05-12,0.0066351921321222,-0.0443545900157487,0.0299256650124817
1226,AMZN,2024-06-04,613,2024-02-02,0.027794601441039,0.0621346890838816,-0.0795713566012357
1227,AMZN,2024-05-11,516,2023-10-27,-0.0338060618475638,-0.0375431673956663,-0.1315016739989996
1228,NVDA,2024-02-02,14,2023-06-16,0.0764247690383084,0.2734427729176738,0.304616617883416
1229,GOOGL,2024-02-02,2275,2023-04-26,0.0326384448296594,-0.0941511969955081,0.1371222255286168
1230,UBER,2025-11-10,2258,2025-09-25,0.0019945810635007,-0.114627882237944,-0.2638156291998177
1231,TSLA,2024-02-17,2318,2024-01-17,0.0103386095002147,-0.1444192661184099,-0.1674285675410967
1232,PYPL,2024-02-07,605,2023-11-01,-0.0700454407717714,-0.0942319357542778,-0.0325384285842447
1233,NVDA,2024-02-07,289,2023-08-25,0.0532799416190354,0.2213487349966738,0.2482848655936194
1234,UBER,2025-03-05,688,2024-11-05,-0.0275497158855506,-0.0099469259528538,0.0659869669500397
1235,DIS,2024-03-15,530,2023-11-02,0.0126944844848169,0.0295967628977255,-0.17164168528457
1236,AAPL,2024-03-15,314,2023-10-19,-0.0242905340616472,-0.006412301034395,0.1680099537985979
1237,AMZN,2024-03-15,243,2023-03-28,0.0031919585249224,0.0633833913204321,-0.0116540150596742
1238,GOOGL,2024-03-15,566,2024-01-30,0.0456064984652107,0.1059966350165141,0.1890388665638458
1239,AMZN,2024-10-30,560,2024-07-04,0.0554913610559382,0.0397977591591611,0.1977899928843913
1240,GOOGL,2024-10-30,209,2024-01-18,-0.0072665186225182,-0.0704447734573281,0.1206780757613616
1241,GOOGL,2024-10-30,1238,2024-03-15,-0.0072665186225182,-0.0704447734573281,0.1206780757613616
1242,AMD,2025-09-25,2078,2025-06-13,0.0354842663665737,0.5391244169558029,0.2811858449632147
1243,SHOP,2024-05-13,182,2023-08-18,,,
1244,SHOP,2024-05-13,182,2023-08-18,,,
1245,SHOP,2024-05-13,182,2023-08-18,,,
1246,NVDA,2024-03-09,337,2023-07-14,0.0250495185488492,0.0060690029592258,0.3689546292427841
1247,NVDA,2024-03-09,454,2024-02-10,0.0250495185488492,0.0060690029592258,0.3689546292427841
1248,TSLA,2024-03-09,145,2023-09-22,-0.0285391949700446,-0.042486698368885,-0.0733277727131316
1249,GOOGL,2024-03-09,184,2023-08-18,0.0665031663264263,0.1254824337863236,0.2217482773628944
1250,AMZN,2024-10-05,446,2024-05-02,0.0081841323395643,0.0877549217686726,0.1883100052830393
1251,PYPL,2024-10-05,665,2023-12-15,-0.0239861507719305,-0.0282582973498682,0.0558884090884308
1252,PYPL,2024-10-05,985,2024-08-01,-0.0239861507719305,-0.0282582973498682,0.0558884090884308
1253,NVDA,2025-11-15,56,2025-08-25,-0.0263009812228136,-0.0924796789356318,-0.0242727707249508
1254,META,2025-11-07,1846,2025-06-07,-0.0211345269082535,0.0387097280745887,0.0451411703954705
1255,SOFI,2025-11-07,640,2025-10-20,-0.0152557572775761,-0.0669076561005523,-0.2837719833316707
1256,META,2025-02-21,,,-0.012855346513616,-0.0536216973523829,-0.0427383706049234
1257,GOOGL,2025-11-14,1420,2025-07-23,0.1033125626641181,0.0995102972636539,0.0737200318097017
1258,GOOGL,2025-11-14,995,2025-07-02,0.1033125626641181,0.0995102972636539,0.0737200318097017
1259,AMD,2025-11-14,2078,2025-06-13,-0.1551462040144771,-0.1628344141865736,-0.2135631493244854
1260,NVDA,2024-02-02,331,2023-10-09,0.0764247690383084,0.2734427729176738,0.304616617883416
1261,GOOGL,2024-02-02,2275,2023-04-26,0.0326384448296594,-0.0941511969955081,0.1371222255286168
1262,NVDA,2025-10-03,135,2025-07-16,0.000421366601079,0.0815398925969277,-0.0279752138049331
1263,NVDA,2025-10-03,181,2025-08-17,0.000421366601079,0.0815398925969277,-0.0279752138049331
1264,NVDA,2024-09-04,535,2024-01-26,0.094445609980847,0.1229885645656385,0.2212174296981115
1265,NVDA,2024-09-04,1999,2024-02-22,0.094445609980847,0.1229885645656385,0.2212174296981115
1266,AAPL,2024-09-04,901,2024-05-06,0.0018972624640292,-0.011956533585278,0.000431247334095
1267,NVDA,2024-01-30,4,2023-06-23,0.0805086530618359,0.2252491040945534,0.3506934704107787
1268,PYPL,2025-09-13,1269,2025-09-12,-0.0032761982824223,0.0256227208352446,-0.1134932308415216
1269,PYPL,2025-09-12,1942,2024-12-10,0.0075164857669258,0.0180912326216571,-0.1268247868866049
1270,NVDA,2025-11-19,2092,2025-08-06,-0.0592928016999215,-0.0597332444970536,-0.005838638581912
1271,NVDA,2025-11-19,1676,2025-08-22,-0.0592928016999215,-0.0597332444970536,-0.005838638581912
1272,NVDA,2024-08-09,1980,2024-01-22,0.1493071343626093,0.0023369120546423,0.3004947529328892
1273,AAPL,2024-08-09,1459,2024-08-01,0.0065752997490799,-0.0105690189808822,-0.0677189744832311
1274,PYPL,2025-11-26,626,2025-10-01,-0.0085470483806415,-0.0528563927222345,-0.2748503550202437
1275,TSLA,2025-11-26,1532,2025-04-22,0.0585914867564218,0.0624894777253803,-0.0673682681749195
1276,GOOGL,2024-07-23,1874,2023-12-18,-0.041987813950098,-0.1000350126651432,-0.153412314290411
1277,GOOGL,2024-07-23,1395,2024-05-17,-0.041987813950098,-0.1000350126651432,-0.153412314290411
1278,GOOGL,2024-07-23,504,2024-04-25,-0.041987813950098,-0.1000350126651432,-0.153412314290411
1279,AMZN,2024-07-23,756,2024-02-17,-0.0039412217933278,-0.0461479666596145,-0.0428651724194795
1280,GOOGL,2024-04-24,544,2023-12-07,0.039735690444816,0.0499575610018061,-0.0163079943572821
1281,AMZN,2024-04-30,2102,2023-05-26,0.0484280975950237,-0.0164113840171276,-0.0323575744254798
1282,UBER,2024-12-12,48,2023-11-20,0.0106248366651926,0.1071638369762693,0.2336614433785093
1283,GOOGL,2024-07-18,2,2023-10-13,-0.0328009926828478,-0.0858829966401111,-0.1261460525616621
1284,GOOGL,2024-07-18,1280,2024-04-24,-0.0328009926828478,-0.0858829966401111,-0.1261460525616621
1285,GOOGL,2024-07-18,2267,2023-10-25,-0.0328009926828478,-0.0858829966401111,-0.1261460525616621
1286,AMD,2024-04-30,815,2024-04-29,-0.055140536428465,0.0117504091508491,-0.1885783544845467
1287,CRM,2024-12-28,491,2024-07-27,-0.0328946647662021,-0.005368709450134,-0.153815407999961
1288,AMD,2024-12-28,1975,2024-03-09,0.0392407351630741,-0.0761262747305938,-0.1216944359329258
1289,AAPL,2025-01-07,602,2024-03-15,-0.0249685927753734,-0.080819901932023,-0.1129478998198755
1290,NVDA,2025-11-19,702,2024-10-18,-0.0592928016999215,-0.0597332444970536,-0.005838638581912
1291,TSLA,2024-07-24,2055,2023-09-11,0.0567473469091366,-0.0523734150368374,-0.0719062300087096
1292,TSLA,2024-04-24,1987,2024-01-29,0.1201702057404598,0.030949185998367,0.2897474656312422
1293,GOOGL,2025-11-25,1598,2025-07-25,-0.024919970128632,-0.0557401953484532,-0.0547355467250101
1294,GOOGL,2025-11-25,523,2025-11-04,-0.024919970128632,-0.0557401953484532,-0.0547355467250101
1295,NVDA,2025-11-25,842,2024-12-14,-0.0031865299987972,0.0458633824160346,-0.0227416866496535
1296,AMD,2025-11-25,322,2025-07-28,0.0425040834547882,0.017309558114406,-0.0479740464595342
1297,AMD,2025-11-25,2080,2025-07-29,0.0425040834547882,0.017309558114406,-0.0479740464595342
1298,PYPL,2025-11-25,339,2025-09-06,-0.0128137301062665,-0.0460911985449964,-0.2644356793430775
1299,MSFT,2025-11-25,704,2025-02-13,-0.0115889643654278,-0.0031986980446905,-0.1940034281388398
1300,META,2025-11-25,399,2025-11-03,-0.0078277368933825,0.0177255541834109,0.0003751954516422
1301,META,2025-11-25,1843,2025-06-26,-0.0078277368933825,0.0177255541834109,0.0003751954516422
1302,MSFT,2025-06-18,152,2024-08-12,0.0086554654975419,0.0065422599646776,-0.0512913005800164
1303,TSLA,2024-11-06,2319,2024-01-17,0.1341551176774318,0.3206021904472242,0.1887658297773335
1304,GOOGL,2025-11-18,61,2025-08-28,0.1151179987579666,0.0398167695596602,0.0611663176196972
1305,PYPL,2025-11-18,218,2025-08-24,-0.0117352208339041,-0.0433243094037716,-0.3598028951847632
1306,PYPL,2025-11-18,132,2025-09-03,-0.0117352208339041,-0.0433243094037716,-0.3598028951847632
1307,PYPL,2025-11-18,1910,2024-10-29,-0.0117352208339041,-0.0433243094037716,-0.3598028951847632
1308,META,2025-11-18,641,2025-10-20,0.0418311836951812,0.0877731358885829,0.0503341658463163
1309,PYPL,2024-04-30,605,2023-11-01,-0.0596468599584404,-0.1207496712995536,-0.1323224160738166
1310,TSLA,2025-04-25,1927,2024-10-23,-0.0213437957864182,0.1999527944818382,-0.017524849952115
1311,TSLA,2025-10-22,879,2025-01-03,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1312,TSLA,2025-10-22,1036,2025-02-08,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1313,TSLA,2025-10-22,994,2024-11-05,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1314,TSLA,2025-10-22,583,2025-09-30,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1315,TSLA,2025-10-22,1601,2025-07-25,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1316,TSLA,2025-10-22,362,2025-07-17,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1317,TSLA,2025-10-22,1157,2025-09-05,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1318,TSLA,2025-10-22,1600,2025-07-25,0.0220123946413919,-0.0767762138016383,-0.0121544550782184
1319,NVDA,2025-10-22,1336,2024-11-23,0.1191006840608723,0.0248629706658966,0.0059096291066105
1320,AMZN,2025-10-22,1442,2025-03-05,0.0273293041860467,0.0191496706768196,0.0621758581958558
1321,NFLX,2026-03-29,1070,2025-04-11,0.0198043690776288,-0.1351139664402079,-0.2327877988783958
1322,NFLX,2026-03-29,1402,2025-12-10,0.0198043690776288,-0.1351139664402079,-0.2327877988783958
1323,NVDA,2024-12-14,1933,2024-10-23,0.0747487461775473,0.0551213853409897,-0.0370362190010387
1324,AMD,2024-12-14,1939,2024-12-10,0.0001455072375345,-0.0294183252161056,-0.0893871575063088
1325,AMD,2024-12-14,1975,2024-03-09,0.0001455072375345,-0.0294183252161056,-0.0893871575063088
1326,AMZN,2024-12-14,708,2024-08-30,-0.0171444554067429,-0.0181454049875698,-0.0981267219260905
1327,UBER,2024-12-14,684,2024-05-12,0.0435304483975709,0.1295398573807795,0.298951413607234
1328,GOOGL,2024-12-14,1229,2024-02-02,0.0063200267974556,0.008507423383765,-0.1062953764220979
1329,GOOGL,2024-12-14,1041,2024-10-08,0.0063200267974556,0.008507423383765,-0.1062953764220979
1330,SQ,2024-12-14,,,,,
1331,MSFT,2024-04-13,185,2023-08-18,-0.021278045133826,-0.0303079899418381,-0.0346641171993626
1332,MSFT,2024-04-13,185,2023-08-18,-0.021278045133826,-0.0303079899418381,-0.0346641171993626
1333,AMZN,2024-04-13,546,2023-12-01,-0.0254235926358166,-0.018578462086136,-0.072173748816539
1334,TSLA,2024-04-13,372,2024-01-25,-0.1109479205463287,0.0621496840071651,0.4654371133494208
1335,NFLX,2024-04-13,2324,2024-01-17,-0.0771754046230024,-0.0266450891735108,-0.0423814913743518
1336,NVDA,2024-11-23,476,2023-11-21,0.0204947236292227,0.0190533057480422,-0.0792827692603439
1337,MSFT,2024-11-23,502,2023-12-22,0.0189558585809446,0.036369479249934,-0.0478943855725257
1338,MSFT,2024-11-23,2140,2023-11-08,0.0189558585809446,0.036369479249934,-0.0478943855725257
1339,AAPL,2024-11-23,2084,2024-05-06,0.0313203895435401,0.102531000270454,0.0419207760556032
1340,AAPL,2024-11-23,47,2023-11-20,0.0313203895435401,0.102531000270454,0.0419207760556032
1341,UBER,2024-11-16,48,2023-11-20,0.043044781172677,-0.1136531817023315,0.1144121345992017
1342,AMD,2025-11-04,599,2025-10-07,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
1343,AMD,2025-11-04,2097,2025-10-20,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
1344,AMD,2025-11-04,173,2025-08-05,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
1345,AMD,2025-11-04,1936,2024-12-10,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
1346,PLTR,2025-11-04,,,-0.0103387092694846,-0.0807626096814999,-0.3248815562512772
1347,NVDA,2025-11-04,2226,2025-02-17,-0.0393243979160489,-0.0905539116592804,-0.1413756222250872
1348,NVDA,2025-11-04,1751,2024-11-21,-0.0393243979160489,-0.0905539116592804,-0.1413756222250872
1349,PLTR,2025-11-04,,,-0.0103387092694846,-0.0807626096814999,-0.3248815562512772
1350,PLTR,2025-11-04,,,-0.0103387092694846,-0.0807626096814999,-0.3248815562512772
1351,PLTR,2025-11-04,,,-0.0103387092694846,-0.0807626096814999,-0.3248815562512772
1352,META,2025-11-04,1069,2025-04-11,-0.0118746400894061,0.040983027013874,0.062751651940365
1353,GOOGL,2025-11-04,1584,2025-07-23,0.0381222163195809,0.1308608742596255,0.1878122583936419
1354,NVDA,2024-04-19,1998,2024-02-22,0.1249219254325795,0.1733497101702747,0.4976363901453684
1355,AMZN,2024-07-11,809,2024-02-07,-0.0510693008584812,-0.1019051825267629,-0.0909611568150796
1356,SOFI,2025-12-16,1438,2025-04-29,0.0065652499558566,-0.0387806859713076,-0.3321926686728038
1357,NVDA,2024-06-12,85,2023-07-24,0.0341506157918063,-0.0147256819660415,-0.0844036723933517
1358,CRM,2025-03-01,491,2024-07-27,-0.0290668722577444,-0.0418387115386799,-0.1242475764764189
1359,AMZN,2025-03-01,1037,2025-02-08,-0.0113925953403737,-0.0265110711512942,-0.0104180853415201
1360,AMZN,2025-03-01,1214,2024-08-17,-0.0113925953403737,-0.0265110711512942,-0.0104180853415201
1361,AMZN,2025-03-01,786,2024-02-01,-0.0113925953403737,-0.0265110711512942,-0.0104180853415201
1362,NVDA,2025-03-01,1670,2025-02-01,-0.0223481873385804,0.0019744667871181,0.1861962054943331
1363,PYPL,2025-03-01,1910,2024-10-29,0.0169287443063533,-0.016164020212095,-0.0014509664989446
1364,NVDA,2025-01-30,1265,2024-09-04,0.0302148758723301,-0.0498033212620796,-0.0303372051132866
1365,AMZN,2025-02-04,709,2024-08-30,-0.0442860116004759,-0.1225601057636539,-0.16705717468283
1366,NFLX,2025-12-15,1407,2025-12-05,-0.0147544253816411,-0.080913447122478,0.0353986526031581
1367,TSLA,2025-12-15,1311,2025-10-22,0.0192385081279271,-0.0972100952117611,-0.1481532828720192
1368,NVDA,2025-11-19,584,2025-09-15,-0.0592928016999215,-0.0597332444970536,-0.005838638581912
1369,NVDA,2025-11-19,1842,2025-09-02,-0.0592928016999215,-0.0597332444970536,-0.005838638581912
1370,NVDA,2025-11-19,1620,2025-11-13,-0.0592928016999215,-0.0597332444970536,-0.005838638581912
1371,AAPL,2025-09-08,928,2025-03-12,-0.0235785537637731,0.044060037687021,0.1133316321983344
1372,AMZN,2026-04-03,1025,2025-03-15,0.0861221520542991,0.1871377206702833,0.1429291253011062
1373,UBER,2026-04-03,176,2026-03-03,-0.0388779653778534,-0.0875941982925923,-0.0914823863906026
1374,PYPL,2025-12-11,573,2025-10-29,-0.0180447229249645,-0.0928071042318462,-0.2351539712102387
1375,PYPL,2025-12-11,775,2025-11-21,-0.0180447229249645,-0.0928071042318462,-0.2351539712102387
1376,UBER,2025-12-11,1234,2025-03-05,-0.0488706976271914,-0.010000510871079,-0.0998154805201055
1377,AAPL,2025-06-19,846,2024-05-16,-0.0343161666471867,0.0084786714971742,0.1028693690295672
1378,NVDA,2024-06-28,1384,2024-05-22,0.0173975343713426,-0.1562737298654711,-0.0705306357696032
1379,NVDA,2024-06-28,296,2024-02-29,0.0173975343713426,-0.1562737298654711,-0.0705306357696032
1380,TSLA,2024-06-28,617,2024-01-19,0.2579267036678669,0.1291044629423169,0.2629598633251095
1381,TSLA,2024-06-28,447,2024-05-02,0.2579267036678669,0.1291044629423169,0.2629598633251095
1382,NVDA,2024-05-22,208,2024-01-18,0.1773975915721474,0.2163488874093428,0.2501240996804663
1383,NVDA,2024-05-22,117,2024-02-08,0.1773975915721474,0.2163488874093428,0.2501240996804663
1384,NVDA,2024-05-22,2182,2023-08-27,0.1773975915721474,0.2163488874093428,0.2501240996804663
1385,NVDA,2024-05-22,2021,2024-05-20,0.1773975915721474,0.2163488874093428,0.2501240996804663
1386,AAPL,2024-05-22,528,2023-11-02,0.0156700995574373,0.0626379806635424,0.1243317008918152
