event_id,ticker,company_name,event_date,window_pm1,window_pm3,window_pm5,filing_count_pm1,filing_count_pm3,filing_count_pm5,material_filing_flag_pm1,material_filing_flag_pm3,material_filing_flag_pm5,material_form_types,nearest_filing_date,nearest_form_type,sec_confounded_flag,sec_clean_flag,query_status,reason_codes
1740,GOOGL,Alphabet,2025-07-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,8,9,True,True,True,8-K,2025-07-17,4,True,False,ok,material_filing_pm5
1741,TSLA,Tesla,2025-07-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-07-15,4,False,True,ok,
1742,AAPL,Apple,2025-07-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-07-25,3,False,True,ok,
1743,MSFT,Microsoft,2025-07-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2025-07-16,4,False,True,ok,
1744,NVDA,Nvidia,2025-07-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,10,13,False,False,False,,2025-07-17,4,False,True,ok,
1745,PYPL,PayPal,2026-01-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,5,False,False,False,,2026-01-16,4,False,True,ok,
1746,MSFT,Microsoft,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,11,11,False,False,False,,2026-02-03,4,False,True,ok,
1747,MSFT,Microsoft,2022-10-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2022-10-18,4,False,True,ok,
1748,META,Meta,2025-11-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,22,27,False,False,False,,2025-11-20,4,False,True,ok,
1749,META,Meta,2025-11-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,22,27,False,False,False,,2025-11-20,4,False,True,ok,
1750,NVDA,Nvidia,2024-11-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,3,True,True,True,10-Q;8-K,2024-11-20,10-Q,True,False,ok,material_filing_pm5
1751,NVDA,Nvidia,2024-11-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,3,True,True,True,10-Q;8-K,2024-11-20,10-Q,True,False,ok,material_filing_pm5
1752,NVDA,Nvidia,2024-11-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,3,True,True,True,10-Q;8-K,2024-11-20,10-Q,True,False,ok,material_filing_pm5
1753,META,Meta,2026-02-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,5,False,False,False,,2026-02-11,4,False,True,ok,
1754,PYPL,PayPal,2026-02-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,5,5,False,False,False,,2026-02-17,4,False,True,ok,
1755,MSFT,Microsoft,2023-02-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,3,False,False,False,,2023-02-15,4,False,True,ok,
1756,AMZN,Amazon,2025-04-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,4,False,False,False,,2025-04-16,PX14A6G,False,True,ok,
1757,AMZN,Amazon,2025-04-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,4,False,False,False,,2025-04-16,PX14A6G,False,True,ok,
1758,SOFI,SoFi,2026-02-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,6,6,True,True,True,10-K,2026-02-17,10-K,True,False,ok,material_filing_pm5
1759,SOFI,SoFi,2026-05-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,7,False,True,True,10-Q;8-K;DEF 14A,2026-04-30,ARS,True,False,ok,material_filing_pm5
1760,MSFT,Microsoft,2025-03-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,False,False,,2025-03-26,11-K,False,True,ok,
1761,HOOD,Robinhood,2026-02-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,4,4,True,True,True,8-K,2026-02-11,4,True,False,ok,material_filing_pm5
1762,AMZN,Amazon,2026-02-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,8,13,True,True,True,8-K,2026-02-27,8-K,True,False,ok,material_filing_pm5
1763,AMZN,Amazon,2026-02-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,8,13,True,True,True,8-K,2026-02-27,8-K,True,False,ok,material_filing_pm5
1764,AMZN,Amazon,2026-02-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,8,13,True,True,True,8-K,2026-02-27,8-K,True,False,ok,material_filing_pm5
1765,AMZN,Amazon,2026-02-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,8,13,True,True,True,8-K,2026-02-27,8-K,True,False,ok,material_filing_pm5
1766,AAPL,Apple,2025-03-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-02-27,4,False,True,ok,
1767,TSLA,Tesla,2025-03-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,8,False,False,False,,2025-03-06,4,False,True,ok,
1768,NFLX,Netflix,2025-03-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,13,15,False,False,False,,2025-03-04,4,False,True,ok,
1769,NVDA,Nvidia,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-02-25,10-K,True,False,ok,material_filing_pm5
1770,SOFI,SoFi,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-03-02,4,False,True,ok,
1771,MSFT,Microsoft,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,7,False,False,False,,2026-03-03,4,False,True,ok,
1772,GOOGL,Alphabet,2025-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,6,9,True,True,True,10-K;8-K,2025-02-05,IRANNOTICE,True,False,ok,material_filing_pm5
1773,PYPL,PayPal,2023-09-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2023-09-27,3,False,True,ok,
1774,AMZN,Amazon,2022-12-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2022-12-01,8-K,False,True,ok,
1775,SOFI,SoFi,2026-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,6,True,True,True,8-K;DEF 14A,2026-04-29,8-K,True,False,ok,material_filing_pm5
1776,SOFI,SoFi,2026-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,6,True,True,True,8-K;DEF 14A,2026-04-29,8-K,True,False,ok,material_filing_pm5
1777,META,Meta,2026-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,12,14,True,True,True,10-Q;424B2;8-K,2026-04-29,4,True,False,ok,material_filing_pm5
1778,NVDA,Nvidia,2026-04-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-04-27,8-K,False,True,ok,
1779,PLTR,Palantir,2026-04-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,4,False,True,True,DEF 14A,2026-04-24,ARS,True,False,ok,material_filing_pm5
1780,NVDA,Nvidia,2026-04-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-04-27,8-K,False,True,ok,
1781,TSLA,Tesla,2026-01-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,True,True,10-K;8-K,2026-01-29,10-K,True,False,ok,material_filing_pm5
1782,AMD,,2025-12-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-12-23,3,False,True,ok,
1783,AMZN,Amazon,2026-04-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,12,14,False,True,True,8-K;DEF 14A,2026-04-14,144,True,False,ok,material_filing_pm5
1784,AMZN,Amazon,2026-03-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,8,True,True,True,424B5;8-K,2026-03-16,8-K,True,False,ok,material_filing_pm5
1785,AAPL,Apple,2026-03-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2026-03-17,4,False,True,ok,
1786,AMD,,2026-05-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,5,True,True,True,10-Q;8-K,2026-05-08,144,True,False,ok,material_filing_pm5
1787,NVDA,Nvidia,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,True,True,8-K,2026-05-08,8-K,True,False,ok,material_filing_pm5
1788,GOOGL,Alphabet,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,12,True,True,True,10-Q;424B2;424B5,2026-05-05,FWP,True,False,ok,material_filing_pm5
1789,META,Meta,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,11,True,True,True,10-Q;424B2;8-K,2026-05-05,4,True,False,ok,material_filing_pm5
1790,SHOP,Shopify,2026-02-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-02-11,10-K,False,True,ok,
1791,AMZN,Amazon,2026-04-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,6,False,True,True,8-K,2026-04-17,144,True,False,ok,material_filing_pm5
1792,GOOGL,Alphabet,2026-01-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,8,False,False,False,,2026-01-13,144,False,True,ok,
1793,UBER,Uber,2026-05-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,16,True,True,True,10-Q;8-K,2026-05-08,13F-HR,True,False,ok,material_filing_pm5
1794,PLTR,Palantir,2026-01-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-02-02,144,False,True,ok,
1795,NFLX,Netflix,2026-01-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",12,15,19,False,False,False,,2026-01-05,4,False,True,ok,
1796,META,Meta,2026-05-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,8,False,False,True,8-K,2026-05-11,4,True,False,ok,material_filing_pm5
1797,META,Meta,2026-05-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,8,False,False,True,8-K,2026-05-11,4,True,False,ok,material_filing_pm5
1798,META,Meta,2026-05-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,8,False,False,True,8-K,2026-05-11,4,True,False,ok,material_filing_pm5
1799,GOOGL,Alphabet,2023-08-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,4,False,False,False,,2023-08-29,4,False,True,ok,
1800,GOOGL,Alphabet,2026-04-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",9,15,20,True,True,True,10-Q;424B5;8-K,2026-04-30,144,True,False,ok,material_filing_pm5
1801,PYPL,PayPal,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,7,True,True,True,10-Q;8-K,2026-05-05,10-Q,True,False,ok,material_filing_pm5
1802,PYPL,PayPal,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,7,True,True,True,10-Q;8-K,2026-05-05,10-Q,True,False,ok,material_filing_pm5
1803,MSFT,Microsoft,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-04-30,SCHEDULE 13G,False,True,ok,
1804,SHOP,Shopify,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,5,5,True,True,True,10-Q;8-K,2026-05-05,144,True,False,ok,material_filing_pm5
1805,MSFT,Microsoft,2026-04-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2026-04-30,SCHEDULE 13G,True,False,ok,material_filing_pm5
1806,META,Meta,2026-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,12,14,True,True,True,10-Q;424B2;8-K,2026-04-29,4,True,False,ok,material_filing_pm5
1807,GOOGL,Alphabet,2026-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",13,15,18,True,True,True,10-Q;8-K;DEF 14A,2026-04-29,4,True,False,ok,material_filing_pm5
1808,META,Meta,2026-03-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,6,False,False,False,,2026-03-11,4,False,True,ok,
1809,SOFI,SoFi,2026-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,6,True,True,True,8-K;DEF 14A,2026-04-29,8-K,True,False,ok,material_filing_pm5
1810,NFLX,Netflix,2026-04-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,5,True,True,True,10-Q;8-K;DEF 14A,2026-04-16,ARS,True,False,ok,material_filing_pm5
1811,AMD,,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,True,True,True,10-Q;8-K,2026-05-05,8-K,True,False,ok,material_filing_pm5
1812,NVDA,Nvidia,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,True,True,8-K,2026-05-08,8-K,True,False,ok,material_filing_pm5
1813,GOOGL,Alphabet,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,12,True,True,True,10-Q;424B2;424B5,2026-05-05,FWP,True,False,ok,material_filing_pm5
1814,GOOGL,Alphabet,2026-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",13,15,18,True,True,True,10-Q;8-K;DEF 14A,2026-04-29,4,True,False,ok,material_filing_pm5
1815,META,Meta,2026-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,4,False,False,False,,2026-03-18,4,False,True,ok,
1816,META,Meta,2026-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,4,False,False,False,,2026-03-18,4,False,True,ok,
1817,META,Meta,2026-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,4,False,False,False,,2026-03-18,4,False,True,ok,
1818,AAPL,Apple,2025-06-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-07-09,8-K,False,True,ok,
1819,TSLA,Tesla,2026-05-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,4,False,False,True,10-K/A,2026-05-04,4,True,False,ok,material_filing_pm5
1820,GOOGL,Alphabet,2026-02-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,17,27,False,True,True,424B2;424B5;8-K,2026-02-17,SCHEDULE 13G/A,True,False,ok,material_filing_pm5
1821,PLTR,Palantir,2026-04-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-04-17,4,False,True,ok,
1822,META,Meta,2026-05-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,12,16,True,True,True,10-Q;424B2;8-K,2026-05-01,424B2,True,False,ok,material_filing_pm5
1823,META,Meta,2026-05-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,5,8,False,False,True,8-K,2026-05-06,4,True,False,ok,material_filing_pm5
1824,META,Meta,2026-05-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,5,8,False,False,True,8-K,2026-05-06,4,True,False,ok,material_filing_pm5
1825,META,Meta,2026-05-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,5,8,False,False,True,8-K,2026-05-06,4,True,False,ok,material_filing_pm5
1826,SOFI,SoFi,2026-05-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,True,True,True,10-Q,2026-05-08,4,True,False,ok,material_filing_pm5
1827,NFLX,Netflix,2026-05-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,11,23,False,False,False,,2026-05-07,4,False,True,ok,
1828,NVDA,Nvidia,2026-04-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,8-K,2026-04-27,8-K,True,False,ok,material_filing_pm5
1829,NVDA,Nvidia,2026-04-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,8-K,2026-04-27,8-K,True,False,ok,material_filing_pm5
1830,GOOGL,Alphabet,2026-05-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,12,True,True,True,10-Q;424B2;424B5,2026-05-05,FWP,True,False,ok,material_filing_pm5
1831,TSLA,Tesla,2026-03-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-03-27,SCHEDULE 13G/A,False,True,ok,
1832,DIS,Disney,2025-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-05-07,10-Q,False,True,ok,
1833,DIS,Disney,2025-04-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-05-07,10-Q,False,True,ok,
1834,AMZN,Amazon,2025-12-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-12-03,4,False,True,ok,
1835,AMZN,Amazon,2026-04-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,5,7,True,True,True,10-Q;8-K,2026-04-28,4,True,False,ok,material_filing_pm5
1836,NVDA,Nvidia,2026-04-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-03-26,SCHEDULE 13G/A,False,True,ok,
1837,NVDA,Nvidia,2026-05-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,6,8,True,True,True,8-K;DEF 14A,2026-05-12,ARS,True,False,ok,material_filing_pm5
1838,AMZN,Amazon,2026-05-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,9,13,False,False,True,10-Q;8-K,2026-05-04,4,True,False,ok,material_filing_pm5
1839,AMD,,2026-04-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,False,False,True,8-K,2026-04-29,SCHEDULE 13G,True,False,ok,material_filing_pm5
1840,NVDA,Nvidia,2026-04-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,True,True,8-K,2026-04-28,SCHEDULE 13G,True,False,ok,material_filing_pm5
1841,TSLA,Tesla,2025-05-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,4,5,False,True,True,8-K,2025-05-13,4,True,False,ok,material_filing_pm5
1842,NVDA,Nvidia,2025-09-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,11,13,False,False,False,,2025-09-02,144,False,True,ok,
1843,META,Meta,2025-06-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,11,17,False,False,False,,2025-06-26,4,False,True,ok,
1844,GOOGL,Alphabet,2025-07-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,5,False,False,False,,2025-07-03,4,False,True,ok,
1845,NVDA,Nvidia,2025-08-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,4,False,True,True,10-Q;8-K,2025-08-27,10-Q,True,False,ok,material_filing_pm5
1846,META,Meta,2025-06-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,8,16,False,False,False,,2025-06-06,144,False,True,ok,
1847,TSLA,Tesla,2021-05-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2021-05-12,4,False,True,ok,
1848,SQ,,2020-11-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,4,False,False,False,,2020-11-18,4,False,True,ok,
1849,AMZN,Amazon,2020-07-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2020-07-30,8-K,False,True,ok,
1850,TSLA,Tesla,2020-06-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,4,False,False,False,,2020-06-22,4,False,True,ok,
1851,TSLA,Tesla,2020-06-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,4,True,True,True,8-K,2020-06-16,8-K,True,False,ok,material_filing_pm5
1852,TSLA,Tesla,2020-06-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,6,False,False,False,,2020-06-03,4,False,True,ok,
1853,TSLA,Tesla,2020-06-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,5,False,False,True,DEF 14A,2020-06-03,4,True,False,ok,material_filing_pm5
1854,TSLA,Tesla,2020-05-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,False,False,,2020-05-20,4,False,True,ok,
1855,GOOGL,Alphabet,2023-10-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,8,8,False,True,True,10-Q;8-K,2023-10-27,4,True,False,ok,material_filing_pm5
1856,NVDA,Nvidia,2024-12-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-12-20,4,False,True,ok,
1857,NVDA,Nvidia,2024-12-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-12-20,4,False,True,ok,
1858,MSFT,Microsoft,2024-07-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2024-07-16,4,False,True,ok,
1859,META,Meta,2026-04-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,True,8-K,2026-04-13,144,True,False,ok,material_filing_pm5
1860,MSFT,Microsoft,2025-10-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,3,False,False,False,,2025-10-15,4,False,True,ok,
1861,AMC,,2024-05-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2024-05-31,DEFA14A,False,True,ok,
1862,AMC,,2024-05-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2024-05-31,DEFA14A,False,True,ok,
1863,DIS,Disney,2022-11-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,4,False,True,True,8-K,2022-11-21,3,True,False,ok,material_filing_pm5
1864,SHOP,Shopify,2023-01-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-01-19,SC 13G/A,False,True,ok,
1865,AAPL,Apple,2023-08-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-08-08,4,False,True,ok,
1866,TSLA,Tesla,2021-08-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2021-08-04,4,False,True,ok,
1867,AMD,,2025-11-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,5,False,False,False,,2025-11-24,144,False,True,ok,
1868,AMD,,2025-11-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,True,True,10-Q;8-K,2025-11-05,10-Q,True,False,ok,material_filing_pm5
1869,MSFT,Microsoft,2024-12-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,True,True,True,8-K,2024-12-05,4,True,False,ok,material_filing_pm5
1870,NVDA,Nvidia,2023-03-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,6,False,False,False,,2023-03-17,4,False,True,ok,
1871,AMZN,Amazon,2022-11-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,False,False,False,,2022-11-03,4,False,True,ok,
1872,NVDA,Nvidia,2023-08-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,6,6,False,True,True,10-Q,2023-08-30,4,True,False,ok,material_filing_pm5
1873,MSFT,Microsoft,2023-08-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,10,10,False,False,False,,2023-09-01,144,False,True,ok,
1874,GOOGL,Alphabet,2023-12-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,3,False,False,False,,2023-12-20,144,False,True,ok,
1875,GOOGL,Alphabet,2023-12-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,3,False,False,False,,2023-12-20,144,False,True,ok,
1876,AMD,,2023-12-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-12-11,4,False,True,ok,
1877,TSLA,Tesla,2023-12-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,False,False,False,,2023-12-18,4,False,True,ok,
1878,TSLA,Tesla,2022-01-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2022-01-20,4,False,True,ok,
1879,AMZN,Amazon,2025-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-02-06,8-K,False,True,ok,
1880,NVDA,Nvidia,2025-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2025-01-17,8-K,True,False,ok,material_filing_pm5
1881,NVDA,Nvidia,2025-12-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,11,12,False,False,False,,2025-12-12,4,False,True,ok,
1882,GOOGL,Alphabet,2025-12-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",9,10,10,False,False,False,,2025-12-31,4,False,True,ok,
1883,META,Meta,2026-02-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,17,22,False,False,False,,2026-02-17,144,False,True,ok,
1884,PYPL,PayPal,2026-02-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,False,False,,2026-02-17,4,False,True,ok,
1885,PYPL,PayPal,2026-02-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,False,False,,2026-02-17,4,False,True,ok,
