event_id,video_id,ticker,event_date,in_v1_locked_sample,in_v2_live_sample,v1_only,v2_only,shared,notes
1190,nH1XBBeOP2Y,AMZN,2026-02-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1191,nQUIDGMadWs,META,2026-04-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1192,nUucyfWpL0A,AMZN,2022-10-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1193,q04HFOjr40s,MSFT,2026-03-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1194,qiwiI5V-rO4,GOOGL,2026-03-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1195,rC9H_yMTdHE,SOFI,2025-12-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1196,rC9H_yMTdHE,SOFI,2025-12-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1197,rC9H_yMTdHE,UBER,2025-12-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1198,rrs1s-T4qqA,NVDA,2025-12-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1199,sBc1r0BZZjU,NVDA,2026-03-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1200,sSDidRcIK1c,AMD,2026-02-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1201,sSDidRcIK1c,NFLX,2026-02-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1202,sSDidRcIK1c,NFLX,2026-02-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1203,tOMwDcdxd_c,AMZN,2026-02-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1204,tOMwDcdxd_c,HOOD,2026-02-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1205,uEjKr_Z92mA,TSLA,2022-04-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1206,uoOGvrau7i4,META,2026-03-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1207,utPMsa-caTI,NFLX,2026-04-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1208,w0dToEPrvvk,PLTR,2026-05-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1209,w0dToEPrvvk,PLTR,2026-05-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1210,w1JAuGqM7hk,GOOGL,2026-04-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1211,zgFYJLNGkAc,NVDA,2026-04-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1212,zgFYJLNGkAc,NVDA,2026-04-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1213,zgFYJLNGkAc,AAPL,2026-04-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1214,0GRyV8uCtNk,AMZN,2024-08-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1215,0GRyV8uCtNk,AMZN,2024-08-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1216,0GRyV8uCtNk,DIS,2024-08-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1217,0rs5kIomIjI,AAPL,2024-02-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1218,2qrHvyWm1Nk,MSFT,2024-10-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1219,67MNSCXuY2I,PYPL,2025-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1220,67MNSCXuY2I,PYPL,2025-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1221,67MNSCXuY2I,AMZN,2025-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1222,67MNSCXuY2I,AAPL,2025-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1223,7NlWCxxhYhA,NVDA,2024-08-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1224,7NlWCxxhYhA,AAPL,2024-08-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1225,9ph98Km7DlI,MSFT,2024-03-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1226,CBkJYmCLwuk,AMZN,2024-06-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1227,CCgjum72pOI,AMZN,2024-05-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1228,EIfUFqfsx8s,NVDA,2024-02-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1229,EIfUFqfsx8s,GOOGL,2024-02-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1230,I-ETli5RvXI,UBER,2025-11-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1231,ICaYMgaCq_c,TSLA,2024-02-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1232,NHjhaF1KmvA,PYPL,2024-02-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1233,NHjhaF1KmvA,NVDA,2024-02-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1234,NwJu_BEmFaw,UBER,2025-03-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1235,Qqyh_M2m8q4,DIS,2024-03-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1236,Qqyh_M2m8q4,AAPL,2024-03-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1237,Qqyh_M2m8q4,AMZN,2024-03-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1238,Qqyh_M2m8q4,GOOGL,2024-03-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1239,X2o6D0dnnx0,AMZN,2024-10-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1240,X2o6D0dnnx0,GOOGL,2024-10-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1241,X2o6D0dnnx0,GOOGL,2024-10-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1242,Zk0jV8RP_Ak,AMD,2025-09-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1243,aIEQTFt8NZM,SHOP,2024-05-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1244,aIEQTFt8NZM,SHOP,2024-05-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1245,aIEQTFt8NZM,SHOP,2024-05-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1246,b2jd57munzA,NVDA,2024-03-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1247,b2jd57munzA,NVDA,2024-03-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1248,b2jd57munzA,TSLA,2024-03-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1249,b2jd57munzA,GOOGL,2024-03-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1250,dAsglLC8um8,AMZN,2024-10-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1251,dAsglLC8um8,PYPL,2024-10-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1252,dAsglLC8um8,PYPL,2024-10-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1253,eAFVLpVL9gQ,NVDA,2025-11-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1254,e_8sMMyMj_U,META,2025-11-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1255,e_8sMMyMj_U,SOFI,2025-11-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1256,fBIC3Nf0hPU,META,2025-02-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1257,hyox8s4fJmo,GOOGL,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1258,hyox8s4fJmo,GOOGL,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1259,hyox8s4fJmo,AMD,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1260,jovyGTDTNfg,NVDA,2024-02-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1261,jovyGTDTNfg,GOOGL,2024-02-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1262,m3MQwaywF6w,NVDA,2025-10-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1263,m3MQwaywF6w,NVDA,2025-10-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1264,msQ4vtXVREI,NVDA,2024-09-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1265,msQ4vtXVREI,NVDA,2024-09-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1266,msQ4vtXVREI,AAPL,2024-09-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1267,pj-Kxuu8n8Y,NVDA,2024-01-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1268,qf-5Lg2fT5M,PYPL,2025-09-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1269,yslEPeWGu5I,PYPL,2025-09-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1270,-sI2lSNKp60,NVDA,2025-11-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1271,-sI2lSNKp60,NVDA,2025-11-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1272,106DBitSrOw,NVDA,2024-08-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1273,106DBitSrOw,AAPL,2024-08-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1274,3qXTO8cJEQ0,PYPL,2025-11-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1275,3qXTO8cJEQ0,TSLA,2025-11-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1276,59HNpkTtKSk,GOOGL,2024-07-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1277,59HNpkTtKSk,GOOGL,2024-07-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1278,59HNpkTtKSk,GOOGL,2024-07-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1279,59HNpkTtKSk,AMZN,2024-07-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1280,5PLoEQ4HQ6k,GOOGL,2024-04-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1281,5zWVlMFDctw,AMZN,2024-04-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1282,6YvweUV-ajQ,UBER,2024-12-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1283,AI6Eg40wiIA,GOOGL,2024-07-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1284,AI6Eg40wiIA,GOOGL,2024-07-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1285,AI6Eg40wiIA,GOOGL,2024-07-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1286,BWqKW5FhMPU,AMD,2024-04-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1287,EBmGIYljxE8,CRM,2024-12-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1288,EBmGIYljxE8,AMD,2024-12-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1289,EFs06gRjeng,AAPL,2025-01-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1290,Ecya2aXzbIQ,NVDA,2025-11-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1291,IGq1dbxALWw,TSLA,2024-07-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1292,JYfll2c5rwk,TSLA,2024-04-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1293,Jk4AD9iZjPI,GOOGL,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1294,Jk4AD9iZjPI,GOOGL,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1295,Jk4AD9iZjPI,NVDA,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1296,Jk4AD9iZjPI,AMD,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1297,Jk4AD9iZjPI,AMD,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1298,Jk4AD9iZjPI,PYPL,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1299,Jk4AD9iZjPI,MSFT,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1300,Jk4AD9iZjPI,META,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1301,Jk4AD9iZjPI,META,2025-11-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1302,KFZsdeOBIGo,MSFT,2025-06-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1303,KVZG8lFsusw,TSLA,2024-11-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1304,M0LVn5AuRtE,GOOGL,2025-11-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1305,M0LVn5AuRtE,PYPL,2025-11-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1306,M0LVn5AuRtE,PYPL,2025-11-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1307,M0LVn5AuRtE,PYPL,2025-11-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1308,M0LVn5AuRtE,META,2025-11-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1309,QWuUXX2SotE,PYPL,2024-04-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1310,WSsgV5bChu8,TSLA,2025-04-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1311,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1312,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1313,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1314,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1315,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1316,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1317,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1318,X9Uzxwt5qzo,TSLA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1319,X9Uzxwt5qzo,NVDA,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1320,X9Uzxwt5qzo,AMZN,2025-10-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1321,dGPgChUSbDY,NFLX,2026-03-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1322,dGPgChUSbDY,NFLX,2026-03-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1323,eNw6yS2Y56s,NVDA,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1324,eNw6yS2Y56s,AMD,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1325,eNw6yS2Y56s,AMD,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1326,eNw6yS2Y56s,AMZN,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1327,eNw6yS2Y56s,UBER,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1328,eNw6yS2Y56s,GOOGL,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1329,eNw6yS2Y56s,GOOGL,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1330,eNw6yS2Y56s,SQ,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1331,eggEEC821zU,MSFT,2024-04-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1332,eggEEC821zU,MSFT,2024-04-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1333,eggEEC821zU,AMZN,2024-04-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1334,eggEEC821zU,TSLA,2024-04-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1335,eggEEC821zU,NFLX,2024-04-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1336,h-e9icfFDRg,NVDA,2024-11-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1337,h-e9icfFDRg,MSFT,2024-11-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1338,h-e9icfFDRg,MSFT,2024-11-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1339,h-e9icfFDRg,AAPL,2024-11-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1340,h-e9icfFDRg,AAPL,2024-11-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1341,mHYihT3g6wE,UBER,2024-11-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1342,nGu7J4V2yGQ,AMD,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1343,nGu7J4V2yGQ,AMD,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1344,nGu7J4V2yGQ,AMD,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1345,nGu7J4V2yGQ,AMD,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1346,nGu7J4V2yGQ,PLTR,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1347,oixTTXv5JFo,NVDA,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1348,oixTTXv5JFo,NVDA,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1349,oixTTXv5JFo,PLTR,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1350,oixTTXv5JFo,PLTR,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1351,oixTTXv5JFo,PLTR,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1352,oixTTXv5JFo,META,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1353,oixTTXv5JFo,GOOGL,2025-11-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1354,qH6EtG6cMdg,NVDA,2024-04-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1355,rQOt1FluT8Q,AMZN,2024-07-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1356,-TOHi_Y2UpQ,SOFI,2025-12-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1357,0sKFt_JMcTY,NVDA,2024-06-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1358,0xLoc5ZFIMU,CRM,2025-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1359,0xLoc5ZFIMU,AMZN,2025-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1360,0xLoc5ZFIMU,AMZN,2025-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1361,0xLoc5ZFIMU,AMZN,2025-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1362,0xLoc5ZFIMU,NVDA,2025-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1363,0xLoc5ZFIMU,PYPL,2025-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1364,1EawsAPK3Dc,NVDA,2025-01-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1365,5K5AbqFlvDo,AMZN,2025-02-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1366,5KczevwSTvA,NFLX,2025-12-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1367,5KczevwSTvA,TSLA,2025-12-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1368,5SwfsZKX0Wk,NVDA,2025-11-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1369,5SwfsZKX0Wk,NVDA,2025-11-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1370,5SwfsZKX0Wk,NVDA,2025-11-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1371,5ZPmwYaROH4,AAPL,2025-09-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1372,B0768azDNlg,AMZN,2026-04-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1373,B0768azDNlg,UBER,2026-04-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1374,BD1amYah6XY,PYPL,2025-12-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1375,BD1amYah6XY,PYPL,2025-12-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1376,BD1amYah6XY,UBER,2025-12-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1377,F-rlTnig8kM,AAPL,2025-06-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1378,F0AbrBHeBaA,NVDA,2024-06-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1379,F0AbrBHeBaA,NVDA,2024-06-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1380,F0AbrBHeBaA,TSLA,2024-06-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1381,F0AbrBHeBaA,TSLA,2024-06-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1382,GSMDAFFGQfY,NVDA,2024-05-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1383,GSMDAFFGQfY,NVDA,2024-05-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1384,GSMDAFFGQfY,NVDA,2024-05-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1385,GSMDAFFGQfY,NVDA,2024-05-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1386,GSMDAFFGQfY,AAPL,2024-05-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1387,GtCiy06cRBM,AMZN,2025-02-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1388,HxRtMnno26U,AMZN,2024-05-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1389,HxRtMnno26U,NVDA,2024-05-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1390,HxRtMnno26U,GOOGL,2024-05-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1391,HxRtMnno26U,MSFT,2024-05-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1392,HxRtMnno26U,TSLA,2024-05-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1393,KO0r8HCnpNA,NFLX,2024-05-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1394,KO0r8HCnpNA,AAPL,2024-05-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1395,KO0r8HCnpNA,GOOGL,2024-05-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1396,KO0r8HCnpNA,TSLA,2024-05-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1397,KO0r8HCnpNA,TSLA,2024-05-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1398,LHgMtd6cQYc,NVDA,2024-06-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1399,N4DW8bNH20Q,SOFI,2025-12-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1400,Phjel1okTXY,AMD,2025-02-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1401,QJhB7VKEn7Q,AAPL,2025-12-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1402,QJhB7VKEn7Q,NFLX,2025-12-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1403,V0ywPcUZB9k,GOOGL,2024-07-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1404,V0ywPcUZB9k,MSFT,2024-07-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1405,ZAv7XTbqkGY,NFLX,2025-12-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1406,aDAwhIDS6dM,NFLX,2025-12-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1407,aDAwhIDS6dM,NFLX,2025-12-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1408,aDAwhIDS6dM,PYPL,2025-12-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1409,aDAwhIDS6dM,SOFI,2025-12-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1410,cYm6zLgYueU,AMD,2025-02-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1411,ch8lrl5bz5Q,NVDA,2025-12-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1412,ch8lrl5bz5Q,NVDA,2025-12-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1413,ch8lrl5bz5Q,AMD,2025-12-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1414,ch8lrl5bz5Q,AMD,2025-12-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1415,f-0l8JyYnRQ,UBER,2025-12-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1416,f-0l8JyYnRQ,PYPL,2025-12-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1417,f-0l8JyYnRQ,AMZN,2025-12-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1418,h6HIi6lt54A,AAPL,2024-06-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1419,n8jYsbCxYl0,MSFT,2025-07-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1420,oTEK1i5pHPk,GOOGL,2025-07-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1421,w5XLVGMh-Vs,GOOGL,2025-06-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1422,wNI0xbwJT4g,PYPL,2024-08-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1423,zcrNVzQTX5c,GOOGL,2024-09-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1424,zcrNVzQTX5c,GOOGL,2024-09-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1425,-VwKgl9Gil0,PYPL,2025-12-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1426,-VwKgl9Gil0,NFLX,2025-12-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1427,061mMhIHwAo,NVDA,2026-01-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1428,061mMhIHwAo,NVDA,2026-01-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1429,061mMhIHwAo,AMD,2026-01-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1430,061mMhIHwAo,GOOGL,2026-01-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
1431,061mMhIHwAo,AMZN,2026-01-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
